# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:43 BST 2015 [seed=1430143301943]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu_Rep6.treeLikelihood	CP2.Flu_Rep6.treeLikelihood	CP3.Flu_Rep6.treeLikelihood	skyline
744000	-4537.00579194133	-149.15619023119714	-4387.849601710133	81.5236082519553	800.3236392810885	1001.0734331362901	75.29395628440976	17.31177263385166	16.669406309358838	6.0	1.0	10.0	2.0	1.0	11.02968526612808	0.5214844147916864	0.6371461511773209	1.8413694340309892	2.7660955687746535E-4	-1238.4152613887027	-1195.652574461084	-1953.7817658603465	-116.78508705856149
745000	-4528.164168276119	-143.25023706749667	-4384.913931208623	77.18522333426984	178.66088039045374	427.4585819224451	81.75458727079925	51.41833686603676	4.192097973745505	4.0	2.0	7.0	6.0	1.0	10.690679758922709	0.5918607573958482	0.4583733106190197	1.9497659319851288	3.0795409955111663E-4	-1237.5920485828608	-1195.2814294785455	-1952.0404531472166	-112.81402029636706
746000	-4545.891858718683	-164.04454161843861	-4381.847317100244	143.79691591624126	878.7086446624362	496.27753901185866	65.10118221963927	134.08454162400696	33.54533454399865	3.0	6.0	8.0	2.0	1.0	10.203266670206338	0.5778440207011208	0.5334120552979673	1.8887439240009087	1.654456298268191E-4	-1236.3827285070977	-1195.3684066613705	-1950.096181931776	-129.8776054149617
747000	-4539.014519443717	-157.69630834408636	-4381.318211099631	96.82215146328421	352.29822615913855	664.9153122031013	305.5504260834942	66.87548274403055	28.990160984795583	3.0	3.0	7.0	5.0	2.0	7.803435902878552	0.6184141813268988	0.5254842414294235	1.8561015772436746	2.1027584602225155E-4	-1235.4733508918705	-1197.5588302747574	-1948.2860299330027	-124.48891991571062
748000	-4546.724888448662	-164.13492045765042	-4382.589967991011	129.90416710605405	2034.9214657574737	634.8442527864756	75.29095759723978	149.89377771375928	10.94998604275087	2.0	5.0	5.0	7.0	1.0	6.7091182298341785	0.6132405555228946	0.5082502481088442	1.8785091963682583	1.3991260391281528E-4	-1235.3642662856905	-1196.1036714593463	-1951.1220302459742	-128.71587700906178
749000	-4541.054400915092	-149.26339541907515	-4391.791005496017	81.7356457129458	543.8242864015468	1004.0437766441257	104.29188577802944	65.04832048529468	1.973453595778654	3.0	4.0	6.0	6.0	1.0	8.772355442590499	0.65320502465049	0.5158213522317067	1.8309736231178004	2.5405348745680855E-4	-1235.6130119944075	-1199.9792055593095	-1956.1987879422998	-116.15623354996094
750000	-4536.475352352141	-148.44829272280742	-4388.027059629334	76.50631850984976	154.28401056015417	466.69417625195337	131.1363514673676	52.07588022451715	17.94103025652065	4.0	1.0	6.0	6.0	3.0	8.810482651364671	0.6699585095361117	0.5546235083077105	1.7754179821561749	3.0614421688227874E-4	-1232.539132148066	-1199.9657976486194	-1955.5221298326483	-117.17262402928549
751000	-4545.001924689093	-157.01785726349573	-4387.9840674255975	116.76131864571424	272.872132994376	620.7535406404995	241.54047806524775	121.05465061280421	40.62699187971147	3.0	3.0	2.0	8.0	4.0	10.122542991216614	0.720843775128492	0.5546235083077105	1.7245327165637947	2.156711457096747E-4	-1236.893633935915	-1200.2346440662313	-1950.8557894234507	-123.2700897603552
752000	-4555.375593209624	-168.5094491970691	-4386.866144012554	143.01975739814787	283.54379875348565	418.8498417595703	741.6715251167245	142.89677981752382	99.86814849010602	2.0	9.0	2.0	4.0	3.0	7.403173804880545	0.6278710747293529	0.6710256149792301	1.7011033102914142	1.5915403252526872E-4	-1237.3875409239895	-1198.303056375811	-1951.1755467127537	-133.46478405895425
753000	-4580.956421331783	-198.47107829561187	-4382.485343036171	521.267106443956	2285.4094144425662	692.5327406385951	1643.9624525066706	586.1263543251029	81.75288951654863	7.0	4.0	3.0	3.0	3.0	7.353883828486982	0.636180701577494	0.551750609474595	1.812068688947908	3.551657285571173E-5	-1235.596956532496	-1198.2151686415473	-1948.673217862128	-157.51561622172736
