# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:44 BST 2015 [seed=1430143303380]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1155000	-4442.266853499213	-72.32946094738536	-4369.9373925518275	10.272610314958307	20.17152274163669	17.439645895773523	8.663979520280845	0.810644004860379	1.0647638174924892	4.0	4.0	6.0	4.0	2.0	12.891685256576633	0.6196271976172714	0.6336992742722352	1.7466735281105024	0.0031849516094449404	-1232.123524018912	-1190.6976191357255	-1947.1162493971904	-56.1879313965336
1156000	-4437.931638986324	-66.80815487439015	-4371.123484111934	12.08842003193834	31.975828154660412	6.940674801727802	3.5289027915622735	1.1870306078005288	3.2523594656902546	5.0	3.0	6.0	5.0	1.0	9.890431877691919	0.5927494871980334	0.505371953980249	1.9018785588217269	0.003323031786090954	-1237.9840630918839	-1197.873023532731	-1935.2663974873192	-50.41500172224488
1157000	-4447.7917903069965	-74.85928283818346	-4372.932507468813	10.02280581494839	21.20244100083391	79.98119717011849	10.974941967046586	1.1774083088811989	2.8106455637674	3.0	1.0	8.0	7.0	1.0	8.795084581525623	0.5341249237218596	0.5532928412305599	1.91258223504759	0.0033969875968153916	-1234.484906350627	-1190.7486915655766	-1947.6989095526092	-53.23222509995107
1158000	-4440.622651401156	-73.56849834525093	-4367.054153055905	11.257604946437299	45.49356455914881	3.647777765425508	11.11660230586485	1.9340168124043933	0.7540385042469282	3.0	1.0	10.0	4.0	2.0	8.047716445233126	0.7315628039959552	0.6148421915223916	1.6535950044816627	0.003264179351234384	-1232.495496390289	-1191.5883717432475	-1942.9702849223686	-55.794271496879496
1159000	-4436.35048294326	-70.38391865098704	-4365.966564292274	10.62953714786055	36.624419329708736	16.17381149326262	5.585274119710529	2.17152608983592	0.7958726499195881	1.0	6.0	4.0	7.0	2.0	8.047716445233126	0.6024519901045362	0.683350134779888	1.7141978751155855	0.0038294527405877627	-1234.9477416152927	-1195.3005317392194	-1935.718290937762	-54.275903014242445
1160000	-4440.954880544795	-75.57282588603562	-4365.382054658759	11.494569947920304	93.77021421431786	6.151629998664382	8.862430042435173	2.132928405123215	0.6383748672938588	2.0	1.0	6.0	9.0	2.0	7.179934734828389	0.6656188563916149	0.6211570323984783	1.7132241112099165	0.003346001745995715	-1232.7094097200363	-1192.6528012586055	-1940.0198436801174	-57.71757431207978
1161000	-4444.87537953135	-77.36098471857642	-4367.514394812773	10.839804790591486	37.285429284057585	9.981094859776505	21.19061109432954	4.763450888995473	6.689738109417603	1.0	3.0	5.0	8.0	3.0	7.403275247379093	0.5387672736865035	0.5520604726764187	1.9091722536370874	0.003737041860217873	-1234.5213149491133	-1189.9859760347622	-1943.007103828898	-57.18668489610631
1162000	-4432.531352427419	-68.38046514721425	-4364.150887280204	9.588264831851431	62.53284384804027	11.536081449440797	9.944491024617498	5.32060853372456	0.5970250306793039	1.0	6.0	2.0	4.0	7.0	9.207575263476096	0.5887597261662514	0.6413748062557267	1.7698654675780314	0.0035885893181887164	-1233.5974276477086	-1189.2959105870568	-1941.2575490454392	-49.78121397550346
1163000	-4432.958817293133	-67.7271890063358	-4365.231628286797	10.8328182869895	14.543298457729234	9.627830638272961	4.810882688355019	4.787586192910826	0.9891245204018093	3.0	6.0	2.0	2.0	7.0	7.29232102998121	0.5398079206196006	0.5779390181643745	1.8822530612160346	0.0034397052231944004	-1232.247581163789	-1191.177259075221	-1941.8067880477872	-52.621085691135015
1164000	-4447.97680913402	-73.64089838680952	-4374.335910747211	9.81677922506668	47.91030408080308	6.058449618832209	12.911512847827147	6.313769081785327	1.728383827787421	2.0	6.0	5.0	1.0	6.0	10.036360403184828	0.5664041833561784	0.6000525132639337	1.8335433033798976	0.0037599971748130162	-1239.673124762128	-1195.1007544850536	-1939.562031500029	-54.3733532230166
1165000	-4438.954733731071	-71.93053503770821	-4367.024198693363	10.52684601977215	32.248451106385595	29.56453076356401	4.5589723985766835	13.551563617188709	1.7452050941449713	2.0	1.0	7.0	1.0	9.0	9.26005864952725	0.6789067251821586	0.5427733304612331	1.778319944356618	0.00341478850169399	-1237.7267725276872	-1193.241161397258	-1936.056264768418	-51.07544575346607
1166000	-4452.771140849825	-77.72767858327312	-4375.0434622665525	11.940508883222394	85.2497687773313	48.75167433555852	6.352191764189796	7.850560213396406	3.8646547965868834	2.0	1.0	5.0	2.0	10.0	12.57320143622513	0.6535829446706289	0.6908474361011951	1.6555696192281857	0.0027844901556584437	-1239.2395233500745	-1195.0521184572858	-1940.7518204591922	-56.07849045433381
1167000	-4434.220607906015	-67.17177418998425	-4367.048833716031	10.674798530680928	36.05120225032044	8.590118431653304	3.6915174068597167	5.170021884747614	0.6546374851413406	2.0	3.0	8.0	2.0	5.0	11.462308204015462	0.6051905220214941	0.5696359143329597	1.8251735636455562	0.0036135475027910106	-1235.1803654700186	-1195.500588231863	-1936.3678800141493	-50.26815130317564
1168000	-4439.941885189717	-73.0688745999423	-4366.873010589775	11.509378328539078	84.94311498253542	23.20865434437328	8.074163228080234	5.303014749374871	0.6858989970540379	2.0	3.0	7.0	1.0	7.0	11.463179553709065	0.48954946873428495	0.6188228191074315	1.8916277121582938	0.002850408372084898	-1237.4391705304208	-1195.6080550777428	-1933.825784981611	-53.43705109430912
1169000	-4451.718908778882	-80.30323312588413	-4371.415675652998	15.651216722628135	38.591160028868	20.230182869042125	10.940337796007356	1.8821905244759054	1.3075583258031087	3.0	3.0	7.0	1.0	6.0	8.33803648104177	0.6879421230125985	0.4573104012941871	1.8547474756932245	0.002437433151236747	-1234.155929400615	-1196.5123936391683	-1940.747352613215	-62.91253772604025
1170000	-4440.275777849436	-77.22536197955176	-4363.050415869884	11.509004142770063	284.14901207744185	17.72782472037298	13.786374962632317	2.6634616343340647	1.2131290745898868	1.0	5.0	4.0	4.0	6.0	9.371186315205433	0.636269929528018	0.5820077954701008	1.781722275001891	0.002913578023444855	-1232.118122423216	-1190.8986075586013	-1940.0336858880667	-55.72155789819641
1171000	-4446.683570674963	-80.7817808936008	-4365.901789781363	12.341712129075653	1093.5648459748186	17.76410379703485	18.91672680797042	6.88968027857874	2.0243990316152276	1.0	5.0	1.0	6.0	7.0	9.898989696354619	0.6418396678237358	0.47100539816640774	1.8871549340098663	0.002863105054738969	-1232.7481353448095	-1193.241702306316	-1939.911952130237	-55.00853010195911
1172000	-4444.551913764566	-78.46630371692855	-4366.085610047638	12.641560281986026	243.30305539742417	18.28909408914845	30.576975314474414	5.757335412773433	1.3656294986650162	1.0	4.0	4.0	4.0	7.0	9.10187938336932	0.6961945517124409	0.5242350779180767	1.7795703703694923	0.0026248482646216474	-1232.14835980149	-1194.5815910528638	-1939.3556591932836	-55.01965279084933
1173000	-4440.942391225202	-75.45791569025319	-4365.4844755349495	11.863715774873693	23.89870421367786	12.368361184804161	10.833384236104537	5.888462841378217	1.7323640709576968	2.0	5.0	3.0	3.0	7.0	10.186521921716976	0.5514632521901542	0.5392279670067868	1.9093087808030689	0.0028344673450268563	-1233.6807178413235	-1191.2592069381853	-1940.5445507554405	-57.88726079450153
1174000	-4444.115126998824	-76.88596684871811	-4367.229160150106	12.227801692940371	75.59848240663703	20.098362687432264	9.117873038744131	3.787530378698042	1.8665591338608793	3.0	4.0	5.0	1.0	7.0	7.029899453132763	0.5889277206661521	0.6303856125635932	1.7806866667702648	0.0028543856874025187	-1232.2127569029249	-1191.5106002459283	-1943.505803001252	-58.114600548327566
1175000	-4443.744070150884	-75.5762866673374	-4368.167783483546	12.33820274484548	121.12627151950649	13.581297264470875	12.486345236464535	4.585751230564057	2.0460281093501003	3.0	5.0	2.0	4.0	6.0	7.951154414357836	0.7379844060571269	0.4092814619232248	1.8527341320196582	0.0027454711468727945	-1232.6194744303664	-1197.400644182525	-1938.1476648706546	-55.40808404223219
1176000	-4449.921125966763	-80.87279297259468	-4369.048332994168	14.141676604211272	30.14141160053662	12.809356132854905	4.392789393803617	7.646809747029272	5.0922586069432585	2.0	4.0	2.0	2.0	10.0	9.745681631323924	0.6062611630582111	0.546601601503643	1.8471372354381557	0.002544126498740875	-1230.8671632174544	-1196.7221903796265	-1941.458979397087	-62.54513205019745
1177000	-4440.29038071054	-81.13302658219018	-4359.157354128351	11.484971877099321	21.52500954427838	73.4562844992483	20.741660874767227	10.8572085299144	2.7730623192335226	2.0	2.0	1.0	4.0	11.0	9.792153257978365	0.6321831415818765	0.5717066862615013	1.796110172156632	0.0032489886284918154	-1234.5154629324543	-1188.2351188755915	-1936.4067723203048	-58.525519688496104
1178000	-4433.220916701708	-72.70631236929192	-4360.514604332417	11.438175661420939	213.69736441984037	31.09686330393531	1.959818054792005	6.995727617133582	3.0817155854133276	1.0	2.0	5.0	8.0	4.0	9.792153257978365	0.6763050597628794	0.576401429833833	1.7472935104032976	0.0032451585972495638	-1234.4355525302205	-1193.8847187384251	-1932.1943330637707	-49.42171577448211
1179000	-4432.332101349363	-66.47840674560916	-4365.853694603754	10.972304181438481	27.810506934262218	58.21813649523947	1.5815354411453668	3.2498181538979214	3.5020485988257426	1.0	3.0	5.0	6.0	5.0	10.12690105979899	0.6858338789681567	0.5666907120173514	1.7474754090145017	0.003740207770697705	-1236.9721839873234	-1193.0049755820048	-1935.8765350344258	-46.558175644063084
1180000	-4442.071856893691	-72.95935139636336	-4369.112505497327	8.896848658410912	47.91202230849734	33.48312022904441	7.630534112937943	3.217798394148276	2.5721373422023484	1.0	7.0	2.0	7.0	3.0	9.409729748320148	0.6577735060326512	0.6029453541971816	1.739281139770177	0.0038498119666039994	-1234.4503469592394	-1193.0224277886816	-1941.6397307494067	-54.11919246185563
1181000	-4429.118123071147	-62.86919215620996	-4366.248930914937	11.114685643044682	21.370234000734776	8.168608299946744	1.6572854471341367	0.5836364360130938	0.991981966799398	4.0	6.0	3.0	3.0	4.0	8.616165960486219	0.6706416362659656	0.4493261171921957	1.8800322465418484	0.003856383426630533	-1233.1496051900451	-1195.8378919729914	-1937.2614337519003	-49.88760292284769
1182000	-4432.111849992538	-64.90248981651006	-4367.209360176028	10.075658840615445	85.56768015682276	1.4375256942640047	3.917724333952454	0.8727769832889172	1.4476054084513266	4.0	6.0	3.0	1.0	6.0	9.315265974704587	0.5684264303075179	0.49688710264636005	1.9346864670461317	0.003514607606254886	-1237.902919922026	-1196.634783148232	-1932.6716571057698	-47.556339685283746
1183000	-4437.604092057643	-67.2403146106779	-4370.363777446965	10.719916780980979	43.76437094543466	8.98365788758935	5.455359590958997	8.269630674410504	1.5631127949234174	3.0	5.0	3.0	1.0	8.0	9.624064920459126	0.6280338310989403	0.5018717002521772	1.8700944686488923	0.003688932623871375	-1233.4775648596694	-1194.6437196222375	-1942.242492965058	-48.896394100477885
1184000	-4432.599142370493	-67.73655552181617	-4364.862586848676	10.608637695639793	33.079559292902246	12.324205015622313	2.7256337634405527	2.1651212178032733	1.5778342633789686	5.0	5.0	2.0	3.0	5.0	7.7089622057775395	0.552428251848848	0.6532366542653232	1.7943350938858387	0.003730308997144832	-1228.3718738267937	-1192.6763362079323	-1943.8143768139496	-52.29276858343678
1185000	-4431.661011960272	-62.718623153530594	-4368.942388806741	9.386644903380114	12.816030570188708	2.3920159721721626	4.269441066939576	1.1422214713930778	0.6205987677901822	7.0	5.0	1.0	3.0	4.0	7.638637977045223	0.6724433296137586	0.6284992554809475	1.6990574149053037	0.004050828273442217	-1235.1058336977226	-1192.1905802655483	-1941.64597484347	-50.34504154067342
1186000	-4430.996803052618	-59.87136519578928	-4371.125437856828	8.906902484399756	15.684167002429726	2.9743031224093355	1.087155397099184	0.5115981044849545	1.6712162942287607	7.0	5.0	4.0	2.0	2.0	8.045795705653905	0.5679839937493074	0.6243539219649032	1.807662084285799	0.0042864269865084455	-1234.878802613032	-1191.9703724534422	-1944.276262790354	-47.485157679437094
1187000	-4426.374589015301	-63.75956006748905	-4362.615028947812	9.9493640032086	14.597066272746806	11.169697805294645	3.0590555288918195	0.5877332589854697	0.9427387335822567	4.0	6.0	3.0	2.0	5.0	9.667940546003098	0.5694610578992683	0.5799893415261936	1.8505496005745479	0.0044181778380484	-1234.180469893806	-1193.9886200083968	-1934.445939045609	-50.294048620781794
1188000	-4431.533081753239	-62.25980895345812	-4369.27327279978	9.510008072753905	16.665246353157563	3.7646994174279986	2.3217881548088024	0.5613223109138421	0.6875771108208224	6.0	5.0	2.0	5.0	2.0	9.347052455367379	0.6597347562795528	0.5245767050798916	1.8156885386405655	0.003886329088786989	-1234.3994019913569	-1196.2139736404545	-1938.6598971679687	-50.498237179280714
1189000	-4438.445027821682	-65.55598535290659	-4372.889042468775	8.644850641838998	14.463124797533164	3.6036237862243934	3.0733662232782293	4.984633020800685	0.6087916649515154	7.0	6.0	2.0	2.0	3.0	12.955775312561949	0.6451149350920573	0.620926050012522	1.7339590148954305	0.0044062241046486225	-1235.4253077036158	-1195.022423646495	-1942.441311118664	-50.794137869733994
1190000	-4435.7125250732715	-64.71634321182209	-4370.996181861449	9.033718247712141	20.49888454080727	9.908992589854423	7.478321496863414	1.5647388880981932	0.922848708124921	2.0	7.0	1.0	2.0	8.0	8.851234797085548	0.7627211846664528	0.6064049138505102	1.6308739014830467	0.004337948165241635	-1237.3507214636202	-1194.734105275759	-1938.9113551220698	-49.70476826419679
1191000	-4428.878578106465	-61.679551832986206	-4367.199026273479	8.614830137798092	17.585438501720986	5.871696177645344	10.498889988068015	4.004627797964124	0.41344271562770063	6.0	2.0	2.0	3.0	7.0	8.851234797085548	0.5644473585811126	0.49591592705117354	1.9396367143677233	0.004285112179964683	-1234.4941367980698	-1193.2539625201623	-1939.4509269552466	-45.64936807551375
1192000	-4426.58168957557	-56.81444042935058	-4369.767249146219	9.485491250784927	15.244523759363403	4.891871288233134	4.803794925235673	2.0244804506668514	0.8940364519067527	5.0	4.0	1.0	3.0	7.0	8.851234797085548	0.625182059951167	0.6139629837648227	1.7608549562840197	0.004644286239428511	-1232.255218957862	-1193.942255913011	-1943.569774275346	-43.15721315323536
1193000	-4424.387087407908	-57.26033254620277	-4367.126754861706	8.513676637720135	19.15626468894563	12.092231805055736	5.241538606283035	1.2221479054808462	0.8096099441093391	2.0	4.0	4.0	5.0	5.0	9.849931936203628	0.5276305594793929	0.5245227407537166	1.9478466997669	0.00521711249559853	-1234.853383107402	-1193.2833772750782	-1938.9899944792262	-42.757500972613585
1194000	-4423.3024825165085	-61.14191431644394	-4362.1605682000645	9.066542312610116	108.67186344377268	11.358591104428653	2.7055528712507613	2.6424425517363987	0.7663006182767624	1.0	5.0	7.0	1.0	6.0	9.631134838665762	0.5980453281967526	0.5680365457360934	1.8339181260671638	0.004624901153271397	-1233.896824180725	-1191.7341817915803	-1936.529562227759	-43.49387588373265
1195000	-4432.5236622567345	-66.34658312332279	-4366.177079133412	8.538086468058967	1020.5897678256847	12.174985556808254	3.464078663909327	0.6217549580102147	1.0077065754380117	1.0	5.0	8.0	3.0	3.0	9.262218639589857	0.7000889837674751	0.5812739918002587	1.718637024432276	0.005064175861619695	-1232.986770465068	-1194.0319262812584	-1939.1583823870853	-44.90106112256381
1196000	-4428.887070815854	-64.0797235782066	-4364.807347237647	8.472563329815571	583.2754489964722	9.92231160577171	2.99179281054588	1.1726041942906495	0.6015419323219922	1.0	6.0	9.0	1.0	3.0	10.708534107664207	0.7000889837674751	0.5719942286836984	1.7279167875488362	0.005106887824187539	-1233.669088917219	-1193.1190501408896	-1938.019208179539	-44.19800767705593
1197000	-4423.3717545045265	-57.14488184196521	-4366.226872662562	9.689043292930277	24.656425257625568	8.114137053516057	2.453965839686992	0.7772643912932877	1.0490406683094484	2.0	3.0	11.0	1.0	3.0	8.418691389627877	0.6441011719218628	0.5779070510477397	1.7779917770304074	0.004322027506960118	-1232.7447439188368	-1193.9720588568616	-1939.5100698868634	-43.56709927364339
1198000	-4427.7172278861735	-62.82786788406986	-4364.889360002104	8.993914345145114	53.90191013477488	7.720391023609176	1.9022342962118641	0.7619722567255697	0.2436941023232946	4.0	3.0	8.0	3.0	2.0	9.9063081140812	0.5792892772754642	0.5213742170715472	1.8993365056529985	0.004904252246498478	-1234.93408301224	-1189.5598132431257	-1940.395463746738	-49.03530682550604
1199000	-4435.770212140485	-63.67944397523189	-4372.0907681652525	8.480735336700564	128.37302343780348	4.150577533706267	7.511895008467489	1.6933359218845967	0.3826820879104103	4.0	3.0	6.0	5.0	2.0	8.94901098148736	0.542980558439899	0.651193560728979	1.8058258808311318	0.004759572514619362	-1233.6316761253686	-1193.2113876287972	-1945.2477044110863	-45.51799555641294
1200000	-4443.304732154043	-67.98458428950326	-4375.320147864541	8.816930973494092	78.5203511624846	3.738032151366385	4.347102964585531	2.456395416438315	0.8538963710866506	2.0	4.0	3.0	8.0	3.0	9.69852858888302	0.5954463844153557	0.5482561592590293	1.8562974563256247	0.004621303317758691	-1236.0504759447379	-1190.1217538981527	-1949.1479180216497	-51.175899050432825
1201000	-4425.770016385385	-62.010940877161204	-4363.759075508224	9.080261327817267	68.34088596352252	18.229941260025242	11.971188858246963	1.7842883244485088	0.853847654044849	1.0	3.0	1.0	10.0	5.0	9.082422428131112	0.6123312112610139	0.6511832986569033	1.7364854900820925	0.004229549300284067	-1233.1205428049527	-1191.6623057875834	-1938.9762269156874	-43.839982848654984
1202000	-4430.836608483779	-68.04729482798749	-4362.789313655791	8.946875498517896	55.62882022414436	28.944661681647776	65.24456928067274	7.084622641637702	0.9041344130715475	1.0	1.0	1.0	9.0	8.0	10.533206049857563	0.5938595854434712	0.5697117672713647	1.8364286472851739	0.004690912128126917	-1234.269516776715	-1190.845933706002	-1937.6738631730748	-45.14326732039458
1203000	-4429.790767810652	-65.40603418806474	-4364.384733622587	8.786597627178281	32.70219456687796	22.086079224329143	31.840814985319437	3.7503649835896185	1.141905436830121	1.0	1.0	2.0	7.0	9.0	11.313405214085396	0.6426961401394047	0.4820183772293931	1.8752854826312118	0.004459453569122189	-1234.2037088711195	-1193.4145569177072	-1936.7664678337608	-45.58830963719805
1204000	-4442.889233656961	-69.22843027337207	-4373.660803383588	9.699911875525148	159.95359733278406	30.14322516782312	8.841632695863819	1.6325431867133522	3.4138434934999937	1.0	1.0	2.0	9.0	7.0	11.121670656455384	0.5170805069371711	0.6073165388381494	1.8756029542246893	0.004365361856943043	-1241.4631892419432	-1195.4393685130706	-1936.7582456285747	-47.83666332641048
1205000	-4434.881739843299	-65.89670512944663	-4368.985034713853	9.90392327968888	7.369825748755181	8.797527243041454	1.190550033834984	2.9088341209395434	2.3196749678626727	5.0	1.0	2.0	4.0	8.0	9.297303183504681	0.6357129777906826	0.5753283501506824	1.7889586720586448	0.004272296565871733	-1236.7267669126645	-1193.37219302968	-1938.8860747715084	-51.685776037825505
1206000	-4428.609110243922	-64.34156268735178	-4364.26754755657	8.528794794653516	149.79773099656015	13.16044302426615	5.6864275968328	3.946155634900062	0.9891189038477846	1.0	3.0	2.0	7.0	7.0	9.452783352326714	0.664093893338734	0.5610621118527884	1.774843994808487	0.004314334220591579	-1232.3557369728621	-1190.6172692221694	-1941.294541361539	-44.92408817439881
1207000	-4428.916645652873	-65.90576635063056	-4363.010879302242	9.761711665936886	38.463428712539226	12.414546828422973	4.184354045555806	2.9316000917330283	1.376640341411004	2.0	1.0	2.0	6.0	9.0	9.40428975770941	0.5862957902723143	0.545121840224809	1.868582369502886	0.004679168825060351	-1232.2398369317839	-1192.396880170538	-1938.37416219992	-49.50940351315287
1208000	-4434.349702012051	-67.03517208084729	-4367.314529931204	10.281109691549972	71.6695207885933	28.526900681020592	5.758339652104407	6.297613624658237	1.0104001243051548	2.0	2.0	2.0	8.0	6.0	9.474638979058838	0.5381694935418897	0.5962507811777773	1.8655797252803423	0.004458452796046378	-1234.7483827592623	-1194.617677292187	-1937.948469879754	-47.44677173367937
1209000	-4430.323784906868	-63.520585209347985	-4366.8031996975205	8.892230799565956	42.08569923518685	55.77227112744611	19.29950995098136	4.001933559069992	1.31415846245416	1.0	1.0	2.0	9.0	7.0	7.9732677836708445	0.6379597982119258	0.5570603050727948	1.8049798967152886	0.0044580988735908695	-1232.7283333602804	-1194.4158600704134	-1939.659006266826	-43.38995192786981
1210000	-4430.860909965361	-64.08279856841435	-4366.778111396947	9.218156195508593	13.934428632515719	20.88724530244401	10.429226736871156	4.595019883222668	0.8470089287635425	3.0	2.0	1.0	7.0	7.0	8.151937201303895	0.5776523498346229	0.5959130969876653	1.826434553177721	0.004317249942169227	-1234.1221599311914	-1193.6673981829683	-1938.988553282787	-47.18389361349229
1211000	-4429.239190874401	-62.682459198718156	-4366.556731675683	9.62227076679425	22.952349140664484	0.9223398999394526	2.127673288749516	2.4673237412765388	1.8685015183409677	4.0	4.0	3.0	5.0	4.0	7.189304029990044	0.6397680078372757	0.5618730945435736	1.79835889761916	0.0041688085612852765	-1234.0154058052838	-1191.8455432171702	-1940.6957826532293	-48.60176281224088
1212000	-4428.945344630407	-63.39578738202991	-4365.549557248377	9.731034295015018	46.50559776449115	6.641427878046848	4.306467926623407	4.559578885489381	0.8195130706011102	4.0	2.0	3.0	4.0	7.0	10.603383404432591	0.6331720270708575	0.5577655072762928	1.8090624656528589	0.0037893791452836396	-1234.8842492870347	-1193.1095914488894	-1937.555716512453	-46.45505034823021
1213000	-4428.493488026638	-61.838577877423575	-4366.654910149215	9.31151611015875	23.251875162399312	3.9566152923399827	6.0489230124283795	2.7891163326581356	1.4128201317815852	4.0	4.0	2.0	4.0	6.0	9.26904285177586	0.7007417661800309	0.48703796241098785	1.8122202714089903	0.003923541200966754	-1233.905074386146	-1195.0536889557015	-1937.6961468073666	-46.451515768753985
1214000	-4435.324525679739	-68.0839660294783	-4367.24055965026	9.38879875896619	26.12489763911557	14.921447156391379	13.098541563459218	1.664089885928729	0.7940400483924678	2.0	4.0	8.0	2.0	4.0	10.119676499311817	0.5212217690257442	0.5563291209507429	1.9224491100235217	0.004353848139729098	-1233.508075280647	-1192.1565176791921	-1941.5759666904214	-51.40593095160416
1215000	-4428.314558081148	-59.406759766411696	-4368.907798314736	8.54633041142878	35.20223800949569	22.599474383785548	3.130766871301651	1.3528236260814517	0.7603062710123799	2.0	4.0	6.0	2.0	6.0	11.230956239924655	0.46996460522347966	0.6653389969743851	1.8646963978021442	0.004962132488860606	-1235.0091047418239	-1195.1069647862762	-1938.791728786636	-43.52982499533256
1216000	-4432.418658838666	-64.90892635380682	-4367.509732484858	8.932861747535235	13.358683224857614	8.530687911920355	1.2352882687790114	2.1401528394808174	1.1540662389811072	2.0	5.0	5.0	4.0	4.0	10.198490416305793	0.5760493910168112	0.6017953861019466	1.8221552228812512	0.004858115501776728	-1235.08822212101	-1194.5317626691694	-1937.8897476946788	-51.23135145016554
1217000	-4436.469176554961	-61.822536460993504	-4374.646640093968	9.004796349651247	39.72208437191964	5.190381605862394	7.2951743434321745	1.9030143112653608	1.2840225332304624	2.0	5.0	2.0	9.0	2.0	7.093047633131556	0.5072802060660138	0.6311862182954311	1.8615335756385643	0.004795667755406055	-1238.0301928930196	-1190.0111618265069	-1946.605285374441	-45.750371784180174
1218000	-4431.2894756044625	-57.980595859680676	-4373.308879744782	8.827915574179661	10.020099881626999	4.425512070024719	5.297311755183663	2.6528985939824206	0.6071312612064167	4.0	5.0	3.0	1.0	7.0	9.587016782971903	0.6186705471478133	0.6789742683392995	1.7023551845128961	0.004760694049882631	-1237.2544326371592	-1193.5890470026402	-1942.4654001049819	-44.61244736575221
1219000	-4428.417628492721	-55.32808087569276	-4373.089547617028	9.213862062353256	29.492194056493396	5.253482802544558	1.5189558275256907	0.6104513699963636	1.2473758362914171	2.0	10.0	1.0	6.0	1.0	8.001485357155131	0.49781724625932655	0.6948557998037581	1.807326953936924	0.005043124571384172	-1234.850178876703	-1198.6770602002655	-1939.5623085400596	-41.98432503351107
1220000	-4435.258478792184	-61.97860828721705	-4373.279870504967	9.760685120899163	25.321149017234198	15.699424196348964	5.228944975794843	0.6836437137485336	0.7004320038088877	2.0	4.0	7.0	6.0	1.0	6.841239920547686	0.5665455141214211	0.5907812693713439	1.842673216507244	0.00404122465595828	-1236.3320973270145	-1194.9668814623876	-1941.9808917155653	-47.456466545862654
1221000	-4431.070253656811	-64.29784620085294	-4366.772407455957	8.571168664844917	11.092197963937268	12.562050859573361	2.7152084474430564	0.5974784843133358	0.3104177910015293	1.0	5.0	8.0	3.0	3.0	9.399928406783348	0.5904233382624564	0.6296805437440314	1.779896117993521	0.004557480609408828	-1231.5348259996197	-1191.3701665760286	-1943.8674148803093	-52.14189674157879
1222000	-4429.807974138991	-58.900476224855225	-4370.907497914136	8.577240164775176	14.08301334001379	6.002999974530229	6.334906895089725	0.4973519295015632	0.1736811271410827	3.0	6.0	4.0	4.0	3.0	12.379703831545955	0.5904233382624564	0.6296805437440314	1.779896117993521	0.005076524417554093	-1236.6456152088047	-1193.5563654361565	-1940.705517269175	-46.2453322792596
1223000	-4426.890474708826	-59.49068712754481	-4367.399787581281	9.568826336586284	9.295946654758318	8.501052454720256	1.9546788524597283	0.6805519764073938	0.9623621589857072	4.0	6.0	7.0	2.0	1.0	7.64138139046266	0.4952980168717931	0.6457756938399652	1.8589262892882505	0.004153254498792655	-1235.9211056365803	-1192.9353280624664	-1938.5433538822342	-47.665706788529114
1224000	-4433.529831875257	-62.98806708402394	-4370.541764791233	9.356670182460467	13.245748157533875	9.059559021322766	1.407371765588044	0.996878812055231	0.4645206682323733	4.0	9.0	3.0	1.0	3.0	7.55999579448599	0.6405687386913469	0.5641313183440883	1.7952999429645737	0.004341436332783189	-1232.4251380935013	-1192.4633711923154	-1945.6532555054157	-51.24181686842727
1225000	-4433.222490878694	-64.43596534124376	-4368.78652553745	10.056317087786626	11.191094021584986	14.46659771139214	6.8396874563288765	3.236454620444557	0.6130029804494221	5.0	1.0	1.0	6.0	7.0	8.250525167402275	0.5367614388041209	0.6843027908296849	1.778935770366203	0.00451116353498011	-1233.9618223559496	-1198.3198262094108	-1936.50487697209	-49.29831566991769
1226000	-4424.781715235108	-53.59357630101862	-4371.18813893409	8.309360931193952	18.785622164533212	17.302072574740375	4.091877422495816	1.3334480179567667	0.3890336731561023	2.0	5.0	3.0	7.0	3.0	7.174175356159084	0.5697622960342361	0.5129287156272679	1.9173089883385046	0.0056139505081741784	-1235.1682929497133	-1191.1300746484128	-1944.8897713359636	-39.43415586135517
1227000	-4425.484505798865	-51.78792351519722	-4373.696582283668	8.267897636488213	13.837816617834983	19.505570394717168	1.2778551936831493	0.7393403657998513	0.20892223877956012	3.0	5.0	6.0	4.0	2.0	8.440449701192064	0.6186563589487162	0.4537977152209014	1.9275459258303909	0.0059529327988365605	-1234.0451917324253	-1197.2137870821493	-1942.4376034690938	-39.149936223495125
1228000	-4428.911794546802	-58.29825003839378	-4370.613544508408	8.255092475429342	25.317795315459	16.601921690524197	2.943460751791784	1.719683136900916	0.00908534331441419	4.0	9.0	2.0	3.0	2.0	10.226038590880167	0.5649428703366771	0.667842795295134	1.7672143343681974	0.005529426421219125	-1234.5366340983162	-1191.3010966047175	-1944.7758138053744	-43.656493946420284
1229000	-4421.532449849325	-51.874880895502876	-4369.657568953822	8.32157658545909	36.53663315849384	7.525906576710776	1.303088698371338	0.7813562161171271	0.03988269074186925	3.0	10.0	4.0	1.0	2.0	9.671458695005736	0.6334501745589536	0.5954967953831404	1.7710530300579144	0.005655336421578909	-1234.8128881505593	-1192.3955089117542	-1942.449171891509	-39.342915361143525
