pop,Dtaj
paucaSA,1.30045226724645
paucaSA,1.02872905333911
paucaSA,1.62798844571648
paucaSA,-0.12687720816627
paucaSA,NA
paucaSA,-0.274290186420241
paucaSA,0.210698010517599
paucaSA,0.425595348542734
paucaSA,0.690018342607458
paucaSA,-0.909202208838987
paucaSA,0.762443102792258
paucaSA,0.425595348542734
paucaSA,0.0414596097247025
paucaSA,0.950509499764964
paucaSA,0.251982556293349
paucaSA,0.714693533294738
paucaSA,NA
paucaSA,-0.501443339078836
paucaSA,1.5961710933714
paucaSA,0.634045564938987
paucaSA,-1.61088215012857
paucaSA,1.6612942219428
paucaSA,NA
paucaSA,NA
paucaSA,-0.161025715739895
paucaSA,0.695807728231743
paucaSA,0.528084886160072
paucaSA,NA
paucaSA,-1.46800578074807
paucaSA,-0.12687720816627
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,1.20398666372151
paucaSA,2.12372300300369
paucaSA,NA
paucaSA,1.30045226724645
paucaSA,1.6612942219428
paucaSA,0.0966442205973641
paucaSA,NA
paucaSA,-1.46800578074807
paucaSA,NA
paucaSA,0.690921983960435
paucaSA,-1.98195734999876
paucaSA,0.51880963105548
paucaSA,0.20101618635646
paucaSA,-1.4238092558557
paucaSA,0.543687078124631
paucaSA,0.131926618957792
paucaSA,1.21342302495873
paucaSA,-0.103188840628225
paucaSA,2.12075558379656
paucaSA,1.91755145250017
paucaSA,1.97101455006759
paucaSA,0.881283519777109
paucaSA,0.782017725267196
paucaSA,-1.04338939816875
paucaSA,-0.212755601518525
paucaSA,-0.153407323354861
paucaSA,-1.31939252353984
paucaSA,2.17355319269757
paucaSA,0.364385972780313
paucaSA,1.24880909330818
paucaSA,0.425595348542734
paucaSA,1.45056051755426
paucaSA,1.04107130402391
paucaSA,1.08527601341091
paucaSA,-0.39439074523412
paucaSA,-1.46800578074807
paucaSA,-2.05866743467822
paucaSA,0.878969221270081
paucaSA,0.950509499764964
paucaSA,0.528084886160072
paucaSA,-0.649302033559585
paucaSA,NA
paucaSA,1.11511483341092
paucaSA,NA
paucaSA,NA
paucaSA,0.950509499764964
paucaSA,0.431926363742814
paucaSA,1.79141419948649
paucaSA,-1.46800578074807
paucaSA,-2.05866743467822
paucaSA,-0.46215935131172
paucaSA,-0.645975008341626
paucaSA,0.0221075801175687
paucaSA,0.830812717045382
paucaSA,-1.14914710512396
paucaSA,-0.46215935131172
paucaSA,-0.897559271449134
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,-1.14914710512396
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,-0.274290186420241
paucaSA,-1.46800578074807
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,-1.46800578074807
paucaSA,-0.46215935131172
paucaSA,-1.23300495559248
paucaSA,-0.964187082651281
paucaSA,0.950509499764964
paucaSA,0.251982556293349
paucaSA,-0.12687720816627
paucaSA,1.30390612862762
paucaSA,1.8954699902579
paucaSA,1.36597874365539
paucaSA,1.02749612931454
paucaSA,-0.829057122768544
paucaSA,0.108777780980894
paucaSA,0.950509499764964
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,1.21425136441553
paucaSA,-0.897559271449134
paucaSA,0.210169217813698
paucaSA,-0.264725977901551
paucaSA,0.0780708510171502
paucaSA,1.21425136441553
paucaSA,-0.552741045652637
paucaSA,-1.7617803180866
paucaSA,0.420867679935851
paucaSA,0.950509499764964
paucaSA,0.360362044088402
paucaSA,1.11511483341092
paucaSA,NA
paucaSA,0.878969221270081
paucaSA,0.360362044088402
paucaSA,0.273954753256408
paucaSA,0.950509499764964
paucaSA,1.11511483341092
paucaSA,0.950509499764964
paucaSA,NA
paucaSA,0.319547536234717
paucaSA,-1.14914710512396
paucaSA,NA
paucaSA,0.950509499764964
paucaSA,NA
paucaSA,NA
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,NA
paucaSA,0.251982556293349
paucaSA,2.32217564146357
paucaSA,0.878969221270081
paucaSA,-1.09931704253402
paucaSA,-1.92973914693524
paucaSA,-0.671652150748306
paucaSA,-0.904183425015211
paucaSA,-0.171276769701029
paucaSA,1.54106240095481
paucaSA,-1.14914710512396
paucaSA,NA
paucaSA,2.24291643593674
paucaSA,NA
paucaSA,0.860067375765664
paucaSA,0.360362044088401
paucaSA,NA
paucaSA,-1.46800578074807
paucaSA,0.950509499764964
paucaSA,NA
paucaSA,NA
paucaSA,0.611946307195908
paucaSA,2.12145188584095
paucaSA,1.39499368281726
paucaSA,-0.561888376374079
paucaSA,-1.71038218313866
paucaSA,0.425595348542734
paucaSA,-0.0688420756622929
paucaSA,-1.14914710512396
paucaSA,-1.14914710512396
paucaSA,-1.65231206077165
paucaSA,NA
paucaSA,-1.43714194224086
paucaSA,-1.14914710512396
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,0.950509499764964
paucaSA,-1.14914710512396
paucaSA,NA
paucaSA,-0.46215935131172
paucaSA,NA
paucaSA,-0.909202208838987
paucaSA,NA
paucaSA,NA
paucaSA,-0.274290186420241
paucaSA,-1.14914710512396
paucaSA,NA
paucaSA,NA
paucaSA,NA
paucaSA,0.950509499764964
paucaSA,NA
paucaSA,NA
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,NA
paucaSA,NA
paucaSA,-0.12687720816627
paucaSA,NA
paucaSA,0.950509499764964
paucaSA,NA
paucaSA,0.425595348542734
paucaSA,0.0966442205973641
paucaSA,0.950509499764964
paucaSA,-0.288537283237598
paucaSA,-1.14914710512396
paucaSA,1.78012632379117
paucaSA,NA
paucaSA,1.74308402005084
paucaSA,NA
paucaSA,1.43777279317916
paucaSA,-1.01206977408725
paucaSA,0.863530570303415
paucaSA,-2.054801060968
paucaSA,-1.14914710512396
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,-0.274290186420241
paucaSA,NA
paucaSA,0.950509499764964
paucaSA,NA
paucaSA,0.273954753256407
paucaSA,-1.10714567601318
paucaSA,1.21153021396789
paucaSA,0.173590499968333
paucaSA,1.17960765025037
paucaSA,1.5360991711349
paucaSA,-0.0948509308861913
paucaSA,1.71752803246823
paucaSA,0.473238130045088
paucaSA,-0.261314335852842
paucaSA,-0.649426303073262
paucaSA,0.736064849215389
paucaSA,1.06187620086954
paucaSA,1.58197512184525
paucaSA,0.895642071698448
paucaSA,0.866928678254128
paucaSA,-0.0198711001024787
paucaSA,1.15256652076265
paucaSA,1.35161040881412
paucaSA,0.814000765195501
paucaSA,-1.34208744021747
paucaSA,1.6612942219428
paucaSA,0.543687078124631
paucaSA,1.87354207488619
paucaSA,-1.63978189298168
paucaSA,1.76482743676563
paucaSA,0.543687078124631
paucaSA,1.45243768292637
paucaSA,-0.909326104597656
paucaSA,NA
paucaSA,1.05672738505715
paucaSA,0.177714475631522
paucaSA,2.2789319545344
paucaSA,1.34075718125994
paucaSA,-0.274290186420241
paucaSA,NA
paucaSA,-0.350398636929903
paucaSA,1.30045226724645
paucaSA,-1.45194369955971
paucaSA,-0.0208420160177903
paucaSA,0.783735440755175
paucaSA,0.00918309592957556
paucaSA,1.47542365098719
paucaSA,0.671190899931154
paucaSA,-0.874497579443699
paucaSA,-1.46800578074807
paucaSA,0.359272684868791
paucaSA,0.751610551103513
paucaSA,2.78261238817281
paucaSA,0.314503857626968
paucaSA,0.19263920201673
paucaSA,1.82825233021311
paucaSA,-1.5975873589691
paucaSA,-0.897559271449134
paucaSA,2.12145188584095
paucaSA,NA
paucaSA,2.27924808627618
paucaSA,NA
paucaSA,0.734032940959776
paucaSA,0.528084886160072
paucaSA,1.64514206893121
paucaSA,1.82474375373726
paucaSA,2.00867203476892
paucaSA,NA
paucaSA,NA
paucaSA,NA
paucaSA,NA
paucaSA,NA
paucaSA,-2.18275830889678
paucaSA,1.21425136441553
paucaSA,-1.14914710512396
paucaSA,0.77966914926758
paucaSA,1.38397299181662
paucaSA,-1.13406679842198
paucaSA,-1.46800578074807
paucaSA,-1.01381168005953
paucaSA,-1.19517451353802
paucaSA,-1.14914710512396
paucaSA,0.657372435941559
paucaSA,1.8067125526091
paucaSA,1.75120673245349
paucaSA,0.455317707266639
paucaSA,0.360362044088402
paucaSA,-1.22278283098326
paucaSA,-1.43216703914477
paucaSA,-2.34069707298065
paucaSA,-1.88991700104122
paucaSA,-1.98195734999876
paucaSA,-2.22686068636705
paucaSA,-1.23300495559248
paucaSA,-1.14914710512396
paucaSA,2.07623701471029
paucaSA,0.878969221270081
paucaSA,1.61828335962594
paucaSA,-1.14914710512396
paucaSA,0.425595348542734
paucaSA,NA
paucaSA,1.47542365098719
paucaSA,1.31460278069667
paucaSA,NA
paucaSA,2.50555658681249
paucaSA,1.30234524001251
paucaSA,0.2566050292486
paucaSA,1.37500538592355
paucaSA,1.80806174225438
paucaSA,1.91147615547703
paucaSA,-1.431753981907
paucaSA,1.47542365098719
paucaSA,-0.142806482126613
paucaSA,-0.731739597017845
paucaSA,-2.16837991364646
paucaSA,-1.83141356336888
paucaSA,0.521574944053277
paucaSA,NA
paucaSA,NA
paucaSA,1.11511483341092
paucaSA,1.10646133777325
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,2.10842510651971
paucaSA,0.543687078124631
paucaSA,-0.12687720816627
paucaSA,1.06276231558977
paucaSA,NA
paucaSA,0.528084886160072
paucaSA,-1.14914710512396
paucaSA,-1.41063417967849
paucaSA,0.0966442205973636
paucaSA,2.03759046480511
paucaSA,1.90529792797273
paucaSA,1.55613546008002
paucaSA,1.42148783875796
paucaSA,1.57154722652332
paucaSA,-2.05866743467822
paucaSA,-1.69672025247612
paucaSA,0.210294777261072
paucaSA,0.255598550421097
paucaSA,-0.824666046163702
paucaSA,1.73841211500345
paucaSA,0.749613961578419
paucaSA,-0.909202208838987
paucaSA,1.54106240095481
paucaSA,-1.46800578074807
paucaSA,-1.46800578074807
paucaSA,-2.08769750183516
paucaSA,-1.96618710694635
paucaSA,2.41457222890262
paucaSA,-1.98195734999876
paucaSA,1.86986762273344
paucaSA,NA
paucaSA,1.25198617567186
paucaSA,1.10646133777325
paucaSA,-0.488487343734383
paucaSA,0.425595348542734
paucaSA,1.40028719113214
paucaSA,0.0966442205973636
paucaSA,-2.02402755776793
paucaSA,0.425595348542734
paucaSA,0.878969221270081
paucaSA,-0.274290186420241
paucaSA,0.657372435941559
paucaSA,-0.897559271449134
paucaSA,NA
paucaSA,1.54953350756098
paucaSA,-0.661769601175667
paucaSA,-0.709985762067831
paucaSA,-1.28478991845012
paucaSA,0.360362044088401
paucaSA,-1.14914710512396
paucaSA,1.21425136441553
paucaSA,1.69411304449103
paucaSA,0.0966442205973636
paucaSA,1.01625492364953
paucaSA,1.46691920994859
paucaSA,1.36669909651843
paucaSA,NA
paucaSA,2.30628143021312
paucaSA,NA
paucaSA,NA
paucaSA,1.13032729553114
paucaSA,NA
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,1.70214478066177
paucaSA,1.80806174225438
paucaSA,2.46025646453383
paucaSA,0.479954369419745
paucaSA,0.830812717045382
paucaSA,1.32646233999382
paucaSA,NA
paucaSA,-0.645975008341626
paucaSA,NA
paucaSA,NA
paucaSA,0.108777780980894
paucaSA,0.657372435941559
paucaSA,1.03125341237509
paucaSA,-0.12687720816627
paucaSA,NA
paucaSA,1.47542365098719
paucaSA,NA
paucaSA,-0.0589450610907772
paucaSA,-0.62636218294444
paucaSA,1.14859393769526
paucaSA,NA
paucaSA,1.12285919965586
paucaSA,0.749613961578419
paucaSA,0.950509499764964
paucaSA,1.62071798466621
paucaSA,1.88148002429375
paucaSA,2.41457222890262
paucaSA,1.5961710933714
paucaSA,1.40058721529661
paucaSA,1.74724561742303
paucaSA,1.575318539059
paucaSA,1.0304359659464
paucaSA,0.420867679935851
paucaSA,-1.22036326838202
paucaSA,-1.92973914693524
paucaSA,-2.19557685838151
paucaSA,-2.20040491784471
paucaSA,-1.65472961043194
paucaSA,1.51003016694793
paucaSA,-1.31752261207512
paucaSA,0.216701456967675
paucaSA,-0.12687720816627
paucaSA,-1.14914710512396
paucaSA,0.0273772990497793
paucaSA,0.420328721920625
paucaSA,-1.24414548909784
paucaSA,1.54106240095481
paucaSA,1.88110156431619
paucaSA,2.44407070722575
paucaSA,-1.47534314805287
paucaSA,-1.9461159328764
paucaSA,-2.15213736658646
paucaSA,0.570199034444209
paucaSA,-1.46462586600666
paucaSA,-2.05866743467822
paucaSA,-0.46215935131172
paucaSA,1.21153021396789
paucaSA,0.878969221270081
paucaSA,-0.46215935131172
paucaSA,-0.897559271449134
paucaSA,-0.0419642850283755
paucaSA,-0.151218104303466
paucaSA,-1.43714194224086
paucaSA,-2.05866743467822
paucaSA,-2.12366519719869
paucaSA,NA
paucaSA,-0.12687720816627
paucaSA,-1.23300495559248
paucaSA,1.21425136441553
paucaSA,1.63936303794595
paucaSA,1.21425136441553
paucaSA,NA
paucaSA,1.28487098010161
paucaSA,0.850241917843755
paucaSA,1.52741835623734
paucaSA,1.21425136441553
paucaSA,0.950509499764964
paucaSA,-0.645975008341626
paucaSA,1.29831859595558
paucaSA,-1.38511579999329
paucaSA,1.7228122910089
paucaSA,0.950509499764964
paucaSA,1.14390850705938
paucaSA,0.750466767273396
paucaSA,0.543687078124631
paucaSA,1.54106240095481
paucaSA,1.54106240095481
paucaSA,0.950509499764964
paucaSA,-0.645975008341626
paucaSA,1.28487098010161
paucaSA,-0.849154134907267
paucaSA,NA
paucaSA,NA
paucaSA,1.36669909651843
paucaSA,-0.60587918360428
paucaSA,1.98140903414462
paucaSA,2.29290243550615
paucaSA,-1.46800578074807
paucaSA,1.6612942219428
paucaSA,1.72682531181754
paucaSA,0.646278876129123
paucaSA,-0.274290186420241
paucaSA,-0.274290186420241
paucaSA,NA
paucaSA,NA
paucaSA,-0.513694162262445
paucaSA,-1.14914710512396
paucaSA,-1.7749668419477
paucaSA,-1.92973914693524
paucaSA,-1.9770224635413
paucaSA,-1.46800578074807
paucaSA,-1.46800578074807
paucaSA,1.12285919965586
paucaSA,0.360362044088402
paucaSA,1.45484933991363
paucaSA,0.726265809158033
paucaSA,1.1852986971585
paucaSA,-0.756757002344337
paucaSA,-2.16837991364646
paucaSA,1.70185212939393
paucaSA,0.949587725956485
paucaSA,1.21425136441553
paucaSA,-1.8631138324346
paucaSA,-0.770798156698697
paucaSA,-2.12366519719869
paucaSA,-1.65231206077165
paucaSA,-2.08769750183516
paucaSA,NA
paucaSA,-0.172343884386032
paucaSA,-1.14914710512396
paucaSA,0.868557678745681
paucaSA,-0.303532918742854
paucaSA,0.292864448712026
paucaSA,0.950509499764964
paucaSA,-1.92973914693524
paucaSA,-1.46800578074807
paucaSA,NA
paucaSA,1.36669909651843
paucaSA,0.655447792506447
paucaSA,0.950509499764964
paucaSA,NA
paucaSA,NA
paucaSA,NA
paucaSA,-1.14914710512396
paucaSA,NA
paucaSA,-0.46215935131172
paucaSA,0.425595348542734
paucaSA,NA
paucaSA,1.10249065003371
paucaSA,-1.14914710512396
paucaSA,0.425595348542734
paucaSA,0.950509499764964
paucaSA,0.950509499764964
paucaSA,0.878969221270081
paucaSA,-0.46215935131172
paucaSA,-1.14914710512396
multiplex,-1.50225471690106
multiplex,-1.16221279954403
multiplex,-1.49795540211511
multiplex,1.03438514151796
multiplex,-0.0823773972180497
multiplex,-0.616372577180705
multiplex,-2.0941726414398
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,-0.467388468825481
multiplex,-0.659892563501151
multiplex,-0.0823773972180497
multiplex,1.03438514151796
multiplex,-0.110161280840726
multiplex,1.50994524509018
multiplex,-1.69654185855684
multiplex,-0.457214559525722
multiplex,-0.627712824007832
multiplex,0.155745965093162
multiplex,NA
multiplex,-1.83087563005433
multiplex,-0.89161530482524
multiplex,-0.397667263035179
multiplex,-0.869648723864452
multiplex,-0.976569351084586
multiplex,-0.96578069199829
multiplex,-1.16221279954403
multiplex,-1.47852572992875
multiplex,-2.04366599629729
multiplex,-0.0628358337473178
multiplex,NA
multiplex,-2.25694922757459
multiplex,NA
multiplex,NA
multiplex,1.03438514151796
multiplex,-1.49795540211511
multiplex,-1.19958674823544
multiplex,NA
multiplex,-1.16221279954403
multiplex,-1.00180298609998
multiplex,NA
multiplex,-2.18261124794589
multiplex,NA
multiplex,NA
multiplex,-0.642287549169374
multiplex,-0.329196944875904
multiplex,NA
multiplex,-1.92860446205386
multiplex,-1.69654185855684
multiplex,-2.062075480689
multiplex,-2.00317916457707
multiplex,0.254071129495096
multiplex,-1.79000032344867
multiplex,0.519243254863202
multiplex,-2.14934416755103
multiplex,-1.16221279954403
multiplex,-1.9703392567963
multiplex,-1.34917242232841
multiplex,NA
multiplex,-0.684083660318653
multiplex,-1.49795540211511
multiplex,-1.54971977518611
multiplex,-1.16221279954403
multiplex,0.649980501832109
multiplex,NA
multiplex,1.03438514151796
multiplex,0.155745965093162
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,-0.962655991244454
multiplex,1.97554209739223
multiplex,-1.34917242232841
multiplex,NA
multiplex,-1.69654185855684
multiplex,NA
multiplex,1.03438514151796
multiplex,NA
multiplex,-1.34917242232841
multiplex,-1.16221279954403
multiplex,1.03438514151796
multiplex,NA
multiplex,-0.961903871936453
multiplex,-1.80496217180206
multiplex,-2.28178729730046
multiplex,-2.25694922757459
multiplex,-1.95921611249257
multiplex,-1.16221279954403
multiplex,-1.87852486062615
multiplex,-1.69654185855684
multiplex,1.03438514151796
multiplex,-1.16221279954403
multiplex,-1.03789255052357
multiplex,-1.70017863897558
multiplex,-2.3997391648615
multiplex,NA
multiplex,-1.51227196199123
multiplex,-0.987408065449691
multiplex,-1.69797865600955
multiplex,-1.49795540211511
multiplex,1.03438514151796
multiplex,NA
multiplex,NA
multiplex,1.03438514151796
multiplex,-1.16221279954403
multiplex,-0.467388468825481
multiplex,0.3435932534101
multiplex,0.839071994895876
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-0.448318468698884
multiplex,-0.280429490715219
multiplex,-1.63602690709055
multiplex,-0.513144188213178
multiplex,0.649980501832109
multiplex,-1.49795540211511
multiplex,0.644109324610136
multiplex,-1.69517782934309
multiplex,-1.14921613592157
multiplex,0.654882017450973
multiplex,0.696190505475334
multiplex,0.937428171724989
multiplex,-1.39395823444883
multiplex,-0.975793631481678
multiplex,-1.92860446205386
multiplex,2.2027096885473
multiplex,1.15455384165693
multiplex,-1.16221279954403
multiplex,-0.39178236508858
multiplex,-0.120019032597055
multiplex,0.0670260484490206
multiplex,1.47370472973035
multiplex,-1.49795540211511
multiplex,-0.448318468698884
multiplex,NA
multiplex,1.03438514151796
multiplex,-1.48787551019683
multiplex,-1.53660677303783
multiplex,-2.1302865963844
multiplex,-1.49795540211511
multiplex,-2.30745732441423
multiplex,-0.448318468698884
multiplex,-1.49795540211511
multiplex,-1.78362854320103
multiplex,NA
multiplex,NA
multiplex,-1.38794835236275
multiplex,-2.42965695870706
multiplex,-1.70764966370762
multiplex,-2.28178729730046
multiplex,-0.904201552309707
multiplex,-1.30601372015903
multiplex,-0.188545747585329
multiplex,-1.69654185855684
multiplex,-1.03789255052357
multiplex,-1.78936675900512
multiplex,-1.92860446205386
multiplex,-1.84061270282109
multiplex,-2.29251896631733
multiplex,-2.37956685625596
multiplex,-1.83087563005433
multiplex,-0.330103548075035
multiplex,1.03438514151796
multiplex,-2.21100974035146
multiplex,-1.49795540211511
multiplex,-0.448318468698884
multiplex,0.649980501832109
multiplex,NA
multiplex,-0.413947017098031
multiplex,-1.54971977518611
multiplex,-1.69654185855684
multiplex,-1.16221279954403
multiplex,-1.49795540211511
multiplex,-1.49795540211511
multiplex,1.03438514151796
multiplex,-1.69654185855684
multiplex,-1.16221279954403
multiplex,NA
multiplex,-1.03066281235249
multiplex,NA
multiplex,-1.49795540211511
multiplex,1.18107698543515
multiplex,NA
multiplex,-1.77696762052931
multiplex,0.649980501832109
multiplex,-1.37217320333162
multiplex,-1.69654185855684
multiplex,-1.69654185855684
multiplex,-1.16221279954403
multiplex,-0.448318468698884
multiplex,-1.92860446205386
multiplex,-1.72030203300441
multiplex,-1.03789255052357
multiplex,NA
multiplex,1.03438514151796
multiplex,0.254071129495096
multiplex,-1.16221279954403
multiplex,NA
multiplex,0.649980501832109
multiplex,-0.448318468698884
multiplex,NA
multiplex,-2.18261124794589
multiplex,-1.19728072768774
multiplex,1.03438514151796
multiplex,0.0945698533940832
multiplex,-0.684624837130078
multiplex,-0.330103548075035
multiplex,1.08547445682203
multiplex,-0.448318468698884
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,-2.23554134619513
multiplex,-0.392650609937984
multiplex,-0.654433549871557
multiplex,-0.917907434492055
multiplex,-0.772717540148445
multiplex,-1.2178121910809
multiplex,-1.49795540211511
multiplex,-1.92860446205386
multiplex,-1.69654185855684
multiplex,-1.49119383376281
multiplex,-0.173460484324505
multiplex,-1.31575670242499
multiplex,-1.88112705983229
multiplex,-2.08754406117467
multiplex,-2.30745732441423
multiplex,-0.536090304681403
multiplex,-2.19863964151835
multiplex,-1.16221279954403
multiplex,-1.54971977518611
multiplex,-2.26825521289942
multiplex,-0.0375255328909831
multiplex,-1.16221279954403
multiplex,NA
multiplex,-0.924435972769453
multiplex,-0.0823773972180497
multiplex,-1.48259924654957
multiplex,-1.03789255052357
multiplex,NA
multiplex,-1.03789255052357
multiplex,NA
multiplex,-1.16221279954403
multiplex,-2.00265037630005
multiplex,-1.72801685756892
multiplex,-2.062075480689
multiplex,-1.40459107350759
multiplex,-1.69167370506287
multiplex,-1.54971977518611
multiplex,0.764409184113782
multiplex,-0.814757905053907
multiplex,-2.18261124794589
multiplex,-1.49795540211511
multiplex,-1.69797865600955
multiplex,-2.0880484279929
multiplex,-1.16221279954403
multiplex,-0.466827418715844
multiplex,-0.212845038448355
multiplex,-0.685856844868876
multiplex,-1.16221279954403
multiplex,-0.648608599176874
multiplex,-1.49795540211511
multiplex,-0.596458551116493
multiplex,-1.25846305078155
multiplex,-0.980881434089914
multiplex,-0.962019328522079
multiplex,-1.88112705983229
multiplex,-0.330103548075035
multiplex,-1.54971977518611
multiplex,-2.062075480689
multiplex,-1.03789255052357
multiplex,-1.94782752288002
multiplex,-2.05420991105837
multiplex,-1.83087563005433
multiplex,-1.92860446205386
multiplex,-0.741167242086173
multiplex,-2.08754406117467
multiplex,-1.16221279954403
multiplex,-1.70017863897558
multiplex,-1.83087563005433
multiplex,-1.16221279954403
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,-1.88112705983229
multiplex,-1.49795540211511
multiplex,NA
multiplex,1.33320060767901
multiplex,-1.8834410595596
multiplex,0.155745965093162
multiplex,NA
multiplex,-1.83087563005433
multiplex,NA
multiplex,-0.280343387779406
multiplex,-1.49795540211511
multiplex,NA
multiplex,-1.69654185855684
multiplex,-0.0823773972180497
multiplex,0.418371208891368
multiplex,1.08547445682203
multiplex,-2.25694922757459
multiplex,-1.34917242232841
multiplex,-0.0823773972180497
multiplex,-1.92860446205386
multiplex,NA
multiplex,NA
multiplex,-2.03488697359911
multiplex,-1.77009476428148
multiplex,NA
multiplex,0.649980501832109
multiplex,-1.49795540211511
multiplex,NA
multiplex,-1.69654185855684
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,-1.05989961132875
multiplex,-0.448318468698884
multiplex,-1.49795540211511
multiplex,1.03438514151796
multiplex,NA
multiplex,NA
multiplex,-1.83087563005433
multiplex,-1.16221279954403
multiplex,-1.69860282600597
multiplex,NA
multiplex,NA
multiplex,-2.18261124794589
multiplex,-2.47491702167386
multiplex,-1.49795540211511
multiplex,-2.27579674812806
multiplex,-2.14934416755103
multiplex,-2.23702403567009
multiplex,-2.21100974035146
multiplex,-1.65811553975755
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,-1.32716484815366
multiplex,-1.49795540211511
multiplex,0.649980501832109
multiplex,-1.49119383376281
multiplex,-0.394822554499689
multiplex,-0.701748510801058
multiplex,-1.41617227508061
multiplex,-0.706252210581479
multiplex,-1.2178121910809
multiplex,-1.15733337640544
multiplex,0.245352221280161
multiplex,-0.938467500540103
multiplex,-1.69654185855684
multiplex,0.155745965093162
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,-1.16221279954403
multiplex,-0.120019032597055
multiplex,-0.543470805798863
multiplex,-0.627712824007832
multiplex,-2.15316444817724
multiplex,-1.46183936397561
multiplex,-1.45474294807189
multiplex,-1.37217320333162
multiplex,-1.76612019821026
multiplex,-1.36208474982192
multiplex,-1.41653372552857
multiplex,-0.00423786002643241
multiplex,-0.256822252890186
multiplex,-0.979130223277396
multiplex,-2.14934416755103
multiplex,-1.16221279954403
multiplex,-1.49795540211511
multiplex,-2.18261124794589
multiplex,-1.83087563005433
multiplex,NA
multiplex,-0.0823773972180497
multiplex,NA
multiplex,-1.69654185855684
multiplex,-1.16221279954403
multiplex,NA
multiplex,1.03438514151796
multiplex,-0.188545747585329
multiplex,-1.21261466710156
multiplex,-1.69654185855684
multiplex,-2.00317916457707
multiplex,-1.54971977518611
multiplex,-1.88112705983229
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,-0.648608599176874
multiplex,-2.18261124794589
multiplex,-0.448318468698884
multiplex,-1.7981022271723
multiplex,-0.577829698932021
multiplex,-2.14934416755103
multiplex,-0.264893156865366
multiplex,NA
multiplex,-1.05989961132875
multiplex,-1.69654185855684
multiplex,-1.33301832025016
multiplex,-0.0823773972180497
multiplex,-0.0823773972180497
multiplex,-0.648608599176874
multiplex,-1.61709953374268
multiplex,-0.977794477553215
multiplex,-0.654433549871557
multiplex,-0.739108699771239
multiplex,-1.13267113027671
multiplex,-0.654433549871557
multiplex,-0.862350228316578
multiplex,-1.63536369272446
multiplex,-1.67668895849417
multiplex,-1.92860446205386
multiplex,NA
multiplex,-1.49795540211511
multiplex,-2.3717587090071
multiplex,-1.16221279954403
multiplex,-1.959302888065
multiplex,-2.25694922757459
multiplex,-2.21887196039932
multiplex,-2.00317916457707
multiplex,-2.4161078733937
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,1.03438514151796
multiplex,NA
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,NA
multiplex,0.649980501832109
multiplex,0.0290784867661521
multiplex,-0.58600554659656
multiplex,0.0018751248941131
multiplex,0.377685454373495
multiplex,-2.37956685625596
multiplex,-0.288180938861039
multiplex,1.03438514151796
multiplex,-0.96578069199829
multiplex,-1.02381508517518
multiplex,-2.20617982014045
multiplex,-0.96578069199829
multiplex,0.155745965093162
multiplex,-2.062075480689
multiplex,-1.03789255052357
multiplex,NA
multiplex,-1.26918142004515
multiplex,-1.49795540211511
multiplex,-0.448318468698884
multiplex,NA
multiplex,0.310234341634364
multiplex,-1.3118186672207
multiplex,0.12995930351651
multiplex,NA
multiplex,-1.00180298609998
multiplex,NA
multiplex,-1.34917242232841
multiplex,-1.49119383376281
multiplex,-1.3118186672207
multiplex,-1.89518070743898
multiplex,-2.04854339075496
multiplex,-2.32088362316293
multiplex,-0.577829698932021
multiplex,-1.49795540211511
multiplex,0.441116210541171
multiplex,NA
multiplex,0.649980501832109
multiplex,NA
multiplex,NA
multiplex,2.15124266581958
multiplex,-0.379441820189718
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,1.70331428632486
multiplex,-1.16221279954403
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,-1.14042126131387
multiplex,-1.83087563005433
multiplex,-1.16221279954403
multiplex,-2.00317916457707
