# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:11 BST 2015 [seed=1430153531102]
state	age(HONGKONG_538_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
636000	8.869425025687743	-4669.10235497148	-305.7054501047041	-4363.396904866776	12.017226436424709	53.15476631931207	13.308402792397562	26.963740610599995	2.664526694207497	2.822463031361925	1.0	11.0	1.0	4.0	3.0	9.587885469465506	0.6201739133303412	0.6108875957697404	1.7689384908999197	0.0035460209474575954	-1235.853546813809	-1194.3185481908802	-1933.2248098620867	-54.942577518288616
637000	9.005450114837373	-4684.2649243394035	-309.4566984469095	-4374.808225892494	11.102772866139976	121.75377373334027	9.628748113727612	11.93040336019657	6.069845150496225	2.4147974127982827	1.0	12.0	3.0	1.0	3.0	6.977929655070661	0.5501238917009977	0.5408264170488274	1.9090496912501762	0.0034868042575707213	-1240.8363083894055	-1193.181143590429	-1940.7907739126595	-58.87952905674001
638000	9.064376188854771	-4675.283386378217	-307.41235024043704	-4367.87103613778	11.827646677444353	30.43065197086313	6.405628620757721	5.14138409366037	5.239526521555674	8.756784356709487	4.0	10.0	2.0	3.0	1.0	7.3981890040564675	0.6542027351970695	0.5422632799591606	1.8035339848437713	0.0028343094674266175	-1236.1208921558853	-1194.58228119849	-1937.1678627834046	-59.46745800947024
639000	8.804708622496081	-4668.678913819035	-305.44694060585095	-4363.231973213185	11.502020062707464	28.339829501498386	14.542560893978298	4.140644388903395	2.370183694149544	2.1886443424228075	7.0	4.0	2.0	5.0	2.0	9.004890494769008	0.5842357056360226	0.557974760048666	1.8577895343153126	0.0030334520384114124	-1234.095973483023	-1192.369263210925	-1936.7667365192365	-59.047527340051495
640000	8.804708622496081	-4671.03991501962	-302.83722813546154	-4368.2026868841585	11.038314470139387	16.996619289507247	1.669783231117979	1.3792387072708627	0.9174208340706992	1.3435123569897875	8.0	3.0	2.0	2.0	5.0	8.84544601304783	0.6000111521104818	0.5690197369328108	1.8309691109567083	0.003546979652502725	-1235.116844772806	-1194.6492789723409	-1938.4365631390122	-60.93090025874199
641000	8.804708622496081	-4675.319996170957	-310.02225385879376	-4365.297742312163	11.751078638593109	15.153716997826015	3.925563005326226	4.8256011685067834	1.7712667734669565	2.453749683980655	15.0	1.0	1.0	2.0	1.0	8.841395178683827	0.6250049538206067	0.5690197369328108	1.8059753092465833	0.003004106457243658	-1235.5114526222171	-1188.5396863288106	-1941.246603361135	-65.39397838387423
642000	8.804708622496081	-4669.359327201091	-306.5845117684388	-4362.774815432653	12.04041189605778	17.657669149783604	6.369303543302415	7.0469893744397405	5.233671471075753	2.3219728796703913	8.0	3.0	1.0	3.0	5.0	8.708656599739966	0.7402430585026053	0.5643475916710743	1.6954093498263214	0.003010941226420569	-1234.9854428306285	-1193.9193220417092	-1933.8700505603153	-60.30668949502229
643000	9.089362489208009	-4674.8653091252945	-306.8658380010529	-4367.999471124242	12.560678233121124	32.20769845560316	11.307796715590937	3.638882309813103	1.5534236479302475	2.004537983291007	3.0	5.0	4.0	1.0	7.0	9.474150887521152	0.5439697402576341	0.5541370336005822	1.9018932261417847	0.0031335186904105725	-1235.3105598415214	-1194.0183177133058	-1938.670593569414	-60.866531509813164
644000	9.216531698454965	-4683.816490394366	-312.0381619689663	-4371.7783284254	14.160135499726842	23.101902071135452	12.544059558892037	9.194959670956216	7.584405962023078	2.9362781415785637	11.0	2.0	1.0	2.0	4.0	8.163809164498739	0.5760038765953253	0.5984227795664974	1.8255733438381783	0.0027374260874268243	-1239.571706700087	-1196.0291095116436	-1936.1775122136694	-64.13812306222533
645000	9.185300603654271	-4682.3019506646	-304.32251331839285	-4377.979437346206	12.66646298838259	12.586421485777983	3.8018991272947775	2.153713922668172	2.274008560756991	3.800535206498438	10.0	2.0	4.0	3.0	1.0	7.828727368572327	0.7603713605879467	0.43725488263300294	1.8023737567790512	0.0030699251633026204	-1238.1058132902954	-1193.7532209641072	-1946.1204030918038	-60.42103323888165
646000	9.214159449093746	-4675.687040666332	-306.74319778216454	-4368.943842884168	11.510927569323913	15.747278522718752	6.2156080975488495	8.183914181263177	4.89055306857681	5.25122732284878	5.0	5.0	4.0	4.0	2.0	12.252555141137357	0.6279927592193508	0.49243656814733294	1.879570672633317	0.003455999390972379	-1235.3597622832967	-1192.5609130665177	-1941.023167534353	-59.566367501160045
647000	8.984026164195324	-4678.979862104539	-308.60607408463693	-4370.373788019902	13.844160145920622	39.262903512124005	5.040301307080591	6.143670170779215	3.5506319174454717	2.4385068876739844	6.0	3.0	7.0	1.0	3.0	7.888783660286603	0.6834300401410244	0.6513456033138529	1.6652243565451235	0.0029776535553440683	-1237.5324398164485	-1194.568199331926	-1938.2731488715276	-61.629551895633405
648000	8.901812762493368	-4671.838129930291	-303.08203566110257	-4368.756094269188	11.863167508411859	36.917460553181165	4.220881421403777	5.616546020906527	1.9057008244322113	2.095523467478179	2.0	4.0	6.0	2.0	6.0	8.043572025518426	0.6350229637314218	0.6541112814074497	1.7108657548611295	0.0032595076003547126	-1233.3781441526496	-1192.1070976137178	-1943.2708525028204	-56.82677409043355
649000	8.773430887892117	-4681.019517001729	-308.2236329041332	-4372.795884097595	11.080291815325618	37.65025958072765	29.8687523768696	7.274375603422822	9.175803849612253	2.9260536224575726	2.0	1.0	8.0	4.0	5.0	8.601733201801421	0.5403518714275894	0.5631831425003269	1.8964649860720844	0.0032636116128361365	-1233.7833193218962	-1191.9768638811834	-1947.0357008945152	-58.34159825012843
650000	8.50089062289743	-4670.940176221253	-305.7433046104095	-4365.196871610843	12.118410274622054	44.82661417881832	9.882814460557876	10.642976010409013	3.087730327061225	5.246479099671965	3.0	4.0	4.0	5.0	4.0	10.351183462252363	0.7382024181013002	0.5720952428376973	1.689702339061003	0.0032613677030613503	-1234.3799391778223	-1189.0304711209942	-1941.7864613120264	-56.47231473055817
651000	8.50089062289743	-4664.456734901537	-299.9647681964463	-4364.491966705091	11.79064855367467	23.86388250562314	3.5325571058614074	4.32117474229979	1.3256524034239385	1.2718746794097182	4.0	5.0	4.0	2.0	5.0	9.284106198535403	0.6722738179041274	0.5230533880267049	1.804672794069168	0.003481261299562746	-1236.729814259365	-1189.461235477335	-1938.3009169683914	-55.488282982787496
652000	8.378096409308846	-4666.918634183449	-301.10809957004614	-4365.810534613403	10.274627149804196	38.043067666411986	16.67008669693127	6.7775661076973	6.03293602920013	1.9477934718043963	3.0	4.0	4.0	1.0	8.0	9.284106198535403	0.5752515005241062	0.5109726954042456	1.9137758040716484	0.0035353409599698177	-1234.695172404684	-1193.8445442392465	-1937.2708179694723	-52.761627363213194
653000	8.381228370449373	-4661.633727145532	-299.23290667735864	-4362.400820468174	10.339055658769947	37.752557894135144	8.73705505953308	12.582046138697736	3.103602254635678	1.826260054263515	3.0	6.0	1.0	2.0	8.0	8.439601036559294	0.5695987052507399	0.49476947359321405	1.9356318211560466	0.003973840935401228	-1233.9172458276012	-1193.0621060082783	-1935.4214686322944	-51.24033875304195
654000	8.381228370449373	-4665.927790877926	-295.67790780326186	-4370.249883074664	9.736770504480644	28.00346604439803	17.313774143423764	0.6540288317368889	2.27486341351663	0.8947950753973831	1.0	6.0	2.0	3.0	8.0	8.083907446345034	0.5426981469711702	0.5688120097030398	1.8884898433257904	0.0035845991029561414	-1234.4074664925688	-1198.0567540125658	-1937.7856625695292	-48.888429207905155
655000	8.381228370449373	-4669.240921558963	-305.4112978807785	-4363.829623678184	11.274494540574665	40.63610525221161	8.939723721772934	10.313343657688929	13.487503503196658	4.618523327423433	3.0	4.0	3.0	2.0	8.0	8.33388712452414	0.5092962167138416	0.5482206704781721	1.9424831128079871	0.003409906400469973	-1237.8243879788538	-1192.8197171861705	-1933.1855185131596	-55.473587767285544
656000	8.415855645109737	-4663.694638782034	-300.01589873252954	-4363.678740049505	10.128152642834506	18.956782716268503	2.579394388917117	5.114642602307795	6.83107400307629	4.092155732997397	3.0	1.0	2.0	1.0	13.0	7.7040551472745165	0.5358161330642874	0.615627700778427	1.8485561661572862	0.0037369395543348635	-1237.8648956066825	-1193.4213053340188	-1932.3925391088035	-53.276580996280785
657000	8.415855645109737	-4665.559980403203	-301.083029997472	-4364.47695040573	10.603533929447657	49.19262903683857	6.28374764741843	6.564013566292745	5.771677952280435	3.0595497361768587	4.0	2.0	4.0	1.0	9.0	9.750828749203713	0.6562582442494586	0.5561322285205916	1.7876095272299506	0.0032406244673966727	-1233.8202685484293	-1193.5588549774577	-1937.0978268798435	-52.70142179561172
658000	8.315628767039735	-4678.524588331134	-304.86734418136706	-4373.6572441497665	10.079507872122871	62.43563329872361	5.042729306583178	11.594088725460242	12.363514776001152	1.8610825463225273	4.0	1.0	5.0	3.0	7.0	7.952063938263713	0.456719373738306	0.570866887800702	1.9724137384609928	0.003556644970405803	-1233.6632959515246	-1193.5330901468856	-1946.4608580513566	-54.087108358940256
659000	8.315628767039735	-4664.217124061908	-301.0446575756002	-4363.172466486308	10.25441349610447	23.13116281979971	18.642721237188088	7.1935555971084115	1.9626682886357394	1.8226686201311186	5.0	1.0	6.0	5.0	3.0	8.283670377962755	0.4746856642565631	0.5060917688513231	2.0192225668921147	0.0033847759204064937	-1234.7918239864048	-1192.3544459850627	-1936.02619651484	-54.42322764860792
660000	8.102699636496459	-4664.386440743851	-301.814142774149	-4362.572297969702	10.920506439561372	30.69114391848427	30.550435171151562	4.617961480091344	4.3671857111631	0.702982549345457	3.0	2.0	5.0	5.0	5.0	8.283670377962755	0.5760278338678952	0.5702176173509419	1.8537545487811635	0.0037028811508081723	-1232.158312859316	-1193.513474287758	-1936.9005108226277	-53.916709188505294
661000	8.102699636496459	-4671.663556224026	-303.9220435914334	-4367.741512632593	11.00775866049483	30.180494087752074	12.991902136493348	10.384048518495417	5.934862193598923	1.2325788819746974	5.0	1.0	1.0	8.0	5.0	8.796883066713221	0.651615500242672	0.5484332596066434	1.7999512401506852	0.003234644915920595	-1236.486479059557	-1192.5386988361145	-1938.7163347369217	-55.98033903071531
662000	8.102699636496459	-4663.44632741816	-302.4721754753637	-4360.974151942796	10.870386274023355	40.51172262088361	6.841966398890853	4.493933696721321	4.864296260268139	2.035287367002019	1.0	5.0	5.0	2.0	7.0	7.958711160913735	0.6204558552567483	0.5319099010165879	1.8476342437266644	0.0031250188890409405	-1233.3452647587872	-1190.3978036487515	-1937.2310835352573	-55.401955694163505
663000	7.922800321872348	-4661.26896629999	-298.1556535880476	-4363.113312711943	10.973579456834784	67.72814509958778	8.250204210448498	4.152166150175548	1.771841256537644	0.602214225693069	2.0	7.0	4.0	3.0	4.0	8.010644636394154	0.6658996372309053	0.5033393705133422	1.8307609922557533	0.003531977125188883	-1235.134003854272	-1192.9278549097726	-1935.0514539478984	-51.88778065836109
664000	7.988742338056501	-4661.797552557123	-296.3758091672499	-4365.421743389873	10.801052987157048	40.680044212503866	7.4399153069338	3.8503401847049865	1.8335642490357258	0.3989025304478995	2.0	8.0	3.0	4.0	3.0	10.89131285320836	0.6227009059619023	0.6922454782599349	1.6850536157781637	0.003529359610587363	-1236.0362387176863	-1194.4917441087132	-1934.893760563474	-50.962398866166026
665000	7.661649831107706	-4659.903634579245	-293.82857592350973	-4366.075058655735	10.142981571812884	30.186912177347615	8.226044228874967	1.7459162871437426	0.89969232846695	0.80843903648452	4.0	7.0	2.0	3.0	4.0	9.79788469442811	0.5630467863473355	0.5641862291268478	1.8727669845258175	0.0035253598523534812	-1232.862143228755	-1193.614247241468	-1939.598668185512	-50.015569499190406
666000	7.7193132461155045	-4668.395237900435	-300.07421794830384	-4368.321019952131	10.746503077068452	13.705467622802828	4.755706383027969	0.9036676630853491	1.2476896228279883	0.7865231335353315	6.0	5.0	1.0	1.0	7.0	8.014628110351191	0.4722253193031927	0.7565862276911229	1.7711884530056852	0.003195527606695435	-1233.9843369663263	-1193.5921534994488	-1940.744529486355	-58.27141561665596
667000	7.720791517466202	-4672.653035576112	-301.12062839961567	-4371.532407176497	11.746477244937042	77.26452308577235	11.689253982226758	3.2428294706314724	2.292541519740748	1.633141405237692	2.0	7.0	2.0	1.0	8.0	6.004168978450598	0.723344484629053	0.6230364699030382	1.65361904546791	0.003488203958465999	-1234.3704380982424	-1192.9654976951492	-1944.1964713831057	-54.06238080255571
668000	7.511490058066891	-4661.961185726082	-295.16871541542594	-4366.7924703106555	10.729558275333469	40.28158851322141	3.42341621895134	2.404194703827037	2.9387578902044735	0.7370587589043225	3.0	8.0	1.0	3.0	5.0	7.6091885506801615	0.7294735208960295	0.6030691754919072	1.6674573036120646	0.003750276474474411	-1236.4830738302308	-1194.6604403426725	-1935.648956137752	-50.04280082227468
669000	7.678989834491771	-4682.688051792644	-307.6781421781142	-4375.0099096145295	10.645574200200928	145.6288465700947	14.311193844525528	1.7586253380695256	4.6424553288235755	4.410901236444951	1.0	8.0	1.0	6.0	4.0	12.403733816497784	0.6677815716796425	0.532549539603763	1.7996688887165957	0.003470003298756603	-1240.8086008144403	-1191.285881241511	-1942.915427558578	-56.36759565175451
670000	7.6750053369350075	-4674.818332017712	-302.1145469552203	-4372.703785062492	11.15768331569193	101.87910950302604	16.421866787668442	1.6915728311266491	2.558280437989983	1.733151726092742	2.0	7.0	1.0	7.0	3.0	7.605457290860905	0.7313535167242385	0.35177250266142096	1.9168739806143418	0.003355864250285047	-1232.0246088171718	-1195.7608698670083	-1944.9183063783119	-53.86195748058326
671000	8.009639775396517	-4666.450690042712	-301.20638445485326	-4365.244305587859	11.954891235442348	39.761354552634714	7.12271129019351	6.775858175281174	1.7976608443900979	1.580327555029117	3.0	5.0	3.0	2.0	7.0	7.169258517448111	0.5868152435741385	0.5915670198927366	1.821617736533126	0.0032412475130742893	-1233.3079827217052	-1191.7223558658625	-1940.213967000292	-54.87429553867442
672000	8.042192740956224	-4665.910290295026	-299.1503348047365	-4366.75995549029	11.335553072832093	79.85282419672916	22.03630804882891	3.9227607973447656	6.971459199332949	1.9354818366203974	1.0	4.0	3.0	5.0	7.0	7.256337098016547	0.5868152435741385	0.5113509148213831	1.9018338416044798	0.0035038114363025435	-1234.7416682370756	-1195.8735066451407	-1936.1447806080737	-49.239481887052484
673000	8.042192740956224	-4675.518138027376	-305.89043705122157	-4369.627700976154	11.51820276884146	28.49444736510885	17.1331487673764	1.6690747905220404	6.479093855756713	1.5658428220640805	3.0	5.0	1.0	6.0	5.0	10.459290607870301	0.6800979311872406	0.6312046445893423	1.6886974242234187	0.003436709750588041	-1236.0052331132456	-1194.4285955828796	-1939.1938722800296	-56.54093154141866
674000	8.21146483364418	-4673.6470518682345	-304.78298387643935	-4368.864067991795	11.09217271946176	51.02288989055058	17.497990085312086	10.88685707837336	8.73467541631275	1.1445296601384023	3.0	1.0	4.0	5.0	7.0	11.85863407461192	0.5240638064382602	0.5921099046190399	1.8838262889427018	0.00336672664998237	-1235.735319397576	-1191.4502567718196	-1941.6784918223993	-54.8714584027816
675000	8.190799694454268	-4672.372864326717	-306.6598561471592	-4365.713008179558	9.44898349677324	59.99738555400465	13.224262494405625	32.575434390056884	6.994926554863312	1.3640205767109297	4.0	5.0	1.0	1.0	9.0	10.080767836318742	0.5388656040277925	0.6219216282404201	1.8392127677317893	0.0036245687892927435	-1234.726271882551	-1190.6269691569855	-1940.3597671400212	-54.797864948964
676000	8.29719756962943	-4666.292674665128	-300.17155657270473	-4366.121118092424	9.585635095647513	30.47149069712825	16.555273982104836	9.54265688088908	6.333856103406643	1.80725006878238	2.0	6.0	1.0	2.0	9.0	9.66344501357868	0.6107816924006874	0.5771277833864323	1.8120905242128824	0.003932397893710995	-1236.2993113560706	-1190.7902318579079	-1939.0315748784453	-51.83393944024642
677000	8.26181998298322	-4665.840104009764	-298.0332785738602	-4367.806825435904	10.335263486487055	52.97571953601452	11.043332982827543	11.39267476832994	6.551702287394237	1.0235921370245036	1.0	4.0	2.0	6.0	7.0	8.60877565995448	0.6075954945695897	0.6847288724901152	1.7076756329402976	0.0037620151699956994	-1235.5023103141887	-1195.6934376645995	-1936.6110774571166	-48.99639014600345
678000	8.305023989072431	-4661.708629894388	-296.54268348197104	-4365.165946412417	9.333832459257916	39.808615334564095	46.33506527732587	1.9910589094987687	2.8852278528709054	1.3799439629230599	3.0	1.0	2.0	8.0	6.0	6.490774240398486	0.48399391439723705	0.537512897283586	1.9784931883191794	0.004377314043530103	-1232.8555285389787	-1190.2035531780848	-1942.1068646953531	-48.327168403790694
679000	8.467841232731026	-4667.831669711524	-302.00018447367125	-4365.831485237853	11.364472134460534	77.08647127420764	56.13205435947677	3.6823756728829085	6.834472573171625	1.3749231271079063	1.0	3.0	3.0	6.0	7.0	7.647092811604965	0.6940586183430929	0.6471110376030939	1.6588303440538155	0.00360180880044159	-1234.165261209196	-1194.6328077100945	-1937.033416318562	-50.91330740809474
680000	8.412894616886817	-4676.712320431454	-307.2173595771049	-4369.494960854349	11.29702059557258	212.28244984697255	29.633083533477627	24.74614817803597	6.2547421990088035	2.5762095960061613	1.0	1.0	4.0	4.0	10.0	11.66379666437158	0.43206790078140167	0.5040693863960486	2.0638627128225524	0.0033107385714345387	-1242.1899739564099	-1192.9436480997708	-1934.3613387981686	-53.716308855078466
681000	8.592076466086487	-4672.339245675518	-306.34846670727984	-4365.990778968238	10.533328846770031	68.71409336580577	22.652241996077922	19.101981532891045	7.442836208969598	5.045959193375251	2.0	1.0	1.0	4.0	12.0	8.668125184629458	0.5038669678611288	0.5319549494402535	1.9641780826986208	0.003491597445106131	-1236.5074121324853	-1189.4191236892623	-1940.064243146491	-55.152564151862535
682000	8.478935169461325	-4672.525932936452	-303.3480749215804	-4369.177858014871	10.706289218924717	183.66030305038032	7.208764262964331	3.5318562397122384	2.2763997926050665	3.0838775439077546	2.0	2.0	1.0	1.0	14.0	8.143374704239823	0.7060353567434199	0.6175744828227311	1.6763901604338522	0.003558441093296311	-1236.0832283048278	-1193.8018829021562	-1939.2927468078874	-53.9780286269646
683000	8.478935169461325	-4663.267430434116	-298.00934681602394	-4365.258083618092	9.690997397818903	21.53609873079836	40.885475367473525	2.7647360411101083	2.0846660289955867	1.8604560819025457	3.0	1.0	2.0	2.0	12.0	8.447401291118222	0.5655420832322727	0.5409189429884701	1.8935389737792605	0.0037713225954649748	-1232.2450390409622	-1194.3148245839727	-1938.698219993157	-50.4026369919944
684000	8.243386001055837	-4665.761741358009	-302.6575815481636	-4363.104159809845	11.577128127861513	38.614794091484214	15.947183845719925	21.3059201414103	0.49907600673671754	1.6820769511128224	2.0	3.0	1.0	2.0	12.0	9.460577089061708	0.7173740884221835	0.5717294176592148	1.710896493918605	0.0038047268814060775	-1237.4494830569515	-1193.8069587351185	-1931.8477180177754	-52.56857950984526
685000	8.243386001055837	-4671.2458824481455	-305.80130006295474	-4365.444582385191	10.530235563063604	67.29364851088067	59.34600272018576	16.185146887718776	30.73591195951188	1.6757700269453502	1.0	1.0	3.0	2.0	13.0	8.87681850385796	0.6219483355178175	0.5330858943290675	1.8449657701531188	0.003777879395448886	-1238.2349482958732	-1192.8440347221183	-1934.3655993672	-51.540142959698514
686000	7.3560240111779684	-4665.5836730102155	-296.76423926703393	-4368.819433743181	10.765924297371482	116.74212764002786	35.667507472645504	6.648740331897668	0.8759346812060367	1.620431497062207	2.0	2.0	1.0	1.0	14.0	8.87681850385796	0.6480603554804578	0.6457422186894798	1.706197425830066	0.003362757316889824	-1234.4997023383658	-1196.3796034883037	-1937.9401279165118	-46.99252523891345
687000	7.535962742547234	-4676.414219478288	-307.1992777864949	-4369.214941691793	12.732081416967919	149.6519946475463	23.533749405122183	44.524717000041726	4.606808701043617	3.5680866839272416	1.0	3.0	1.0	2.0	13.0	8.496890731304594	0.5346220762348198	0.5903125918081826	1.875065331957001	0.0032817781136406823	-1235.9904562740264	-1195.881951437181	-1937.3425339805851	-53.37522856958231
688000	7.6254276420687885	-4670.204000666083	-301.3123052849604	-4368.891695381122	9.81715038093121	131.61344135308292	76.26601741955228	7.258168893764808	2.302971042895623	2.63577548906633	1.0	1.0	2.0	1.0	15.0	7.5481205580554285	0.6743334541521822	0.5722323001187493	1.753434245729072	0.00420982094164569	-1234.605914405106	-1192.601693237051	-1941.6840877389648	-49.9857604868787
689000	7.664804471438763	-4664.35190535932	-294.7834246805672	-4369.568480678753	9.573079542246354	30.87693119839207	36.29493179883652	2.8191443698742447	2.1854967239633356	2.1269186349595754	2.0	2.0	3.0	2.0	11.0	9.371221917224322	0.5403474841074167	0.5808871379275504	1.8787653779650362	0.003979184451612606	-1235.431427790208	-1194.8676392304164	-1939.2694136581288	-47.015723525766525
690000	7.664804471438763	-4677.01136807049	-303.77565411590854	-4373.235713954581	9.843673449753338	126.13189969607161	20.87940999079941	4.969634398579688	3.076449781419616	4.255999583182355	2.0	3.0	8.0	4.0	3.0	8.021220535522316	0.6578820759163706	0.4722356507980158	1.8698822732856168	0.0033846151453971922	-1236.8903976341644	-1194.8343069704624	-1941.5110093499543	-53.58849727714183
691000	8.163101543722075	-4661.609668735884	-297.0208304694279	-4364.588838266456	9.892523249508722	32.33250173156944	20.564860809953863	5.221798182610693	1.8939419944860447	2.3988430414426554	2.0	1.0	7.0	9.0	1.0	8.27699765448414	0.5614257469312423	0.7134370356597401	1.7251372174090207	0.0032149710367983812	-1233.6683874058376	-1190.890010982531	-1940.0304398780872	-49.86236086381194
692000	8.216646876066028	-4666.701357025862	-305.1959939189004	-4361.505363106962	9.896888583630624	16.97952087349093	4.827195359421862	6.7410105748505575	5.171637301195944	2.6215475136220414	7.0	6.0	3.0	3.0	1.0	8.694696025837716	0.6601332664582411	0.4552461094540828	1.8846206240876795	0.0036565061092144655	-1232.6179444863653	-1190.215810859846	-1938.6716077607507	-59.03023147496903
693000	8.021814296113233	-4661.371326594073	-296.9652487068569	-4364.406077887216	10.025080318359315	18.902146274206334	23.452449253074967	3.3533318780401844	2.7486828290616097	0.7369716666704752	8.0	2.0	1.0	5.0	4.0	8.556675590033366	0.5936409807061817	0.5349387742105343	1.871420245083287	0.004027805932805295	-1232.037914247882	-1193.989182559854	-1938.37898107948	-50.83390657599497
694000	8.057954677141481	-4673.005451325634	-307.5581017813293	-4365.447349544304	10.7442510802167	43.45052452352763	15.65430812907548	37.14001176824993	10.866852249677024	2.4920812098498204	3.0	4.0	2.0	4.0	7.0	7.94177905768807	0.7742687696708065	0.47518361775642814	1.7505476125727684	0.0038776197461212773	-1236.0116163589573	-1191.193874488178	-1938.241858697169	-55.67834148021888
695000	8.057954677141481	-4669.886633810603	-299.4908465515367	-4370.395787259066	10.44634408051928	25.019672250094306	8.314506975678936	9.862713329001238	4.246771953801038	1.23003323344774	3.0	8.0	1.0	2.0	6.0	7.608293122857908	0.5636259977639576	0.6977863685836955	1.7385876336523498	0.003716566872002283	-1233.4204272999268	-1189.8596622119624	-1947.1156977471771	-52.672098908944214
696000	8.057954677141481	-4665.713394440628	-304.2340865993374	-4361.47930784129	11.111324945316124	19.136337119907452	12.501664322509239	7.15606054134915	14.215438098269018	1.349608409619822	4.0	4.0	3.0	1.0	8.0	9.03039021315332	0.6815524133972745	0.5676082614582642	1.7508393251444647	0.0032266607626600637	-1230.994554549628	-1191.6597066612915	-1938.8250466303705	-55.41652161808334
697000	7.8100627024025	-4665.598234934722	-302.12862211274415	-4363.469612821978	12.130363849264004	23.50951578132327	11.406032048381173	4.519686352430036	1.1345523756212512	2.682011236826302	4.0	5.0	5.0	5.0	1.0	8.951785744462102	0.6599703270016553	0.6197525337525601	1.7202771392457885	0.003090412244740127	-1230.998894655034	-1192.9405222875416	-1939.530195879403	-55.79824308290682
698000	7.8100627024025	-4666.9271184131685	-300.5871211175404	-4366.339997295628	11.723892386294306	19.15373023576415	6.835035235492351	9.017514302212602	1.3106421888757729	1.2932461043666523	7.0	3.0	3.0	5.0	2.0	9.600148872485759	0.6020699964108782	0.5550065533092645	1.8429234502798613	0.003022200431314805	-1233.8212125454909	-1196.8740709134881	-1935.6447138366482	-54.96186049418767
699000	7.798466834769768	-4678.539818095351	-303.96676977372783	-4374.573048321623	12.074734509131947	40.69414016460625	5.531755933117224	2.5208065694347237	1.7185633774909128	3.7689695655176467	5.0	2.0	4.0	8.0	1.0	9.778062986042354	0.6371277979869993	0.5459621695548242	1.8169100324581804	0.0030126236427720264	-1241.0730671160925	-1193.9854951850593	-1939.5144860204707	-57.37290110519188
700000	8.234560314895669	-4668.529892613626	-305.591519331496	-4362.93837328213	11.661407839457345	77.54830886137529	8.63218512747989	8.517063135491963	1.572619970529637	0.9978863800933259	4.0	2.0	7.0	4.0	3.0	9.180287021978975	0.5398497545246496	0.6098664402718128	1.8502838052035417	0.002798965854925947	-1235.4459796470317	-1193.3300080997417	-1934.1623855353569	-57.746678885714125
701000	8.33052280519846	-4670.934289695324	-302.49115911284036	-4368.443130582484	10.864210268566323	18.525829773294834	4.834205173559947	10.52366100559258	1.4159286598172691	1.3756283435196064	5.0	2.0	6.0	6.0	1.0	8.801680237828958	0.6032694718464873	0.523820205493465	1.8729103226600516	0.002926037224780252	-1234.8907392032324	-1194.032278381695	-1939.5201129975565	-56.39830115752618
702000	8.565040360279065	-4668.896254402486	-303.3676445026716	-4365.528609899815	11.277271729042063	13.23511796243743	11.089765696424896	4.336150544103666	2.531204271862952	4.0892782616864425	7.0	1.0	6.0	5.0	1.0	8.31044399791434	0.5897910735372847	0.5857136109018184	1.824495315560901	0.0032450006799409595	-1234.141968159867	-1196.1803810594793	-1935.206260680468	-57.59596948390126
703000	8.602856273044319	-4670.690627693151	-306.38883304860326	-4364.301794644548	11.595721633845868	25.771947858618407	11.996952956522819	8.331293565403538	1.9129424277249192	3.200243262023355	7.0	5.0	1.0	6.0	1.0	7.9383393244482034	0.6159727333737548	0.5487209798515916	1.8353062867746575	0.0030054575118236247	-1231.8134844973226	-1193.447020636828	-1939.0412895103973	-59.244225198174675
704000	8.602856273044319	-4668.252630111529	-302.3815421891935	-4365.871087922335	11.271173286250077	47.27636681687385	7.36927835205459	2.63645506671924	3.2789117900414264	1.4955126252752062	4.0	7.0	1.0	1.0	7.0	8.2424750662749	0.6168504483453878	0.5724517942923313	1.8106977573622847	0.002800074890036064	-1233.624530549399	-1192.473699360644	-1939.7728580122919	-55.934022655799524
705000	8.602856273044319	-4671.260433663241	-300.35479896895555	-4370.905634694285	13.024656351704026	82.3028880441046	2.4992404676603197	4.263036270975791	7.146961738604389	3.0674245671065257	3.0	3.0	3.0	2.0	9.0	8.63628173785859	0.6168504483453878	0.5724517942923313	1.8106977573622847	0.0028332594836873244	-1236.0434159696765	-1194.4496564731594	-1940.4125622514493	-50.945061723785756
706000	8.602856273044319	-4673.824482079416	-308.68254140631433	-4365.141940673102	13.080449893171174	21.47712075896758	7.437464559999703	5.241065905143659	5.122817564581576	2.0660534985384946	3.0	2.0	9.0	3.0	3.0	8.566396789354783	0.6664216673208587	0.6294263211246525	1.7041520115544926	0.002606761632906487	-1232.8545497888942	-1194.8608916013454	-1937.4264992828619	-62.41372514792123
707000	8.26489089007174	-4682.200293467931	-314.24266227892406	-4367.957631189007	11.897481300417635	27.541295295552736	8.869310579290786	18.03295154770219	6.992680245833978	3.1397873800508616	4.0	2.0	10.0	2.0	2.0	8.566396789354783	0.685898408321146	0.5535712911887471	1.7605303004901107	0.0027837033308405162	-1235.3825756199703	-1191.591319608991	-1940.9837359600454	-64.99326601279738
