# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:12 BST 2015 [seed=1430153531415]
state	age(VIETNAM_3062_2004)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1320000	2.277847824494588	-4658.283236668554	-293.9606388141244	-4364.32259785443	10.632375543346045	22.650233360237777	1.506037326668493	2.07549155158733	1.478832567049882	2.0626436882906596	6.0	1.0	1.0	7.0	5.0	9.505772095478637	0.5183167991810873	0.6547645565369391	1.8269186442819865	0.004002725654229467	-1233.3993553210328	-1198.4535589004088	-1932.4696836329879	-50.12705180628104
1321000	2.2686936774318336	-4657.952743584616	-293.68643582707216	-4364.2663077575435	10.99506916831818	20.42269736335621	3.6228621189992714	3.2151783002650203	0.9177431324092835	1.759394373528372	5.0	4.0	5.0	2.0	4.0	9.587244533435717	0.5390767563588497	0.48544429935158206	1.975478944289581	0.0035925368806733575	-1233.1200070942587	-1194.761040317438	-1936.3852603458463	-49.497497889885494
1322000	1.93585846870189	-4654.663670053544	-295.01298233802913	-4359.650687715514	9.809114134851542	29.618570943446805	8.563782823691179	3.4624755667166993	3.695562587166747	2.0354739534563766	3.0	3.0	6.0	4.0	4.0	10.539125564208142	0.5625625694350138	0.5451019640439652	1.892335466521034	0.004111459832128039	-1232.7538133099886	-1193.1787410042857	-1933.71813340124	-48.61435831277294
1323000	2.4715257728038122	-4656.53108284092	-296.9157528722462	-4359.615329968674	9.989459697963602	22.253840546003193	11.064214897475697	3.7357581469291574	3.8900118478558428	1.6994614103986596	4.0	2.0	3.0	3.0	8.0	10.156354760551618	0.6647287063395176	0.5206888749718114	1.8145824186886839	0.003738290508810036	-1234.1015397218202	-1192.6385684016968	-1932.8752218451566	-50.74104084632191
1324000	2.433322777134481	-4660.238480230116	-295.5204232345924	-4364.7180569955235	9.708128954739275	11.985635264791126	5.676350399683105	3.4105694850596517	4.3237826439516045	1.764004694518945	4.0	1.0	6.0	4.0	5.0	7.058766141592201	0.5994505330231058	0.5420201649295839	1.8585293020473233	0.004129911559428167	-1234.5268392102093	-1193.3164398545293	-1936.8747779307846	-51.16273604339557
1325000	2.5167803351621663	-4655.799201594544	-292.0064394391511	-4363.792762155393	10.286539159538474	17.56941917373489	13.063123046220674	3.175011517085859	1.2907497777768095	0.9768834224472182	2.0	4.0	7.0	1.0	6.0	10.994762122541102	0.5731696033757456	0.5912278753164596	1.8356025213078078	0.004184825619985684	-1235.9658181320128	-1195.6407427306808	-1932.186201292699	-47.487929453311914
1326000	2.18959182619946	-4656.288014411586	-295.1792204367566	-4361.1087939748295	9.946292717155305	18.98722570437387	20.35022849403778	4.032906030537112	2.2044355232441575	0.9166446652197838	3.0	4.0	6.0	4.0	3.0	9.014147972604457	0.586097794872654	0.6086591835961452	1.8052430215312139	0.003780177259177541	-1234.838418693689	-1194.3278626602942	-1931.9425126208464	-49.40394140626826
1327000	1.8568326275734064	-4655.404124127967	-297.5956791599893	-4357.808444967978	10.596851315447617	24.078901016414154	6.704429607403812	7.601522085480707	1.3010937598919274	1.5577013620976714	2.0	3.0	8.0	1.0	6.0	9.698081659541295	0.5725192656184479	0.43998255755154697	1.9874981768300184	0.003505450945116997	-1232.8799925560636	-1193.0792510222761	-1931.8492013896384	-51.72761899570263
1328000	0.8065732117750324	-4659.724807011231	-295.9000290450897	-4363.8247779661415	9.97609456036493	43.27523991471497	25.467267062941797	4.0935266833237645	1.2354569345926023	0.42034575735809543	4.0	1.0	9.0	3.0	3.0	10.225592106852677	0.750731636109236	0.5695309226255337	1.6797374412652437	0.004206030005192288	-1236.6085144142933	-1193.968356711187	-1933.2479068406606	-49.53194868527422
1329000	1.9797526104116128	-4667.578887641472	-299.9170543076176	-4367.661833333854	9.228226622548613	40.09059641841268	25.931028337212044	10.704490542749298	1.1632044565996633	0.2620775238911945	3.0	5.0	4.0	7.0	1.0	9.618037961036254	0.5882442722763098	0.5470153640176992	1.8647403637060043	0.004562097438668325	-1230.2232560344482	-1188.120573951465	-1949.3180033479405	-52.84175028414001
1330000	1.6569886937401863	-4660.434241035546	-295.2365881375481	-4365.197652897998	10.202824477573818	19.75740228709675	7.548249460692197	4.710968252829145	2.4336641680650306	1.1879658097137433	1.0	8.0	2.0	4.0	5.0	10.168178536209096	0.6289649059761351	0.6579130753778897	1.7131220186459888	0.003912887091488124	-1231.414069590762	-1193.6725673403284	-1940.1110159669072	-50.2202574068512
1331000	2.250410279204741	-4655.41285172336	-295.009872123465	-4360.402979599895	10.239697119227866	34.21062673825709	6.0782591078161134	10.914416324549357	3.5935522318270596	1.7250808185497788	1.0	2.0	3.0	7.0	7.0	10.168178536209096	0.581497817481346	0.6621856460861972	1.7563165364324704	0.0038478641233105067	-1231.5478799400587	-1191.1722431019916	-1937.6828565578446	-47.11046584709321
1332000	2.049342016789175	-4657.099737655137	-299.24820024209714	-4357.851537413039	10.963852859342941	39.88772896215138	12.068596204664463	5.057112568537369	1.5720793678630325	2.6834994296592285	3.0	3.0	7.0	3.0	4.0	9.424602902637178	0.6851382386292085	0.550282577616816	1.7645791837539893	0.003772077849141998	-1232.5071722082143	-1189.7011441119105	-1935.6432210929142	-52.070993899317834
1333000	1.70955977553791	-4664.209052250321	-301.12237148034814	-4363.086680769973	9.54071613580708	29.5044968268311	4.700578142398915	7.217257750042519	4.532272485442421	1.5519905373506222	2.0	3.0	3.0	3.0	9.0	7.6333080121115975	0.6004388105052161	0.6798936862204059	1.7196675032743918	0.003677490055569077	-1234.77841016205	-1189.6164393575089	-1938.6918312504135	-54.36174815360385
1334000	1.8760065573086777	-4659.122812897047	-297.31993359619054	-4361.802879300856	10.35519150080451	16.133813362706103	16.231549989025545	13.7802383550691	6.17323606945363	0.7385678795876487	3.0	2.0	3.0	5.0	7.0	7.522530858977523	0.7088102473984415	0.5667597832994717	1.7244299693021008	0.003871348388396453	-1229.8778093644155	-1190.4841045522078	-1941.440965384233	-49.82861725850574
1335000	2.1496638388831424	-4661.441008564358	-291.0180162802146	-4370.422992284143	9.547274478124027	22.70524656778062	14.238620326089528	5.985641691779098	4.409323844833582	0.5176050023903614	1.0	2.0	1.0	8.0	8.0	6.639227698910082	0.49530962934102907	0.5706995703700865	1.9339908002888986	0.004382901751020164	-1237.1174213769136	-1191.8127753120018	-1941.492795595228	-44.79074967958303
1336000	2.2861255875957887	-4656.5401918651005	-284.88768877987377	-4371.652503085227	9.361932262247535	33.6407384383214	1.1337290944805636	2.8011535110006838	3.252367004998767	1.1025652270010542	2.0	1.0	5.0	7.0	5.0	9.805411963134784	0.7679261670705317	0.44390115146290066	1.788172681466582	0.004713273766990766	-1237.6517970449918	-1191.9151674328336	-1942.0855386074015	-38.97531322506209
1337000	1.6324303561626117	-4655.752170782094	-289.6630535002186	-4366.089117281876	8.84996447923644	41.44115914608622	5.935654258643379	10.131679240264129	2.724552605242863	0.36273163625073873	2.0	1.0	1.0	11.0	5.0	8.431132356388527	0.6055486266745694	0.6604895388297116	1.7339618344957335	0.004669536164904855	-1232.892793146099	-1191.415678100073	-1941.7806460357035	-42.472917213119544
1338000	1.6500972039170883	-4650.246363346147	-283.1662060708971	-4367.08015727525	8.502478355771514	11.684972843581212	15.558992276170455	5.801895259194397	1.5936213341040257	0.37902182740586554	1.0	3.0	1.0	11.0	4.0	8.987138525696622	0.6159759536089761	0.4906425602915099	1.8933814860995288	0.004910420496886244	-1234.7774824672476	-1194.17937714318	-1938.1232976648216	-38.609518050153206
1339000	1.6500972039170883	-4656.947678795552	-291.6471775615494	-4365.300501234003	8.312186853477732	36.33648989346904	10.320582022209196	21.432865017812365	5.809744845189998	0.3651421736128115	2.0	1.0	1.0	12.0	4.0	12.842836075714104	0.5791343592635702	0.5943373072542766	1.8265283334821685	0.004860390123225327	-1234.1443058522473	-1192.5772460065054	-1938.57894937525	-41.79697888513942
1340000	1.625832854745724	-4653.071173737257	-283.72631745588194	-4369.344856281375	8.307709231678098	23.17069076067999	9.847756963274756	4.688812139089181	2.3408388805821017	0.8320074167203944	3.0	3.0	1.0	7.0	6.0	12.598982819839042	0.6104767714081926	0.5943373072542766	1.795185921337546	0.00599914667304615	-1235.5242069431406	-1198.7083799939014	-1935.1122693443324	-38.209673739353725
1341000	2.0147374562887106	-4651.277542925076	-286.0041416047661	-4365.27340132031	8.2631505923224	13.134675638117109	8.104222236859014	5.147149677527639	2.623187718621858	0.8518384789950894	1.0	7.0	3.0	2.0	7.0	7.493635894465174	0.6392636399153783	0.5892303921180592	1.7715059679665777	0.00566903599361712	-1233.5990151350293	-1190.061624091547	-1941.612762093734	-41.799345976274594
1342000	1.5412186252589004	-4659.160935769949	-287.45342249202986	-4371.707513277919	9.047504304673058	53.80366923676	7.462454651552855	8.655021687690143	0.8816067968592929	0.746728278359864	3.0	4.0	3.0	3.0	7.0	7.515779549589307	0.6286273460244234	0.5805317535927222	1.7908409003828696	0.0051204061149374295	-1233.8616092845755	-1191.4173168684397	-1946.4285871249037	-40.91783428799729
1343000	1.283584800871774	-4654.537226873809	-285.1191630424812	-4369.418063831328	8.285112216581163	11.486180828486777	7.543312996938072	5.011417065024188	2.502082734971699	0.5194926964253606	5.0	4.0	3.0	2.0	6.0	7.387775125299886	0.620815803892817	0.5883432957243286	1.7908409003828696	0.00529669270153787	-1236.311310228055	-1193.2439375239235	-1939.86281607935	-41.40105185601754
1344000	1.5417768543345909	-4659.962605448717	-290.54501881096957	-4369.417586637747	8.590640904628266	44.806617459864334	16.907958032455216	6.595087229236816	2.4803904564959534	0.689876305838016	2.0	3.0	8.0	1.0	6.0	10.499838510482514	0.7382325571266142	0.5289366502076214	1.7328307926657798	0.005015661947023467	-1234.5721258668557	-1189.001892772648	-1945.8435679982435	-43.28627151335515
1345000	1.602325940100799	-4655.12825449997	-289.74930542178686	-4365.378949078184	8.358197467656417	28.10907943581626	29.141037335500148	3.8884999588675777	2.8390303036711755	0.5023911382494707	1.0	2.0	9.0	3.0	5.0	9.40179653554672	0.5397986496284759	0.5564353627279933	1.903765987643546	0.005363933041701709	-1234.3736734860772	-1191.7978862464063	-1939.2073893457	-42.7268586780468
1346000	1.5102143946540028	-4656.164215882216	-287.1646442034328	-4368.9995716787835	8.420757868430695	8.552325677092597	19.978594024243847	9.09746152604644	3.1598470206298543	0.6438261211996456	1.0	5.0	1.0	6.0	7.0	7.7718233602752935	0.5768302220490751	0.5181554327811078	1.9050143451698323	0.005456626085592245	-1234.9584860012792	-1193.0972241543348	-1940.943861523169	-40.86755533189402
1347000	1.288347056789306	-4657.39875322018	-290.35451299764736	-4367.044240222533	8.370149840745915	96.4917550339482	7.716020827780575	3.3484719515270367	1.6087730215980554	0.8747107098637357	1.0	6.0	3.0	8.0	2.0	7.7513544753984265	0.664311605262582	0.49901877840920855	1.8366696163282246	0.005537543154525681	-1231.9231208325095	-1193.1451264616323	-1941.975992928391	-43.643854266842716
1348000	1.5535895264273645	-4657.954622054479	-291.7403001612445	-4366.214321893234	8.403014224056227	26.24425719889799	9.540787028848449	10.769246943044003	3.548182951939169	0.2918713525064855	2.0	3.0	2.0	9.0	4.0	8.85190724104033	0.5695585995346775	0.574341632049433	1.8560997684159046	0.004888199822421953	-1235.1466392106645	-1189.0966908464097	-1941.9709918361605	-44.96352749084939
1349000	2.113517274141753	-4670.427084677217	-304.26100924319303	-4366.166075434024	9.597656377182695	1350.6599091701876	24.84716553549553	3.5767254925794627	3.548182951939169	0.606350903490663	1.0	2.0	6.0	7.0	4.0	11.758050985367507	0.6145072224887915	0.5464347761775494	1.8390580013336741	0.004695278030426808	-1234.4647083146021	-1193.475494910313	-1938.2258722091083	-50.042381759498085
1350000	1.351284589387383	-4665.399975195873	-294.9702431093858	-4370.429732086487	9.408144693302898	30.204506438631277	36.001843993463055	12.797601328657642	3.6635732255576294	0.9451998885158189	2.0	1.0	5.0	5.0	7.0	9.414818049587803	0.5458372993189798	0.730875273324696	1.7232874273563392	0.004738658857637195	-1232.8949579474115	-1196.8410731760505	-1940.6937009630249	-46.130523174698396
1351000	0.8843078123066892	-4666.475862291219	-297.4500990834426	-4369.025763207776	9.227034189846293	106.35871625640878	17.246443951650605	7.740492167270453	1.7644536884875852	1.647144809781469	1.0	2.0	3.0	4.0	10.0	10.857027874477266	0.5390235214430654	0.5527343223893694	1.9082421561675802	0.0038991673601980865	-1236.722194562221	-1192.060463544138	-1940.2431051014173	-48.238792998615544
1352000	2.2386618037696966	-4648.252895387173	-287.7138982663536	-4360.53899712082	8.793225087714356	34.94488176847432	16.67004742733078	1.3264337436400584	0.7244793536404159	1.8119227828715962	1.0	4.0	1.0	2.0	12.0	10.857027874477266	0.5949579164660117	0.535851052853755	1.8691910306802484	0.00436743631969787	-1232.878239566703	-1190.2851239877184	-1937.3756335663986	-41.58543292285147
1353000	2.2386618037696966	-4660.77322847404	-293.19809795294555	-4367.575130521094	9.184814665510626	15.734795846867582	16.832047493517237	13.342109116576875	2.1162623975157575	0.8885393008633288	1.0	4.0	1.0	7.0	7.0	7.043046200515828	0.6451010532058579	0.6192346977528367	1.7356642490413206	0.004173403357940792	-1231.2165191093125	-1190.180758954552	-1946.17785245723	-46.87106446418127
1354000	1.9858267837400954	-4656.885746879818	-287.52505404553307	-4369.360692834285	9.906000100769823	27.215832893526105	6.868406643997376	3.867483496343575	1.4768823747897724	0.3934349668538785	2.0	2.0	7.0	6.0	3.0	8.486333338008377	0.579811070221503	0.6132935057096263	1.8068954240688857	0.004171297055224165	-1231.89509108159	-1193.0402609009154	-1944.4253408517795	-43.38730199248669
1355000	2.572640840997071	-4655.604856221493	-289.97994297775085	-4365.624913243742	8.884649955647166	67.93819801605983	16.153293084135832	4.148896227541827	1.2298335083249057	0.32603958818905754	1.0	5.0	4.0	7.0	3.0	8.456732166348775	0.6564387850393075	0.6169685373396577	1.7265926776210498	0.004228653036598947	-1233.039398295456	-1192.28401350681	-1940.3015014414761	-43.681286172133795
1356000	2.572640840997071	-4671.407041066384	-291.6855024966442	-4379.72153856974	8.382521465296884	140.9900021020574	2.2983579696515823	6.107637228236563	1.360245093838873	0.2315604905490045	3.0	3.0	2.0	8.0	4.0	8.397119062612678	0.48973509903541773	0.6731095248609112	1.837155376103686	0.004265735863498829	-1238.3778449513873	-1191.6913633665033	-1949.6523302518492	-43.38568697773878
1357000	2.572640840997071	-4658.1947290554335	-285.1205402735895	-4373.074188781844	8.368400470666149	26.25800356352635	3.428823836071777	4.54673995472073	1.3956838741776072	1.171546198679783	2.0	6.0	2.0	4.0	6.0	7.891666433736464	0.6851144564282691	0.5851993445632575	1.7296861990084886	0.00513166858315178	-1237.9939785884426	-1193.7997780196342	-1941.2804321737667	-40.57728254795165
1358000	2.572640840997071	-4657.756629012323	-286.78712866887554	-4370.969500343448	8.598185878269561	17.372689154659028	3.0734039540934086	3.615886164873002	1.4672045074403768	0.7647296410808393	7.0	1.0	5.0	1.0	6.0	10.719354168679931	0.5607335032003093	0.47717570109571383	1.9620907957039924	0.004852117959071794	-1235.2210621831823	-1191.8153029926639	-1943.9331351676021	-43.37488775671286
1359000	2.2354791353257664	-4656.011374279252	-284.6762285103093	-4371.335145768942	8.51206492640339	29.05650977970348	2.8259033378282425	5.957710229104385	0.9162889650436131	0.10364631011834484	3.0	5.0	1.0	9.0	2.0	10.963063430704933	0.6177974255105302	0.6791922193112797	1.7030103551782054	0.004385724888095216	-1235.956659049251	-1194.1122584798866	-1941.2662282398053	-40.07619215223436
1360000	2.3203947884410163	-4651.3211679326905	-282.5970314187143	-4368.724136513976	8.3568078727626	23.583984117738623	14.464582959812777	3.60821924935789	1.2398718651868157	0.08116029126404767	3.0	3.0	3.0	9.0	2.0	9.577338685231554	0.5338455895376725	0.5930198059530962	1.8731346045092467	0.005204229340968784	-1237.018283204674	-1193.1066794688347	-1938.5991738404675	-38.31620394988818
1361000	1.9439851889258852	-4656.656313956224	-291.708972313912	-4364.947341642312	8.313572519219314	16.818055797590603	24.483311967910158	20.19718936868121	1.9154255317695872	1.183511375074009	2.0	1.0	2.0	14.0	1.0	8.652392075753108	0.6442850985795759	0.518025129712308	1.8376897717081313	0.004907291685449945	-1235.0182556848515	-1189.8323787157572	-1940.0967072417027	-43.80081314090465
1362000	1.9437634294977433	-4655.817328028321	-290.61877837441614	-4365.198549653905	8.32107131226523	23.262633966726963	9.955013253220383	3.31105914025479	2.175941813390935	0.3253583922187842	3.0	3.0	1.0	11.0	2.0	9.675492706445137	0.7450489637102374	0.5432725894765027	1.711678446813275	0.004489818214537599	-1235.535588678708	-1191.3028595460341	-1938.3601014291626	-45.95692864936011
1363000	2.0982974440178865	-4651.126735518906	-283.23604598626366	-4367.890689532642	8.338523625224692	30.937354541903368	5.264455765370078	0.8115302083098073	1.700485986273726	0.15383524214433658	4.0	2.0	4.0	7.0	3.0	9.681424011997505	0.7051282473493304	0.5785257909679129	1.7163459616827719	0.004582119968908589	-1234.53380469118	-1190.0586261573026	-1943.2982586841592	-39.35015072585439
1364000	2.0749937655647614	-4648.871750389764	-282.0342725753162	-4366.837477814448	8.214880181712056	46.08861763118544	6.606276288138644	1.8101605021304132	0.6879755024830346	0.039509850350076196	3.0	5.0	9.0	1.0	2.0	7.947162481102542	0.5203483579907471	0.5800485451777941	1.899603096831474	0.004498363693583102	-1234.9294145605552	-1190.7333862534806	-1941.1746770004117	-39.07954553300206
1365000	1.61294469009793	-4650.98509430729	-285.1799694532177	-4365.805124854072	8.195065115092142	51.94699414122308	4.425515981426675	5.987008213042186	1.2051348783277753	0.28107867987615476	3.0	5.0	5.0	3.0	4.0	10.638727887156708	0.6435502554838116	0.5721365199519397	1.784313224564264	0.004480975711357639	-1236.0325469309907	-1191.7234406550883	-1938.049137267993	-39.320384078719606
1366000	1.836913582116897	-4649.3252331411495	-290.62989101554336	-4358.695342125606	9.007900851306712	61.157172275045966	13.48116360545341	3.819047580743393	1.5272282494581033	0.6804413392180108	1.0	9.0	3.0	1.0	6.0	8.334595839618663	0.5826894932519905	0.6322640857671746	1.7850464209808505	0.004419979389652476	-1230.9821797405307	-1191.5256965023623	-1936.1874658827126	-44.31016330943134
1367000	1.9491389398362795	-4653.7206527353765	-295.49035345220636	-4358.23029928317	9.820860432124233	185.34109444064325	11.299811393221923	6.734051407435795	1.4934541692836472	0.7012860353262497	1.0	9.0	2.0	1.0	7.0	8.119602453954407	0.5961369331367845	0.5469550319421173	1.856908034921114	0.004246530460044075	-1230.804706774182	-1189.0261303845357	-1938.3994621244528	-46.611851522723384
1368000	1.9019338363532348	-4655.660240082214	-292.8432654737732	-4362.81697460844	10.71743937404673	43.64430055286262	4.636903673581624	4.356205820463338	0.7151130638891314	1.147472408445393	1.0	7.0	5.0	3.0	4.0	10.125285275218815	0.4917498918944138	0.7001716708778081	1.8080784372277938	0.00407680802359653	-1232.8800628672873	-1193.941931082723	-1935.9949806584302	-47.23277149452527
1369000	0.881722846359676	-4666.41629027467	-293.72854395830257	-4372.687746316367	10.195277050551622	44.8300402671915	5.5603249807534	0.7569082762605593	1.9128815218661157	0.585809792345282	1.0	12.0	2.0	1.0	4.0	10.79642587857432	0.6819085327066405	0.43497900665617645	1.8831124606371987	0.0035952086869709744	-1237.218553901694	-1199.9717212094713	-1935.4974712052021	-48.3056756676545
1370000	1.6620085812024277	-4658.307503583799	-293.44043722285596	-4364.867066360944	10.116109730655443	80.5258187362049	7.47595622043504	2.391311622369888	0.925528662923193	0.6530707656242121	2.0	10.0	1.0	2.0	5.0	8.945947629551046	0.5382875087223122	0.6340780240524473	1.8276344672252562	0.0037603996479984624	-1232.9281131361756	-1188.531295439611	-1943.4076577851572	-47.90206419307463
1371000	1.7448683706081871	-4653.010256755901	-293.0733280885691	-4359.936928667332	9.989083583542246	21.3633008980553	6.757304416203702	1.5017347616357173	3.518786337205509	0.6819618484201182	1.0	9.0	2.0	1.0	7.0	8.501487891690982	0.7076547535205302	0.5063777890566605	1.785967457422825	0.0033881256121764446	-1230.6042521044578	-1189.3205971487191	-1940.0120794141549	-47.90037064744746
1372000	1.9049336638507008	-4650.110989575954	-287.5903437992745	-4362.520645776679	9.64065500649974	47.6099225501169	3.1069448323472026	6.8380461862651	0.6051047089795355	0.6369805031963014	4.0	5.0	4.0	4.0	3.0	8.273489515428645	0.6788264737794576	0.6231316865468123	1.698041839673746	0.004123935042142811	-1235.416292338789	-1195.231117265824	-1931.8732361720658	-41.5315894470141
1373000	2.0528575396867086	-4654.607426780207	-290.2874246876525	-4364.320002092554	9.421623954014478	96.02664564904633	1.5087882037710114	4.094960767550637	0.9545164607973184	1.2200644645271002	3.0	2.0	8.0	1.0	6.0	11.893759645915017	0.7318523243025924	0.6676778489578096	1.600469826739614	0.003833124049310166	-1233.3027399243533	-1192.4497995992358	-1938.5674625689649	-42.40805474560972
1374000	1.8066306729686263	-4654.248401122789	-289.84974612145305	-4364.398655001336	9.07716095868151	112.8981284637094	4.905856559031976	3.846897885690187	1.1112681830800337	0.49746632478795944	3.0	2.0	10.0	2.0	3.0	9.744958670746092	0.7153396790346354	0.6284103985884333	1.6562499223769473	0.004191223642517422	-1234.6286297099234	-1195.0754848576075	-1934.6945404338044	-43.25418821629482
1375000	1.9585713532367497	-4658.665101825818	-294.3042494054769	-4364.360852420341	10.35309349469551	52.18712163488692	9.294519920392707	1.989555912038587	1.8176449662637904	0.7169750731867102	3.0	3.0	8.0	4.0	2.0	8.035417470546767	0.575577795748106	0.4975687407015491	1.9268534635503607	0.0038616090881194456	-1235.4679380020223	-1194.7727122455929	-1934.1202021727263	-48.83712871215289
1376000	2.03203084634832	-4656.047886772375	-292.66568220054785	-4363.382204571827	9.309243637604883	45.2850523648464	3.0307935468010503	2.8253059073755633	1.96380424290971	0.7522482691729836	3.0	8.0	6.0	2.0	1.0	8.035417470546767	0.651829776406732	0.5941813129594842	1.7539889106337994	0.004326680178859078	-1233.1457830179802	-1189.920268044852	-1940.3161535089946	-47.797774874521814
1377000	2.007809577215592	-4651.530060900978	-291.54986807551455	-4359.980192825464	10.554538036139487	32.13250312679478	2.6573580809219273	0.9735034250331793	0.7387255760251992	0.8213302776585036	4.0	8.0	2.0	2.0	4.0	8.668018561164473	0.6087877824409058	0.6606805371313172	1.7305316804277924	0.003686843672870133	-1230.760720142874	-1193.375896439235	-1935.8435762433544	-49.22463751632387
1378000	2.281889650180866	-4659.1164351723555	-293.9092938784425	-4365.207141293913	10.312442074423418	24.32687331557629	8.603892683527565	2.296674391420671	1.3171017121009054	0.4925283566292289	4.0	4.0	6.0	4.0	2.0	7.988540862356142	0.619749321529608	0.49291012490439906	1.8873405535660086	0.003308025146231781	-1229.2374275806121	-1194.3777646182577	-1941.5919490950437	-50.36245903399539
1379000	1.7501957821342988	-4659.59267125933	-297.2706226232621	-4362.322048636068	11.011898006595048	28.67933586371227	3.2911133232725605	2.9289504369289086	1.3761398006425705	2.923932804500632	2.0	9.0	3.0	2.0	4.0	9.034021630489203	0.669899743865491	0.42931302485648787	1.9007872312780363	0.003460721331159785	-1233.5433888945192	-1192.2253518423272	-1936.5533078992214	-51.914320811205556
1380000	1.6081824755797522	-4653.70282463678	-285.95277615628703	-4367.750048480493	8.706282459499421	27.92171403597091	5.11500017656521	1.0051991445562252	0.775054541796506	0.287378035246041	4.0	7.0	3.0	4.0	2.0	9.034021630489203	0.6188129368122136	0.6455178812602014	1.7356691819276	0.005064731202573413	-1233.7403065752596	-1193.5789493084512	-1940.430792596782	-43.930377989508095
1381000	1.4556442761627006	-4648.422654402624	-286.391507272543	-4362.031147130081	8.294994910929084	37.99426620916057	6.761412657655805	2.5584817277951575	1.1215385913423257	0.3125131037712401	4.0	6.0	3.0	4.0	3.0	7.736833520829968	0.598993769114702	0.5255528856573395	1.8754533452279734	0.004381041199987433	-1230.5916512676263	-1190.365923004177	-1941.0735728582777	-42.573426543742315
1382000	1.2671196867810888	-4657.631334227874	-291.4336396979739	-4366.197694529899	8.302551658958498	9.897734377476505	11.6938254303689	5.852654398889614	1.0060313469200184	0.40765181955986773	6.0	4.0	2.0	4.0	4.0	8.371438462956592	0.6225245385656102	0.6022925518079539	1.7751829096264506	0.004611564813494636	-1233.3529528347935	-1191.0417860870234	-1941.8029556080821	-47.974666500982494
1383000	2.216876910655409	-4653.255641080138	-286.23644512380577	-4367.019195956333	8.50659079215281	29.712832482513058	2.499758991561187	3.3045688675854277	1.797997557677892	0.2608171478199243	5.0	3.0	4.0	6.0	2.0	10.503517132248739	0.6225245385656102	0.60037291162046	1.7771025498139446	0.00498988606468641	-1236.7039736547706	-1193.8588507570703	-1936.4563715444917	-42.04965385536207
1384000	1.224119994491046	-4653.957117548678	-289.9960852626153	-4363.961032286063	9.121173434874503	12.555319028376115	6.827905441807101	4.988544479501285	0.967288149693668	1.3336340300153464	3.0	8.0	2.0	1.0	6.0	9.448145369360148	0.6017623363289784	0.6591855124026349	1.7390521512684016	0.004613566592104369	-1231.7277389034828	-1193.7878992704243	-1938.445394112155	-46.08949155395173
1385000	1.4444466218775027	-4664.4656232371035	-294.3095614343976	-4370.156061802706	10.056892862900483	61.593707313425845	9.648215018490296	5.29126928010537	1.6517526467158625	0.6774551843410097	1.0	4.0	8.0	5.0	2.0	8.851358581440412	0.4634993033983411	0.40876158086429293	2.127739115737381	0.004070390740319114	-1233.677950357837	-1196.8759516334287	-1939.6021598114403	-47.76732244841957
1386000	1.9871483285468297	-4655.635751211649	-292.6735060958772	-4362.962245115772	8.89606584504817	44.79284527961035	25.395391382182993	4.754011515291337	2.180399926240002	0.8399489455436766	2.0	1.0	8.0	6.0	3.0	9.855278910123063	0.6525321324534771	0.7054710292607006	1.6419968382858372	0.004170361233233407	-1230.9672249093846	-1190.927332421739	-1941.0676877846481	-45.35180492124205
1387000	1.9871483285468297	-4654.602144237847	-296.79113932953845	-4357.811004908309	9.780317915616104	109.26165902960621	18.594507630889357	5.742966115286663	5.387381313242072	1.0356555413020845	1.0	2.0	9.0	2.0	6.0	9.043591786548204	0.5653577272277137	0.5827966434417847	1.8518456293305166	0.004647104162535004	-1231.4827667972552	-1189.818416962231	-1936.509821148823	-46.978824217328594
1388000	1.7140944626000163	-4660.429494767688	-296.9852644824351	-4363.444230285253	10.114492785282867	127.01942360053664	46.02979966723444	9.207758575507487	4.510732754194277	0.7699232739971245	1.0	2.0	7.0	3.0	7.0	9.44991561669366	0.6997028715337497	0.5827966434417847	1.7175004850244806	0.00413245125035322	-1236.4425590668445	-1190.4318462878018	-1936.5698249306074	-46.01328037660852
1389000	1.7140944626000163	-4659.626432647585	-294.93838477301335	-4364.688047874572	10.479007995139941	79.82570622364602	8.411992309330596	6.496249919750077	4.765409232457364	0.8340405061665339	2.0	2.0	7.0	2.0	7.0	10.693896463717044	0.6175332410594166	0.614690000563352	1.7677767583772463	0.0037360986334786907	-1231.435004181925	-1190.791579015535	-1942.4614646771113	-46.2020214548897
1390000	2.1882823943018126	-4659.7876795671955	-296.83082228465275	-4362.956857282543	10.822580061848834	65.27959019948423	20.32705428624627	3.8231653386570246	3.667262805603243	0.5921241565648845	1.0	2.0	8.0	2.0	7.0	8.021020391697842	0.6352850529400407	0.5300571950800419	1.8346577519799325	0.0038231979864370744	-1235.6713064078206	-1194.5687214574325	-1932.7168294172898	-48.8602605997089
