# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:41 BST 2015 [seed=1430153560514]
state	age(CHICKEN_THAILAND_KANCHANABURI_CK_160_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1178000	0.13109469543953234	-4676.610908270854	-296.10964445430966	-4380.501263816544	8.294556955500251	912.3845932014559	7.569039139476483	3.1376431128840316	1.6871082002733575	1.0570688175190421	1.0	6.0	7.0	2.0	4.0	8.04175624577771	0.47863179523940325	0.5127336646739561	2.008634540086642	0.00491653480883045	-1238.8533060662078	-1185.7049383561575	-1955.9430193941794	-44.856722234205385
1179000	0.5046251680824798	-4662.84279191914	-297.2669027334447	-4365.575889185695	9.074166640928828	160.18808913736115	8.868392975462262	8.928294600322527	4.584177244844684	1.3750617182866	1.0	5.0	4.0	1.0	9.0	8.311634901575554	0.6267569025012725	0.5397379468672852	1.8335051506314437	0.0045746307889522764	-1231.3644426240633	-1189.613358583473	-1944.5980879781584	-46.96819120188088
1180000	0.960669838696429	-4663.7102292356085	-296.3901253842595	-4367.320103851349	9.946090513476074	50.917103948480396	5.6656452781590625	5.739665911077673	5.67113676836234	1.6231442976717598	1.0	4.0	2.0	5.0	8.0	8.707924698424144	0.6542031176562669	0.6264776456856972	1.719319236658037	0.004360738626892723	-1232.8413393552764	-1192.5290845673387	-1941.9496799287338	-48.49116475905817
1181000	0.696116027610242	-4662.052375417161	-289.9030178908399	-4372.149357526321	8.8474840030431	42.11745559867789	4.498595660607865	1.7257852686681672	3.707485423780591	1.307059246247397	2.0	2.0	3.0	4.0	9.0	11.306705858399429	0.691820995773278	0.4754285765431211	1.8327504276836017	0.0041206736322526505	-1233.2993424035349	-1192.4115249925699	-1946.438490130217	-43.38711348679214
1182000	0.9407781644495135	-4653.883450499341	-287.655611178643	-4366.227839320698	8.795349409797499	21.400325200880964	0.933286089148556	0.8838444575145409	4.74289535762834	1.1038289762511715	4.0	2.0	1.0	6.0	7.0	7.64324301109521	0.6091558516167965	0.5491694916692779	1.8416746567139266	0.004436415884927553	-1229.345232757615	-1191.9345340156387	-1944.948072547444	-41.28275897299709
1183000	0.26296424549809316	-4661.44056761384	-293.64576453986996	-4367.794803073971	9.367255771026981	37.20913259679773	3.119947793676039	3.9734128199097793	2.9093305090214976	1.4353174096427104	3.0	6.0	4.0	3.0	4.0	12.089280659672127	0.6006273309680596	0.5240102476511707	1.875362421380771	0.0038844739115512466	-1234.8890487080646	-1192.1142514500225	-1940.791502915884	-47.49351380636181
1184000	1.1690364520950989	-4660.292550122758	-292.35582810577665	-4367.936722016982	9.292477917726284	11.866173016053079	5.771434350903496	4.780885020198467	4.422607769642599	1.1235369510840734	7.0	2.0	2.0	3.0	6.0	10.281823348649572	0.7863343563614513	0.5879897567999285	1.6256758868386214	0.004433098350071308	-1232.8220430727224	-1188.4181088342655	-1946.6965701099937	-47.52142999446965
1185000	0.5314937884684507	-4668.392976226489	-296.9019320989297	-4371.491044127559	8.829716007819535	25.520242634265927	12.524607729376616	9.078272598444006	2.0740097945024245	1.508392419898201	6.0	3.0	1.0	1.0	9.0	9.796104366528915	0.5741034682325755	0.6161663432564614	1.8097301885109645	0.004366562763571781	-1234.391541266355	-1188.972379714576	-1948.127123146628	-50.24808278999881
1186000	1.7292277705143917	-4661.650269021596	-293.50307819901957	-4368.147190822576	9.840240039702321	18.714838801256736	4.166805783703929	4.697002194693736	2.6539890630924954	0.7850234684446188	6.0	4.0	2.0	1.0	7.0	10.060262725967606	0.7024555027320835	0.6239566557360772	1.6735878415318406	0.004360265364923733	-1236.2070924842808	-1190.4081959587238	-1941.5319023795712	-48.91648513700481
1187000	1.441061814658017	-4662.791787224522	-289.21551015645764	-4373.576277068064	9.496732825359322	16.802220701037434	3.049285422229317	0.8844133116763874	0.7442031956608535	0.7850234684446188	8.0	5.0	2.0	3.0	2.0	9.12994407003101	0.620403956021866	0.5338600577108038	1.8457359862673315	0.0043477740450593725	-1236.910275803689	-1196.874319174842	-1939.7916820895332	-48.03794683857141
1188000	1.9579960375877845	-4658.8459640166575	-289.78670922438965	-4369.059254792268	8.768711356461136	18.43199962472446	2.8950340732169124	5.238715218136823	2.183127544717117	0.38756459884203065	6.0	2.0	4.0	2.0	6.0	9.824386490200128	0.5557594383992265	0.4787661475051689	1.965474414095606	0.004053275590258373	-1231.9825417433995	-1191.2094348095209	-1945.8672782393483	-45.35444938023387
1189000	0.6097221265511852	-4662.874615498477	-294.5865757934488	-4368.2880397050285	10.162443276223392	21.947873537998237	15.973451477365199	3.9237093117538246	1.2241412753462473	0.6111429648757035	5.0	2.0	7.0	1.0	5.0	9.191961203767567	0.6183060750117942	0.5021022109504445	1.8795917140377627	0.00420872278867617	-1233.3322419712792	-1194.1600834134263	-1940.7957143203225	-49.807533826442885
1190000	0.6013041738894085	-4660.186444135069	-294.3209487649898	-4365.865495370079	9.32226631137508	47.90695693197538	27.57458569220023	2.4762747324556225	0.7970119600771967	0.5339498348133681	3.0	3.0	7.0	1.0	6.0	9.179199642729309	0.4895358072339215	0.5716160615763974	1.9388481311896824	0.0038816200998093597	-1233.1555446469952	-1193.9228510033647	-1938.787099719719	-48.45302587713045
1191000	0.5905349864306473	-4667.711899018502	-301.26559067987967	-4366.446308338622	10.464176399748341	24.04932770212628	21.645702962936195	3.740089826520178	9.070576752126296	1.8192892943944352	1.0	3.0	7.0	5.0	4.0	6.827530342009673	0.6535454395877605	0.5240681385056226	1.8223864219066184	0.0035809659532870914	-1232.6611978604815	-1194.2839504507222	-1939.5011600274186	-52.42831067746831
1192000	0.8135050434509479	-4668.28237023684	-296.0613259813664	-4372.221044255473	9.702911901293334	17.550556120792198	17.058747063540192	1.9249261586059845	1.2311407604421085	1.2291351462657274	6.0	1.0	7.0	4.0	2.0	7.211891218563855	0.7345752360402129	0.560576512131312	1.7048482518284762	0.003908450151804769	-1234.3107381083194	-1192.847802977153	-1945.0625031700013	-51.674654604022294
1193000	0.9160869597677621	-4669.086509613639	-300.2763616788387	-4368.8101479348	9.84669827363279	106.20734759124957	20.425069709020697	10.350946195782205	2.7187484029122957	0.9041522271675959	1.0	1.0	5.0	9.0	4.0	8.57320523385495	0.6097601993949884	0.5763393773205512	1.813900423284461	0.003700025244824235	-1235.1861853381079	-1193.9064937422704	-1939.7174688544214	-50.89010288703594
1194000	1.538465096739058	-4664.3128631478585	-298.9601990714101	-4365.3526640764485	10.802255121916668	127.41389898716862	7.825535312964235	8.308715081354114	3.068152607096089	1.8246303356765474	1.0	2.0	2.0	11.0	4.0	9.969932373011213	0.5941695359675845	0.5749963122717617	1.8308341517606546	0.0036830666620284174	-1234.8924166243269	-1195.2866314909916	-1935.1736159611298	-49.32433014946071
1195000	0.17063062665282658	-4670.298074526336	-301.26366109976186	-4369.034413426574	13.101913978906019	43.31367633889746	3.4405616181718566	5.643878796184667	3.875936528048954	1.566809107911197	2.0	1.0	3.0	11.0	3.0	8.780610545479519	0.6666382809812946	0.6029293192679164	1.7304323997507896	0.003121793424636007	-1235.8961641816113	-1195.0153515670665	-1938.1228976778962	-54.16385652633745
1196000	0.37928567208027086	-4671.358433042536	-302.3560961190919	-4369.002336923444	11.359760253413418	84.69460581657941	31.28024761859372	11.274647321245855	4.221338066243355	2.0083319450104393	1.0	2.0	1.0	13.0	3.0	8.069584550277174	0.6479090562039772	0.5810117758317419	1.7710791679642814	0.003022692445442248	-1234.8685389981877	-1194.392536923585	-1939.7412610016715	-52.24574873713074
1197000	1.0850444626866569	-4670.739065480031	-303.6707539358872	-4367.068311544144	10.656710763406505	599.6374005231934	80.12336010526587	2.3319508538529345	4.4937445588151785	0.6961111437220475	1.0	2.0	4.0	10.0	3.0	9.383923113742158	0.6361923306164977	0.45035925359050527	1.9134484157929976	0.003333552198310219	-1233.7227021381248	-1194.327323441127	-1939.0182859648924	-49.402974298424525
1198000	1.0306523986670255	-4677.0492069356305	-306.3568749562668	-4370.692331979364	11.524487590179133	54.91533106741897	24.92035481764972	13.96222827923315	3.9543362651521017	1.721984831971803	1.0	1.0	3.0	12.0	3.0	9.524918156912209	0.6109335939406726	0.6075298010046012	1.7815366050547268	0.003400603709776214	-1230.4103899743911	-1189.0568844649483	-1951.2250575400253	-56.87326161416214
1199000	0.34415536645669453	-4668.824256327768	-301.0969909729977	-4367.727265354771	10.613796848535847	78.13311569072086	11.793473099996051	2.8871753817798194	2.828653697572612	1.9688492377685523	2.0	5.0	1.0	11.0	1.0	9.826759379620567	0.6369283558555747	0.5452788459215726	1.817792798222853	0.0035104520574381452	-1236.8246873530645	-1193.609412476798	-1937.2931655249083	-53.19739861516917
1200000	0.6222646923908054	-4673.4278661893	-307.00690220045635	-4366.420963988844	10.83486749915275	58.74501708646904	21.851543487262926	3.992111537095323	8.34856638752617	1.0792289082591238	1.0	3.0	4.0	9.0	3.0	8.709166295793576	0.5997112000591653	0.5042647858595593	1.8960240140812756	0.0033739881576662603	-1233.8623897169693	-1192.7945446589868	-1939.7640296128882	-57.07172035003777
1201000	1.1053875735978087	-4663.697458084175	-299.1146249995027	-4364.5828330846725	10.086796670493795	54.681413064730485	22.178337789652538	5.959134365853425	4.279871267982382	1.943677486911687	2.0	1.0	1.0	10.0	6.0	8.094239751236012	0.5613408871853153	0.5495073731117629	1.889151739702922	0.0034592197980267514	-1233.39484587404	-1194.9541280337853	-1936.233859176847	-50.57732014395918
1202000	0.47513575329306534	-4662.515175180014	-299.5850503431554	-4362.930124836858	11.067614796417141	32.965560481018585	10.23601767912175	1.700115127622177	3.5809827334708535	1.1587009156865133	3.0	4.0	1.0	9.0	3.0	8.404485599838841	0.6051146129878325	0.5902943647356838	1.8045910222764838	0.0035515349075374994	-1233.5945476908794	-1195.5699884692278	-1933.7655886767511	-53.168116501015284
1203000	0.6570148243595995	-4669.212129568993	-300.95141069838127	-4368.2607188706115	11.339567646051448	29.233694014451725	22.034772365401885	14.663676682880437	2.1094620558298636	1.6106559765671846	1.0	4.0	5.0	3.0	7.0	8.689660966055184	0.6329192567349822	0.617927162837942	1.7491535804270761	0.0038163221387682595	-1232.5055782203492	-1196.3391164552447	-1939.4160241950171	-52.92907569980266
1204000	0.5055873747416402	-4669.230552491253	-304.66981270270537	-4364.560739788547	10.76289584496417	26.294070206874647	21.595303364096498	17.249903225436153	1.200462131836889	1.2361749027460287	2.0	2.0	6.0	3.0	7.0	8.031405975392962	0.49438624344493887	0.6123842878405773	1.8932294687144842	0.0032848005088476798	-1234.4144246407873	-1194.9171070729178	-1935.2292080748425	-56.96684665611537
1205000	0.2431600288076723	-4667.243205209817	-305.2508497280492	-4361.992355481767	10.800116514388893	75.72630070119311	23.431520251626864	6.588894463290952	2.361190374165311	0.732521214203537	1.0	2.0	8.0	5.0	4.0	8.443145846904319	0.5996256382664757	0.5929099641170873	1.8074643976164375	0.0033111113017375068	-1232.846330844883	-1193.0543928264285	-1936.0916318104557	-57.04688610277507
1206000	1.057973827747177	-4668.754802107701	-301.6837670485046	-4367.071035059196	11.207705509361235	57.55527042500717	4.1313699766911816	6.0651854478806815	3.7729848247785953	1.637995849774749	3.0	1.0	7.0	6.0	3.0	11.191256474630347	0.6004874414910831	0.5986329487601905	1.8008796097487272	0.0032686018831713675	-1235.5557257451192	-1195.4436890019197	-1936.071620312157	-53.759520688637686
1207000	1.3202995192426226	-4674.232021252706	-300.414854716307	-4373.817166536399	10.625450195295757	24.06172577206376	21.712807903895797	10.49048243973713	2.0284612853601365	1.636240856517724	2.0	1.0	8.0	5.0	4.0	9.673225857311055	0.5972628902604987	0.5528462507117347	1.8498908590277676	0.0034055354716859883	-1230.536656035958	-1195.7989181926523	-1947.4815923077886	-53.00456029546226
1208000	1.119288803318831	-4670.601549745588	-301.1752434426385	-4369.42630630295	11.96429790090756	112.31579545804726	9.87269865604398	4.0003757038941155	5.407881481779522	3.995252374290287	1.0	2.0	4.0	2.0	11.0	7.09081319757356	0.7162433288197174	0.45968742665738643	1.824069244522897	0.003350876059216043	-1234.4566534685712	-1194.8073550018821	-1940.162297832497	-51.56756247441248
1209000	0.9101864235467616	-4666.483611803468	-298.3796022941358	-4368.104009509332	10.421610822313623	32.57802767406406	4.236624796086335	5.285264815549903	3.192354923678901	2.1654106830632927	5.0	3.0	2.0	4.0	6.0	11.431356220406043	0.6543163323074694	0.689582264109026	1.6561014035835058	0.0033693820991470102	-1234.7531473545935	-1193.0046587263912	-1940.346203428348	-51.78812319528827
1210000	0.6509262997380589	-4667.8126985961	-292.9180129861444	-4374.894685609956	8.998266791399892	29.955332704442107	8.976810438115129	2.292478837490537	4.022980653850224	0.786877033052139	4.0	2.0	2.0	5.0	7.0	10.486329345268416	0.44720622469026605	0.5204173203705958	2.0323764549391394	0.0037215756124468653	-1241.108608686193	-1192.2983633714803	-1941.4877135522815	-46.58820795387744
1211000	0.4925073759124956	-4667.163002163309	-301.1989831186465	-4365.964019044663	10.071987390734611	35.86658896294743	16.255929853277426	6.475836340850448	3.8475268000624694	3.1878297185973157	3.0	2.0	4.0	3.0	8.0	8.175527817351062	0.5226536359644298	0.6991211322007815	1.7782252318347902	0.003811548909197722	-1233.287149646634	-1194.599843032031	-1938.0770263659983	-53.401473363150316
1212000	0.9910033620031622	-4662.729676747031	-299.2901810022739	-4363.439495744757	10.731056820183968	32.24583173328946	22.69421436314115	3.543918117091113	5.7868320619076785	2.1351127506871643	4.0	1.0	5.0	3.0	7.0	7.3595562758185125	0.6016259669873496	0.5879081860348788	1.8104658469777732	0.003529401840540602	-1231.874741015234	-1193.7274330500688	-1937.8373216794544	-51.084167895156185
1213000	0.6407065733883126	-4663.183476949346	-296.8935122182042	-4366.289964731142	10.164901618390749	47.00098785554997	29.28256411865875	3.777542164344523	3.7724697818404525	1.750949912167103	2.0	2.0	5.0	2.0	9.0	9.08674122824335	0.5452210289963402	0.4748992167428878	1.9798797542607733	0.003479497541657619	-1235.5903338446085	-1194.825145910358	-1935.8744849761756	-48.479234184455635
1214000	0.08953918528463589	-4662.296815947118	-293.30571286642993	-4368.991103080689	10.603575117588328	45.383471719664016	15.291161846367	1.8131362468479615	2.3777173236441738	0.5289428620349038	3.0	2.0	2.0	7.0	6.0	8.791890201342232	0.6256227440683977	0.6890837984363667	1.685293457495237	0.0036353942683495185	-1237.0106734692408	-1198.4525380519729	-1933.5278915594756	-47.06525538473057
1215000	0.8334104746918873	-4660.442695006598	-293.53001359408296	-4366.912681412515	11.219567047385135	32.786908012526574	7.983478576576549	2.8674950998834343	3.0800408347917307	1.5286735480305722	2.0	2.0	2.0	8.0	6.0	8.161084839769881	0.624672482765328	0.4591938123711618	1.9161337048635114	0.0031658226227994934	-1233.2826579781918	-1194.3058245570903	-1939.3241988772327	-47.76319964087101
1216000	0.30045338249316944	-4667.247943242111	-299.36596988944433	-4367.881973352667	10.527542622296444	24.017789109267888	6.8892608828394835	10.008802637410543	2.2292156024613075	1.2536414119207826	5.0	3.0	3.0	3.0	6.0	8.742328143828363	0.5782477188454986	0.5667768490744405	1.854975432080062	0.00344752698002388	-1233.8021838958514	-1194.1426023567615	-1939.9371871000535	-53.02186943579927
1217000	0.45333395422081146	-4681.479119729717	-305.01029846993373	-4376.468821259784	10.167731186343465	105.90565939117111	48.51417146735825	4.793471105565294	3.706963586054252	1.491421839641372	2.0	3.0	3.0	4.0	8.0	7.078144465139921	0.6262957822187584	0.6632831807466826	1.7104210370345598	0.0035705379011062555	-1231.669157455383	-1196.7028287573771	-1948.096835047024	-54.97779624709664
1218000	0.4533543510269249	-4668.7709960400225	-299.75398825655554	-4369.017007783467	9.781965199448592	45.001567785300914	5.5163824040815825	11.177663804590233	5.257371824550744	2.096004272110622	2.0	1.0	2.0	5.0	10.0	7.542778203562414	0.6027671354577173	0.5582701070635254	1.8389627574787581	0.0035984412541716923	-1232.6579602338797	-1194.50011118525	-1941.8589363643375	-51.06234835683834
1219000	0.8381338340034716	-4673.5462070717485	-305.5153970719758	-4368.030809999773	10.990353145293643	55.297815927964635	33.9847079971356	12.106507207308093	7.398697111773557	2.217429648762843	1.0	2.0	1.0	4.0	12.0	10.071108338360286	0.7249126417564917	0.48124692972947636	1.7938404285140326	0.003310058760577263	-1233.362626859684	-1194.6497777511033	-1940.0184053889857	-55.01914325927438
1220000	0.41011427430502145	-4672.932743084197	-301.0365469309114	-4371.896196153285	11.411092420197292	65.09336254693656	4.146313850872615	2.4969810788636275	1.6401762642531361	4.829484817173825	3.0	2.0	1.0	2.0	12.0	13.262549277498238	0.5917964758909116	0.46224248846302085	1.9459610356460684	0.0033658731668504724	-1233.9217136381883	-1197.0669017437936	-1940.9075807713034	-52.7420722747792
1221000	0.21744396445152248	-4674.683807912309	-300.3732900271501	-4374.310517885159	10.760894773978139	41.52295951956775	3.081199218172015	3.206398874461273	5.584215512145236	2.74424146414402	4.0	3.0	1.0	4.0	8.0	7.170327210324087	0.6621106275261415	0.5072174755745464	1.830671896899313	0.003692547471845634	-1232.0898691522762	-1192.790530499458	-1949.4301182334248	-53.334073901262634
1222000	1.0297440242870572	-4665.246733717409	-295.827164872062	-4369.419568845347	9.374438851824381	49.26622699148518	40.25990943486287	3.078305276816621	2.7054385670381484	1.0085677339628192	3.0	1.0	2.0	8.0	6.0	7.826990537191198	0.5808756341476121	0.5189469528670473	1.9001774129853415	0.0036279326148908942	-1232.562038017283	-1193.5248438683088	-1943.3326869597558	-47.7562834070246
1223000	0.3825982795376426	-4668.237924725783	-300.2464491542704	-4367.991475571513	10.965418979727719	160.44297189902824	29.489032390345002	1.8800351568596627	3.1221720049253423	2.9118320913989013	1.0	2.0	5.0	6.0	6.0	10.81571832394347	0.5962369801149568	0.5365788334686574	1.8671841864163865	0.0034279058589153574	-1235.477834728892	-1195.7049745559234	-1936.8086662866976	-49.45634414921216
1224000	0.37044975917624967	-4669.979560873936	-304.2915761489222	-4365.687984725014	10.254336608581148	610.0389796743408	43.82763761316671	2.4537079313079517	3.899348593974641	1.7224051091799064	1.0	2.0	5.0	6.0	6.0	7.057255019007243	0.562651210818464	0.6448956985263165	1.7924530906552205	0.0036217274904183916	-1232.4610377665292	-1191.895111642902	-1941.3318353155828	-51.05457926309674
1225000	0.7253653988775804	-4677.037521387796	-307.10435199453576	-4369.93316939326	10.244497821487883	2179.422113003033	32.3155958057894	1.2818866076790827	2.414929841719658	1.2429381303651597	1.0	3.0	5.0	10.0	1.0	10.80386290541689	0.4960233555810113	0.7098359238598851	1.7941407205591045	0.003765812192408854	-1234.2200503101797	-1199.1710728168218	-1936.542046266259	-52.03368406447356
1226000	1.0892703634265724	-4662.058780012921	-295.80512037445453	-4366.253659638466	11.033528954507215	22.91586227896542	10.48259771196933	6.929203712365101	4.045814622184786	2.304970009614025	2.0	2.0	1.0	9.0	6.0	9.60514307139228	0.659227483709768	0.4335256751191392	1.9072468411710939	0.0036903620447297164	-1235.303250687371	-1197.3234747413774	-1933.6269342097173	-49.06545525070428
1227000	1.4055532642831858	-4679.716754253103	-309.22416024357307	-4370.49259400953	10.063686923733133	36.84307621238306	37.588546357745884	25.667219817578058	1.7225154826388294	3.985719612105067	1.0	3.0	3.0	4.0	9.0	10.52533037316676	0.6315698115124481	0.5766230006239602	1.791807187863593	0.0036523982213586266	-1238.2869135568676	-1195.9859170972009	-1936.2197633554615	-57.89874614163968
1228000	1.49062941761163	-4669.832565934553	-303.81502204191264	-4366.01754389264	11.64345771761178	106.74654160644346	34.95306491400469	19.552715139189342	7.4014053729023495	2.0343256098839557	2.0	1.0	1.0	6.0	10.0	11.862583684152547	0.5808247712214507	0.5456217599415977	1.8735534688369526	0.003201624672856477	-1231.7550851440844	-1192.2472725182215	-1942.0151862303333	-51.67318724771545
1229000	0.6794265968359188	-4673.677531916662	-305.7861351166548	-4367.891396800007	10.763492023303831	146.16598743723245	14.709932866925262	4.955937826856584	6.829750774626477	4.087012656669088	1.0	2.0	3.0	3.0	11.0	8.061152903399528	0.49498663432056583	0.4912912452852496	2.0137221203941853	0.0029692804310237323	-1235.3447279922902	-1187.2132099439525	-1945.3334588637647	-54.84662871167792
1230000	1.1485845481531838	-4671.092643111984	-301.4846644961558	-4369.607978615829	10.772196767797876	45.17651447832549	23.25400095549305	9.362904396308613	4.537803882011281	2.247758969513766	1.0	2.0	5.0	5.0	7.0	7.253119852211263	0.5202394271351889	0.49050043603853877	1.989260136826273	0.0034704366526448435	-1233.1958908513886	-1193.586712709659	-1942.8253750547813	-52.830521663007794
1231000	0.8707642043578669	-4668.378238802865	-304.5261282622017	-4363.8521105406635	11.189585074429187	33.14193014377263	16.181574790759257	2.58527607586016	3.689761582303549	2.261068419730532	4.0	3.0	1.0	8.0	4.0	9.953347491383527	0.6403390005793294	0.4718880194814103	1.8877729799392609	0.0034166073421338394	-1232.577649802708	-1192.2942915851568	-1938.9801691527987	-57.24080991182441
1232000	0.2604390117861177	-4658.8677265631895	-294.7659410323561	-4364.101785530834	9.983544060932314	34.303682495573554	8.19689582814	2.7825795950953514	1.6852118782596623	1.3387664435734068	4.0	4.0	5.0	2.0	5.0	9.953347491383527	0.6413694823227241	0.5635004163737639	1.7951301013035128	0.0033417250072713604	-1234.197697643377	-1194.955573857976	-1934.9485140294807	-49.51152416615582
1233000	0.6717562009459481	-4660.31188366796	-295.3036541961744	-4365.008229471785	9.926796880407244	25.904343558999045	3.489960837492607	6.243497724026536	1.4242489759217976	0.9185574899867203	4.0	1.0	9.0	3.0	3.0	8.193195681484807	0.6320307253968992	0.48701258495449534	1.880956689648606	0.00408449494320114	-1234.098329059125	-1192.0016743150757	-1938.9082260975845	-50.20117220185041
1234000	1.1045809553168044	-4680.525743702754	-309.0338568323479	-4371.491886870406	10.719678497354257	171.09874199220368	5.050361973592256	7.865440784027321	3.498658714433701	2.535789743404236	4.0	1.0	9.0	1.0	5.0	8.892766323072111	0.7382224842293692	0.6433424805818476	1.6184350351887837	0.0037725527481049957	-1233.1959276086338	-1194.1929721710746	-1944.1029870906973	-58.61478772275399
1235000	0.7241795057736988	-4669.899820780503	-300.1082971131015	-4369.791523667402	9.90376458392237	42.561053329394305	54.24082808204626	9.236815170613832	0.3477841223683147	0.7800735525727108	2.0	1.0	11.0	1.0	5.0	10.770066944864745	0.7535989856682711	0.4774988909774516	1.768902123354278	0.0036473953392729213	-1233.271487437087	-1189.0768934069745	-1947.4431428233402	-51.0853294916105
1236000	0.34613833376723857	-4662.575252773934	-302.1611311415913	-4360.414121632343	10.137826385154254	86.74810563998705	20.0562134756479	6.8196448505836695	14.44622196264913	1.2177198685576267	1.0	2.0	5.0	5.0	7.0	8.385294968028887	0.604157621189808	0.6126763944024685	1.7831659844077243	0.003776119182842514	-1232.0108264417904	-1188.0236337376366	-1940.3796614529167	-50.48750066395187
1237000	0.3254883798443404	-4671.950925435953	-305.2939295051327	-4366.65699593082	11.630218653179094	39.666954661077234	30.285717009582307	27.83940334594604	6.711914125163369	1.9274655722289664	4.0	1.0	2.0	3.0	10.0	10.846449559953786	0.6140050210502802	0.6252446288799256	1.7607503500697952	0.00342653086697249	-1234.1563016219634	-1190.8492686194647	-1941.6514256893913	-54.43854244793267
1238000	0.2236989700107337	-4664.18160757973	-295.52684148780594	-4368.654766091924	10.091055415082959	31.738963549980838	7.7623446955355915	4.373643589620149	1.989396630612755	0.961750343544652	4.0	4.0	5.0	2.0	5.0	10.846449559953786	0.5065313971680907	0.44168284238717404	2.0517857604447367	0.004157933801997636	-1232.4245178325166	-1193.4294895780556	-1942.8007586813521	-50.010381612062154
1239000	1.0539657163613434	-4663.80148921753	-293.97971249178346	-4369.8217767257465	9.335627696779971	39.27840951081513	11.561527218218313	4.966390826997023	3.3442921455260777	1.6992293077238658	3.0	1.0	1.0	8.0	7.0	8.696544594781935	0.5902329642003586	0.760176095261657	1.6495909405379854	0.004603608809525591	-1233.8582321634879	-1198.2718873450062	-1937.6916572172527	-47.05390288776092
1240000	0.14215545802544138	-4664.776703863305	-296.5732554305228	-4368.203448432781	11.101152173146067	18.434733999638272	21.999272882689286	5.312605818741662	5.651558490093965	1.695883933612629	3.0	1.0	2.0	6.0	8.0	9.453840424523898	0.6226061018254129	0.5320433189820566	1.8453505791925315	0.0038119227873479374	-1234.4271185924874	-1193.1781864087698	-1940.5981434315245	-48.948103416235696
1241000	0.9758331048160649	-4671.321235374099	-300.05447203472954	-4371.266763339369	10.665378069094384	28.968478095642553	9.957081791614966	4.568170738458189	2.1673414228979446	8.234768290781979	4.0	2.0	3.0	10.0	1.0	10.60399848252436	0.5873509943314286	0.5320433189820566	1.8806056866865155	0.00396295018792712	-1236.525074633749	-1193.323645458678	-1941.4180432469423	-51.03498644397661
1242000	1.024210619956985	-4658.9660480459115	-291.2224584603242	-4367.743589585587	10.34501543700347	27.39152649182034	6.5244624198372145	1.6672534397230376	2.329546792841281	1.6785525332589577	3.0	1.0	2.0	11.0	3.0	8.5052215657321	0.5319277455658218	0.6754406758997966	1.7926315785343823	0.003569000089444946	-1235.30392410694	-1195.436294294111	-1937.0033711845363	-46.358874855049514
1243000	0.34301942484941783	-4668.23688151553	-300.17495616754854	-4368.061925347981	10.934546897795002	22.926787682190856	7.770776920120475	3.9393979209464107	4.85521200330001	1.7690825523710643	2.0	1.0	2.0	12.0	3.0	8.205675850562288	0.709481700574774	0.6608585550679722	1.6296597443572542	0.0032548351938313045	-1231.65328162124	-1191.3915025842891	-1945.0171411424517	-54.102825511240134
1244000	0.7208433258916823	-4666.324203835279	-299.0676209485111	-4367.256582886768	9.462867819253978	26.15847108122525	25.386369975292432	0.9612649886896598	2.0792281521091884	1.9776991363586125	4.0	1.0	1.0	11.0	3.0	10.695840280034579	0.749312772121761	0.6148099997302207	1.635877228148019	0.003946980027772613	-1233.7293429495219	-1193.7078337409243	-1939.8194061963227	-51.86167516679701
1245000	0.673156263131033	-4669.5032098279935	-304.2094206055964	-4365.293789222397	9.944881064605857	114.54897097056552	40.488444679416425	26.851791460718875	5.598269521093562	1.5649956449727336	2.0	2.0	1.0	6.0	9.0	10.29463638919291	0.5710592300585415	0.5307166314364873	1.8982241385049718	0.0038803934498088913	-1235.605122090776	-1195.277904763715	-1934.4107623679067	-51.91878298578193
1246000	1.2931398021596756	-4666.415874070374	-302.2674345347041	-4364.14843953567	11.488646566891084	27.771917973392686	27.672981542869753	30.652374693753142	6.390185495620615	2.1785407380859327	1.0	1.0	2.0	5.0	11.0	10.085116023581095	0.7102287747723501	0.5874806813785519	1.7022905438490985	0.0036777963618843325	-1236.4123507848415	-1194.1569722788236	-1933.579116472005	-51.79838941356615
1247000	1.285028051674268	-4676.5261303873485	-308.9162941360386	-4367.60983625131	8.950009583779059	564.856005833842	64.55282799267111	43.87603445098377	7.708679731251463	3.587099071239841	1.0	1.0	1.0	6.0	11.0	8.466031447239466	0.6629895896339018	0.573798830131249	1.76321158023485	0.00407862603309103	-1235.12583266507	-1190.4585380735705	-1942.02546551267	-52.42238361444659
