# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:14 BST 2015 [seed=1430153532829]
state	age(GOOSE_SHANTOU_2216_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
454000	1.2574841728154693	-4670.408884746632	-291.88450750029835	-4378.524377246334	9.627653588682032	76.94210336139372	8.401950717092776	3.989804439734765	0.7491224486730069	1.0263715818179964	2.0	9.0	2.0	1.0	6.0	7.329234032495581	0.6690534743418414	0.415925792225754	1.9150207334324016	0.00384514218996865	-1232.822982867438	-1196.3245906506088	-1949.3768037282869	-45.58274488791704
455000	0.7656820331080954	-4657.216941400208	-295.1218417449106	-4362.095099655297	9.962512091840129	124.82949660808467	8.62224369121399	3.1830317978919207	2.1137253869046817	1.43125797216387	1.0	8.0	5.0	3.0	3.0	11.3209853018125	0.5407900799224667	0.5525892707075739	1.906620649369956	0.004068037866395491	-1233.843343908716	-1192.5315705595435	-1935.7201851870377	-46.94272182161624
456000	0.3190985075595423	-4663.275049576614	-295.78117783115727	-4367.493871745457	8.917686412392495	45.79590137257832	3.6985606949691676	6.074894446723463	1.0758876171655125	2.0338852607591495	2.0	10.0	2.0	5.0	1.0	7.092274791189608	0.6308742432490353	0.6270855213188063	1.7420402354321547	0.004214139603197487	-1231.7364115368498	-1192.6122896023219	-1943.1451706062855	-48.939225405034655
457000	0.40421913824734723	-4660.088785909594	-292.05830348964173	-4368.030482419952	9.328397917373318	91.94438738649268	10.187751291540412	2.247730179805696	1.1563740208763007	1.1594077283673057	1.0	9.0	2.0	6.0	2.0	9.553251302084064	0.6538673980353173	0.5512794281547314	1.7948531738099474	0.0037906931864783735	-1233.2864298938819	-1191.2899208011415	-1943.4541317249284	-45.37562799123836
458000	0.05154544589614912	-4658.204553498464	-290.58043767917	-4367.624115819293	8.443283437183439	20.8328730320596	5.376047107587645	4.21621299726735	1.9867800490843983	0.7052736032939559	2.0	8.0	3.0	3.0	4.0	9.003395074617945	0.5904288908587038	0.502688942513905	1.9068821666273876	0.004768110938778387	-1234.5884464878118	-1192.8227428721361	-1940.212926459345	-46.37533437075954
459000	0.6504630571755705	-4652.919154652517	-289.60549157816473	-4363.313663074352	9.488880978458788	32.343698662259484	5.306753810223843	3.586474826103791	1.811867569954634	0.516333034736905	4.0	6.0	3.0	5.0	2.0	10.06456474589089	0.6265446324700243	0.5882507573632633	1.7852046101667085	0.004531728129490575	-1232.329171166222	-1193.2377133217258	-1937.7467785864042	-44.91454147428507
460000	0.07093893466245271	-4660.8141071056325	-293.66864904650504	-4367.145458059127	9.290400040716214	39.77707375306935	17.816124795791627	4.146852332634809	1.3266296399548425	0.5655205932441324	2.0	3.0	10.0	2.0	3.0	9.630179837939366	0.6323967517895502	0.5645355464975553	1.8030677017128907	0.004494665045694104	-1233.5968956318259	-1194.066519649983	-1939.4820427773188	-47.76670744758405
461000	0.5539063801666684	-4660.629873801635	-294.5191005659205	-4366.110773235714	8.303321934354466	45.375081470755944	20.25001927833091	6.066675058082503	0.45786912909422195	0.39460814967405416	1.0	1.0	9.0	5.0	4.0	9.853731698194608	0.6044721638283798	0.5577634504592607	1.8377643857123558	0.004897836774219257	-1232.991380894993	-1192.5957470548349	-1940.523645285886	-48.62984213809928
462000	0.711278775391621	-4654.577517657482	-284.62574429202704	-4369.951773365455	8.373977198261352	31.312720130904204	10.884496653154953	3.80268620582145	1.2183518262875794	0.08273188023896927	1.0	2.0	11.0	5.0	1.0	9.447200820391286	0.5704183897519779	0.5600747630543796	1.869506847193639	0.0048632239424790235	-1237.6683677628632	-1193.3182403143978	-1938.9651652881937	-40.227650928043126
463000	0.467120461230331	-4656.323094103465	-282.6049336770903	-4373.718160426375	8.302663690583051	9.30989184036125	8.855805502419095	2.3406767692649377	0.37940247500911833	0.20979546114682304	4.0	1.0	13.0	1.0	1.0	12.916256381733373	0.6535959473197812	0.5214323559214544	1.8249716967587608	0.0052308620373607805	-1237.9253409474911	-1197.4723491144555	-1938.3204703644292	-41.332838083927165
464000	1.1500238436381287	-4652.349752156155	-286.02458165699284	-4366.325170499162	8.309974550220723	30.211606642711175	2.7082937514149843	3.273341114312956	0.45744689898909746	0.7503119383583655	2.0	1.0	12.0	4.0	1.0	8.969070180171915	0.5268644696921233	0.6114056998953868	1.861729830412486	0.005339961574959554	-1233.6010277302573	-1191.0683556622553	-1941.6557871066486	-42.27755665544981
465000	0.6129977511970197	-4658.446935633309	-287.8206528780042	-4370.6262827553055	8.443000623056633	23.874583199286416	2.2582845492520742	4.57508175623575	1.1925858635520228	0.3042256900081288	4.0	1.0	10.0	3.0	2.0	9.206525915988616	0.6630676829022836	0.5545456724351243	1.782386644662588	0.005019640422886557	-1238.3741095354935	-1190.3551263849718	-1941.8970468348402	-43.848981089346374
466000	0.3673677957645335	-4655.200358548328	-285.792898242408	-4369.40746030592	8.817605132700782	30.677554283470084	3.4341697861589697	3.0560137344000404	0.8414565646155646	0.2900856152524485	5.0	3.0	6.0	3.0	3.0	7.849685014127002	0.5868866902044573	0.5522244031489062	1.8608889066466325	0.0044478349554447115	-1234.1168125799336	-1191.753317564279	-1943.5373301617074	-42.8266722668822
467000	0.71687306041454	-4669.234015402483	-299.49393010409824	-4369.740085298385	8.920790938849853	31.496721825845473	11.873587822242495	12.045698021884032	6.581152809995663	1.3906914880881442	5.0	1.0	4.0	6.0	4.0	6.122883019006439	0.5798372438233007	0.5474906428283566	1.8726721133483386	0.004882553093237602	-1234.4493517607154	-1190.9071623658228	-1944.3835711718468	-51.52725003509139
468000	0.6775635079170312	-4660.030738359185	-290.90454009434376	-4369.126198264841	8.624969153868713	52.847388901684255	38.42411392053114	5.414328821711942	3.361132386139874	0.9633476570565117	1.0	1.0	9.0	3.0	6.0	9.591210387848504	0.6922228266024437	0.565909793995384	1.7418673794021684	0.004692370887034723	-1234.7025491303677	-1193.1026529786236	-1941.3209961558496	-42.124969774982155
469000	0.7557733006867404	-4658.926951649078	-290.642989468015	-4368.283962181063	9.01140882025823	45.7319562314303	6.368254308132676	3.6420742328857476	3.0459381621759407	1.0892355355789125	1.0	1.0	8.0	1.0	9.0	7.869415330233285	0.5283571659940707	0.6634660770342997	1.8081767569716256	0.0046751168248393565	-1233.2293718580365	-1190.5828560857103	-1944.471734237316	-44.51312913757884
470000	0.6196352285307922	-4660.898163449643	-292.69842793260926	-4368.199735517034	8.625746635087054	173.47862996396293	40.12984113834256	6.0426743280387125	1.9652952673808495	0.8238516874417079	1.0	1.0	9.0	1.0	8.0	7.259281208383522	0.5823956130011406	0.6505136412040614	1.7670907457947937	0.005175566225017377	-1234.2253224188348	-1194.2242962711507	-1939.7501168270487	-42.8525811212752
471000	0.024365495514022673	-4656.551975128008	-292.4217945236602	-4364.1301806043475	9.642917875609006	74.2165521166846	6.373279377350345	11.412712840100246	0.4759165500636603	0.9021669128625969	1.0	2.0	7.0	1.0	9.0	7.851960146774718	0.6227321274018532	0.639977163995103	1.7372907086030396	0.004576103694491004	-1231.6088726551104	-1192.1188066454129	-1940.4025013038242	-44.13028991493629
472000	0.8826688163127495	-4668.03600814262	-299.8986747982792	-4368.137333344341	10.236631652465041	342.31964551721967	24.650472209309836	6.810001947070229	2.7052432828906396	1.0432699654926056	1.0	4.0	5.0	3.0	7.0	10.761374133009454	0.7729836509430532	0.5743894381521246	1.6526269109048177	0.004454515728283491	-1238.6962371777063	-1189.5290562954917	-1939.9120398711427	-48.34316645693496
473000	0.6293322624737134	-4673.850153036539	-302.5740302246172	-4371.2761228119225	9.398469712014528	446.61246611577565	14.938286531811766	13.045929557873386	7.407649684370156	1.2952111675789209	1.0	2.0	6.0	4.0	7.0	6.848806483098958	0.4898236736463352	0.6946351673109407	1.8155411590427197	0.00421136597917306	-1237.4078997516829	-1190.8879860321997	-1942.98023702804	-49.26371659939525
474000	0.48019053770049513	-4673.557117711664	-305.9836385506881	-4367.573479160977	9.201457389155859	1266.4141163808627	36.868650381733765	10.140467429094143	4.5250086846036055	2.716539000369941	1.0	1.0	7.0	2.0	9.0	10.080543131245209	0.5922857214006911	0.5307326575126017	1.8769816210867025	0.004181518930376345	-1234.6193225556456	-1188.9669834608915	-1943.9871731444393	-50.342390168187954
475000	0.01659907582785891	-4665.098980185582	-299.93772841166015	-4365.161251773922	9.038687381871354	277.4907675761556	28.95751299861821	9.702758053704546	6.382873930514592	0.7704494314891439	1.0	2.0	3.0	5.0	9.0	10.031357725218252	0.5706861755557643	0.5384085886357395	1.8909052358084915	0.004480791970840853	-1231.2523702095666	-1189.3602525999975	-1944.5486289643584	-47.41209895373028
476000	0.7147928685030411	-4664.779589791305	-294.77677091903325	-4370.002818872272	9.096089936147598	182.24401185079566	27.990718625355385	10.265338907717652	0.3091739898135214	0.3927040634007321	1.0	1.0	10.0	4.0	4.0	7.964243875158999	0.6198945321167214	0.5347362165747083	1.8453692513085653	0.003962967021899802	-1232.574822674208	-1191.6933590987112	-1945.7346370993528	-45.72519159755731
477000	0.6445988368131395	-4659.854419630644	-289.14487625723524	-4370.709543373408	8.620007648149551	187.87025643069978	3.3851701816413535	4.527025741682955	2.2241675173892257	2.125469320121648	1.0	1.0	12.0	2.0	4.0	7.3683001948592475	0.5674530560772592	0.5657729640926606	1.866773979830075	0.004622727190655021	-1235.911874191859	-1190.840369329918	-1943.957299851631	-40.0865614614659
478000	0.6445988368131395	-4660.49158513143	-292.37953163944474	-4368.1120534919855	9.066799862780881	53.09447587439888	1.525047250790617	5.406336989070598	3.3940283281731745	1.4938417798432466	1.0	2.0	9.0	4.0	4.0	9.169460207081022	0.5745210519043634	0.554726484363634	1.8707524637319977	0.004159050855890335	-1238.7078903300796	-1193.7932317061438	-1935.6109314557623	-43.98770568305592
479000	0.2673782327414055	-4666.438200471296	-298.7566604271841	-4367.681540044112	10.56428311139271	67.57905923208057	13.741418913938483	7.711481853711251	2.251618152104592	2.1627810081879324	2.0	4.0	4.0	2.0	8.0	9.942679347869964	0.5596409576998211	0.5903700259824719	1.8499890163177024	0.004277072218403326	-1233.453704246408	-1195.4982052003043	-1938.7296305973994	-50.28289277905017
480000	1.044736646260505	-4663.142503689421	-297.2313146458504	-4365.911189043571	10.504540242914011	52.17544367797052	18.73362594456082	2.3413595181057794	4.3049162492115265	1.8613065544466199	1.0	3.0	4.0	2.0	10.0	8.773042091563532	0.6690243424277142	0.6278698906325347	1.703105766939747	0.00363197373035548	-1235.1287257109516	-1190.0178938451304	-1940.7645694874889	-48.896048783366005
481000	0.49238559840387897	-4669.045491917948	-293.1018266575173	-4375.943665260431	9.684580467790253	38.725190096442205	8.167334506490976	8.2542781586514	2.2576449662096882	1.016176799341117	1.0	1.0	4.0	4.0	10.0	8.362458875351722	0.9149693621981616	0.4872009867717592	1.5978296510300747	0.0038438566181915115	-1241.4492620942265	-1193.4723110913749	-1941.0220920748302	-46.43622067585292
482000	1.3170085945013241	-4662.166788371723	-296.3727320228105	-4365.794056348912	9.894912532848494	542.8529051371991	6.64588347434086	2.640700934010555	1.9882744630910145	0.7149399156892718	1.0	12.0	1.0	1.0	5.0	7.124806463623914	0.6748993968146819	0.5836610631094574	1.7414395400758558	0.003651096809381282	-1235.7470985810535	-1190.696527949208	-1939.35042981865	-46.482555394826285
483000	0.5767123853414029	-4667.350568999225	-297.9586924763555	-4369.39187652287	10.891201845893702	562.1563931169609	6.9776951177184685	1.7230681419415628	0.8070307985177758	1.1777478473975338	1.0	12.0	2.0	3.0	2.0	11.0233569853895	0.6748993968146819	0.7359498878051618	1.5891507153801512	0.003746655638631248	-1235.9610622579573	-1196.0674960289828	-1937.3633182359304	-48.177095379051245
484000	0.06882619050430616	-4663.109746943201	-301.42278520888004	-4361.686961734321	10.219077042576524	188.12518310328048	7.7933101857451215	4.651001523209121	2.3528072623211504	0.7546838897646736	1.0	13.0	1.0	1.0	4.0	6.896137010330159	0.6645477597189113	0.534724532397279	1.8007277078838044	0.003350532250476709	-1232.1065828680207	-1190.6974664598865	-1938.8829124064134	-52.848291519572484
485000	0.4461104326771903	-4664.775755034252	-289.9864791707958	-4374.789275863456	10.581720143663699	33.1023857812803	4.254779964317725	1.081950431335193	1.414389109311391	1.0365152973404377	2.0	11.0	1.0	3.0	3.0	8.154735741128802	0.6061865753990416	0.582368596255071	1.8114448283458822	0.00409270846411976	-1237.6886377890487	-1196.5989640168864	-1940.5016740575213	-46.333734963448684
486000	0.9882819261799939	-4658.720092404306	-295.69062911027504	-4363.029463294031	10.075411992813963	22.419356097937985	4.936205937766713	8.6701056841142	0.46290731015052716	0.5317923527392409	3.0	5.0	6.0	1.0	5.0	8.84902439747712	0.5187971753244023	0.5905428805853237	1.890659944090269	0.003542360030685794	-1234.494768454281	-1191.2542020427682	-1937.2804927969817	-50.866905684355196
487000	0.33414692899413123	-4665.028869969851	-303.8574287617183	-4361.171441208133	10.912340233258973	21.51309757060935	7.252158309932533	8.505989197721572	9.142017077819924	0.630655034201752	2.0	6.0	4.0	4.0	4.0	10.045687771045237	0.5815219909648867	0.5494440888114758	1.8690339202236324	0.0036006784978017616	-1231.7546005436104	-1191.9207133648977	-1937.496127299625	-56.16574801591968
488000	0.5158634914974218	-4673.611660228707	-300.1169162097518	-4373.494744018954	9.33806636749899	25.147537828355553	37.075006660289276	5.1551181545616	5.07890669643144	1.067537112642375	3.0	3.0	1.0	6.0	7.0	9.51975651965223	0.6095483992919292	0.5371074175001264	1.8533441832079394	0.003887432843083464	-1233.0975177429032	-1195.0627954385313	-1945.3344308375197	-51.46873652723417
489000	0.5451360977985893	-4673.201034776245	-301.3003588765331	-4371.900675899712	10.055874216699303	21.528053315902138	63.86403702072547	1.9147708501369138	5.478344504417605	1.28973624047134	2.0	1.0	2.0	8.0	7.0	9.654659139650569	0.6095483992919292	0.567351005631951	1.8231005950761148	0.004325553125549692	-1234.5973356543664	-1190.5523291948264	-1946.751011050519	-50.03548520528291
490000	1.0206131329337609	-4666.260048263639	-301.39419795199086	-4364.8658503116485	10.651030905461043	53.67297135030276	22.44529193636389	9.23067054385392	4.830993214568951	3.0510424423193583	1.0	3.0	4.0	5.0	7.0	8.222397976700238	0.5232886477793908	0.6682589687605147	1.8084523834600896	0.00412486954138199	-1232.8003178121262	-1192.8282171724484	-1939.237315327074	-52.16998578522919
491000	0.051103056693104776	-4669.302075475792	-298.76035258125853	-4370.541722894533	10.753550224578952	93.0579557712294	8.645126931245459	6.986702251708335	1.0908261993520632	0.7501179067625009	1.0	1.0	11.0	5.0	2.0	10.59289761715269	0.6667687622238987	0.5543325067179106	1.7788987310581859	0.0033654812804374446	-1233.5138801447974	-1192.1058665125292	-1944.9219762372068	-51.142418493066984
492000	0.18670989458786502	-4670.313371451995	-304.0952371927331	-4366.218134259262	10.508102250893419	25.830172290270177	33.88742852816171	11.936005973989143	4.177821801530995	1.1340715905839123	2.0	1.0	11.0	1.0	5.0	10.572353394264779	0.6520589489277308	0.5599550357603996	1.7879860153118647	0.0031914725287270572	-1234.8973881010882	-1192.9480394354919	-1938.3727067226816	-55.257379252347334
493000	0.7154878017389228	-4678.500919584424	-306.5238299817263	-4371.977089602698	11.644182838670933	78.10573086923303	43.58314645968692	3.7985999302678706	2.6731650333863533	2.4665124799725118	2.0	3.0	10.0	2.0	3.0	7.048253795438809	0.584782352960366	0.6064803180236802	1.8087373290159492	0.0028513025637772913	-1233.3627708048834	-1194.056221859116	-1944.5580969386986	-57.23227077055097
494000	0.9310916626072467	-4666.758735173177	-301.4899906478776	-4365.2687445253	11.957186852990873	56.79932930535675	2.584246606361951	5.790462881183337	1.6846900811997285	0.5331463828590204	3.0	1.0	9.0	5.0	2.0	9.005194775230807	0.7968830582454791	0.5937636161962478	1.6093533255582686	0.0029736718219960335	-1236.4783465321054	-1188.0393486404216	-1940.7510493527725	-54.833819864082606
495000	0.6327419212003091	-4663.852189936469	-299.61563861223135	-4364.236551324238	11.604822407629054	59.46036946539186	2.822118764054563	5.367091270703503	2.1390934555022802	2.8674371374453487	2.0	2.0	7.0	5.0	4.0	9.005194775230807	0.6011503706497798	0.6435780356709618	1.7552715936792538	0.0030170281759637624	-1232.6419298286394	-1193.398988826323	-1938.195632669275	-51.82224527215032
496000	0.7378470347424697	-4670.694972742962	-302.6367047762044	-4368.058267966758	11.984177306184584	101.16031309379132	2.484246044458385	8.114846713097347	4.848582675174756	1.259571647595473	3.0	4.0	6.0	4.0	3.0	10.642239253081446	0.7029207106695402	0.5380209401870137	1.7590583491434415	0.0034126665866916726	-1235.806074717837	-1192.5836359184682	-1939.6685573304524	-52.04924340913762
497000	0.2549939505363996	-4672.811514965344	-300.7741716736781	-4372.037343291666	11.56700344433591	96.05873403064915	8.28907058643602	7.414943443209887	2.7540116553924623	1.2298040353049442	1.0	1.0	9.0	6.0	3.0	9.33770892474771	0.625641746915053	0.5610504958113745	1.813307757273568	0.003419275086083754	-1233.5027163510697	-1195.7282337295837	-1942.8063932110124	-52.22138792195647
498000	0.8900981077289121	-4663.380573309258	-298.1600562376365	-4365.2205170716215	10.845451129466804	33.44046223492978	11.961585828020828	7.326971187083984	1.377390391343195	1.6153362008756282	2.0	4.0	7.0	5.0	2.0	9.121198526088735	0.5977791769217337	0.5203171980864969	1.881903624991765	0.003692605408178993	-1232.9481678954974	-1193.10977578452	-1939.1625733916046	-51.54697925716217
499000	0.19494896108707183	-4670.455977686597	-299.33726726869963	-4371.118710417898	10.117644730415556	94.95460896936557	14.475386524560452	1.3242629888271835	3.3975800741308193	4.093668150887518	2.0	3.0	1.0	13.0	1.0	7.595519351241103	0.5977791769217337	0.5381805574327435	1.8640402656455184	0.003596162567288865	-1235.3292894261199	-1192.6654202238103	-1943.1240007679678	-49.75358708575135
500000	0.5321559390916373	-4671.2569339845595	-302.45362603788055	-4368.803307946679	10.813695175581586	144.67601297365633	23.32529703493085	3.877363651736276	5.6276449995826985	4.71023162423658	1.0	3.0	3.0	12.0	1.0	8.487681411537231	0.4580621269486158	0.4999400533811213	2.041997819670258	0.003639841743158732	-1236.1469656633426	-1193.1636535230505	-1939.492688760285	-51.25927674093739
501000	0.9146911010812423	-4663.869486351782	-296.4080463988174	-4367.461439952965	11.890755064347656	98.45536752892508	9.871042407755574	3.0886883577138167	2.418134638564242	2.541512215143077	2.0	1.0	3.0	12.0	2.0	7.950348985095865	0.5843938648833272	0.5502039298743732	1.865402205242295	0.0035164201161615796	-1235.064002729729	-1194.1010580596958	-1938.29637916354	-48.34968121586501
502000	0.20526361883043887	-4667.74884304259	-301.6168091979587	-4366.132033844631	10.83229503342758	98.45536752892508	10.424026617104616	23.36022988887287	6.162028280678907	3.562129490699038	1.0	4.0	1.0	6.0	8.0	8.376305875673665	0.5707140999841483	0.6523480834408022	1.7769378165750451	0.003708741441539597	-1235.5096399565089	-1194.0898263654044	-1936.5325675227175	-49.55139724741707
503000	0.38525261968236446	-4677.855131487473	-308.7774511264466	-4369.077680361026	10.474596771885441	1145.4701083381478	62.76626073389606	11.119960491212447	3.934002527159292	1.1746487116723494	1.0	1.0	7.0	5.0	6.0	10.76811856583822	0.5459687643996024	0.6714520656480363	1.782579169952357	0.003519768176793501	-1238.0054359266423	-1192.8859125384568	-1938.1863318959267	-53.253067472900895
504000	0.04186495597705964	-4663.9952523560805	-300.1607139171779	-4363.834538438903	10.837371468845353	113.38529754874796	11.204368432176302	4.249323945971599	0.8356581455231041	2.092562046473589	1.0	3.0	9.0	2.0	5.0	9.261251208650979	0.5973958104917889	0.5492154925528566	1.8533886969553501	0.0036006568836524804	-1233.5446248950625	-1194.3666868544037	-1935.9232266894373	-51.35243591520596
505000	0.13086829483716844	-4677.9661280962955	-301.80931654153204	-4376.156811554763	10.995931129324001	23.577031069392184	29.87841957009788	6.315434754078779	2.202279426201013	0.5971913756424878	1.0	1.0	10.0	5.0	3.0	9.029217879947797	0.6417903911470516	0.5423625558722927	1.8158470529806514	0.0037389941548138217	-1235.986466281019	-1189.7496441032051	-1950.4207011705391	-54.90164683073075
506000	0.3510931363894527	-4671.632262719445	-297.4202201948458	-4374.212042524599	10.032606161093566	34.19262943749462	39.015394300170364	3.8428974818644854	1.6234905267667317	0.5503275071068573	1.0	1.0	11.0	4.0	3.0	11.159986503030145	0.7068410415201194	0.5122475881992242	1.7809113702806523	0.0036860838960188222	-1238.087357774887	-1191.57214496958	-1944.552539780132	-50.189607480397164
507000	0.14211865091836473	-4663.194481743727	-298.5882667489637	-4364.606214994763	9.649046368012295	10.20919918997967	9.773757148352423	6.6120754372981025	7.447254149036256	1.553341837346729	2.0	2.0	6.0	2.0	8.0	8.528225690530283	0.5941488180426088	0.5309005309398829	1.874950651017504	0.004224860633574724	-1231.79692139643	-1193.1735074720839	-1939.6357861262486	-52.39460228640351
508000	0.23867667394469416	-4668.694763090325	-298.63414947691285	-4370.060613613412	8.87348473994009	25.675833884701913	79.22565996498025	10.401678929858527	1.4689504380343044	0.7734324625973789	1.0	2.0	7.0	3.0	7.0	8.40929349935716	0.5777187581347892	0.6264148626846923	1.795866379180514	0.004337112453945045	-1236.4244514667137	-1192.1636408186996	-1941.4725213279992	-48.77173997976281
509000	0.2900988171523622	-4670.329317998305	-301.71911661435183	-4368.610201383953	9.91237584445995	29.80391107627248	11.362906169338425	10.840749152241411	7.691945957087332	0.8686360862131888	2.0	2.0	6.0	3.0	7.0	9.695200072679917	0.48935492181371354	0.7215356035469739	1.7891094746393081	0.0037608653781617952	-1234.4027281606197	-1195.8962917350882	-1938.311181488245	-53.38808617671694
510000	0.7174040424352519	-4668.9360565870065	-301.66787797807973	-4367.268178608927	10.292716982377312	23.271108752438202	4.866834783605686	9.378848932994817	4.610802029521213	2.8934234925160345	3.0	1.0	7.0	4.0	5.0	9.364449340726525	0.5534516137428414	0.6207895327753514	1.8257588534818028	0.0038209002785334323	-1231.650886452448	-1191.19018151335	-1944.4271106431286	-54.27334119046579
511000	0.6894931604084018	-4661.746892713803	-290.1425294908379	-4371.604363222966	9.659490580394765	27.25511580946315	3.01940069516008	4.469790067347193	2.886314963330367	0.8433590066462671	2.0	3.0	7.0	6.0	2.0	11.657896435792681	0.6349769469975948	0.5634398335652879	1.8015832194371129	0.003840469618147865	-1233.1914557322089	-1195.5632135846981	-1942.849693906059	-44.62610328229472
512000	1.7031788201391787	-4675.40819836544	-303.20349572191475	-4372.204702643525	11.541853276371981	21.479865165773525	7.036686891442908	4.967442559560028	3.980404586511251	1.4528794148269708	2.0	5.0	1.0	10.0	2.0	8.890574091906636	0.6022493545819712	0.5938839743666895	1.8038666710513354	0.003186521216944731	-1233.8492262738073	-1192.8656286746307	-1945.4898476950868	-57.49050081310433
513000	0.5587131965223326	-4674.113135971415	-304.97812417747207	-4369.135011793944	12.656811967019308	32.62389828273679	12.955511084287908	10.630350970049237	3.571542101764475	1.4062665173713307	2.0	6.0	2.0	7.0	3.0	7.836654957911612	0.598150695291779	0.5873095158318332	1.8145397888763837	0.003167621258330823	-1234.8986988902655	-1195.2781392728868	-1938.9581736307912	-57.54511809461809
