# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:43 BST 2015 [seed=1430153561778]
state	age(DUCK_GUANGZHOU_20_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
10000	1.3682776368236809	-4718.517050692111	-350.31331460672874	-4368.203736085383	36.04371174243874	284.2695816205503	27.42491780539701	34.83831375099204	38.444908099703504	23.175667485655488	1.0	2.0	7.0	7.0	3.0	9.997314546694128	0.5216214655282218	0.6078879931379999	1.8704905413337773	7.168355353820073E-4	-1234.4131820337313	-1193.4714531016223	-1940.3191009500295	-92.86810383360539
11000	1.4791033330778576	-4734.5996732978465	-357.5875297690446	-4377.012143528802	46.68259795178654	167.06203160913583	42.93457933221493	21.62267997275856	59.89447530190247	14.92445959613677	2.0	8.0	1.0	8.0	1.0	8.23286255504176	0.6347223211234114	0.5881185017092393	1.7771591771673485	5.903384965744006E-4	-1237.976149347819	-1196.066762642286	-1942.969231538697	-100.27837154343956
12000	0.5905564598974198	-4731.247674856697	-357.5901227200777	-4373.657552136619	46.11784327965364	190.61608924999075	32.315016792989404	64.74880262677192	78.13658656086703	27.402466115441186	3.0	5.0	3.0	4.0	5.0	7.17568602829884	0.6410757394193728	0.5684463149178496	1.7904779456627768	5.514369485745849E-4	-1233.1385604335937	-1194.577611663384	-1945.9413800396417	-99.12521739993403
13000	0.9874910905961745	-4726.326683431724	-354.8367401284323	-4371.4899433032915	43.79570256051857	200.80107080362322	48.253427779495865	36.49219514629719	65.58382936739788	22.615578743740684	2.0	3.0	4.0	6.0	5.0	9.584440359243127	0.6299143244017522	0.5232926045374399	1.8467930710608071	6.323788940341998E-4	-1234.3273547594993	-1191.1386886338516	-1946.0238999099404	-96.91796391183442
14000	2.7606550884658687	-4736.724916572465	-355.7058762622144	-4381.019040310251	47.12290564885126	499.6033897512434	23.439717483125033	28.87481285833582	33.90334997462371	46.891325952763125	4.0	1.0	4.0	10.0	1.0	10.875854472567456	0.6299143244017522	0.5367293451656103	1.8333563304326368	5.676381199170774E-4	-1233.9332597833113	-1199.7477493369279	-1947.3380311900112	-96.7562472686907
15000	4.179644390274348	-4731.132326925873	-353.5807767197356	-4377.551550206137	41.468741035839486	212.45998370218456	19.578984105918035	16.483076582551984	29.697296381424493	43.753321381847265	3.0	4.0	1.0	8.0	4.0	9.600012905104158	0.6479129199612934	0.4739070434736399	1.878180036565066	5.366579472003404E-4	-1235.274032622657	-1195.4239404861232	-1946.8535770973565	-96.96612498454772
16000	4.007145802294877	-4738.465259400951	-359.73415981461903	-4378.731099586332	43.66408768003613	98.77793348060891	29.684303094025985	39.22248260262632	57.26278919277501	35.22550886274793	4.0	4.0	6.0	2.0	4.0	9.150879637210155	0.5933939643059429	0.525057741031865	1.8815482946621915	5.959866096133871E-4	-1232.9547975761654	-1199.2851847028544	-1946.491117307312	-103.27159292269754
17000	3.137649611337827	-4721.362662197811	-351.73232868169066	-4369.63033351612	39.17095386743211	494.313378050007	20.291257758824845	60.34711777055163	43.25106448751814	16.224204315706977	1.0	4.0	4.0	6.0	5.0	9.286897098328698	0.5904495213931868	0.5258312956564472	1.8837191829503657	7.039157827776551E-4	-1233.3433407032242	-1193.7831070554996	-1942.5038857573966	-91.85463416006736
18000	2.960520914336401	-4737.143368405486	-355.77366164831346	-4381.369706757173	35.779099892030345	187.6785590408473	58.94386828115556	53.30909212982495	58.815146311476774	17.133451468395	1.0	7.0	1.0	4.0	7.0	7.44177580752707	0.5393695944170266	0.6084709616568381	1.8521594439261349	6.441155029588917E-4	-1235.113528497921	-1192.8253137287543	-1953.430864530498	-98.29842128301757
19000	0.4460001432536671	-4738.804861506334	-358.3571845659956	-4380.447676940339	40.37623082855862	450.19314731499986	116.51845214044405	73.18852499173245	47.222475931987226	4.912966103381291	2.0	9.0	4.0	2.0	3.0	9.312137979781424	0.5640701770930774	0.6486599213879543	1.787269901518968	7.443185204147504E-4	-1236.8384474450875	-1196.7886571485744	-1946.820572346677	-99.10584222646483
20000	0.02576854592341027	-4731.238077583386	-360.8811196277843	-4370.356957955602	39.456766641882986	862.2987560884847	77.20762895874938	47.96738840123783	30.930509879865188	22.650992077292003	2.0	9.0	1.0	4.0	4.0	11.411367973979916	0.6128582655897117	0.6238442914522866	1.7632974429580013	6.732483216132576E-4	-1232.8103039150283	-1193.2216225261016	-1944.3250315144721	-100.93207669364358
21000	0.3096293083183759	-4729.427344930813	-355.2058381248172	-4374.221506805996	34.79281827846002	101.97687038111843	138.51182525116852	25.610114770378335	22.00768898779929	17.59462253113668	5.0	2.0	2.0	10.0	1.0	9.753808212264868	0.613204998186638	0.5486689189196496	1.8381260828937123	6.489331983913144E-4	-1234.5149617866407	-1195.2283602578302	-1944.4781847615245	-98.95287016522276
22000	0.5138573667675423	-4739.315125589153	-355.14823498969423	-4384.166890599458	33.61551665366559	107.61803525811703	52.56387296532755	49.986925841075674	44.68360672726541	35.21258476498547	5.0	3.0	3.0	5.0	4.0	11.385635586415031	0.6072207497254376	0.47266321271295875	1.9201160375616035	8.495218704070265E-4	-1234.3752574308357	-1194.6665090041981	-1955.1251241644243	-98.3054460722267
23000	1.682609581375985	-4729.087893449156	-352.92805156550617	-4376.159841883649	43.35294362434365	154.19301845939404	14.500639491243355	21.67003777291802	42.28964359281317	25.256709522247654	5.0	5.0	3.0	4.0	3.0	9.364982913471295	0.5657942573284599	0.4702664358068598	1.9639393068646804	6.184602623487696E-4	-1234.059510912847	-1199.2336400379704	-1942.8666909328317	-96.7242696492721
24000	2.366065680088077	-4728.305621988471	-351.5097075385512	-4376.79591444992	43.827781433796105	229.03069911072117	21.338649602014538	27.704170678629595	39.53073188378094	20.181933828876254	5.0	1.0	7.0	1.0	6.0	7.743062867016316	0.5657942573284599	0.6307043798012595	1.803501362870281	6.935425710607575E-4	-1234.1920160167858	-1199.083698252513	-1943.5202001806208	-94.94860341873657
25000	0.5083764573774547	-4724.193622531039	-348.10191159457474	-4376.091710936465	31.354650432749537	314.05515215743753	60.81536215982993	10.26664430223688	22.683887216720727	38.25722019902934	3.0	1.0	6.0	4.0	6.0	8.800522734290604	0.549552482894322	0.5698266900901205	1.8806208270155578	7.828648883993258E-4	-1235.7519832943028	-1196.2340127586606	-1944.105714883501	-90.35258275620757
26000	3.611956076822736	-4718.975823108995	-339.2162246534762	-4379.759598455519	30.043137754675044	277.63965385619844	23.08736925213668	5.828196268704476	16.37888214060005	26.405462273127878	3.0	3.0	5.0	2.0	7.0	8.673946920035034	0.6059981596584607	0.5466494294736214	1.8473524108679182	9.059867363543324E-4	-1235.9793273711043	-1202.569696636094	-1941.2105744483201	-83.08871212442624
27000	2.9701350843924006	-4710.328356528346	-339.8142134705961	-4370.5141430577505	28.947244755040128	98.78368488414038	48.37540189309487	7.9910271794164895	16.325136445125764	20.895177793228676	3.0	3.0	4.0	4.0	6.0	9.067081413017917	0.5891856943679827	0.5466494294736214	1.8641648761583962	9.173879505338088E-4	-1233.3564474526231	-1198.2835452892273	-1938.8741503158997	-85.4374014114217
28000	1.5125651953789705	-4718.261723310871	-339.72457159937244	-4378.537151711499	27.892593961332388	310.7889999736355	50.57173588722457	8.252349126234275	29.02123112532872	8.19038112561163	2.0	1.0	7.0	5.0	5.0	10.285617733839658	0.6822363031883456	0.49849173532608326	1.8192719614855717	8.965606474666163E-4	-1234.8686884861152	-1196.9391261257374	-1946.7293370996467	-82.13032337442897
29000	1.8876139627371704	-4714.22483434976	-341.2202096230931	-4373.004624726667	27.85305187218017	376.8771582338543	72.59408390742178	20.362049662547427	24.067610082041266	9.65539591513237	1.0	3.0	3.0	11.0	2.0	8.760744002262898	0.6717928867019799	0.5167172016414808	1.81148991165654	9.050306244417322E-4	-1233.3325197970578	-1194.946168614686	-1944.7259363149228	-84.39188410818971
30000	2.344757895090636	-4719.068636378122	-346.1632194973537	-4372.905416880769	32.09749957354025	469.76117784446905	42.25802334487494	46.66989906492707	25.29370468611919	13.73743355517763	1.0	3.0	2.0	11.0	3.0	9.281815504836153	0.6043808957260444	0.6137154854665764	1.78190361880738	7.875055690510348E-4	-1235.8424016227843	-1197.8498213098853	-1939.213193948099	-88.27530820628789
31000	1.527773739248496	-4725.168902993182	-349.0657353616748	-4376.103167631508	31.147549852096414	1537.9475147056944	26.742930167568268	20.669406660089177	20.332651743681424	8.489483823416958	3.0	2.0	1.0	11.0	3.0	11.000579813710855	0.5846620572322371	0.5930225635066635	1.8223153792611002	8.747499601593956E-4	-1238.4877116660691	-1198.8224087139165	-1938.7930472515225	-90.21419892034356
32000	1.5716400771640087	-4717.464345901172	-345.0363963553024	-4372.4279495458695	30.80605522769975	325.73023589546455	20.90414784197733	25.104816328593632	26.417683347799464	40.75801228136905	2.0	2.0	3.0	11.0	2.0	9.172844977459876	0.6442910745373592	0.5027350169323294	1.8529739085303123	9.981024299228075E-4	-1235.6374464871785	-1193.5259032127278	-1943.2645998459627	-87.59220816079846
33000	1.3156821632759268	-4710.318640191943	-339.81797928623905	-4370.500660905704	26.548508490929844	222.75826003943675	34.37885003492591	18.294139972783316	16.84140055754729	4.497829517933441	1.0	1.0	4.0	12.0	2.0	9.683143843462416	0.5585983259436836	0.647336462472806	1.7940652115835114	0.0010769705635250955	-1234.0082719616832	-1194.8061161133576	-1941.6862728306623	-85.33492073416988
34000	1.667219474193087	-4718.6325585982695	-344.011418155029	-4374.621140443241	24.478851018758224	166.8827378637372	65.4877719194661	16.598044761188067	15.224079369307729	6.421115727062691	4.0	2.0	5.0	8.0	1.0	10.266680187836766	0.5823935759787136	0.5172162638267849	1.9003901601945028	0.001084235415283135	-1234.3820347072456	-1195.848509750444	-1944.3905959855508	-89.49053027521428
35000	1.594355425308675	-4711.788771834132	-332.73470520062966	-4379.054066633502	27.094924276895306	79.94899078627711	10.368666449075063	15.23310920894945	17.15483803036802	2.448178939594259	3.0	3.0	5.0	8.0	1.0	9.802323281084298	0.5451758884755155	0.615988625496869	1.8388354860276168	0.0011297598794105356	-1238.777268733634	-1196.18795590298	-1944.0888419968883	-80.65855408736229
36000	1.5320332375228245	-4705.411403977547	-332.41238379718726	-4372.999020180359	23.576100497780484	241.11419832363623	63.038200987412054	22.793737236278155	7.489139316616688	2.774790714073116	1.0	5.0	7.0	6.0	1.0	9.805441768925798	0.6538559107329522	0.50224496994002	1.8438991193270289	0.0012353023555163232	-1234.7247268729157	-1191.667964112636	-1946.6063291948071	-78.29461362387119
37000	0.464633156947059	-4715.113228564914	-339.63819555673086	-4375.475033008182	22.004016195885058	258.99515241558913	14.821638700309759	39.163952625168626	21.34373427724206	13.185458033955248	3.0	2.0	8.0	4.0	3.0	7.765091439971547	0.5522967622325864	0.6078379703583875	1.8398652674090272	0.0012337851603142261	-1235.2180565110505	-1196.1540119782971	-1944.1029645188344	-82.92949767267659
38000	1.2177424704878346	-4704.9643959633895	-334.6805639882963	-4370.283831975094	22.11944083385107	123.91382232281308	50.374107367247916	22.98142882880967	20.475265209294186	7.395778012184282	1.0	3.0	6.0	6.0	4.0	10.291854367192288	0.6620908643413375	0.4894169123662047	1.8484922232924592	0.0012468871182232351	-1236.3718708484962	-1194.3664349081398	-1939.545526218458	-80.2632536999528
39000	0.8059850433890645	-4699.413942633769	-323.7364143736858	-4375.677528260083	22.74085498472712	223.79757284786254	9.64933034742923	7.452544105440826	7.950172638756923	15.050191888315334	1.0	1.0	8.0	1.0	9.0	9.389736455023368	0.7207957859879426	0.6332446968464402	1.6459595171656187	0.0013668460540569062	-1238.7919126307474	-1196.8723132996952	-1940.01330232964	-70.29287426577731
40000	1.1018519164308629	-4711.783930704242	-336.9959354688068	-4374.787995235435	20.93901021415729	238.60561262216328	50.16051925631546	22.28317252092727	36.12697696250604	6.406737168461321	2.0	6.0	2.0	2.0	8.0	10.321373452587098	0.6860692681375828	0.6310685514681378	1.6828621803942807	0.001335205116235161	-1233.7519027525548	-1196.205639892368	-1944.8304525905123	-80.39441788904155
41000	2.2287568334181986	-4705.3292556984425	-333.75013353125644	-4371.579122167186	19.991997296957745	92.71121276493776	7.305767802523254	15.498443267224248	16.96665560173915	3.438282379041053	3.0	6.0	2.0	7.0	2.0	8.606090951124187	0.5590372256145545	0.6310685514681378	1.809894222917309	0.0013770222491656056	-1231.8186725468215	-1194.6423615333492	-1945.1180880870154	-81.22193956868222
42000	2.594142256849068	-4698.670601529003	-329.0225101530512	-4369.6480913759515	19.799478494682553	228.88076068701363	29.332558227714173	25.79705958245012	5.53861852498475	10.300274699514416	2.0	1.0	7.0	9.0	1.0	8.870184698928917	0.6348736797594603	0.6285198930525357	1.736606427188005	0.0014831363670031426	-1233.498705725333	-1193.7287945986347	-1942.4205910519845	-74.29215549715386
43000	2.7409451123743116	-4698.508243948574	-325.17034347025293	-4373.337900478321	18.586363965187548	158.78389216162748	28.245214081735377	10.167812407328094	8.150920186449001	9.171016167293413	2.0	1.0	7.0	7.0	3.0	10.590680832663887	0.6390235760533113	0.5497393135922399	1.8112371103544498	0.0015322576420443682	-1235.7670653558694	-1199.6746688134726	-1937.896166308979	-72.19383084974675
44000	0.27377048740674315	-4703.898126536614	-330.521089546217	-4373.377036990397	16.91721211698185	1572.8044157767279	79.35517412124052	9.442945981014338	7.481794251817196	6.382629389169149	1.0	1.0	10.0	4.0	4.0	7.52070013042022	0.6153220999350945	0.595605138453874	1.7890727616110327	0.0015437036600136054	-1235.9566201846585	-1191.2730323794322	-1946.1473844263062	-73.07716130517295
45000	1.2049953296007834	-4696.304054986076	-326.9132099294487	-4369.390845056628	17.59095783853637	385.6103516295711	75.6292121830173	18.197435182062357	9.451974865638498	3.4752386659273857	1.0	2.0	7.0	9.0	1.0	7.799107150832308	0.659641377847039	0.5460245776330934	1.7943340445198688	0.0016954772164334462	-1233.695723169727	-1194.7459167189388	-1940.949205167962	-71.89386139459477
46000	1.86772979776135	-4694.186262114361	-324.3470381499752	-4369.839223964385	16.730076699582675	221.24709520676862	57.46052138615774	35.59927658633685	9.355206541210766	4.879362530804967	1.0	1.0	3.0	10.0	5.0	8.329346135007325	0.6148994029434093	0.546113256880011	1.8389873401765808	0.0017930043932430422	-1235.0004165688142	-1196.7321735065432	-1938.1066338890282	-69.64721333559713
47000	1.0362915633965266	-4696.715422541588	-321.70343753404063	-4375.011985007547	15.530596678479796	479.79992559287746	446.1932271494288	13.461038137365003	7.082597885385637	2.6416257246806047	1.0	2.0	2.0	9.0	6.0	9.346318801339052	0.6320436051586145	0.43239966202008145	1.9355567328213052	0.001767610954278492	-1235.5947792182612	-1194.3571034954045	-1945.060102293881	-64.34575996524164
48000	2.1842092806355526	-4695.713124744311	-323.1476077060384	-4372.565517038272	16.958650320097615	1075.9167582821913	308.9995646702566	10.073666451850944	5.490012282129993	3.472283707727758	1.0	1.0	2.0	10.0	6.0	7.881692421852237	0.6753932100518576	0.6433702759385762	1.6812365140095675	0.0019477195666713777	-1237.4777650353212	-1191.8957364695236	-1943.1920155334274	-65.61924710493295
49000	0.2189326812403003	-4696.740026564014	-321.8564695952196	-4374.883556968794	15.565822110339944	2091.778984874822	73.88286263964866	4.42631538515178	6.711875711010404	3.75729109074815	1.0	3.0	3.0	8.0	5.0	8.690976177965272	0.5736103535433427	0.5304606353998688	1.89592901105679	0.0021659691425210226	-1228.6961265830898	-1195.7504197303256	-1950.4370106553788	-64.27882255016947
50000	0.01378766489620653	-4699.472958354387	-317.49302924476603	-4381.979929109621	17.10434474348074	347.8035051483249	10.514916259587428	16.594246660910493	3.883442742729347	5.790271461999356	1.0	3.0	1.0	9.0	6.0	15.39472840186782	0.5411154888044193	0.5248533564269902	1.934031154768592	0.0018986646508626025	-1239.3032333194358	-1196.2850076280452	-1946.3916881621396	-62.9452131639273
51000	1.7047934849083055	-4679.450438467646	-305.62181595622724	-4373.828622511418	13.161354256880088	124.53533472240925	6.869120415199676	5.692503851392203	6.946587514921266	2.972777851504084	1.0	4.0	2.0	6.0	7.0	9.428240170440919	0.6332822197487838	0.6018578238576803	1.7648599563935374	0.0023027419398210626	-1236.7409187730505	-1197.5371040552857	-1939.5505996830814	-55.33386179165002
52000	0.2507852219239513	-4689.987971454777	-313.00578745534784	-4376.982183999429	17.269121293536543	127.01115517398077	5.1341236995429576	3.033128749037219	6.343764352675328	8.523237347319089	1.0	6.0	2.0	3.0	8.0	10.361434838406732	0.6267492375819689	0.5420120145763773	1.8312387478416554	0.0018463060086091338	-1237.826660367677	-1196.7579125773248	-1942.3976110544272	-62.0614070896592
53000	1.6262517410606683	-4688.113236742724	-317.96508160861885	-4370.148155134106	15.476140017775297	135.49142434426167	22.123107969184254	29.587652462048982	3.77118988849232	4.835309332400422	1.0	6.0	3.0	9.0	1.0	7.163111942051035	0.6617389567700097	0.5785016446596429	1.7597593985703488	0.0020010432605580093	-1235.0058536725826	-1193.5898755638727	-1941.5524258976502	-65.19812185142214
54000	1.0362183881731206	-4683.257461456434	-316.3683298966123	-4366.889131559821	15.578392621740289	122.33203954167921	47.44347487996413	10.985105751227948	9.167358109222123	3.6684378487401084	2.0	2.0	1.0	10.0	5.0	9.472425627728711	0.6111360241009389	0.6248958625524283	1.7639681133466345	0.0019350841424672688	-1232.174665846755	-1194.0191323919043	-1940.695333321162	-63.92217360689208
55000	1.092500857730756	-4686.43664132368	-317.0689600754834	-4369.367681248197	14.395299086965446	204.8913342875034	122.8882147665025	17.47071625233019	5.282268454583234	3.4233062316770497	1.0	1.0	4.0	10.0	4.0	9.472425627728711	0.6543356642040444	0.613595900475857	1.7320684353201001	0.0021119244162492463	-1235.9656867895917	-1198.8042493592932	-1934.597745099312	-62.888584310552204
56000	1.0220375470126088	-4691.130822322834	-312.3961231634543	-4378.73469915938	15.0097197402486	413.49138119971883	61.1958459577792	4.023688721190157	6.441434857540673	2.797085716087499	1.0	2.0	3.0	9.0	5.0	10.96501186416401	0.6342303457765769	0.6293046545054773	1.736464999717947	0.002135549299089302	-1238.163186320247	-1197.0708536784412	-1943.500659160692	-58.07574111104126
57000	0.044871573030178524	-4681.014090315198	-311.3458856029802	-4369.668204712218	14.121471632349555	46.63401212722732	23.008599149583063	14.066249026744051	3.76273519355954	3.900207698927711	3.0	1.0	1.0	12.0	3.0	9.097085720170849	0.5581541703324979	0.5213115969726694	1.920534232694834	0.0024143716544988538	-1236.900381552372	-1196.7151336222832	-1936.0526895375624	-61.68119913833454
58000	0.044871573030178524	-4684.6518475293815	-315.4547270029484	-4369.197120526433	12.714714669580438	186.9663215015873	133.69454619894995	35.04194812999702	5.047947607285056	1.9517097663645222	1.0	1.0	2.0	15.0	1.0	8.481998750998462	0.634937929400318	0.6119300016569085	1.753132068942775	0.0024754423571054533	-1234.5047298627217	-1193.3124420785373	-1941.379948585174	-61.01746311272011
59000	0.5913329224258526	-4684.322223090455	-315.15626570755296	-4369.165957382902	13.697442260135697	49.843902308233304	98.79948283059	40.51752796167296	4.90746447335072	1.8038168967175299	1.0	1.0	1.0	15.0	2.0	8.893535727287945	0.6064116661759174	0.39832655875551576	1.9952617750685682	0.002616473797262497	-1234.396040956865	-1197.5466477102989	-1937.2232687157389	-62.12809292155716
60000	0.29513965484793836	-4689.8736154718745	-317.23773681743785	-4372.635878654437	15.890730070263455	48.04080220692282	20.245340394298065	23.447419029616313	6.78157205977046	1.8397957315167857	4.0	2.0	2.0	7.0	5.0	8.820155065442014	0.7000159897329784	0.5430647958026898	1.756919214464333	0.0024042800254680135	-1236.0502186428394	-1197.509047682623	-1939.0766123289745	-66.84109114129376
61000	0.921460079131373	-4675.898197596095	-311.416806934975	-4364.48139066112	15.106660803879063	26.056877700698873	8.175104586936357	4.809866203469547	7.641095084797259	4.0829557333224065	3.0	1.0	4.0	6.0	6.0	10.867859350704318	0.5666410923711758	0.5022641899827023	1.9310947176461233	0.002356855172929451	-1234.3842187262044	-1195.4222335649915	-1934.6749383699237	-63.52155345809368
62000	0.8098359742901211	-4684.95483159468	-313.9171685563497	-4371.037663038331	12.995055753545927	89.83958381061005	30.522313686074384	10.1863362701609	7.405610501421303	3.767671536699182	1.0	1.0	8.0	4.0	6.0	9.291464436421277	0.5874994224754623	0.5625420469192651	1.849958530605274	0.00243516892017632	-1236.1905468062819	-1192.2796592700354	-1942.5674569620137	-62.782518913703186
63000	0.2603121711787246	-4677.520776357145	-305.9729432019533	-4371.547833155192	13.111895348723262	149.49175363682164	20.05323407685739	5.215969507595212	2.652687328949619	1.5674003033676434	2.0	1.0	8.0	3.0	6.0	8.485223882883512	0.5850606982540848	0.6258354462963884	1.789103855449528	0.0024470489134444683	-1236.2276747041035	-1194.7959930748962	-1940.5241653761923	-56.44224468265381
64000	1.2091378264563595	-4686.358853447652	-317.38086571798374	-4368.977987729669	15.496256586951503	86.26544236104675	15.210745136681235	14.270086063503422	12.38991917014712	3.634167230780348	3.0	2.0	8.0	1.0	6.0	8.403925475406178	0.5619551727282667	0.5298952630723957	1.9081495641993391	0.0019669190820415725	-1234.3342083938535	-1194.5509888828487	-1940.0927904529663	-65.905704823243
65000	0.9019556211108408	-4684.290905660336	-314.1493392186719	-4370.141566441664	13.55355207784457	129.9871547115429	24.05286141172001	11.932645166550381	6.625535094692368	2.037465557935324	1.0	1.0	6.0	3.0	9.0	8.594659793986276	0.6001144809103213	0.6548442449037234	1.745041274185957	0.0023338315914059353	-1235.581503717033	-1193.7232047152722	-1940.8368580093584	-62.910451808722975
66000	0.8049390213768932	-4677.704423460351	-310.0935358760587	-4367.610887584292	12.79753886917786	574.8421390344241	6.377046828608204	4.887622432516557	10.421972968529143	2.4872642127433036	1.0	2.0	1.0	10.0	6.0	7.462482966501788	0.7011120626625716	0.5763345231684139	1.7225534141690162	0.0027196402685350277	-1236.0911284683123	-1193.380643466881	-1938.1391156490986	-56.18511129241288
67000	0.9338212035351461	-4672.651417243223	-302.45619636029426	-4370.195220882928	12.10073316958329	97.66706405086933	7.873208612286096	7.4289111879942515	3.818137537750722	5.1722800875311306	1.0	1.0	6.0	11.0	1.0	8.187686723474217	0.5861988772580758	0.6602396302783903	1.7535614924635354	0.0030793656229294772	-1237.704083449152	-1193.832566834157	-1938.658570599619	-52.63052092793086
68000	0.3134624158493331	-4682.850671510312	-315.96812557327223	-4366.88254593704	12.998164993015097	96.12006103067135	37.7695709488696	13.27991007731472	8.033019200768129	13.566809105088831	2.0	1.0	8.0	7.0	2.0	8.187686723474217	0.5881131280210639	0.5470304527742533	1.8648564192046844	0.0027517478137885853	-1232.8710462926542	-1191.538814707626	-1942.4726849367598	-63.136146587931506
69000	0.8780305844898889	-4677.4988656933	-307.9567861860353	-4369.542079507265	12.181009346285377	79.59697252448841	10.537016791431926	10.940649790019368	1.1706214144628289	1.8614260486766534	4.0	2.0	7.0	6.0	1.0	9.832634075784894	0.5881131280210639	0.5484246985907616	1.8634621733881762	0.00305692118566298	-1231.4146355100147	-1194.8910513401174	-1943.2363926571331	-58.885902392999014
70000	0.6999443228277565	-4668.9557738367885	-305.43031576159296	-4363.525458075195	12.715579582296002	149.1165683943158	9.977264965465732	4.724393491654767	2.2110794977172263	3.657266581556902	1.0	6.0	6.0	4.0	3.0	8.004925571153963	0.6183690419143436	0.5557456687306841	1.8258852893549737	0.0029110027983243933	-1232.9200924786908	-1192.7355207317146	-1937.8698448647901	-55.7732614151421
71000	1.1731693146115507	-4679.769122133926	-306.1181377879556	-4373.650984345971	11.570085961936192	26.7094953976467	7.09016397792307	5.017010582632586	4.855201098297729	3.8893018417313643	2.0	1.0	4.0	6.0	7.0	9.27518476211694	0.5536361761873562	0.5993158139201791	1.8470480098924664	0.0027016638007956117	-1239.3796863761165	-1195.1396299465305	-1939.131668023324	-59.16879146266668
72000	0.81673844171172	-4676.604622499546	-311.4357634516025	-4365.168859047943	11.527376240433036	443.07536519427373	17.94627254577428	10.913295214404974	5.185354422280315	6.8885560648040975	1.0	1.0	1.0	8.0	9.0	9.033104464107188	0.5834014504177646	0.6623658597660919	1.7542326898161453	0.0028019479346194243	-1234.3321148275952	-1194.2198920678218	-1936.6168521525265	-57.413457766427996
73000	0.30146583903125124	-4683.970259443033	-311.5730877609929	-4372.39717168204	13.348583994467697	318.72770459451584	32.4750386252454	29.704689223622907	6.707129659312957	1.9517626289921068	2.0	2.0	1.0	7.0	8.0	9.033104464107188	0.5965543362587283	0.5171800214634673	1.8862656422778061	0.002969187433805445	-1235.0430970253242	-1196.4157525813491	-1940.938322075366	-57.2766859141177
74000	0.7446838569187335	-4672.773391608182	-303.60791146316967	-4369.165480145012	10.48799645551059	26.20523348425521	21.7134514979946	29.836790205599325	4.747105818287708	2.9298061586987076	2.0	2.0	2.0	8.0	6.0	9.730623403672613	0.5131409306323029	0.5374353134361938	1.949423755931505	0.0034090463699670177	-1236.7080352168823	-1194.1807083403683	-1938.2767365877614	-53.53200917909006
75000	0.44266968937213313	-4680.906379475112	-309.83506646048875	-4371.071313014623	11.193449140898158	48.89375543615983	40.99016107346346	109.05688348888316	3.867570008414162	0.8698109944500163	2.0	2.0	2.0	8.0	6.0	10.135865064968876	0.7161291122606755	0.5091174333795044	1.7747534543598218	0.0032643851485430935	-1234.8170616399461	-1195.331756016204	-1940.922495358473	-55.96407309548795
76000	0.2860657096347454	-4673.5800782210235	-308.8121148070098	-4364.767963414014	10.693991166715561	52.033232078470604	65.20832361377177	35.10582026504667	11.89260979692463	1.604789012664448	1.0	1.0	3.0	6.0	9.0	8.540501077069546	0.6571981540902452	0.6869154671028581	1.6558863788068987	0.003153814379927587	-1232.407436399479	-1190.882430844546	-1941.4780961699892	-56.027875337242
77000	1.1665454315266786	-4668.5816875165365	-297.9679720733279	-4370.613715443209	11.178049934010456	43.36520437530296	37.96447035210303	5.421500190570385	5.062319684237707	0.8300279806112602	1.0	1.0	4.0	7.0	7.0	8.540501077069546	0.5958269514948717	0.6180465641680518	1.7861264843370783	0.003462056640994696	-1232.3584020351454	-1195.3229161247996	-1942.9323972832635	-48.9605055204742
78000	0.511620262231145	-4670.073152025776	-298.34476640440437	-4371.728385621372	11.880279533761486	71.85092315642954	92.75785290755303	2.940655816817078	3.4460556929742023	3.2344885751728594	1.0	1.0	6.0	11.0	1.0	10.194876423854769	0.5993702033157695	0.5120348800175019	1.8885949166667304	0.003009885418449821	-1235.2287957190003	-1196.4467825218844	-1940.0528073804874	-46.936178228400834
79000	1.250532021798481	-4677.30446733577	-307.5487520259551	-4369.755715309815	10.929644056152172	978.8108851069132	212.77260592839892	5.723855002233769	3.7369627001820116	2.6641479191551185	1.0	1.0	1.0	9.0	8.0	7.896801314853961	0.6621600169920031	0.531335397070571	1.8065045859374276	0.003360950872506456	-1231.761614229297	-1190.8086088168093	-1947.185492263709	-51.41789524260397
80000	0.19627201469792444	-4672.474757455493	-301.6097069069034	-4370.865050548589	9.659213145915434	187.90982845722297	15.132956739206117	7.784005642402929	3.8278769448941223	1.4603105008977173	1.0	1.0	3.0	8.0	7.0	6.018944538228099	0.6832251838675466	0.46346135533268396	1.8533134607997712	0.0038791835187910713	-1233.6002307300564	-1190.924130335739	-1946.3406894827936	-51.5049420274228
81000	1.0751824710204017	-4669.539392140796	-299.7953266786432	-4369.744065462152	9.872145064680641	24.88866872978341	17.257761528704314	26.10443960687004	6.620509384692133	0.8792247558240829	1.0	1.0	2.0	9.0	7.0	8.972032057561655	0.6345691414383124	0.6140304713286889	1.7514003872330006	0.003999327817715231	-1234.1837213370675	-1189.0850057472364	-1946.4753383778486	-50.32090223037577
