# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:12 BST 2015 [seed=1430153532123]
state	age(CHICKEN_HONGKONG_915_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2879000	8.19630550081405	-4654.737419692216	-291.4077930966433	-4363.329626595572	9.331457577663235	65.57302531565878	5.779272748630475	3.2265770943266676	0.62573484682079	0.9999185149195944	3.0	5.0	6.0	1.0	5.0	8.668286219302805	0.6319855753786059	0.48598688332692147	1.8820275412944723	0.003991171876759127	-1233.3979794440324	-1194.724942963795	-1935.2067041877451	-45.72805399046552
2880000	7.984928687175827	-4658.464945109346	-289.91604701222343	-4368.548898097123	9.311009775845152	26.696793995130424	4.978266523196472	5.177872909874206	1.7160129501728452	0.6512211109680832	3.0	7.0	1.0	3.0	6.0	6.462431634068347	0.5871876285762979	0.5747252449006663	1.8380871265230354	0.003842655475212628	-1233.579402134797	-1186.9921820118755	-1947.9773139504507	-45.49548623829238
2881000	8.009922015825042	-4666.903625657395	-296.4854889710883	-4370.418136686307	9.521442586766394	44.966498318139806	11.127943705119023	3.371882263539962	4.682012695086149	0.7291461448297781	2.0	7.0	5.0	1.0	5.0	8.765143818588346	0.5742014688458532	0.5081299199161048	1.9176686112380417	0.0040055004750391724	-1237.2767674270324	-1196.2111970530184	-1936.9301722062564	-49.18094123854057
2882000	7.694372273769874	-4660.17933335464	-294.6288896257548	-4365.5504437288855	9.060557318464168	43.406192164432	15.372894091213006	2.403632770747633	1.1989300669036167	0.3501744269431232	2.0	5.0	9.0	2.0	2.0	9.101617896729369	0.6446005162308859	0.5288863683519074	1.8265131154172065	0.0044620021157180225	-1234.530376954034	-1193.7400091360278	-1937.280057638824	-49.528316796787045
2883000	8.06761709354539	-4662.659296791851	-293.7626851451973	-4368.8966116466545	9.29863646304476	88.98277575997345	3.346653324547258	2.5645262940525093	1.0389051533852054	0.5963796727395267	5.0	6.0	5.0	1.0	3.0	9.101617896729369	0.5795357903240341	0.6858135022759053	1.7346507074000603	0.004680145311004218	-1235.285655077117	-1197.0818371146536	-1936.5291194548838	-48.34787770107755
2884000	7.916597654488392	-4662.823023557624	-297.81143785208064	-4365.011585705543	10.285037312109049	21.30696635044629	5.068455028371681	7.324189318392377	1.3603292176594006	1.702069357375751	4.0	9.0	1.0	3.0	3.0	7.560591446354588	0.6495502007827691	0.5244957566663451	1.825954042550886	0.003698804390869049	-1234.7967913039454	-1194.1600918231886	-1936.0547025784097	-52.37008452339558
2885000	7.373330160889444	-4665.028662940051	-296.8920431542666	-4368.136619785784	10.167247127800271	53.054733470287296	6.208299489150794	1.6184790299353924	0.7419950667570815	1.6000876454775363	2.0	10.0	1.0	6.0	1.0	8.970185161075111	0.5783975457060957	0.5944007575470545	1.8272016967468503	0.003198437045177154	-1236.9651382663121	-1192.2782829856765	-1938.8931985337954	-51.495386508710915
2886000	7.827009242337944	-4657.165342692206	-292.2966083581128	-4364.868734334093	10.18543184617702	69.26430763882274	4.018183575770279	1.6669096269114763	1.0441313694634708	0.6929858839929907	3.0	10.0	1.0	2.0	4.0	9.543636749354501	0.5418015102452559	0.525272484417008	1.9329260053377366	0.0032492614567137903	-1235.2783453284062	-1192.415891784451	-1937.1744972212357	-47.59844082989683
2887000	7.889822623427235	-4662.6911841595365	-295.6444025334482	-4367.046781626088	9.769976069911209	42.79890598346924	9.370460958316503	2.5544229615955847	1.9037036568867938	0.9514190143433597	3.0	8.0	4.0	1.0	4.0	11.520704266120497	0.5062071285599501	0.5667548905519594	1.927037980888091	0.0035322140134716323	-1234.8384206055377	-1192.6350690815343	-1939.573291939016	-49.872956618802455
2888000	8.020956989621101	-4662.628207716013	-298.9696262284434	-4363.65858148757	11.504164892201159	72.23002341655071	3.004314681875592	4.665947901510906	1.5858400772527308	0.6316868489928856	2.0	4.0	9.0	1.0	4.0	9.227021841414883	0.7013984101163566	0.586994740127515	1.711606849756129	0.0035082120574610586	-1235.1671516545302	-1191.7978058031615	-1936.693624029878	-52.4949335347751
2889000	7.9038420143373695	-4668.3579156882715	-301.0988241664057	-4367.259091521866	11.368834693759812	74.65175088215214	9.371439680098733	4.855878959040895	0.7282879687810674	0.7633679506806266	1.0	7.0	9.0	1.0	2.0	9.18337156786847	0.577001029920249	0.5548277983036947	1.8681711717760567	0.00329944279022132	-1234.7037302662868	-1195.032383897053	-1937.5229773585256	-54.65461335317114
2890000	7.589132660840894	-4664.083562852642	-298.95616123880643	-4365.127401613836	10.15551667192433	35.16914064669019	11.995583760843179	2.7094312687530357	2.134846366573255	0.9549063833400201	4.0	8.0	3.0	2.0	3.0	9.18337156786847	0.5097916079229189	0.5119994750979858	1.9782089169790957	0.003934280715882238	-1234.8580534335636	-1190.997926086119	-1939.271422094153	-53.318069118615746
2891000	7.970402124331095	-4670.8416705385625	-302.6829994030066	-4368.158671135556	9.928029594031138	76.27173036308218	6.049986043958705	6.548422516499189	1.1121626084631395	2.0347125525076892	3.0	8.0	3.0	4.0	2.0	8.593675932104748	0.7003952408816718	0.6429471776933764	1.656657581424952	0.0037018100761381503	-1232.6996708975403	-1191.1430701660997	-1944.3159300719153	-54.658217713194816
2892000	8.139761033342465	-4668.023292046036	-302.9488741127722	-4365.074417933263	11.02754915863723	25.98780087927289	5.584893929451866	1.9342874931245058	5.041153527966185	2.0323337320126047	2.0	9.0	1.0	1.0	7.0	12.318667771386664	0.5999829523295366	0.5452745145531522	1.8547425331173115	0.0031285893403950825	-1232.316549332123	-1194.5210278533093	-1938.2368407478305	-56.09595242598511
2893000	7.872631750929392	-4667.500832729013	-304.2503455798651	-4363.250487149148	11.426781156867825	72.83726319836289	12.65838082258485	1.8856974964884907	6.3228604613277595	0.8199368324930585	1.0	8.0	1.0	3.0	7.0	9.955434138763119	0.588990078822983	0.5661780159892056	1.8448319051878117	0.0030914975899626646	-1234.8122869402146	-1192.7010610506422	-1935.7371391582913	-54.29497510423367
2894000	8.49299962910856	-4677.147697529941	-311.2585811301126	-4365.889116399829	11.154239363706841	37.02759320205781	9.292087178563985	49.296152546891065	12.816107819834105	1.6743154512180498	3.0	4.0	2.0	4.0	7.0	9.321474224040799	0.6486501460117251	0.6131512990305754	1.7381985549576995	0.003452049293583063	-1234.9122037392963	-1195.494098155735	-1935.4828145047977	-56.91996303776035
2895000	8.49299962910856	-4671.110925919998	-300.75045370439375	-4370.360472215605	11.147467775667353	74.24107331607787	8.529273903559917	13.226700172875667	6.8904076200100475	2.1487722669464246	1.0	1.0	1.0	8.0	9.0	7.591957628504594	0.5777246598751962	0.503742645119386	1.9185326950054178	0.0036868441396193255	-1235.5901768416575	-1193.5116223252903	-1941.258673048657	-50.695923360811605
2896000	8.479280483405077	-4666.535925825392	-298.5305432869037	-4368.005382538488	10.86653060660252	87.67982221240605	6.385907905059514	4.096195236706463	7.524990249784874	1.9644355754024836	2.0	2.0	3.0	3.0	10.0	9.386069087347513	0.4994348614103511	0.5007270286074679	1.999838109982181	0.00375571390982328	-1233.1355156295033	-1189.582816508349	-1945.287050400636	-48.990643901842276
2897000	8.505914199782051	-4668.767185845392	-299.76546361167476	-4369.001722233717	9.804708309745676	61.82856057538404	63.472122338544914	3.8803498516312263	7.757610665419945	1.6008253446230987	3.0	1.0	5.0	2.0	9.0	7.918357381997013	0.692194825499463	0.5365092441896718	1.771295930310865	0.003992760763558072	-1233.103915099208	-1193.3171327445395	-1942.5806743899693	-48.34056256378069
2898000	8.505914199782051	-4676.790572947697	-308.6450372004679	-4368.145535747229	10.514909162821658	72.27405051388546	82.6064047721777	4.319813216105055	14.56583427581024	2.2213256053184853	3.0	2.0	4.0	1.0	10.0	9.766905469403891	0.6279829338988587	0.6099926083326447	1.7620244577684965	0.003166678224743414	-1232.064165881548	-1193.3090006547307	-1942.7723692109503	-54.27099602157784
2899000	8.200355724790835	-4680.43885965746	-309.8809957327086	-4370.5578639247515	11.07106800427379	58.3735149244986	77.45613956997529	12.097543698389524	7.895532844184463	4.401623028953317	2.0	1.0	1.0	3.0	13.0	10.044716963724843	0.6186499900673779	0.5925121023532656	1.7888379075793568	0.003573759235671008	-1234.3392694881716	-1194.1911471693913	-1942.0274472671886	-57.579473828473006
2900000	8.006633378461743	-4665.5452482617175	-296.3231856549125	-4369.222062606805	10.300751842789712	46.82490830014758	15.848129986558096	3.0059942183882993	4.326343782637532	1.220859384120992	3.0	1.0	2.0	7.0	7.0	7.625449585549947	0.6235193286312358	0.4813144837798886	1.8951661875888761	0.0032584288586138903	-1234.9008480300884	-1194.5695246825417	-1939.7516898941753	-48.76241084996901
2901000	7.81520969753687	-4659.628176895498	-297.64044008508824	-4361.98773681041	10.088531823071648	29.73146851853892	0.8709379140362871	1.2063327860362387	4.494697977275621	0.658824854808369	4.0	1.0	2.0	6.0	7.0	7.837468499865119	0.5821522261032321	0.6118936020361272	1.8059541718606416	0.0040345325200932544	-1233.4580786318913	-1192.3675747325042	-1936.1620834460143	-51.699417283687474
2902000	8.03115760645166	-4660.228966243944	-291.4966495599303	-4368.732316684014	9.748435352389574	17.089357964187737	2.441021795871262	2.948553023817745	2.429654432719178	1.5232509207586302	6.0	2.0	4.0	3.0	5.0	8.059141326630897	0.6185107421462661	0.6785714680740202	1.7029177897797145	0.004078362149541762	-1231.9310548177302	-1194.4657550435659	-1942.3355068227181	-47.81122760047528
2903000	7.914103639642665	-4657.812284335118	-290.6969727069993	-4367.115311628119	9.798302081804982	25.83817405635652	2.240516097712993	5.135075475006907	2.1116813688248532	1.0902597329485753	5.0	5.0	2.0	4.0	4.0	8.552006556898172	0.5347247291557569	0.6308626607016641	1.8344126101425797	0.004004960726848796	-1234.2314757673478	-1194.6294543638435	-1938.2543814969279	-45.2921501203322
2904000	7.890646455070631	-4662.343512046265	-297.5379347571772	-4364.8055772890875	9.826007737731016	12.480116206175316	17.633921482270697	20.613819795570997	2.176055357898008	1.1362361612480911	3.0	6.0	1.0	3.0	7.0	7.708493645176582	0.6535578767017748	0.44981354160211473	1.896628581696111	0.003965751001989766	-1229.2455602118964	-1191.9175715683207	-1943.6424455088704	-50.3058643955793
2905000	8.244874543867203	-4654.973804698776	-290.42159748721735	-4364.552207211558	9.179409269928028	15.935626792888787	5.0641835717697194	3.541044178519159	1.5108756367469123	0.9677600861256483	5.0	5.0	3.0	1.0	6.0	11.380538682679495	0.603566184122305	0.5762590209847933	1.8201747948929023	0.004864515406221095	-1234.281570104179	-1192.9598412282053	-1937.310795879174	-46.81053742090248
2906000	8.252580848909078	-4659.201806099615	-294.32175500480736	-4364.880051094808	9.508640160356238	64.24895302779667	7.14921468967818	5.795229968041025	2.7289721273423297	1.3928039678742894	3.0	2.0	3.0	3.0	9.0	7.361898029191217	0.6242395634770809	0.5233498645375927	1.852410571985327	0.0042342786012326905	-1233.3283031315912	-1192.2830152882057	-1939.2687326750106	-47.11027353793434
2907000	8.252580848909078	-4659.454997042076	-293.29403885845215	-4366.160958183624	9.231836441117993	54.49671646696213	11.068542844089881	8.67067085751264	3.4372359058720545	0.5280885734219882	1.0	5.0	6.0	2.0	6.0	7.361898029191217	0.6797323402249099	0.5826229227061055	1.7376447370689856	0.003982229095703564	-1233.561061786865	-1190.6982296793628	-1941.901666717396	-45.707685095535915
2908000	8.252580848909078	-4660.3903956639215	-295.2181635793978	-4365.172232084524	10.127163615821905	150.786388780535	26.18091070239022	3.4424939273369493	4.915546288415775	1.578333254388534	1.0	2.0	8.0	2.0	7.0	9.332914507299996	0.6573589925939993	0.48597894254006385	1.8566620648659378	0.004247899683620252	-1236.0188877123876	-1192.384599423084	-1936.7687449490522	-44.54663830778171
2909000	8.11228252782584	-4662.1278397972255	-295.49460707049167	-4366.633232726734	9.840099159641818	19.123202534078555	13.977960360374551	6.181977997185677	2.5295966019064258	0.8339746986633403	2.0	1.0	8.0	2.0	7.0	7.713059731337218	0.7104462690999194	0.4093965223379296	1.8801572085621516	0.003685107914314926	-1235.3296374788595	-1195.2988534432968	-1936.0047418045776	-49.99211382372304
2910000	8.062023814033962	-4672.518287242638	-297.82801617378163	-4374.6902710688555	10.522742056638116	70.79492217783749	18.93429829532815	7.337861712114148	6.41350553190153	1.1469519967697872	1.0	1.0	8.0	4.0	6.0	7.78236429093394	0.6618014627450732	0.705061999561367	1.63313653769356	0.00468178835440323	-1237.4013469510269	-1198.3544309455144	-1938.934493172315	-48.49778441978219
2911000	7.780351758481874	-4665.8780343930075	-300.02671332452013	-4365.851321068488	10.849044661883873	45.46291769281351	18.735302660631547	8.637370932627993	8.826139760048383	1.9982816786014084	1.0	5.0	1.0	3.0	10.0	10.017438234801425	0.5839586158334402	0.7222397280518629	1.6938016561146974	0.003657874978047913	-1231.2557139569826	-1192.6049671689655	-1941.9906399425397	-50.444475302070174
2912000	8.015018993186947	-4669.38026954184	-306.5421962687269	-4362.838073273113	10.591338129305592	112.02897985806263	12.861336568214584	2.0376301271404937	3.9929371550646056	3.370515925796902	1.0	8.0	1.0	2.0	8.0	11.023793803190514	0.5732722956471664	0.5269377721490913	1.8997899322037428	0.0035854512024223193	-1231.8056808626588	-1191.4034767323137	-1939.6289156781406	-56.718623240024
2913000	8.056330511648493	-4667.850976287069	-295.4632619709796	-4372.38771431609	9.362225096653447	46.41903205771992	8.315106040708258	17.075246982171887	0.7076729591984664	0.7074706556927658	1.0	9.0	2.0	2.0	6.0	8.454504941394747	0.498094758111707	0.5595873843654606	1.9423178575228328	0.00421316176336287	-1236.455247415232	-1194.0664262354694	-1941.8660406653885	-47.51089246907016
2914000	8.033439501457948	-4668.095222931612	-295.92780236164117	-4372.167420569971	9.474707021274916	51.47777734925394	8.315106040708258	4.321737471659331	2.48428285635476	0.7044703054255478	1.0	13.0	1.0	1.0	4.0	8.454504941394747	0.5269847200279267	0.5349798350507687	1.9380354449213049	0.0044897291907425385	-1240.081667909728	-1192.9851566568084	-1939.1005960034342	-49.620899245062056
2915000	8.128005787392919	-4663.29428411383	-294.3547262722662	-4368.939557841564	8.970592385915007	110.68887143609736	7.797444613606968	5.963369515700457	2.846794790746398	0.537754414574346	1.0	6.0	6.0	3.0	4.0	8.801058204625773	0.599110086599242	0.6988810860405452	1.7020088273602132	0.0043241112469687	-1233.719691384456	-1197.317605638037	-1937.9022608190712	-46.1207646734036
2916000	7.73445312682188	-4660.954426603976	-296.9515224009684	-4364.002904203007	10.10927092564088	10.070883792944171	12.199528562795527	3.603834935167946	1.5488837577229466	0.5742075991991	2.0	6.0	6.0	1.0	5.0	7.924134619520913	0.5826139662428163	0.6241654642488235	1.7932205695083607	0.00415411516700659	-1234.8683066421538	-1192.8189718037809	-1936.315625757073	-53.47558758475521
2917000	7.73445312682188	-4665.100537889986	-298.9206607916176	-4366.179877098369	10.40582203105725	34.79979934752123	5.440257196124458	3.3693153010725267	2.9145741686930826	1.1819785655409605	5.0	5.0	5.0	3.0	2.0	11.108853130673323	0.6795615660616015	0.6050154341033201	1.715422999835079	0.003835213773029347	-1234.6695132772716	-1192.7128180553075	-1938.7975457657892	-53.130690689453374
2918000	8.080513998723465	-4666.943419771922	-299.417309681951	-4367.526110089971	10.222699244585508	15.984421245815453	5.709688819515092	1.149235415029535	2.591437632931006	3.8362043966221533	8.0	7.0	2.0	1.0	2.0	6.9797338985025394	0.6316804755181208	0.6028255427588396	1.7654939817230402	0.003894235520266497	-1228.6765054400644	-1192.6196168438014	-1946.2299878061049	-54.545343253855755
2919000	8.107464958502879	-4654.138416882195	-292.52352157067446	-4361.614895311521	9.496792241057147	25.73817359224907	7.097710115026763	1.4060008519555598	0.47157702464575496	0.9946924541627667	4.0	10.0	1.0	4.0	1.0	9.3114053351803	0.5865447467744693	0.5238936510670349	1.8895616021584964	0.0038467868008409045	-1233.7445028282448	-1193.2855776366328	-1934.584814846643	-49.07042235390733
2920000	7.984415441197427	-4662.166008455724	-293.11581005611583	-4369.050198399608	9.184031335323336	20.369992292436777	2.860297071963419	2.3206030201337624	0.7359654579884437	0.628445993566137	9.0	2.0	2.0	1.0	6.0	9.138954281557542	0.5778026358688313	0.4992626856871179	1.9229346784440515	0.004250991922164346	-1236.0990983260544	-1194.21324633709	-1938.7378537364636	-50.90766506653126
2921000	8.274131271921817	-4654.247398973966	-285.8691830296614	-4368.378215944304	8.897569070867142	14.662176208515579	3.4988134950906877	2.3805643935672745	0.9674761267970314	0.545971378027148	7.0	5.0	1.0	3.0	4.0	9.138954281557542	0.6544571580587217	0.4992626856871179	1.846280156254161	0.004792403417171205	-1235.4456868481964	-1193.2673800852517	-1939.6651490108559	-44.05113646047026
2922000	8.274131271921817	-4656.021032347392	-288.8056415620565	-4367.215390785335	9.140960764646584	17.85872105991456	3.6031321577249567	3.3104092450418747	0.6029003230374139	0.526085299575855	7.0	6.0	2.0	2.0	3.0	11.135331038579803	0.7329879612665722	0.5079470884834587	1.75906495024997	0.0045900115988771265	-1234.9630931591134	-1196.905416678013	-1935.3468809482092	-46.22392360282693
2923000	7.944525258834918	-4661.296730742535	-294.59225212360946	-4366.704478618925	9.754123934555208	29.619863500924264	7.344980242415386	4.38692683344631	1.5515846895605085	0.3283559443366981	5.0	7.0	2.0	4.0	2.0	6.708490125928339	0.6343398408133984	0.6254712962646723	1.7401888629219298	0.004349930055768609	-1233.5472960468971	-1192.0704538854493	-1941.0867286865785	-50.3310022192585
2924000	8.192205411987434	-4657.487741605705	-287.67170353896614	-4369.816038066739	8.715063723092811	21.08175049958068	4.0908050774047515	0.6455072932671119	0.69742563138308	0.1699419149039852	2.0	11.0	5.0	1.0	1.0	8.025342183529663	0.6008559524758705	0.5556377562122239	1.843506291311906	0.004858679030238641	-1232.569594601754	-1192.8470143140287	-1944.3994291509564	-46.94717065748476
2925000	8.215854413584374	-4657.291420544924	-286.8169751900342	-4370.47444535489	8.922499204382577	21.979309987792767	6.740763557280109	2.1092388401179054	0.2025891012041002	0.5339581902423598	1.0	10.0	4.0	2.0	3.0	8.062793006001767	0.6279029720022425	0.5260370975956322	1.8460599304021257	0.0046487053265465315	-1236.4103523516258	-1191.7092632095664	-1942.3548297936973	-43.881763823105956
2926000	8.215854413584374	-4663.075968818699	-295.13381036715555	-4367.942158451544	8.732679025926835	9.777834578703095	3.209241825386472	6.886629185588666	1.4382925043596628	0.16826596327526033	2.0	3.0	7.0	5.0	3.0	9.425904276643893	0.6383259646759505	0.5948572123956454	1.7668168229284047	0.005009832218768421	-1234.0466619084318	-1193.7385195967465	-1940.156976946366	-51.81259702086471
2927000	8.293277908655043	-4657.37300357815	-286.98514696302175	-4370.387856615128	8.603172658554174	43.23531377876945	7.29443492918114	5.567598776099479	2.1723110975613364	0.652659898200199	2.0	1.0	7.0	3.0	7.0	9.211347245795498	0.511304311670449	0.5233199775527624	1.965375710776789	0.004766963408874751	-1237.2957856872124	-1191.5105656464968	-1941.581505281419	-40.870422599983755
2928000	8.293277908655043	-4653.8819100786095	-286.2765927456385	-4367.605317332971	8.451319905378954	13.849454789173206	10.61214989678885	5.264905973307927	0.6571602502705851	0.6537652699903501	4.0	4.0	5.0	3.0	4.0	9.372678551362263	0.6645510354141875	0.6105866455695803	1.7248623190162327	0.004700586713811189	-1237.816844161862	-1189.7371429111533	-1940.0513302599552	-42.538533516236384
2929000	8.365402753030525	-4665.199243977663	-292.00917744398305	-4373.19006653368	8.381577346484958	16.040447332181845	6.049049706911419	3.8976865894774457	3.368420468089917	1.1434525372751823	9.0	1.0	3.0	4.0	3.0	10.827333625290715	0.5856756172780451	0.7246898352835276	1.6896345474384278	0.004782190073023104	-1237.3101568234129	-1193.0867087277165	-1942.79320098255	-47.21850709285623
2930000	8.36969049404095	-4656.604859339286	-283.24497303002823	-4373.3598863092575	8.446779586629727	14.562949793170013	9.381817029369907	9.463218703435276	1.5589874175045555	0.07301563957019157	4.0	3.0	5.0	4.0	4.0	10.827333625290715	0.5414074346072683	0.5315643960383973	1.9270281693543345	0.0053540058460901045	-1239.1875650426323	-1190.1194972842982	-1944.0528239823275	-38.45272746787063
2931000	8.36969049404095	-4663.750866714207	-291.4951028313237	-4372.255763882884	8.511734106342065	51.04979546005988	6.088416191599901	7.784932036964857	1.8539295660022075	0.3532937268263864	3.0	1.0	6.0	8.0	2.0	9.385481701036326	0.5838026879028085	0.4634080491006182	1.9527892629965733	0.004390689000516097	-1233.3787264689736	-1194.5108042028362	-1944.3662332110744	-44.82932204303911
2932000	8.32279153314939	-4655.032496884826	-287.9460305511122	-4367.086466333714	8.38167983459807	11.475295283178292	5.948473094583778	2.9851624230461358	3.520978039629472	0.8928402316837173	2.0	4.0	2.0	5.0	7.0	7.857296052483704	0.5423091922393808	0.6006706473654904	1.8570201603951288	0.004548229923936151	-1235.6169510577558	-1193.8718645717986	-1937.5976507041596	-44.15687905876715
2933000	8.32279153314939	-4657.188114643567	-288.50151416948404	-4368.686600474083	8.531965269347147	31.72678618544319	1.2560833686801076	4.057251355778099	6.148734715865443	0.7019344662339013	4.0	4.0	2.0	4.0	6.0	9.37372714915636	0.5645538940824955	0.6405830183697533	1.7948630875477514	0.004384736457318445	-1236.7328576093194	-1193.548020237854	-1938.4057226269097	-40.746697205395655
2934000	8.340768146909497	-4661.511462997233	-288.0273231002191	-4373.484139897014	9.200973377340514	49.22777720727463	1.4253734202388113	4.73373526194536	3.4405609115534164	0.43242209845529417	3.0	3.0	1.0	6.0	7.0	8.975034535097373	0.6430664206231853	0.6018840039305278	1.7550495754462871	0.004107171347278107	-1236.0398813350396	-1192.38102989551	-1945.0632286664643	-40.43416319183469
2935000	7.856388559246987	-4649.564241951403	-283.8927038910545	-4365.671538060349	8.788639725992805	24.115542936029815	1.4522478001587944	2.433940858898672	4.236997887972247	1.3232613334825336	3.0	1.0	5.0	4.0	7.0	8.196552458941545	0.4712321979481946	0.5290428433813629	1.9997249586704424	0.004788133510969857	-1234.9966815658302	-1188.7978717470953	-1941.8769847474236	-38.6689779441808
2936000	8.0640270245055	-4664.097430553263	-292.1614698666342	-4371.935960686628	8.38498314437424	25.953085910608497	16.72995034933367	2.9021212317097342	4.562861694218622	0.4035117344174495	1.0	4.0	4.0	5.0	6.0	13.315284621566235	0.7107958541574521	0.44255086900699925	1.8466532768355481	0.00470884644357963	-1235.8624201318432	-1197.7965540839427	-1938.2769864708423	-44.9220986117857
2937000	8.19113081499091	-4665.162814963637	-296.63216730505644	-4368.530647658581	9.308577211305257	20.417866391844775	7.386192539539455	3.5232344002598825	0.928029137984854	3.2870715949525873	1.0	5.0	6.0	4.0	4.0	10.669120547255499	0.7378779080110154	0.47572024153832154	1.7864018504506622	0.0043636456703920485	-1233.5120749707469	-1194.57244253086	-1940.446130156974	-50.145035426570146
2938000	8.125390472303918	-4663.114240195983	-294.94448147309845	-4368.169758722885	9.404722273684213	19.14258059257029	4.777464521788963	8.907053333318748	2.3216406528082536	1.3520719579577016	3.0	5.0	3.0	6.0	3.0	9.162528345437984	0.5997613663298772	0.5812501089003578	1.818988524769764	0.004926422076625519	-1236.543391289749	-1196.048178976849	-1935.5781884562869	-49.01700046064429
2939000	8.125390472303918	-4670.899797273303	-299.71191783264237	-4371.187879440661	9.834121679357251	39.62323012568587	19.473111742199322	10.61884111715282	1.961052661452634	2.2935827647248557	2.0	8.0	1.0	7.0	2.0	7.073287726968543	0.6220408317646546	0.5914486829685577	1.7865104852667866	0.004114359006326915	-1231.7041737558254	-1192.82571819078	-1946.6579874940555	-51.74209741026399
2940000	8.07450460267946	-4670.131827926064	-297.590623137067	-4372.541204788997	10.110863012746728	20.657947090829364	4.977209589172413	6.612980546502533	2.1222232969649886	1.6801049255357237	2.0	2.0	5.0	10.0	1.0	11.384644294468107	0.5413122264185365	0.5067856284716672	1.951902145109795	0.0043404656589354895	-1236.8977574605185	-1193.2339318503111	-1942.4095154781671	-51.91510356789385
2941000	8.07450460267946	-4668.3684818954425	-298.8877972908996	-4369.480684604543	10.698278980417035	86.68837205930039	18.21938253615897	4.101031180859272	1.9294063292748314	0.9819440161938657	2.0	1.0	7.0	9.0	1.0	12.095075470874491	0.5853819989795129	0.7073943335072546	1.7072236675132313	0.0038535798936880725	-1235.352480239841	-1193.3581964077273	-1940.7700079569745	-50.82624619600886
2942000	8.028986255206675	-4661.32827534211	-296.4821561214527	-4364.846119220657	9.023792820542266	52.6027238453125	52.527740445281765	18.968773540235993	3.4386139966484497	0.8800916176994752	1.0	1.0	5.0	6.0	7.0	9.149189763155656	0.7739892602222832	0.5425555153169364	1.6834552244607792	0.004247048482160531	-1234.2103759646623	-1192.4222812328776	-1938.213462023117	-46.14832664485815
2943000	8.028986255206675	-4660.43510429544	-295.9199135675524	-4364.515190727888	9.414021914453262	30.248840231909895	11.474359115275444	7.1030535642443855	4.778716855723086	1.1459770625298515	1.0	5.0	2.0	5.0	7.0	10.28585939901313	0.5776307193220507	0.6222857881869096	1.8000834924910387	0.0038732435496264856	-1233.5377316666852	-1191.8563058240118	-1939.1211532371906	-48.635959596013606
2944000	8.069030829031743	-4676.0353443408385	-302.7432987433159	-4373.292045597523	11.501552270450697	39.40591186658155	18.20971900479084	10.123724311486079	6.045978061883531	1.6983575369088202	3.0	3.0	6.0	1.0	7.0	10.731405296050854	0.514657229587666	0.6222930438990081	1.8630497265133248	0.0035250501719178012	-1238.8855318940741	-1197.1532889347359	-1937.2532247687125	-53.85137902816336
2945000	7.6309429244193145	-4667.813359052642	-302.19073771880994	-4365.622621333832	10.024664073258993	11.296480414951695	6.924559325677035	5.125261149531429	6.092566394917098	0.5765445700189726	6.0	4.0	2.0	5.0	3.0	6.8782358590324435	0.5722050070439108	0.5798591014340982	1.84793589152199	0.003876089106621084	-1230.9860819510675	-1191.3536069903996	-1943.2829323923647	-57.142054007207015
2946000	7.6309429244193145	-4664.508627546418	-300.67864916623984	-4363.8299783801785	9.936478120563036	45.265113307010196	21.629160851850674	2.305577954974406	4.680297710969416	1.265325185085787	4.0	6.0	1.0	2.0	7.0	7.490236003989228	0.5117418219318653	0.5895667443390125	1.8986914337291212	0.003963656606647219	-1232.2199987530207	-1191.6899849236386	-1939.9199947035197	-52.44396171335293
2947000	8.520038988152074	-4666.42539759068	-298.8524615265008	-4367.57293606418	10.396390928797313	47.22115709719597	18.54659846790899	6.746174761983733	2.1427285266764016	1.4396227383880082	2.0	6.0	2.0	5.0	5.0	10.603908414627123	0.6728621064767775	0.5385835175245329	1.7885543759986884	0.003768699834365423	-1234.1390580385284	-1192.8777374058045	-1940.556140619847	-51.18571565596017
2948000	8.323862184779285	-4669.506644179519	-300.8713897686027	-4368.635254410916	11.254233779073678	14.620146642217899	9.678158911834503	3.8508779129987607	0.809176950555272	0.7452441475469023	4.0	9.0	1.0	2.0	4.0	10.804550678067896	0.5694876901944408	0.6864544853777004	1.744057824427858	0.0037100174019548465	-1236.4913407460158	-1194.6715643610034	-1937.472349303896	-57.27069088964723
2949000	8.183454117140503	-4661.321173132124	-293.64063598756024	-4367.680537144564	9.722529197872674	72.49457408583352	9.291940933721346	1.3774495123133734	0.7629135008841336	1.040905121436421	2.0	11.0	4.0	1.0	2.0	11.456122870400067	0.5603971863861245	0.599373973102862	1.840228840511013	0.0034559357180956496	-1236.166307013818	-1191.8903044185886	-1939.623925712158	-47.90315178765142
