# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:42 BST 2015 [seed=1430153561734]
state	age(DUCK_HONGKONG_Y283_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1187000	8.077271081027178	-4669.483136204679	-302.41383103104505	-4367.069305173633	10.395303472780977	13.2151210251356	13.719242017341106	3.457044234956979	1.1638197649423727	0.7515181446408892	4.0	7.0	1.0	1.0	7.0	7.7143490220632085	0.6815370459204318	0.49561624214748595	1.8228467119320786	0.003575562240627643	-1234.6687266434408	-1191.0616597442913	-1941.338918785901	-58.66607721189366
1188000	8.077271081027178	-4661.578911569406	-297.7527209957418	-4363.8261905736645	10.943206344647814	24.574366162715243	9.075714279852507	4.141021683597625	2.0481220398513624	2.1427030094392876	2.0	9.0	3.0	5.0	1.0	9.542574686709086	0.5760142080430003	0.5623464652587687	1.8616393266982274	0.0035877904553420917	-1235.340705528753	-1193.982604258261	-1934.50288078665	-52.12520859301054
1189000	7.858136772325786	-4675.871246242338	-302.7231975344267	-4373.148048707912	11.695094218869325	70.69890246501878	31.608809688817157	3.5721078165601154	0.6001819771699367	0.5875147882942402	1.0	3.0	9.0	4.0	3.0	7.091049700544282	0.5011459073268996	0.6489808455921424	1.8498732470809545	0.0035568560775838293	-1236.0368738941208	-1197.7225851973978	-1939.3885896163927	-56.065911584893726
1190000	7.94899298499311	-4666.3450736390305	-301.5760775750853	-4364.768996063945	10.03397352445196	138.36796091167858	21.73599189256834	5.9783351749277145	5.762610402601209	1.1350374622061286	1.0	4.0	9.0	1.0	5.0	8.721776388380698	0.5540915009619956	0.5791798259241793	1.8667286731138217	0.004105028583059616	-1232.0211601821131	-1189.007803749717	-1943.7400321321159	-51.08039722236449
1191000	7.959450906004375	-4664.557368085982	-296.36083549414593	-4368.196532591835	10.388115128099537	42.195615459204916	37.26825351479576	8.105620494682896	1.8185598103659886	1.51982128863896	1.0	1.0	10.0	2.0	6.0	8.721776388380698	0.6922240175132847	0.5818960776462698	1.725879904840442	0.004301599716214695	-1234.08483799253	-1194.685494368117	-1939.4262002311882	-47.98232064383776
1192000	7.959450906004375	-4660.782434264549	-294.2106702810524	-4366.571763983497	9.370085480497904	14.887463794504871	12.381768652595598	6.012429000035641	0.6080178714502761	0.6643256374610911	3.0	1.0	8.0	2.0	6.0	8.688170545037323	0.5218646602312509	0.579121143582418	1.8990141961863278	0.004090886868755396	-1231.1174658968052	-1190.747165337554	-1944.7071327491376	-50.06564289287694
1193000	7.772855604501189	-4663.869389857429	-300.54356463728743	-4363.325825220142	9.520369689105523	236.49589352817128	16.313130757256097	12.939012931178068	7.369287123105638	1.1663858344259037	1.0	3.0	2.0	7.0	7.0	9.24819202948291	0.6877980928796541	0.5033214494820781	1.8088804576382642	0.003973759470251381	-1233.052126667623	-1191.496782333498	-1938.7769162190214	-48.18926647288371
1194000	7.3826209209639035	-4677.725403342987	-306.2868625863829	-4371.438540756604	11.04800375150266	72.94852768905785	9.078006458920534	19.83999898581954	26.550204566958595	3.5013214504508587	1.0	3.0	1.0	1.0	14.0	10.24388888111003	0.6465517105207378	0.6236017088740531	1.7298465806052057	0.003917835690738297	-1238.573170963148	-1196.861540117321	-1936.0038296761352	-52.86953439347137
1195000	7.811923201718846	-4669.266909160796	-302.1823206048835	-4367.084588555912	9.645111679793072	145.51286805205336	16.36513299221553	3.8467465647104997	2.445461171891121	2.6872006193654725	1.0	1.0	2.0	1.0	15.0	9.236213766375858	0.6325112389927395	0.6382241683434596	1.7292645926637977	0.0040349418853959694	-1235.7929473559154	-1191.616779638043	-1939.674861561954	-52.62143884001069
1196000	7.811923201718846	-4667.498678364241	-302.74380936218654	-4364.754869002054	10.019129575950128	43.801072951368205	32.68709185126962	22.791578284067732	8.170450057639968	2.127276519297776	1.0	1.0	2.0	2.0	14.0	10.036674075044496	0.6470468134005868	0.5660948774671198	1.7868583091322903	0.004353488686097889	-1235.766910487882	-1192.7464532512474	-1936.2415052629249	-51.843466833346135
1197000	7.561711540094983	-4669.869876252323	-303.3219681211073	-4366.547908131215	9.51386757399641	53.27098752439721	28.37913170284663	31.39956579691623	23.91586278056718	2.7939152979951	1.0	3.0	1.0	1.0	14.0	7.929804249095527	0.5577070815492062	0.5114939783915069	1.930798940059284	0.004299675251856697	-1233.933197331844	-1190.4790977129587	-1942.135613086412	-50.55740876856266
1198000	7.561711540094983	-4667.166065199842	-296.67685269850733	-4370.489212501335	9.149783053164608	106.21980918760971	19.22159555061947	3.922279039910349	2.8955796450062623	1.9038398630585351	2.0	3.0	4.0	1.0	10.0	8.364529116620426	0.6896055025001593	0.5098926518724687	1.8005018456273691	0.005077608615675562	-1235.20620917765	-1193.5269290688184	-1941.7560742548667	-47.79667533675276
1199000	7.929277167410049	-4660.515410968816	-292.824648075669	-4367.690762893147	9.4478956616158	56.074888412675136	11.03611920556473	2.874380192504494	5.544929182725955	1.277406415057099	1.0	6.0	4.0	2.0	7.0	8.28870832726255	0.6795965553751477	0.5052324364028528	1.8151710082219965	0.005021588356466313	-1234.5570718241524	-1193.2029127207509	-1939.9307783482436	-44.611250928920335
1200000	7.945896412034838	-4649.503599576701	-283.75713022513645	-4365.746469351565	8.418724897201361	20.048754435615418	9.972920968560924	3.2424642832992614	3.5594599420462174	0.4114426090336345	1.0	5.0	4.0	3.0	7.0	9.18421946060283	0.6043434544703632	0.6428033641271377	1.7528531814024961	0.005150590548031472	-1234.531472636169	-1194.294155446781	-1936.9208412686153	-38.503068766796204
1201000	7.945896412034838	-4667.032095470561	-297.1213824307571	-4369.910713039804	8.297236353363376	18.48380164782558	9.898378268426496	24.303697865416115	11.65483400175787	1.2661894962175302	4.0	4.0	1.0	4.0	7.0	6.803205064127375	0.5446299133857166	0.5337506415214954	1.9216194450927846	0.005175430379737854	-1233.020650103429	-1188.868991567783	-1948.0210713685924	-47.593941208981185
1202000	7.945896412034838	-4658.793378369694	-292.00727902899996	-4366.786099340695	8.334364738297571	13.114313808748332	2.878867525016038	2.108409242900724	3.644147645029888	1.7160747301062593	1.0	3.0	1.0	6.0	9.0	10.836128526705178	0.6496174615349255	0.5845439027997272	1.7658386356653442	0.005273693685094098	-1236.02187095145	-1191.818398448401	-1938.9458299408439	-47.97082681427188
1203000	7.97766028133554	-4659.287047624939	-292.8478922867767	-4366.439155338162	9.547244985455642	14.970556818587843	9.068030554479419	4.884309470280148	3.453015613036716	0.7236968273728244	2.0	8.0	2.0	1.0	7.0	8.588992812862795	0.5595915224563351	0.4882679440853416	1.9521405334583197	0.004356340258729365	-1233.4069210029659	-1194.6678218062375	-1938.3644125289584	-47.93580099177445
1204000	7.57550908154716	-4671.41598686359	-300.50951241149147	-4370.906474452098	9.561587467261155	22.934553582300524	10.117898869152969	15.492192774378944	1.0548819636341553	1.3896601346776365	2.0	11.0	2.0	2.0	3.0	7.921813920823061	0.6705206849427594	0.6168807248865981	1.712598590170639	0.004119836762520687	-1233.148153232235	-1192.8602888360667	-1944.8980323837973	-53.45023951725904
1205000	8.043252184175465	-4658.637296171733	-293.90251290813154	-4364.7347832636015	9.707933604996377	17.695828687675256	8.28860411100086	3.4883047913957985	1.5153625001023434	0.6043694992240625	1.0	9.0	3.0	5.0	2.0	10.290477811450655	0.6279207157422098	0.4863114462235544	1.8857678380342322	0.004025232926100357	-1232.7351145383682	-1192.9313593443624	-1939.0683093808714	-50.0636853410399
1206000	7.893079357685099	-4661.802670380509	-296.92941914580746	-4364.8732512347015	9.398909816583295	161.5918899191021	10.050750605954386	1.3117380533810838	2.1657688763250706	1.465852420918215	1.0	12.0	1.0	5.0	1.0	8.166106303946357	0.6933610077095724	0.4479392338496206	1.8586997584408034	0.004460704778374721	-1233.3284105796886	-1192.0705379435333	-1939.4743027114796	-48.52838829288802
1207000	7.988940268052021	-4658.205779239114	-295.65055399814594	-4362.555225240968	9.202469479578381	83.45930217871505	6.00109382328205	2.514484777648173	2.31684788244534	1.7145762362188122	1.0	12.0	3.0	2.0	2.0	8.80604327431653	0.567061098580617	0.5742391429785759	1.8586997584408034	0.004490134229103522	-1233.2418116486776	-1190.8279078248913	-1938.4855057673988	-48.661314534740995
1208000	7.988940268052021	-4663.599175564186	-292.71703172005255	-4370.882143844134	9.499026916176307	24.240966822633233	7.937973393421775	3.179931777023839	2.9333684503701627	1.0640872523525464	1.0	8.0	2.0	2.0	7.0	8.794268936262498	0.45946114328673493	0.6366713667351175	1.903867489978144	0.004181260978649016	-1236.9432255736278	-1191.7345982276747	-1942.2043200428316	-47.590391029270144
1209000	7.816699996384807	-4662.54900696708	-296.40318825895713	-4366.1458187081225	10.782109370073753	24.72664574718757	12.674615016239217	9.113979753964434	0.5656777418983376	1.338497590362199	1.0	11.0	1.0	2.0	5.0	8.90323608302479	0.5789130283208278	0.5713581406815647	1.849728830997604	0.003749642406055617	-1233.4473770949485	-1196.1025653569761	-1936.5958762561977	-49.702907524782134
1210000	7.286395868878403	-4665.550219994309	-298.18911243976356	-4367.361107554546	10.52791616034965	28.651989590152763	14.350833514252498	4.387221299033968	3.1616675222881487	1.426823676595123	4.0	1.0	5.0	6.0	4.0	9.28689748512454	0.5497438002210588	0.5597605145015344	1.890495685277403	0.0034454762549862195	-1233.9113791338834	-1192.070605800593	-1941.379122620069	-51.71942820291958
1211000	7.8607237723857	-4665.431008059895	-300.4263462416835	-4365.004661818211	9.771181335133114	156.92132782558735	13.050485655945888	4.913407587098404	4.233172157087311	1.6770690596134088	1.0	5.0	4.0	4.0	6.0	8.256291693556108	0.5497438002210588	0.5220006006366236	1.9282555991423138	0.003945535235502672	-1233.3376395503603	-1194.8218637278499	-1936.8451585400012	-50.62424105290423
1212000	7.982140257410512	-4660.557612770724	-297.41979600894433	-4363.1378167617795	10.360030843653231	32.933564382649415	6.808104831144465	5.8252387966032595	3.073892895339638	0.5214555920728079	1.0	4.0	7.0	1.0	7.0	8.330221567548902	0.6574529924900141	0.6250172955096904	1.717529712000292	0.004031084714203455	-1233.6468882984282	-1192.9772262423667	-1936.5137022209847	-51.48947264606064
1213000	7.73174368648019	-4662.815332597317	-300.8747861450907	-4361.940546452226	11.624297391203223	73.92008723522999	13.669503861535144	6.845709083819216	7.010161037580771	1.6621687401043532	1.0	3.0	8.0	1.0	7.0	9.836274914592227	0.48264014997976024	0.6094314672560207	1.9079283827642153	0.0033171528568302273	-1233.3678179183573	-1193.4821247390817	-1935.0906037947875	-51.29122505401888
1214000	7.921406282037813	-4662.867830319089	-298.8868113737169	-4363.981018945372	10.269319285284272	81.22667681566901	20.428255326482546	7.623765140467208	3.350377876591032	0.6825549834760456	1.0	3.0	8.0	2.0	6.0	8.55599600517488	0.576820719719357	0.5962768600808008	1.8269024201998383	0.0036104074956343603	-1232.4446864802894	-1193.2841157920357	-1938.2522166730466	-50.16203607599666
1215000	7.921406282037813	-4659.994152057019	-297.2965716341288	-4362.6975804228905	9.711985089340631	65.26075696426474	18.669389891707006	4.717064250367747	2.8960959542838145	1.3166371970793709	1.0	3.0	8.0	1.0	7.0	7.767152475904937	0.5662591008679669	0.6118343623442691	1.82190653678776	0.004080672703586139	-1233.0704387022263	-1190.938308065488	-1938.6888336551763	-49.48261827932869
1216000	7.921406282037813	-4668.762997144027	-295.50901814282764	-4373.2539790012	9.963006789868407	22.759728565574534	11.407857641940396	7.13251777188362	4.87485191930197	0.8443010592573739	3.0	2.0	7.0	1.0	7.0	9.53774183678467	0.7012141378473422	0.5538321216531119	1.7449537404995419	0.003827718786254019	-1235.134722923095	-1191.2270074469563	-1946.892248631148	-48.77908804000065
1217000	7.921406282037813	-4660.1720782225975	-299.4784906261028	-4360.693587596495	10.458068563336546	15.751926770906344	29.689109473557757	7.314940812347906	3.8195036778297444	1.083860124748193	2.0	2.0	5.0	4.0	7.0	8.691155508425364	0.540524091348821	0.5538321216531119	1.9056437869980631	0.0037916324695243795	-1232.442020078584	-1190.3363816216781	-1937.9151858962325	-51.88583253124647
1218000	7.956694012299558	-4667.575785939313	-304.1890680560461	-4363.386717883267	10.88410211156656	80.79700902543756	20.15791096731465	8.82990387560895	4.790277558870903	0.58041027629849	3.0	1.0	5.0	7.0	4.0	11.308555076119147	0.6704402421655176	0.5248586768150812	1.8047010810193973	0.003582800190655574	-1235.9873375616064	-1190.7004742000347	-1936.6989061216257	-54.62159462852166
1219000	7.893255317655858	-4667.474903454343	-296.83345008629186	-4370.641453368051	10.57413948984318	28.06483143964162	1.9874204666944582	3.960136791346809	6.194020336950073	1.8839660874285722	5.0	1.0	4.0	1.0	9.0	8.08698936278023	0.6915077499349609	0.5775334192697283	1.7309588307953068	0.0035053656441758185	-1233.2680774993248	-1194.5897460513502	-1942.7836298173765	-49.9972812028675
1220000	7.893255317655858	-4659.7534566760605	-297.5483005797976	-4362.205156096263	10.147426162035135	27.564150017222975	8.91623522083233	9.897219486442491	2.9432004336314246	1.2748579425509958	3.0	2.0	4.0	3.0	8.0	9.3228996406185	0.6833343255764703	0.6479375074350028	1.668728166988523	0.003967202776685427	-1232.3087095220542	-1191.0750812978133	-1938.8213652763957	-50.70063578645325
1221000	7.277717291226679	-4667.271953319088	-298.49331777622444	-4368.778635542864	10.089865046361444	10.717952368009444	14.38197636969136	5.560533982114485	3.237764158934169	0.885484114687073	4.0	3.0	5.0	4.0	4.0	7.0412640741217425	0.5920849250041521	0.6103248883897597	1.7975901866060842	0.004295708501134057	-1233.6456998975934	-1190.8873064725615	-1944.2456291727094	-53.39837481667309
1222000	7.941230985340162	-4662.9878573409505	-298.76500973529136	-4364.222847605659	9.168163242921347	41.55953485540701	19.2317023394019	13.552980653040684	2.8554529941209696	2.52296956209822	1.0	3.0	6.0	9.0	1.0	10.681990986860677	0.6351976224501146	0.5819044744935197	1.7828979030563616	0.00443059135084238	-1234.7417831156415	-1191.8594896454242	-1937.6215748445932	-49.80956858672827
1223000	8.142145979257421	-4671.329141422839	-295.7364723423722	-4375.592669080466	9.002038630608668	35.96523513705795	24.231455540401832	8.379438370331338	2.1591211453157557	0.9146238683854778	1.0	1.0	5.0	11.0	2.0	8.49883607474759	0.6035476986935652	0.5602241315439431	1.8362281697624876	0.0041299715220741075	-1237.9060114908887	-1194.678019851241	-1943.0086377383366	-48.38896129520243
1224000	7.1399970028257025	-4676.408306293962	-303.74063425470797	-4372.667672039253	9.860154097374233	75.71753086805384	89.19198164841723	6.368634991436686	2.8946393646539246	0.9700452929892291	3.0	1.0	4.0	8.0	4.0	9.377654932683077	0.5716663260760184	0.5214585543690132	1.9068751195549645	0.004016841681981433	-1235.4404552848391	-1193.7086777227692	-1943.518539031645	-53.14574575310386
1225000	7.928940627886776	-4664.828771870487	-301.0358735093946	-4363.792898361093	9.822571009130977	75.42161106837328	36.409529340006465	3.940776027128459	5.7530592003290435	2.5645937001238104	1.0	2.0	6.0	5.0	6.0	8.931111014040676	0.5452900867014143	0.5783312717259081	1.8763786415726738	0.00392129250923114	-1235.18278429962	-1190.7918477275282	-1937.8182663339444	-50.72905547644331
1226000	7.808537906567304	-4666.197455750261	-302.5939489321116	-4363.603506818149	10.529014964813847	109.38456687173183	31.29312573714864	10.830023921444132	3.4569536213205363	0.9917872985090723	1.0	2.0	7.0	4.0	6.0	8.498350791917018	0.7194408804024077	0.5292466178215092	1.7513125017760793	0.003340122267511386	-1233.6647209281643	-1192.6902946614537	-1937.2484912285306	-52.501455463510034
1227000	7.88315104909449	-4671.326301347177	-299.3050257683518	-4372.021275578825	10.7753113512777	50.73940425774338	9.868843223187898	3.3227228591025373	3.240426831095146	2.221463871561492	2.0	3.0	3.0	8.0	4.0	11.543756014447409	0.5793628134740184	0.5498908646795135	1.8707463218464642	0.003752604318653099	-1238.1802427366633	-1194.5442690632824	-1939.2967637788802	-51.88912607695951
1228000	7.88315104909449	-4665.675314009997	-294.1244840160669	-4371.55082999393	9.601044186621756	37.91870500943135	9.939121673056267	8.242624197603492	0.8875813629963999	1.713803242616636	3.0	2.0	6.0	1.0	8.0	9.176272221629224	0.5744777606405189	0.6792069228300311	1.7463153165294463	0.0041181242527109675	-1235.2241945165285	-1193.5038644789554	-1942.8227709984467	-46.96194378506996
1229000	7.901196485228752	-4666.832114682265	-300.24341082863134	-4366.588703853633	10.433860402328358	81.47547442966393	10.105192435534176	9.59685113275667	0.6833782114091621	1.7707552307005126	2.0	2.0	11.0	2.0	3.0	6.431573734796204	0.5744777606405189	0.680061469960847	1.7454607693986302	0.0038137102155642393	-1232.8775238158914	-1192.029947319437	-1941.6812327183038	-51.393190583798415
1230000	7.888145332670062	-4654.938617399288	-291.9817166023307	-4362.956900796958	9.971233899391459	25.648467041730374	12.828320430630932	3.6288647781200867	0.5352115379737246	1.0510153362853232	3.0	1.0	11.0	1.0	4.0	9.346771620156726	0.705503018097697	0.4568312052948602	1.8376657766074387	0.004177069266686239	-1236.09411265019	-1195.559162879572	-1931.3036252671952	-46.88946274282956
1231000	7.7987395539468345	-4661.6041263787065	-295.9648580205034	-4365.6392683582035	9.94758090020647	115.45099044233864	7.713313161464051	1.8827776864985335	2.944531675568449	0.9242945231178008	2.0	3.0	5.0	1.0	9.0	10.521392213003239	0.653603590909435	0.5891526426612993	1.7572437664292615	0.004272338496598011	-1236.5969770934964	-1196.0687673571756	-1932.9735239075321	-47.910863740224244
1232000	7.832820787282268	-4663.961267797381	-294.33874121957746	-4369.622526577804	8.983127239066693	24.08274076774315	20.511610302817747	1.7109485236612927	1.61279894656403	2.628839481082102	2.0	4.0	10.0	1.0	3.0	6.576893038395677	0.593393500693859	0.6048822038118002	1.8017242954943362	0.004584771931266122	-1237.7517506774468	-1191.6021582360704	-1940.2686176642862	-48.28992041774438
1233000	7.971871264057809	-4659.173238912119	-294.6862622107074	-4364.486976701412	8.612725839100863	216.0933997435513	11.363476800416006	10.655593541333797	0.8003873121379217	0.9930031247593493	1.0	4.0	8.0	3.0	4.0	9.46066395894219	0.7144999010429555	0.5226133730210831	1.7628867259359569	0.004542832527387637	-1235.7443105287155	-1191.5290138086928	-1937.2136523640036	-44.54930014808944
1234000	7.971871264057809	-4665.799497500442	-294.29403043409116	-4371.505467066351	8.673814579237318	99.26721187806827	8.269255701821393	3.7097641442803195	4.629946029445674	0.7299895530517935	4.0	1.0	7.0	2.0	6.0	8.600627295917482	0.5861162182645473	0.6339602605195743	1.7799235212158737	0.004279294006575447	-1236.565582476041	-1192.1328732122834	-1942.8070113780266	-45.794362847839395
1235000	8.000592104379965	-4666.196585515226	-298.0202168209795	-4368.176368694246	8.618507368776815	42.47406048027552	3.9224857406487623	2.3592308206314794	6.239535583573012	2.9884887618039113	3.0	2.0	3.0	4.0	8.0	10.68104134514592	0.5648201587686326	0.4894118292963262	1.9457680119350362	0.004631236462636174	-1237.9283788355826	-1194.2753264580047	-1935.9726634006581	-50.02197666140651
1236000	7.795297854767998	-4661.344360264258	-294.5394849059387	-4366.80487535832	9.57811606322259	34.82951240038969	8.242769082710652	2.5134661279418844	1.83285066681267	1.7894981926046127	2.0	10.0	1.0	1.0	6.0	7.490304006258934	0.6968737210917642	0.5988951628814224	1.7042311160268084	0.004207620408615008	-1233.5894198858578	-1191.5031323879816	-1941.7123230844807	-49.28241481479905
1237000	7.895803873438166	-4664.890702069581	-295.4382056469371	-4369.452496422644	9.795358089916187	9.694418815466745	10.166991631206333	10.410996643025536	1.9049108674054989	1.088468463204024	2.0	8.0	1.0	2.0	7.0	7.705831884294327	0.6568095341491647	0.5692071795155766	1.7739832863352536	0.004933418170148587	-1233.0074546504852	-1193.2980716340194	-1943.1469701381393	-50.4610551278988
1238000	7.974200858211603	-4659.18923860372	-294.32399929182816	-4364.865239311892	10.053607464567655	14.559477133178708	2.7067745414754523	4.061503721061715	1.6038813547217017	0.5938862629822113	5.0	8.0	1.0	1.0	5.0	7.926514619412826	0.5859273997345724	0.48941737455248846	1.9246552257129341	0.004174711584323776	-1231.9299760600222	-1193.8566048881248	-1939.078658363745	-51.31746841284521
1239000	7.974200858211603	-4655.745695548095	-290.6132811693796	-4365.132414378715	9.717332061851303	26.81960632195047	3.3581912831277334	3.850222010974646	0.8227745476975475	1.5697988914586887	5.0	7.0	3.0	4.0	1.0	10.531532934320152	0.5059537141567814	0.7350192147465885	1.7590270710966251	0.004363994542705282	-1233.959407391555	-1195.5619455946107	-1935.6110613925493	-45.66431210155147
1240000	7.974200858211603	-4661.748522743704	-293.2544103316569	-4368.494112412047	10.181718721728961	82.00101807380938	5.120453150690658	7.223242221569369	1.2621415958006403	0.49408032849717565	2.0	6.0	5.0	1.0	6.0	9.004608623306908	0.6182120612003265	0.5440313494766167	1.8377565893230519	0.0038644183244398544	-1234.8308968791916	-1193.646475577393	-1940.016739955462	-46.10204068545722
1241000	7.900258561070109	-4661.4076551794515	-295.5480646558882	-4365.859590523563	10.269039149480713	44.16040389090349	5.64895711006724	7.7933800643401145	2.6897782048679537	0.6873383184140757	1.0	3.0	7.0	3.0	6.0	8.29170882503905	0.6397223339415433	0.5928036258408435	1.7674740402176083	0.003929686241640576	-1231.4651817608906	-1194.154976227041	-1940.2394325356313	-48.71623137045018
1242000	7.661659181886892	-4664.450302504572	-298.94938257068185	-4365.50091993389	10.166036925212959	98.59348940057569	15.024379762757313	3.92534965514447	4.988176616335553	0.6778613005394848	2.0	3.0	4.0	5.0	6.0	10.5550543823212	0.6082181796938811	0.6760750452216282	1.7157067750844857	0.003958755452486508	-1231.8665904577301	-1195.087019357525	-1938.5473101186356	-49.647752013576124
1243000	7.809172708788926	-4660.660196902645	-296.49055706329455	-4364.169639839351	9.820854187850973	104.08424101219333	12.298386956446803	2.368705100175105	3.005738000474943	2.0207640844876136	1.0	4.0	1.0	8.0	6.0	7.565436590860403	0.5963333545569091	0.6127351616779818	1.7909314837651042	0.004205379884914048	-1232.7772409727843	-1190.4920092980947	-1940.9003895684714	-48.19372161778225
1244000	7.9233694416703875	-4654.6315652489875	-290.73683426696664	-4363.8947309820205	9.45770555190619	88.82533634355457	9.113427824584285	2.3259686866218323	4.521274328687604	0.7837531606606413	1.0	5.0	2.0	5.0	7.0	8.777800065076843	0.5963333545569091	0.6501374986418904	1.7535291468011955	0.004234291291187314	-1234.822616161572	-1191.676968631488	-1937.3951461889606	-42.29508005010578
1245000	7.9233694416703875	-4659.49953106833	-296.07811690489046	-4363.421414163439	9.165281804965009	85.21645968398221	26.82569129774136	4.8849843695117565	7.6858963440311765	0.716072388213369	1.0	3.0	5.0	5.0	6.0	8.503907961697644	0.5236824921985697	0.5014974889732245	1.974820018828201	0.004009191979249741	-1234.430597858098	-1191.740493540541	-1937.2503227648006	-45.7103449435067
1246000	7.861562244769719	-4665.976259362863	-298.80915963231473	-4367.167099730548	10.698316947767937	98.5502636851453	16.21909094875323	7.2597212481727125	2.1624617311991337	1.1290440052323258	2.0	5.0	4.0	2.0	7.0	11.419854073401293	0.5236824921985697	0.6181950720824533	1.8581224357189723	0.004071007213444998	-1230.7089213895774	-1194.0348474416655	-1942.4233308993048	-49.96222379656365
1247000	7.861562244769719	-4665.2132797098675	-296.54980116266404	-4368.663478547203	10.084228752608555	35.97831143798526	11.816083374481611	7.249435170393296	0.9516479569252708	0.5570863292851886	4.0	4.0	5.0	2.0	5.0	9.565423869898032	0.5319183226896221	0.5777771152995576	1.8903045620108156	0.003781192115693152	-1236.0672118686061	-1195.233741917375	-1937.3625247612222	-50.807871013392365
1248000	7.999075371293976	-4668.165101145767	-293.59135614696675	-4374.5737449988	9.4906392302034	76.97030926018569	19.082897643244884	4.328228928415978	0.928995018097826	0.8470590976221221	2.0	3.0	8.0	2.0	5.0	10.577995163895917	0.7049957357092502	0.6104097721528128	1.6845944921379326	0.004406405865007915	-1236.8028039490323	-1196.1109948389592	-1941.659946210809	-46.345757153546266
1249000	7.999075371293976	-4658.607073499531	-296.7678464113661	-4361.839227088165	9.957849155298963	69.5733834076334	8.477128352847172	6.674110743224678	1.4693427450116985	1.3413003674645658	1.0	5.0	5.0	2.0	7.0	10.872753557842858	0.6714368548543131	0.49522443694852525	1.8333387081971573	0.0038693024202965808	-1232.0785778091608	-1192.6008992431164	-1937.159750035887	-49.17572471182535
1250000	7.587238077650377	-4663.726650357811	-300.9965618912182	-4362.730088466593	10.48318311156385	52.66545614376516	9.905608515332386	7.050075929103339	3.92222338318324	1.7988124326109713	1.0	4.0	9.0	5.0	1.0	11.183703315140031	0.6020411250494061	0.6187192780922308	1.7792395968583585	0.0036610266544789883	-1231.4629702197258	-1192.003498676615	-1939.263619570252	-52.868107709516885
1251000	7.9628424650001985	-4674.282269468259	-307.6563374553558	-4366.625932012903	10.25342135066895	137.25148466410408	6.946971084469095	12.266055934764726	2.281801697942868	1.2572411331205875	3.0	1.0	10.0	5.0	1.0	7.38972414207536	0.6262843371677548	0.600890242422684	1.7728254204095566	0.0038178068165437306	-1233.8392678585428	-1188.5245179646095	-1944.262146189751	-57.73070468745948
1252000	8.00997018218474	-4665.438853639895	-296.3203510412355	-4369.118502598659	9.83121142868965	9.243134845863803	17.719991182606154	3.3057443564577658	3.011347971899733	0.35455859261012257	1.0	3.0	7.0	5.0	4.0	9.604473752673806	0.5419933226816902	0.5443201680552328	1.9136865092630724	0.004207044713585394	-1233.6179810599842	-1193.2165403715376	-1942.2839811671367	-51.04677072898545
1253000	8.285238404097232	-4670.034154621219	-301.75615558651475	-4368.277999034704	11.030929002955945	34.280560633486935	9.771724674137367	14.639520743500809	4.379884338726642	1.5314785872352388	1.0	5.0	5.0	2.0	7.0	7.722646680322985	0.6584981482348777	0.5318844649940715	1.809617386771046	0.0033293989347586545	-1231.5461431893839	-1191.924156323297	-1944.8076995220233	-53.51204543080218
1254000	8.064655935188254	-4675.5768079652535	-303.0612380923918	-4372.515569872861	10.731087059417709	68.08808265208847	47.949294992223805	9.69581493905832	5.651187847269091	2.2296969741493387	2.0	1.0	7.0	1.0	9.0	9.4371496411878	0.5506961695968817	0.7118806246903109	1.737423205712803	0.0036076504319863096	-1234.6255668855044	-1195.4088517054688	-1942.4811512818878	-52.35893012789257
1255000	8.064655935188254	-4677.153020188532	-308.2954252147381	-4368.857594973793	10.965715294160697	108.5406506090221	47.91134082184421	7.292691900996962	17.396985468681674	2.5813010558139893	1.0	1.0	4.0	4.0	10.0	8.69749372555576	0.5905570992208453	0.49209363163627	1.9173492691428804	0.0032755521834849388	-1232.3217240695567	-1190.3000230436228	-1946.2358478606134	-54.65957032216579
1256000	8.064655935188254	-4673.631505604624	-298.7371586451251	-4374.894346959499	10.000498122890358	30.204479510674407	1.6579559647579223	6.951382891614383	8.839216590223938	1.4112168183678981	3.0	1.0	2.0	7.0	7.0	7.111268985551146	0.5322999361138148	0.6268166931231187	1.840883370763062	0.0040450999662809475	-1234.320250951121	-1194.9475913387123	-1945.626504669665	-49.39839918253146
1257000	7.087525019192995	-4672.6976384740465	-299.2682481570333	-4373.429390317013	9.735959349294555	19.108530123803554	7.04397586200847	3.493731385589862	5.4926409456565155	1.3535613335716694	2.0	1.0	1.0	11.0	5.0	8.876939784678468	0.7873288252117783	0.4915500119251452	1.7211211628630723	0.00410760836483757	-1238.7166677777725	-1193.214175924996	-1941.4985466142446	-53.336268022595036
