# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:11 BST 2015 [seed=1430153531149]
state	age(GOOSE_HONGKONG_W355_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2331000	7.598021237833252	-4675.810700008233	-308.49840579360927	-4367.312294214624	12.785020479912223	357.430924588998	7.462675878253531	1.6223292332485348	1.9273351427235224	8.253975775029652	1.0	12.0	2.0	4.0	1.0	8.805307397300517	0.648111804728071	0.508840681374641	1.843047513897291	0.0030594307001285937	-1234.9930951268454	-1195.5844141543996	-1936.7347849333785	-55.44788172820865
2332000	7.941397076355695	-4667.10561177447	-304.1614949322131	-4362.944116842257	12.080263148603676	125.41633410903349	18.866169879576546	2.2371794298758916	2.151964300294206	2.783370869371479	1.0	10.0	5.0	2.0	2.0	8.805307397300517	0.6554154242491407	0.4891765298943196	1.8554080458565425	0.0030314995239150693	-1231.295229975147	-1191.7804125384002	-1939.86847432871	-55.03105707666735
2333000	7.918011484058305	-4668.783064532306	-304.76077026282314	-4364.022294269483	10.399090724811625	63.975323917035475	14.027122263113919	3.855405530560925	6.115272722043384	1.0480134241758752	1.0	13.0	3.0	1.0	2.0	8.805307397300517	0.6019475508342561	0.5385327294002176	1.859519719765529	0.0032301147896797305	-1232.6424157493793	-1191.6527334752554	-1939.7271450448477	-55.95700922885721
2334000	7.958345815319246	-4663.764690689959	-299.69476701083244	-4364.069923679127	11.09046893446426	12.621881714461622	9.911190531185042	4.06039990251543	3.7759106753823026	1.1952181772371533	5.0	4.0	2.0	3.0	6.0	8.805307397300517	0.6447683903050122	0.5827812128775962	1.7724503968173941	0.00351167054964151	-1233.6753096828188	-1192.491163620261	-1937.9034503760472	-54.72506116722888
2335000	7.916768611155026	-4658.138952999483	-294.9859924496237	-4363.152960549859	10.248657900178253	16.532965304002133	5.66788295031417	2.6243295495086754	1.1790247781315555	1.7745606094537405	4.0	9.0	1.0	1.0	5.0	7.6229403273373775	0.6098771718127872	0.5462949384685674	1.843827889718648	0.003540081620187075	-1230.8717578082048	-1191.6112663009922	-1940.6699364406622	-51.4610630451927
2336000	7.915559462522172	-4655.123985485763	-288.40066824567447	-4366.723317240088	8.760580380947504	16.10096427555155	7.726062277035812	2.094209797232283	1.137158036452448	0.6379027313345051	3.0	10.0	2.0	1.0	4.0	10.920121969295986	0.5616108984998213	0.6198750174485343	1.818514084051647	0.0048173166929947634	-1234.763832406222	-1193.41774470597	-1938.5417401278962	-45.42661364722429
2337000	8.007792079595271	-4653.405950627072	-286.4843456251516	-4366.92160500192	9.105755073003037	12.228862458900164	4.165235917062865	2.582254781783804	1.3745329701093694	0.39574590900435624	3.0	8.0	3.0	2.0	4.0	11.759553179256832	0.6121225009367394	0.6535552460286257	1.7343222530346378	0.004581563613775774	-1236.5015317412406	-1195.2121271652645	-1935.207946095416	-44.27924909489453
2338000	8.007792079595271	-4662.0782711186175	-289.7635316585712	-4372.314739460046	8.660508932577754	20.729899973932298	5.247982392716991	4.985872619532287	2.9528607024713005	0.5782477455674521	5.0	3.0	3.0	5.0	4.0	11.759553179256832	0.6634009519512053	0.550651109827993	1.7859479382208046	0.004662835177767722	-1235.9183043242078	-1191.5963454566727	-1944.8000896791657	-44.63868866464258
2339000	8.057252323226178	-4656.523034245343	-287.52434441137075	-4368.998689833972	8.246605716829558	17.155632961348548	2.6303205977775694	3.8654709862069967	1.4161811478065922	0.26518929658781465	5.0	4.0	8.0	2.0	1.0	7.137137102566152	0.5953478311318589	0.5258817506466898	1.878770418221454	0.006036972939296121	-1233.6009957757383	-1192.0992170921131	-1943.2984769661202	-44.772190597682226
2340000	8.114717149768957	-4649.879591802591	-276.9384168152743	-4372.941174987316	8.240641836754005	22.79288493194435	3.333962349568573	0.8249315707489103	0.22366653780760265	0.046546700854705074	4.0	6.0	7.0	2.0	1.0	8.190217167117073	0.5953478311318589	0.6891957547789133	1.7154564140892306	0.006336649977793235	-1236.1508963100823	-1197.320442642938	-1939.4698360342961	-37.93701674868776
2341000	8.129245286358385	-4648.438295293177	-280.4983729323922	-4367.939922360785	8.3349200768055	15.233340117426886	4.627578034042599	2.160362786444142	0.19916586399487027	0.08476134758793151	7.0	6.0	4.0	2.0	1.0	9.181488486564696	0.6575816132072688	0.5417703182491497	1.8006480685435844	0.005211271349613266	-1233.2477076881548	-1192.9763155910014	-1941.715899081629	-40.59861142544149
2342000	8.129245286358385	-4648.04867365982	-279.3608004259492	-4368.687873233871	8.240238855076791	11.212265562003308	0.9967162746663358	0.6193086449408982	1.2408413626420387	0.04825741269068669	9.0	5.0	4.0	1.0	1.0	8.679625309656	0.5798829876393582	0.6058519704474572	1.8142650419131872	0.0054442361090708165	-1233.4519913873435	-1188.795313720747	-1946.4405681257804	-39.62122084650664
2343000	8.136499361890433	-4655.023967192514	-285.88539170666405	-4369.138575485849	8.303981776132536	15.117688303867576	3.6366296720581794	3.0250045242602774	0.9551732331280881	0.10320242458430642	8.0	3.0	4.0	1.0	4.0	10.037431131987553	0.6140576039083896	0.5754178324488258	1.8105245636427874	0.005791150248083542	-1236.4675616321392	-1193.5917583952212	-1939.0792554584882	-44.04054784054141
2344000	8.136499361890433	-4647.226551090982	-279.1861901477673	-4368.040360943214	8.450908151006285	20.100082786593745	1.9090545101396668	0.4745758772423029	0.12682633622073894	0.13089776822326132	8.0	5.0	4.0	2.0	1.0	7.214388678589708	0.6767620010290852	0.5233178075697683	1.7999201914011493	0.005666442306269856	-1234.3099431341222	-1193.7658840156037	-1939.9645337934883	-41.470904349266725
2345000	8.136499361890433	-4648.950358429959	-278.23284930461887	-4370.71750912534	8.243315134186096	9.247230239720885	1.7217477646359385	0.4029633242248454	0.10170056430145316	0.2214076230046532	7.0	7.0	3.0	1.0	2.0	11.064655275540039	0.6107240541101209	0.5254531487954323	1.8638227970944496	0.004626695872059318	-1238.021250922035	-1196.3152518884222	-1936.3810063148828	-40.92355873682591
2346000	8.136499361890433	-4647.829085432204	-278.13565708029455	-4369.6934283519095	8.284848092954128	18.179358068997676	1.3007999988202077	1.1792881540743043	0.3599410337383979	0.1127095777178545	8.0	2.0	5.0	2.0	3.0	9.117357764164788	0.5948749981225818	0.616377533412658	1.7887474684647628	0.005672671671817078	-1236.8529104076185	-1194.3954828057465	-1938.4450351385449	-38.86382591358819
2347000	8.10478630059466	-4661.378565456986	-282.7207113508538	-4378.657854106132	8.263258795253794	19.372221229661374	7.0079343722786716	1.3159057993359262	0.35880323360265426	0.04887237607510845	10.0	1.0	5.0	1.0	3.0	9.84515603615942	0.7411589160748562	0.495094271356476	1.7637468125686706	0.005396790952049673	-1235.8744985517483	-1196.4224242322075	-1946.3609313221762	-42.09255391374477
2348000	8.10478630059466	-4653.13409477073	-276.68655558624425	-4376.447539184486	8.272419127941314	9.196655795461643	3.88311946528598	0.633613467571522	0.10674455034923339	0.06797006198305752	8.0	2.0	6.0	1.0	3.0	9.958858843292838	0.7598067478497247	0.5593654052459989	1.6808278469042792	0.005626837066897484	-1238.0728986188606	-1195.4307053023601	-1942.9439352632648	-39.638271160557025
2349000	8.10478630059466	-4655.347024171372	-280.50763809990326	-4374.839386071469	8.319860212237389	16.101397198159702	2.4310811205011764	1.7431574520494333	0.6488764037183152	0.1116468452927235	4.0	6.0	7.0	1.0	2.0	8.661146142945066	0.6564483387666293	0.49329239540899206	1.8502592658243813	0.006112400384587117	-1240.3700103932201	-1194.980263481621	-1939.4891121966277	-40.10862923983517
2350000	8.126430255262967	-4658.504127642806	-288.56107079285164	-4369.943056849955	8.754700138281763	17.86047258495572	2.519898163448567	4.085874854879643	0.917431079418797	0.6435114089877888	5.0	3.0	7.0	2.0	3.0	8.661146142945066	0.5284869818502418	0.6223285015979424	1.8491845165518184	0.005105065921414543	-1238.936570280971	-1193.1592419255358	-1937.847244643448	-45.44446063044284
2351000	8.116110732341086	-4665.074659671765	-291.45585964984633	-4373.618800021919	8.778167356166566	12.845159859232787	3.52444785610025	1.379607202252901	3.911926306806689	0.974797424255548	7.0	4.0	2.0	3.0	4.0	7.174371470159864	0.6173380797040293	0.6223285015979424	1.7603334186980308	0.004930997973230782	-1232.802283038728	-1192.1216593083136	-1948.6948576748773	-47.42480748318996
2352000	8.037137533231848	-4672.256693334861	-293.2241694702071	-4379.032523864654	8.962792828264547	9.337682880652139	3.941230985277874	2.471539400787029	2.468667092063004	2.6120244463243574	5.0	6.0	1.0	5.0	3.0	12.880751541642736	0.4497931599345969	0.5788901038469267	1.971316736218479	0.005165491491576143	-1237.703443364863	-1200.0514135419457	-1941.2776669578454	-49.655712174781556
2353000	8.037137533231848	-4659.9330792133105	-287.6362221612628	-4372.296857052048	8.759417433369007	30.791058890839224	4.285904120614284	4.1305323915275585	1.9932771805778653	1.158863160448705	3.0	6.0	4.0	5.0	2.0	7.552717261905751	0.7411560033923215	0.5449776371683794	1.7138663594393015	0.0049863045531913725	-1237.9198910842356	-1196.0337284754917	-1938.3432374923202	-42.770940125496224
2354000	8.023793090133763	-4654.872878256691	-285.11797283263627	-4369.754905424055	8.759417433369007	10.165150674428153	1.8146440946531068	1.7950748060568757	1.0684481618595798	0.36760417324669026	4.0	2.0	8.0	1.0	5.0	8.468807837683883	0.5109250344234967	0.5501362111274166	1.9389387544490888	0.005098640110996771	-1234.2963900727373	-1196.9922098497616	-1938.4663055015558	-44.73100257350911
2355000	8.023793090133763	-4658.843948919713	-288.8476679738493	-4369.996280945863	8.731461497407905	54.6099467153682	2.7746569407360053	4.433093762097907	1.248485482475898	0.9913207616894296	4.0	1.0	9.0	2.0	4.0	11.288369112682467	0.5683094136545876	0.6510519629035854	1.7806386234418292	0.0050925287816026244	-1237.6138105286714	-1196.07362228797	-1936.3088481292218	-42.709233098239864
2356000	8.023793090133763	-4655.17326498583	-286.7050263714797	-4368.46823861435	8.37966641817449	55.76005451133212	7.362001027978609	2.7363696696582247	0.43262741954128275	0.6424832108444707	1.0	6.0	8.0	3.0	2.0	9.806381793528587	0.738848225080999	0.48685351068431193	1.7742982642346912	0.005436482656659172	-1237.1363391336517	-1194.0034105147058	-1937.328488965993	-41.80938890170772
2357000	8.06566289188091	-4655.11515282068	-290.4623672616338	-4364.652785559047	9.118976833504602	30.116888784655483	7.952672042522892	2.8087077749447342	1.0156475739591755	0.8032695170420497	2.0	6.0	8.0	1.0	3.0	8.175061268978181	0.5306204190521389	0.6126744116967555	1.856705169251108	0.004631246202280109	-1236.102034044436	-1191.632055995718	-1936.918695518893	-46.40109990487605
2358000	8.06566289188091	-4665.60082355402	-293.82116131657654	-4371.7796622374435	9.417236324775397	70.70476845071707	25.08224200547251	6.159584918000416	1.0078695455545468	1.127829098708192	2.0	2.0	10.0	4.0	2.0	10.104881658575813	0.5526002150814473	0.46264381244416064	1.9847559724743944	0.0048850581388092265	-1237.0913760482304	-1191.5926216677963	-1943.0956645214171	-45.80162834716946
2359000	8.09212212637358	-4659.91621061382	-295.1225987605819	-4364.793611853238	10.607152974422448	26.374726918645973	15.84562120490249	4.269390605469579	1.185611907853181	1.039917964269981	2.0	2.0	9.0	6.0	1.0	9.34923616130442	0.5263981382886489	0.6783452359970614	1.7952566257142923	0.003910662294087264	-1235.440548857152	-1193.008904774679	-1936.3441582214068	-49.67431885467639
2360000	7.863665536404963	-4664.53421229451	-296.01416461468466	-4368.520047679825	9.972176443008845	18.90453708138732	9.954010936888809	6.2318442916509875	1.135975580029555	2.2217465417136637	2.0	4.0	6.0	5.0	3.0	9.445803331436146	0.5761484556609597	0.5627367917979921	1.8611147525410507	0.0043545654018117014	-1232.966771991417	-1194.9045580050106	-1940.6487176833978	-50.08544619464145
2361000	7.941665247937702	-4667.259282088673	-296.3099531119469	-4370.949328976726	9.480542908910767	45.261192940573565	14.490980931401841	6.794216901996689	1.6122257801374242	1.3349939897938847	2.0	2.0	8.0	7.0	1.0	9.634782121915288	0.561694420695026	0.5489346122249019	1.8893709670800747	0.004115038265016598	-1232.4649798515804	-1194.1610194725954	-1944.3233296525502	-49.239590494465375
2362000	8.093583276604285	-4661.103739791894	-291.74776974604646	-4369.355970045848	9.115179683823722	48.97689335475975	4.586930027181127	3.48414593758692	0.8288188377220282	0.45798157417285545	3.0	3.0	7.0	5.0	2.0	8.088990924417304	0.653859604056944	0.5302261208044261	1.8159142751386326	0.003958900823471827	-1233.1261697554612	-1193.6845483558816	-1942.545251934505	-47.388688458482505
2363000	8.0890149202709	-4670.248541291035	-299.8776527307387	-4370.3708885602955	10.433172247832044	75.49364092681365	7.169830198282475	9.815558527404818	1.3039830871071494	1.873841173704382	2.0	2.0	10.0	3.0	3.0	8.088990924417304	0.6959033034581894	0.4789830223433343	1.8251136741984788	0.0039933754137941755	-1236.619582547438	-1191.7697367783808	-1941.9815692344769	-51.327425254731665
2364000	8.084731071240627	-4674.206696334525	-301.8713280517286	-4372.3353682827965	9.091256444240447	60.76080975232498	22.08987686537044	7.609603529552732	6.066299881858902	0.7060903524196804	2.0	1.0	13.0	2.0	2.0	9.310865616594034	0.4839284776598404	0.5168243887138774	1.9992471336262854	0.003932899970041158	-1235.725101384224	-1192.624707261731	-1943.985559636842	-52.61884332875036
2365000	7.911084631398851	-4675.617083934679	-303.02364800775575	-4372.593435926923	11.816682255770628	94.58542951382687	90.25509666869388	7.312829244438141	4.73209955388744	4.291309068020685	1.0	2.0	5.0	5.0	7.0	9.310865616594034	0.6485943888964701	0.46264689230177863	1.8887587188017543	0.003762003117874929	-1235.4922248335956	-1198.768834681608	-1938.33237641172	-50.799122148363985
2366000	7.867591383454014	-4664.185005246679	-299.0008177543145	-4365.184187492365	10.416215729064792	99.9236012805191	40.37394843401225	3.620981624031112	7.765322021713414	1.451979810492349	3.0	1.0	4.0	5.0	7.0	10.888383317194675	0.64286530564541	0.652058081969125	1.7050766123854681	0.003690130120365058	-1233.5548172346682	-1191.302424445666	-1940.3269458120303	-47.28595047275297
2367000	7.832397700584827	-4664.947941856156	-295.00941582086796	-4369.938526035288	9.634732561842727	47.61077146564905	10.777387970621033	7.069215683975692	6.357077648716508	1.2622448082070294	3.0	2.0	1.0	4.0	10.0	9.809803747582782	0.5676900552950123	0.5336251791248723	1.8986847655801182	0.0037382917253161924	-1232.3225181233242	-1192.6723913375436	-1944.9436165744207	-46.578523336825285
2368000	7.6445804225805265	-4676.76330442783	-304.14551072012	-4372.61779370771	9.70269604001401	106.61374908120608	6.3482343705743345	7.088627950486994	4.279934169334681	3.95013355249884	2.0	1.0	8.0	2.0	7.0	8.574376900633725	0.5624387145725734	0.5346165974020994	1.9029446880253296	0.004181508279867077	-1232.6531202445065	-1191.6609532284135	-1948.3037202347903	-54.43630060781206
2369000	8.054343709752585	-4678.944601130654	-309.26164557193636	-4369.682955558717	11.2311604090675	96.19729082921397	117.30253029741044	15.125862493395871	3.9463789719681523	2.573134450143238	1.0	3.0	6.0	2.0	8.0	7.539042953279309	0.6225270716245831	0.624083352183309	1.7533895761921103	0.003995380009907667	-1234.8687838428484	-1193.534592534353	-1941.279579181516	-56.735008121974595
2370000	7.996251647588638	-4664.483444808889	-300.46240833180707	-4364.021036477082	9.94126355375702	136.6228638993874	77.73954002775905	3.6223103463120383	4.048158163491322	1.6934614250673121	2.0	1.0	3.0	4.0	10.0	8.108463903393421	0.5590072429485756	0.6245240442254125	1.8164687128260142	0.0037556953921529246	-1233.8781479772629	-1191.5618915579828	-1938.580996941836	-49.086308814890025
2371000	7.996251647588638	-4661.076325903301	-299.67428475052384	-4361.402041152777	10.490980129708786	29.71538741676181	8.736061978410838	3.787989749118408	4.934090198398272	1.1365572304106257	4.0	1.0	5.0	6.0	4.0	8.747454547756709	0.5668199615101231	0.5823801982426164	1.8507998402472627	0.0037807084694052614	-1235.082412396072	-1190.2505030048148	-1936.0691257518902	-53.10771487448462
2372000	7.996251647588638	-4664.756048167092	-298.42386095031065	-4366.332187216781	10.75240267584433	108.62179938395813	16.159207650053734	4.525073729811437	4.090481848392089	2.0491184496239967	1.0	5.0	1.0	6.0	7.0	7.414223477020022	0.6097234058178258	0.575791337551169	1.8144852566310077	0.004260139357898533	-1232.5810061430122	-1196.8583250574873	-1936.892856016281	-49.251716945294405
2373000	7.996251647588638	-4670.380368145811	-304.33788543106857	-4366.042482714743	12.029517783804422	70.67530947620492	12.861555930825396	2.961879557370119	7.5243627145345915	2.0558668538376716	1.0	4.0	3.0	6.0	6.0	10.353651326446624	0.555121825197488	0.5807930284802453	1.8640851463222692	0.0034110371461544323	-1236.8900048095634	-1194.5024195833948	-1934.6500583217846	-54.34173184432572
2374000	8.052172684074439	-4691.043830491731	-320.6115942870037	-4370.432236204727	10.8216172204625	1270.684864185684	12.657470440727048	51.27012029108354	10.90489104239305	2.668845891850006	1.0	4.0	3.0	2.0	10.0	10.321818470314597	0.57433861101259	0.4581472975312072	1.9675140914562053	0.0034925456325864777	-1237.0748408766624	-1191.2876356774325	-1942.0697596506322	-60.34165901203802
2375000	7.457925984322378	-4674.750013881955	-302.74246139122005	-4372.007552490735	11.8070947261355	251.4711078337847	10.25725719272358	1.5853582954660892	1.3216527730000946	3.8822187651684876	1.0	4.0	1.0	1.0	13.0	10.01354731503538	0.499908985344836	0.6734190246967438	1.826671989958423	0.0033114588468853273	-1235.1578782199854	-1196.904115057681	-1939.945559213069	-52.09127055120617
2376000	7.918122177957581	-4673.648756725992	-302.84868621518876	-4370.800070510803	10.535629859063022	129.2882935933106	55.56676535030571	13.267667599433679	6.943461517690096	2.6090474798462977	1.0	1.0	2.0	1.0	15.0	6.198538336687369	0.5790810568816178	0.6133987224543224	1.8075202206640628	0.0030859041085078785	-1235.8518922286823	-1189.6547283451673	-1945.293449936954	-50.93340565756903
2377000	7.836676283694471	-4661.691540558377	-296.267412373924	-4365.4241281844525	10.703353800723885	47.9589965919228	18.36082023962216	2.6748627664815476	3.679102427413448	2.4866504212485507	2.0	1.0	3.0	1.0	13.0	8.390114100059053	0.5840002667833054	0.5197588753316404	1.896240857885057	0.003712310083590377	-1234.1911393935995	-1196.54144698354	-1934.6915418073133	-48.364521840470566
2378000	8.002765548895974	-4667.786096561176	-299.20468346648346	-4368.581413094693	10.128015486909485	84.12375918372072	15.140675689081181	2.7260892974715825	4.560503674238801	1.8301248568904698	1.0	5.0	2.0	3.0	9.0	9.018731353194438	0.8345434946661423	0.6037116434204512	1.561744861913409	0.0038438656806642876	-1237.548774662995	-1191.174981543292	-1939.8576568884057	-50.21036526192229
2379000	7.945227460046926	-4664.637572345622	-293.6790724453331	-4370.958499900289	8.543693851811506	32.02473928299629	25.872602792737545	8.590770651757317	1.5876224117406643	0.6200832163130479	1.0	4.0	5.0	4.0	6.0	9.091583923514273	0.7274908987577073	0.4502508218741605	1.8222582793681348	0.004175490280735731	-1234.264697457588	-1192.2356133510154	-1944.458189091686	-46.6987714384313
2380000	7.842063010240725	-4667.66052530892	-296.2150149240773	-4371.445510384843	10.426228860830607	33.59933768346889	20.472523149311478	5.510077459715331	1.3593003898281162	1.1454112413170514	4.0	1.0	9.0	1.0	5.0	8.48919062179527	0.6256105639468659	0.5856310783662713	1.7887583576868655	0.004417128767643659	-1234.7664963188931	-1195.1811010020149	-1941.4979130639351	-49.788267324861174
2381000	8.003634978249528	-4662.669822083063	-296.48699810171377	-4366.182823981349	9.578306295149277	19.552157637070696	11.643525611136265	7.909653762922332	2.6828321514730895	0.623978009000683	2.0	4.0	4.0	3.0	7.0	8.337819178117273	0.6998247229136776	0.5767151869972067	1.7234600900891186	0.003751447165071619	-1231.8494868772993	-1194.440076624612	-1939.8932604794377	-50.80521336655474
2382000	8.003634978249528	-4668.190974000808	-299.5025381082797	-4368.688435892528	9.8305052435765	95.62524725749007	16.38090911246199	7.1630942408477996	2.2922525549336314	0.6427970997260006	1.0	6.0	5.0	4.0	4.0	7.513759934948666	0.6751902598651355	0.4682014923170753	1.8566082478177919	0.003597552602928266	-1232.5204727549667	-1195.103756470535	-1941.0642066670262	-51.30280889972894
2383000	7.961011594191639	-4665.921581065843	-304.09466469822263	-4361.8269163676205	11.32248360845787	102.99712950589903	17.60530205742254	11.364759609699956	3.7143410512965156	1.0471851068236981	1.0	5.0	3.0	6.0	5.0	9.649928470958102	0.649229214660356	0.5465536653702036	1.8042171199694432	0.003690173271166457	-1233.790838175843	-1192.231878961787	-1935.8041992299907	-54.263663461093756
2384000	7.806586028420147	-4668.466290180941	-300.3324565478765	-4368.133833633065	10.130704394460658	72.68357750244412	16.151668178454067	11.946680388195304	2.5813654616969703	0.7854091389120375	1.0	1.0	11.0	2.0	5.0	9.446784677710236	0.7206539815742283	0.44899977053488727	1.8303462478908872	0.003707930655325612	-1236.0704034457824	-1193.0122170067295	-1939.0512131805526	-51.56303652181511
2385000	7.962998646130396	-4661.454479951375	-295.2329886308345	-4366.221491320541	9.443315399659095	25.44434152409293	45.02431063087207	4.113335032252486	2.0293833223607822	0.6752200403367161	1.0	2.0	10.0	3.0	4.0	9.459704327916782	0.6017458532562019	0.7187267383795768	1.6795274083642244	0.004057983167655034	-1232.7580364050093	-1194.549818951917	-1938.9136359636143	-47.638314437203704
2386000	7.769035238904694	-4662.845635133107	-295.41518346884436	-4367.430451664262	8.9259903905349	20.182116449349575	4.42199352975581	4.107160803604539	6.011739784975806	0.5024322276888893	2.0	1.0	7.0	3.0	7.0	9.232728405156418	0.5473915759375836	0.6472765280415378	1.805331896020882	0.0038525155999097173	-1233.800049806481	-1191.8233350459773	-1941.8070668118048	-49.5360847233672
2387000	7.769035238904694	-4657.362355253788	-293.4175250476738	-4363.944830206115	9.194980310182377	29.11558944206915	2.718466322026257	5.1647260939105015	4.930269004228966	1.2458148945497782	1.0	2.0	2.0	8.0	7.0	8.868010403141957	0.5811775675982909	0.5906547754928334	1.8281676569088792	0.004372215170567344	-1233.962354832327	-1190.7478122578805	-1939.234663115907	-46.79617746193443
2388000	7.9316959758274805	-4669.669976105156	-301.61820697662665	-4368.0517691285295	11.009333755125047	43.4965689718433	9.681251729945277	2.9414518219527985	4.199454632329384	1.4704635916556807	3.0	2.0	6.0	1.0	8.0	8.790683388146633	0.6296197294666558	0.5828585820674336	1.787521688465914	0.0030805904147249387	-1235.8182220605845	-1193.5153191535799	-1938.7182279143658	-54.55235042255922
2389000	7.9316959758274805	-4665.01318246372	-301.34737242051335	-4363.665810043207	9.381504451627759	24.189727455892562	29.258456782458534	5.98536125773558	9.295503199455986	1.4269560471869742	2.0	1.0	7.0	3.0	7.0	8.35164245999449	0.49207128557187224	0.5778832556368088	1.9300454587913225	0.0039788953939347785	-1232.2681130912931	-1189.2331503204055	-1942.1645466315085	-52.078873530531524
2390000	7.85412667652686	-4666.176074179531	-299.58918234355497	-4366.586891835976	10.379813269640314	110.8377661951542	13.640921864135128	3.815167916097443	12.282858616709083	1.568896696390552	2.0	2.0	4.0	2.0	10.0	7.713355331646587	0.6485797300724835	0.5818318064038452	1.7695884635236747	0.0034918136209251506	-1232.0387181672124	-1192.47303376653	-1942.0751399022333	-47.66135341703133
2391000	7.85412667652686	-4666.98844881938	-300.79545967715774	-4366.192989142222	9.9778074625051	83.53174708028097	12.81523171143586	5.940001161332	7.18124321721914	2.2191845431509587	1.0	3.0	2.0	4.0	10.0	9.703431245617182	0.6485797300724835	0.5818318064038452	1.7695884635236747	0.0037090415206781054	-1230.1704318814081	-1192.6877014473139	-1943.3348558134999	-50.97528409232557
2392000	7.906841903194435	-4682.583233323681	-314.0898047552496	-4368.493428568432	10.68220218417167	205.45409777900397	60.49089735543652	51.42915670047544	16.61397491262285	2.173950427516132	1.0	3.0	2.0	5.0	9.0	10.355332796099589	0.5905905085959856	0.5438362128137945	1.8655732785902235	0.003862748962744485	-1234.3640779342534	-1194.372584578607	-1939.7567660555717	-58.391887645352796
2393000	7.906841903194435	-4666.906911582575	-301.54986411562777	-4365.357047466948	9.949559415979982	47.0338632886831	10.116676972517949	14.870948375329265	8.223230560511919	2.054784310648818	1.0	5.0	3.0	4.0	7.0	13.029791546854302	0.6152230770204228	0.5620630747749182	1.8227138482046623	0.004261697132134137	-1233.1146214499145	-1193.7833975546957	-1938.4590284623373	-51.413936974646504
2394000	7.798838234295989	-4664.024372235914	-300.2197878924326	-4363.804584343481	10.29849637957249	42.528150932368106	17.251360635120527	2.469926024707169	2.899703675680174	0.9795828581179525	2.0	4.0	2.0	5.0	7.0	9.742900292906102	0.6890856913498512	0.5130825171328942	1.797831791517258	0.0036779960174072057	-1233.749503330657	-1189.9150125100875	-1940.1400685027363	-53.307075041544806
2395000	7.7304501032977555	-4661.046869282648	-293.27918928965596	-4367.767679992992	9.646412505779026	52.394386719836085	11.241904286258537	6.343850385732916	5.802376815908143	1.0218829019803461	2.0	2.0	8.0	1.0	7.0	10.101687070110863	0.617010920985188	0.5527536221949929	1.8302354568198225	0.0037753289338250317	-1237.3710215676535	-1193.128961187884	-1937.2676972374543	-44.89534935321735
2396000	7.647103388219954	-4673.154468775114	-305.1877595246516	-4367.966709250462	10.128974709869153	71.26827075666841	4.183467241134767	10.945269346644151	1.7520547692573092	1.0740713477622506	4.0	5.0	5.0	4.0	2.0	8.833972844841577	0.5847038723384032	0.6169078059130179	1.7983883217485825	0.003697497011573637	-1231.702659463953	-1191.7616178077194	-1944.5024319787894	-56.38478097916626
2397000	7.8281775523737664	-4663.193219623447	-296.64238005311427	-4366.550839570333	10.830826666361963	11.823083368341695	8.418520669810299	4.488945773523864	1.6660289699744155	2.2190058492137745	4.0	6.0	3.0	6.0	1.0	8.187863954672832	0.6397955924021285	0.46583399621229404	1.8943704113855808	0.0036813712803632787	-1231.8714989621697	-1194.8155303190313	-1939.8638102891316	-52.250297921461616
2398000	7.745808656384158	-4662.388246219699	-294.5675156549535	-4367.820730564746	10.310976648851389	22.733609202381672	6.961962579698884	8.185172939029684	1.6100990203672751	1.1869260189338178	5.0	2.0	3.0	8.0	2.0	7.886428492381672	0.4883398304424098	0.6063859927955528	1.9052741767620407	0.003881782368787206	-1233.0475411131906	-1193.6014568130206	-1941.1717326385344	-49.06126767059329
2399000	7.935220706598994	-4660.294134785798	-299.5486487762024	-4360.745486009595	10.174466527015461	27.905827960653603	14.789490768949996	4.918451887347463	1.4445033058276626	4.6052319938040185	5.0	3.0	3.0	8.0	1.0	12.839747884514656	0.5764208840957288	0.6043534370597675	1.8192256788445074	0.003994955473451907	-1232.844222828589	-1192.6139219516335	-1935.287341229373	-51.08090569590859
2400000	7.891627230705444	-4665.5035048342315	-297.26457940966344	-4368.238925424568	8.835878893042437	60.89249642137413	11.7758897338562	5.225942653559093	3.123503444765971	2.118631177218291	1.0	1.0	3.0	13.0	2.0	11.326676432991043	0.5875713346738763	0.5729815707088263	1.839447094617301	0.003714471408117614	-1235.040962290795	-1190.239588319899	-1942.9583748138743	-49.188894723998196
2401000	7.7443222833535135	-4661.049265804136	-296.02176838732095	-4365.027497416815	9.964107284274277	33.6863204452181	11.29985931248159	1.6699894884474593	2.241912688818504	0.6375676073804215	1.0	3.0	1.0	13.0	2.0	8.152284535162932	0.6228651928066468	0.6068489870183009	1.7702858201750558	0.003832706840578735	-1232.3126620819673	-1193.2678546479442	-1939.4469806869033	-50.775751448711134
