# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:13 BST 2015 [seed=1430153532075]
state	age(HONGKONG_1997_1998)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
761000	5.729883178361229	-4678.774335974164	-314.9132805078308	-4363.861055466334	13.751239341518096	224.99784013210805	41.128452166226154	5.140624377617692	3.3145552999765657	3.223803624928793	1.0	3.0	10.0	1.0	5.0	7.826109851512756	0.5249039254567391	0.6407245639961643	1.8343715105471023	0.0024825036803619756	-1234.1975659014383	-1193.994743242618	-1935.668746322278	-63.28774446311997
762000	6.463714184589385	-4686.038310209343	-318.0183969197537	-4368.01991328959	14.323691441075624	78.67975681603681	60.07169718454201	17.013196381664827	6.6733194453703275	7.421469793653254	2.0	1.0	10.0	5.0	2.0	8.29702566096073	0.6078934322321474	0.45406306963274634	1.9380434981351118	0.002401908403160354	-1237.3332119988086	-1192.0792685827687	-1938.6074327080125	-65.53450774824846
763000	7.492033148273003	-4677.6045219109565	-306.2661539838279	-4371.338367927128	11.866879990686424	66.21852900016864	12.339164414596626	8.187226283027014	1.557774960697728	1.9582308387604752	2.0	1.0	10.0	5.0	2.0	8.29702566096073	0.5489160418177175	0.5383797987241077	1.9127041594581802	0.00277200016719413	-1232.8257089482747	-1188.3413082782342	-1950.1713507006189	-58.150021376457865
764000	6.433686727797422	-4679.03494472726	-311.03693525703386	-4367.998009470226	12.430830079306096	228.1784020043779	11.305584501587477	6.630754922152548	1.829346037499596	4.68627253507783	1.0	1.0	14.0	2.0	2.0	9.75075026603002	0.5986910842996063	0.5477574041522373	1.8535515115481616	0.0026211704327398725	-1235.613034286462	-1194.3623488295957	-1938.0226263541683	-59.24619422580425
765000	6.7032346311321005	-4675.151920125743	-311.3099799911556	-4363.841940134588	12.441437945087646	241.87991449415912	31.45491610283961	5.8069383814241196	5.75540805081472	1.7659318583037669	1.0	4.0	12.0	1.0	2.0	8.508530927222022	0.586058154292807	0.6229865945880031	1.790955251119195	0.002739204235464512	-1233.4522281293655	-1191.7711473684265	-1938.6185646367962	-59.36315885284773
766000	6.997730372782504	-4670.739859173318	-309.14511711185156	-4361.594742061467	12.93810383898767	28.7205796450146	18.909325024357607	6.117955312553846	0.9765807291814959	1.1955200610691818	2.0	3.0	11.0	3.0	1.0	9.52461926172712	0.5692065006478312	0.5953989631149169	1.835394536237257	0.0027918129920746363	-1230.8165876256232	-1192.81773567628	-1937.9604187595637	-62.82456860431346
767000	6.997730372782504	-4667.094362148482	-304.3267782023555	-4362.767583946126	11.256028381469468	109.7334330297776	7.8440147009489065	4.6969142181042205	2.563188319288578	2.119372708295371	2.0	2.0	11.0	3.0	2.0	8.149680968849355	0.6603968010222174	0.5233785127217789	1.816224686256009	0.0027822138642254867	-1231.8501349432067	-1191.9908436386772	-1938.9266053642418	-55.983433791312976
768000	6.753968943675019	-4670.630961216118	-304.8581764931941	-4365.7727847229235	11.646209247215047	145.69412402231268	6.583373008410779	9.310155360460183	2.0833591875991666	2.2219541050280363	2.0	1.0	10.0	1.0	6.0	7.601036910179117	0.6235107467737692	0.6012429523055451	1.7752463009206911	0.0028192611593669367	-1230.6660057248737	-1191.211578177152	-1943.8952008208983	-55.009053108975166
769000	6.753968943675019	-4671.315156295922	-305.2701919250169	-4366.044964370905	11.402020660924267	248.147988828332	4.328354370018066	5.25916898723737	3.194504532622494	3.474878320234408	2.0	1.0	8.0	1.0	8.0	7.601036910179117	0.5307619734212187	0.6226459771766335	1.8465920494021533	0.0032139697740295606	-1233.1598056453415	-1194.0522585208714	-1938.8329002046917	-54.74107806397808
770000	6.739941188902945	-4662.923073785679	-299.3489522707516	-4363.574121514927	10.98194141624129	48.04110158385739	8.148241640325192	3.3313137970975912	1.5089904621380623	2.9792817011550854	2.0	1.0	9.0	2.0	6.0	8.812606806610997	0.6595744415684144	0.5230891389703436	1.8173364194612476	0.0028910507848127157	-1230.9034521802296	-1189.060630293202	-1943.6100390414958	-52.45176208314968
771000	6.739941188902945	-4675.568677680756	-301.03431396011945	-4374.534363720637	11.395105513126667	100.07365014185011	26.88575860901452	5.496940403394855	4.3042042397328615	2.2921852580223887	2.0	1.0	9.0	1.0	7.0	7.570710394954282	0.5788177212976735	0.6267126097647446	1.7944696689375874	0.0031103084652150874	-1236.3335833276924	-1191.0721230854713	-1947.1286573074726	-51.295645257474995
772000	6.739941188902945	-4671.153636002288	-305.79148054444147	-4365.362155457847	13.570385055495125	65.92014342400081	8.030296391403802	5.6752095789676	3.8403979128440358	4.596710842971269	3.0	2.0	3.0	4.0	8.0	8.832487555367807	0.573621027406729	0.5802570412019596	1.8461219313913166	0.002860417038783595	-1235.260000081648	-1196.107654174087	-1933.9945012021115	-57.110564974774846
773000	5.929271733721009	-4674.562089316227	-306.81731021978356	-4367.744779096443	13.680302770450618	50.529291877981755	2.857308184727958	4.400317333572198	3.8494027812338825	2.07865186534029	4.0	2.0	3.0	4.0	7.0	9.184543623426556	0.6123600717495169	0.5802570412019596	1.8073828870485287	0.002570013235358715	-1233.9310645677256	-1195.6885864620567	-1938.125128066661	-59.60533378676349
774000	6.792371674945517	-4679.591760530684	-310.7139168919266	-4368.877843638757	12.336492639914912	26.312330726379038	13.807024120097632	11.125623854258528	13.065701099112204	1.6076955177780292	4.0	5.0	3.0	2.0	6.0	9.423993195908185	0.5250518483260452	0.504849152334136	1.9700989993398241	0.002651790558698345	-1234.8366203396122	-1194.5715800362548	-1939.4696432628905	-61.43969784274539
775000	6.838538667193941	-4675.834480936433	-302.4848990112068	-4373.349581925226	12.595264673917912	42.18177053957341	8.434035011332258	7.696536388129805	5.101781094862455	2.8947084324736467	3.0	2.0	2.0	4.0	9.0	11.369806673096976	0.7385610781057037	0.6397391712160551	1.6216997506782467	0.002811797952126822	-1236.8284269178255	-1198.4982714215284	-1938.022883585871	-54.166055932561335
776000	6.806297120439981	-4669.467943245253	-305.8702227641166	-4363.597720481136	12.741018433731476	62.69031911506501	39.20766727966422	21.569042798830957	5.177184288322988	1.7397233312329978	3.0	1.0	1.0	5.0	10.0	9.001981488740157	0.6387247706007287	0.6251943232964023	1.7360809061028744	0.003059519146685474	-1235.147597810092	-1194.5272755936485	-1933.9228470773955	-55.00185558780955
777000	6.806297120439981	-4671.463133481147	-306.7416464897708	-4364.721486991377	12.339201161778794	57.333711949139186	10.623520044907202	13.598240960467887	2.3799215712720905	1.980904676470803	1.0	3.0	2.0	8.0	6.0	7.400081973373716	0.5983922780726122	0.5496595562993912	1.8519481656280021	0.0025971426907253387	-1234.7840108055814	-1193.1299693247624	-1936.8075068610328	-58.07112748214555
778000	7.668272708366457	-4675.935931697296	-303.5166405796442	-4372.4192911176515	10.940612122408666	73.45873901426096	14.9191550226402	17.35637098526164	10.184055915869145	3.04226566449255	1.0	4.0	1.0	4.0	10.0	9.065412298863702	0.552102908401974	0.6280736755337315	1.8198234160643	0.0033937116365143375	-1236.3623602695184	-1194.7833733122036	-1941.2735575359293	-52.330840889187584
779000	7.03492924236696	-4670.1804980888655	-304.87561312802194	-4365.304884960844	11.429642226991547	33.252747548503656	35.212385448277765	12.930233656069776	4.522153944861897	2.3084964222065176	1.0	1.0	3.0	5.0	10.0	9.486281881455099	0.5538157796981263	0.6501089696316344	1.7960752506702446	0.0034250459503169977	-1231.78718022754	-1194.6468351466128	-1938.8708695866917	-55.44266821617653
780000	7.03492924236696	-4679.038254037136	-311.13403259748947	-4367.904221439646	10.93224580385535	42.69403623525424	49.65348680663653	16.470300762468543	4.680201167616552	4.338623926697054	4.0	1.0	1.0	5.0	9.0	9.486281881455099	0.5813608571871307	0.6501089696316344	1.7685301731812404	0.0029886328039966216	-1233.5090818528233	-1194.324863688936	-1940.0702758978869	-60.16170060075687
781000	6.576372186339823	-4679.982121851706	-310.36300637299865	-4369.6191154787075	11.291357049647972	730.0190930809064	64.25445313567342	8.220515326131327	10.41543923872314	3.0235244775349637	1.0	1.0	4.0	3.0	11.0	9.668456351046729	0.49583943735811264	0.6147333892109615	1.8894271734309316	0.0030979760074246873	-1231.9735033268823	-1193.9479823753459	-1943.6976297764797	-54.26346127105292
782000	6.576372186339823	-4668.26622261555	-299.6503721967945	-4368.615850418755	12.434839440444218	40.125534044760784	17.763596213711967	5.689639348677749	2.601401977976474	2.084344372902757	2.0	3.0	6.0	1.0	8.0	8.052339594895162	0.5853556300167957	0.5639437810889294	1.8507005888942807	0.003012461127114012	-1235.7604232611711	-1193.9324708971164	-1938.9229562604676	-52.32857132399152
783000	7.003992672759023	-4671.090128623738	-300.3633312284991	-4370.7267973952385	11.123045247915984	32.73743341437026	5.4455326167258535	3.335066116178921	4.40705814266398	2.3610681289143947	3.0	1.0	4.0	2.0	10.0	8.790804939687076	0.6114035389486683	0.5769682212351861	1.8116282398161514	0.0028488972394404444	-1236.833404477007	-1194.4934786632411	-1939.3999142549899	-53.93562394877879
784000	6.805947518877948	-4668.690181076047	-300.93185661514065	-4367.758324460907	12.252834628865847	26.44120111866598	4.605525370507424	6.372066109698608	4.725792183435833	1.1716947387350582	2.0	3.0	7.0	1.0	7.0	7.777921885518135	0.5748863247166213	0.6132585886333862	1.8118550866499983	0.0030375929325167673	-1235.8432051173424	-1192.7826296151097	-1939.1324897284549	-54.59266756240081
785000	6.519826486555567	-4675.83751077451	-305.63069612394804	-4370.206814650562	11.409248895656383	140.8986776318946	10.818614871504204	8.393534349649176	9.803405791340136	2.7762075295492177	1.0	2.0	5.0	4.0	8.0	7.101321020484684	0.637332299732756	0.5087447788446907	1.853922921422559	0.002949771855701844	-1234.7377412799303	-1192.572702515467	-1942.8963708551648	-54.420580134724396
786000	7.376693797002642	-4672.575422823657	-306.26963652311554	-4366.3057863005415	11.596901601514007	83.35040438411787	4.238702140059686	4.626857879576847	9.501976231120484	1.4018635852808126	1.0	1.0	4.0	8.0	6.0	11.272313802185375	0.6323314930075381	0.523818136570437	1.8438503704220306	0.0031169636870002917	-1233.8143486380884	-1191.3437236193488	-1941.147714043104	-56.17141728306808
787000	7.376693797002642	-4678.146299438187	-314.1333619855727	-4364.012937452615	13.710234397408232	198.74122222389627	5.817671391860401	10.635528080796917	5.835634491936884	5.258437902246459	2.0	4.0	6.0	6.0	2.0	8.582976066320951	0.6157747885193315	0.523818136570437	1.8604070749102373	0.0027926179161066912	-1231.863519483254	-1190.9898875901417	-1941.159530379219	-61.94478372064249
788000	6.974999378819822	-4669.02464285929	-304.59253253647796	-4364.432110322812	12.584280116140347	129.02519583602378	10.721984540221754	3.6487775313287454	1.3883116535106337	4.196186809597464	1.0	8.0	6.0	3.0	2.0	8.699442920053512	0.6564459208576546	0.5739959723781847	1.7695581067641666	0.0026881709727484024	-1234.19089638207	-1191.5837983136494	-1938.6574156270922	-54.6295665736043
789000	7.049210002257102	-4669.210932167249	-304.2500835634336	-4364.960848603815	12.463844236017774	143.82359466798513	10.19640770395505	2.5656129049940626	1.177613095335695	5.533442120261588	1.0	10.0	5.0	3.0	1.0	10.313600323796658	0.5481668189339927	0.624549967042018	1.827283214023995	0.0029058278624305724	-1235.2166116171966	-1191.5048798162297	-1938.239357170389	-52.812837473209726
790000	6.592848456029854	-4670.275977776889	-304.836739557768	-4365.439238219121	11.216998728564219	63.457317731092296	15.486899457977247	4.848459056178918	1.4371734275087389	3.053935750009068	1.0	10.0	5.0	1.0	3.0	7.741377235133609	0.5481668189339927	0.6464862935315265	1.8053468875344867	0.002690940929230312	-1236.4772521242235	-1190.2779965781383	-1938.6839895167593	-56.571082894193054
791000	7.0182755189744395	-4666.60583556831	-300.32697554294447	-4366.278860025365	10.864544854723903	44.435733121353195	11.150108507296594	3.2224673000021524	1.7110383026968305	1.607591039979662	1.0	10.0	1.0	2.0	6.0	9.242013857121426	0.6135360467483479	0.489658423808879	1.8968055294427788	0.0036592764959781135	-1231.813632172251	-1191.6873139680097	-1942.7779138851045	-54.12747455256118
792000	6.130076045283737	-4665.997430361012	-301.93570728118425	-4364.061723079828	12.104338399361389	27.223992647214047	9.005537269180623	3.2616445283715874	1.7682341507147117	1.9577194946981633	3.0	11.0	1.0	1.0	4.0	7.943573611982995	0.7045624334797895	0.5367737670434457	1.7586637994767704	0.00294668502455135	-1234.3750355760465	-1188.9514914795188	-1940.7351960242627	-56.70431817328434
793000	7.501606687868673	-4667.457970402589	-302.5123235563475	-4364.945646846241	10.626234459241594	42.30476142477414	6.5882041259107575	6.688634198657309	6.13709398054625	2.710331372514763	2.0	6.0	1.0	5.0	6.0	8.836801628697517	0.5944548175485979	0.5415446662367573	1.8640005162146502	0.0037666069930601728	-1233.5099843622286	-1191.4429005053473	-1939.9927619786654	-54.45490048625869
794000	7.501606687868673	-4670.675971573336	-301.49715098173124	-4369.178820591605	11.122365281652563	14.779078028863164	22.72304523307925	6.947324518296255	3.241050926553587	1.5404902490271593	3.0	1.0	6.0	5.0	5.0	6.273886034229712	0.45675495488525863	0.651503731160819	1.891741313953928	0.003778678628425769	-1233.8317177505426	-1193.0033071139228	-1942.3437957271387	-54.99310960737504
795000	6.988399976607127	-4665.09746095897	-299.7274334716549	-4365.370027487315	10.377372442489575	41.56710915179365	5.903717878422553	7.370512974832236	4.119988989225374	2.522560110464005	1.0	1.0	7.0	5.0	6.0	10.291829552752978	0.5815012014829506	0.46539331741033146	1.9531054811067239	0.0033400490748664463	-1232.5815236352478	-1194.4347400867437	-1938.3537637653235	-51.93229778286514
796000	7.059312145358123	-4674.578724656475	-307.3014093303656	-4367.27731532611	10.849549124879426	85.58888781123177	15.361628980246328	6.31037836662392	8.922454976235887	1.2587540719646921	1.0	4.0	5.0	7.0	3.0	7.390782895766232	0.6579179200642805	0.6185388402730607	1.7235432396626647	0.0034640111062554657	-1230.2508362483445	-1191.7866467657489	-1945.2398323120165	-57.23563542052277
797000	6.991334731216957	-4669.312506348429	-301.7367611558632	-4367.5757451925665	9.638800041837442	44.1594626369122	7.699486750089661	7.344477700076294	5.719974528429866	3.025270048427388	3.0	4.0	1.0	9.0	3.0	8.091629551448644	0.5931205717278449	0.5628065469322554	1.8440728813399057	0.004168274434713528	-1235.6941572364926	-1194.3579320737456	-1937.523655882328	-53.59678353864846
798000	6.991334731216957	-4663.690117528228	-293.37012587399687	-4370.319991654232	9.466013932147211	88.08566969775997	16.950461073965396	3.2395944089009503	2.2844468480659157	1.9914485070756431	1.0	4.0	1.0	4.0	10.0	9.427527518999833	0.6649979822232446	0.5558623354778325	1.7791396822989287	0.004082107143171601	-1236.2756493413533	-1196.6844101435206	-1937.3599321693575	-45.11903647147916
799000	6.819086456742534	-4657.220792870065	-294.7195292623756	-4362.50126360769	9.672006323302652	80.3800280103918	27.05415708697194	2.290978618866569	0.989620800583255	2.664152765163393	1.0	3.0	2.0	1.0	13.0	11.5725200187223	0.4953514118868003	0.5557620910515897	1.9488864970616155	0.0040909107834607725	-1235.0937779811331	-1192.7406898791467	-1934.6667957474099	-45.57715077762475
800000	6.625751771297253	-4664.78701856775	-290.05008057958986	-4374.73693798816	9.334596171187536	26.243211534933916	27.592580607889733	1.3518683723198517	0.6652280174291004	1.6693907388255886	4.0	1.0	2.0	1.0	12.0	8.412680723867151	0.5531739032089091	0.6798271693559721	1.7669989274351245	0.0040748714273519315	-1237.8843333525388	-1195.098449396161	-1941.7541552394603	-43.81361353458175
801000	6.740746519172192	-4662.963573588335	-297.29730835566033	-4365.666265232675	10.378861249847759	64.82435206045457	29.075696380627853	4.170588971377085	2.3588681724916998	1.5560987571158722	2.0	1.0	3.0	4.0	10.0	11.51640834260327	0.6617978039139818	0.6691761533920414	1.669026042693983	0.003799924587757224	-1236.5129199988114	-1196.3366426479936	-1932.8167025858704	-48.77827606663852
802000	7.15985421795728	-4664.258848464489	-300.8514020926777	-4363.407446371812	10.046967197783333	511.44762791153704	21.501278875815046	4.774647023462716	7.168838111449206	0.9359718560638667	1.0	3.0	3.0	6.0	7.0	8.344163562345273	0.6617978039139818	0.5704090603114186	1.7677931357746057	0.0037976881549569796	-1233.4543720811034	-1193.709925725066	-1936.243148565643	-47.49956108891141
803000	6.730213248400785	-4666.719843236022	-300.8943118352065	-4365.825531400816	10.854603828182178	460.73651989982136	18.983755821452014	2.062300097177358	1.8884843390824544	1.4022348704540588	1.0	4.0	2.0	8.0	5.0	8.344163562345273	0.5491424141530168	0.4952371757955645	1.955620410051425	0.003851268795678171	-1234.9670784205657	-1194.403480621414	-1936.4549723588364	-50.13733315761182
804000	6.897327269193191	-4665.178994551661	-302.63839287987213	-4362.540601671789	9.714204069177512	27.219853220595002	4.188638635076035	7.319711923153439	4.103780556717425	6.262501310377798	4.0	1.0	1.0	3.0	11.0	8.076154629284598	0.6418794102150717	0.5501819483804606	1.8079386414044738	0.003652011521417517	-1232.066865568378	-1192.043389200753	-1938.4303469026584	-54.86014162500916
805000	7.323758637448531	-4661.657384561348	-295.49030225622	-4366.167082305128	10.417270228451164	79.60303828517698	2.852440399489193	4.788898830064779	2.3708329516925635	1.9804845518070213	3.0	1.0	1.0	5.0	10.0	8.301981000165283	0.7073824080006754	0.5011771226558204	1.7914404693435104	0.0034830315971671475	-1235.403577206144	-1191.1295534577243	-1939.6339516412595	-47.83834402166403
806000	7.388493762363413	-4676.725544469787	-309.88576163322176	-4366.839782836565	10.609829206473782	375.2762305631251	15.796955018929324	17.460674349688084	8.60503469901712	2.5658777380328597	2.0	2.0	2.0	4.0	10.0	9.057842570656216	0.511478108871795	0.59013996287938	1.898381928248831	0.0034734885701001826	-1234.9204647890472	-1193.1404387966136	-1938.7788792509043	-55.85776055598989
807000	6.382453550904412	-4666.217113337861	-300.7027706699912	-4365.51434266787	10.27256626913825	45.596417605422396	32.161720168018235	8.453635707250653	5.667837481815526	4.364511893978854	2.0	1.0	1.0	6.0	10.0	10.446546638961225	0.6469027861579832	0.6269263871957371	1.7261708266462854	0.0037957198612454768	-1235.9426448694323	-1191.443549907067	-1938.1281478913697	-50.709435973866505
808000	7.131766272177799	-4675.935757788079	-307.6987036228962	-4368.237054165183	10.873098760506396	38.898045991550745	4.997878942252119	18.850474350422996	8.819079127493502	2.7489961225332076	1.0	9.0	1.0	2.0	7.0	10.592398670744842	0.6165318438007331	0.4853272231329864	1.8981409330662864	0.004042072211746104	-1232.8701238103356	-1192.605464346801	-1942.7614660080462	-56.3559650119223
809000	7.131766272177799	-4664.778604065031	-301.01199819820755	-4363.766605866823	10.109102429338513	45.48971896680497	14.067526620573723	5.039290636842857	8.575147965783252	1.0245250614848023	2.0	7.0	2.0	2.0	7.0	8.15753844037959	0.5114296041028725	0.6021567346059928	1.8864136612911404	0.0033803792078996365	-1233.9301204917338	-1189.9784771400743	-1939.8580082350145	-52.12096948552491
810000	7.209983223020792	-4671.140967629063	-297.8008288247901	-4373.340138804273	9.468225134298756	71.90673525917474	7.035774757626202	10.845319622962254	1.7623967783151495	0.8577181429273935	1.0	6.0	4.0	4.0	5.0	7.451701893451217	0.5779493503340173	0.7296240041753587	1.69242664549063	0.004094183713002552	-1235.1098385115695	-1191.7318504215714	-1946.4984498711322	-49.793241674203365
811000	5.837399402821987	-4670.370377810313	-301.8630068182565	-4368.507370992056	10.210759020757232	74.92178224233484	7.057335160286886	12.603887598696184	5.6605412118960325	2.775833186523005	3.0	6.0	3.0	1.0	7.0	9.716825816928147	0.5739983539006325	0.6463542136365814	1.779647432462792	0.0037572421744747845	-1234.0731886697083	-1191.168017747012	-1943.2661645753362	-51.65653976111395
812000	6.729231943504132	-4660.78626686382	-295.80643391777755	-4364.979832946043	10.126881660051803	40.54248720353744	15.960061205935741	8.019452524290632	5.6950101626816165	1.0878667562281414	1.0	3.0	2.0	5.0	9.0	9.71654914942589	0.5739983539006325	0.5583382724408069	1.8676633736585664	0.0037231145533559488	-1234.981337366737	-1186.8538102174484	-1943.1446853618568	-47.48053996603037
813000	6.46482034025432	-4670.612975503746	-303.2493980103725	-4367.363577493374	13.504825922175684	64.27199123168106	11.434689621820814	12.887602523220677	8.354872325750934	1.7067482954844804	2.0	3.0	1.0	7.0	7.0	9.045093386742638	0.6533642534130552	0.5347478169548988	1.8118879296320518	0.003053392279033652	-1237.04705599455	-1192.9932988853566	-1937.323222613467	-53.189113882629215
814000	7.401207958994634	-4673.137301893893	-300.6750725906382	-4372.462229303254	12.203126972310406	33.62139118272471	20.12541942946752	9.40845940071336	3.9014506559422193	1.278555494596702	2.0	1.0	8.0	4.0	5.0	8.268546681066148	0.5924168049346509	0.48494314033264996	1.922640054732705	0.003301016652865581	-1234.8920911491632	-1196.4287025789529	-1941.1414355751385	-52.86036950550909
815000	7.401207958994634	-4669.254926194284	-301.22322372392193	-4368.031702470362	11.22317817497959	116.15297970458398	11.462561921094474	6.681844345278097	4.801535836807801	1.442300823313537	1.0	6.0	1.0	5.0	7.0	8.268546681066148	0.6630859219040254	0.544306826759303	1.7926072513366769	0.0037544179127109224	-1236.0430634859738	-1191.2867861674658	-1940.7018528169224	-51.734433006190066
816000	6.3269878560310255	-4665.82088950099	-300.28404217429824	-4365.536847326692	10.995004109945329	355.1602732855303	5.691261079982635	3.225470653019407	0.8101126484341896	1.6531131771379408	3.0	7.0	3.0	6.0	1.0	8.476662500285144	0.5008857762312142	0.6869758108311579	1.8121384129376332	0.0033069663828424233	-1236.9170983831189	-1193.7466900936126	-1934.8730588499607	-50.5691258199637
817000	6.775822776291431	-4662.994994571459	-294.5776454319481	-4368.41734913951	10.045591000288669	60.57574246602839	4.53261748254973	1.0724250251857967	1.2006660990878568	1.0184275263953408	3.0	10.0	1.0	3.0	3.0	7.682521846778629	0.7061037271976076	0.5543877475769686	1.7395085252254292	0.003507063874423718	-1236.2335031962925	-1192.7206626123027	-1939.4631833309147	-50.02907413982986
818000	7.2693111965732395	-4675.026272633422	-301.7300090685162	-4373.2962635649055	10.537785368358167	99.67948546499771	6.777809361287221	3.031635274704199	1.5556351785770088	2.6239132408274566	3.0	9.0	2.0	5.0	1.0	9.356626904216538	0.49573168058588346	0.5513219051083293	1.9529464143057926	0.003460776178099108	-1236.2710807647786	-1193.9427594219685	-1943.0824233781582	-53.85172163457254
819000	7.202845861397558	-4663.420670837406	-295.64353183696755	-4367.777139000438	10.804476110016529	46.9811177865766	4.532243118370102	1.7359579138905068	3.3530958311069328	1.956132992567136	1.0	13.0	1.0	1.0	4.0	6.815614646167388	0.7024818060271225	0.5324437434872342	1.7650744504856486	0.003287105648524768	-1234.8254049720933	-1192.6241323385484	-1940.3276016897967	-49.49922604966659
820000	6.951647345229013	-4662.773137826805	-295.1731871801342	-4367.5999506466715	10.137702055403626	64.98048687094057	6.047177191561478	1.2791468483959152	0.9389118136673712	1.4981963461803087	2.0	11.0	4.0	2.0	1.0	8.299178989533232	0.5692893789250167	0.6326929927192261	1.7980176283557627	0.0031403713586281696	-1229.7679621970847	-1189.9292174204782	-1947.9027710291084	-49.83331947263077
821000	5.801802110115759	-4671.082288135147	-298.97252132440923	-4372.109766810738	12.540714516877243	38.537230325158234	8.020555056980578	3.537475690758775	2.836602014155504	1.2194203358349476	2.0	7.0	5.0	1.0	5.0	8.442793023493719	0.6387173970301	0.5027523571010124	1.8585302458688937	0.0031457740346911476	-1233.4261366731826	-1194.049182807117	-1944.6344473304382	-53.00848578406212
822000	6.897883739456162	-4671.078610136944	-306.51274001816574	-4364.565870118779	11.173480690069724	167.00995110911384	10.352376380442422	10.191420103267507	6.616173309641098	1.3970562831471247	3.0	2.0	4.0	4.0	7.0	7.615652830369858	0.599671125648439	0.514302971428286	1.8860259029232809	0.0032709227177877866	-1230.2939317809696	-1187.8949460048595	-1946.3769923329487	-55.53285166796196
823000	6.392835648023183	-4664.318874656666	-300.4041619766584	-4363.914712680007	10.878095912112606	74.2810448268077	4.984878902950862	1.5653288546542246	1.8785191490156623	0.8794576933750792	4.0	6.0	2.0	2.0	6.0	7.367513047695193	0.5700315637907477	0.5369547401964585	1.8930136960127997	0.0030272738309207016	-1232.8607839345486	-1191.3890268577543	-1939.6649018877047	-54.79850329858044
824000	6.47545528724187	-4674.75880360119	-304.86405609787016	-4369.89474750332	10.514540296130184	24.608036738637335	18.951846246799192	1.8830111340092366	2.627479885385112	5.480103969148546	2.0	7.0	9.0	1.0	1.0	7.674509365016332	0.5559412827552777	0.5750195641389869	1.8690391531057413	0.003629325928172768	-1231.3505737794903	-1191.0652004025221	-1947.4789733213072	-57.27014221746037
825000	7.0863665320843	-4664.043440030861	-298.8815939787774	-4365.161846052084	10.848993835808452	49.083699944901426	9.066556934486181	1.9020583326387168	1.6123135262392188	1.2320112494215028	1.0	9.0	7.0	2.0	1.0	9.113568590561206	0.5726610991487432	0.6124516741201429	1.8148872267311202	0.0032616926002463774	-1235.3439923537703	-1191.8215408986455	-1937.9963127996684	-53.29476823844183
826000	7.671555804215766	-4662.488838598037	-298.6071967933714	-4363.881641804665	10.168062854443757	43.06504710892036	7.901802381836812	1.4496429647198592	1.1437534571038743	1.5435043155083044	3.0	13.0	1.0	1.0	2.0	8.343732048468357	0.5726610991487432	0.536179169315994	1.8911597315352693	0.003724834521587588	-1232.4980750270886	-1186.0050644292849	-1945.3785023482917	-53.62358976968866
827000	7.249354583934938	-4657.649875610343	-291.5303303689757	-4366.119545241367	10.971679116867865	24.216732786483522	4.644092384965294	1.6808362821188447	1.058306184535956	0.8061828650400398	5.0	8.0	1.0	4.0	2.0	8.281207256049571	0.5050515896732632	0.6608678940468401	1.8340805162799032	0.003786011095308306	-1236.1551815962152	-1191.345266503259	-1938.6190971418928	-48.727087644850485
828000	6.961204372876731	-4660.138571977006	-292.7941382124368	-4367.344433764569	10.031302785130563	20.34401885341976	4.226030953350633	2.251196709762196	1.850691151220639	0.7087724229445513	2.0	11.0	2.0	1.0	4.0	7.718372055873554	0.5716431747940587	0.5362723225818999	1.8920845026240478	0.0038666323536056045	-1232.8650137123093	-1188.697887124944	-1945.7815329273155	-49.65267181567889
829000	6.961204372876731	-4658.011286041082	-292.6135554971754	-4365.397730543907	10.246620098651418	37.75477852178008	5.753188808580408	1.0769969192835394	1.2961280386390652	0.5277159717607706	3.0	10.0	3.0	2.0	2.0	11.056713667452875	0.7178410695184857	0.49275619374966423	1.7894027367318561	0.0035997539401300643	-1235.207847721435	-1194.2317130129552	-1935.9581698095162	-48.656276048177695
830000	6.961204372876731	-4655.798258726514	-292.7972089555461	-4363.001049770968	10.152556066184191	19.01823755921443	7.0075914192303905	1.2063919919924813	1.2662869928145521	1.2342586620782154	3.0	10.0	4.0	1.0	2.0	10.319281517699547	0.641709428692654	0.5410010977468419	1.81728947356051	0.003876232840688411	-1235.223723324494	-1193.6003314676034	-1934.1769949788704	-49.37819474755338
831000	6.961204372876731	-4668.177521971978	-302.1417519658994	-4366.035770006079	10.27322075800183	8.72955869359133	7.437122315261947	0.6416541427652827	0.9567887479837386	2.7871988354665387	1.0	13.0	1.0	2.0	3.0	9.100602796854192	0.6132338768325711	0.5168143699031031	1.8699517532643317	0.004117462470080844	-1236.2457681679612	-1192.0718213231926	-1937.7181805149246	-58.48043759514515
832000	6.961204372876731	-4654.175881762007	-290.90719523051825	-4363.268686531488	9.7245339375336	27.55373327670226	7.7266418865647015	2.553793604963411	0.40718706928389703	0.7249779126227117	3.0	9.0	1.0	1.0	6.0	7.619338848604618	0.5728432047541993	0.5635214561616324	1.863635339084174	0.004073977317769164	-1234.978123560786	-1191.888702851859	-1936.4018601188436	-47.35111159002245
