# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:10 BST 2015 [seed=1430153528940]
state	age(TREESPARROW_HENAN_3_2004)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
566000	0.9043047324106634	-4666.408768815685	-294.99220634647037	-4371.416562469215	10.597120470527347	18.544692167558082	2.964614154927546	1.5424865770597393	1.6136909015072858	2.115527644989324	5.0	7.0	2.0	5.0	1.0	6.545641679295946	0.593223339678626	0.6576512427945822	1.7491254175267916	0.0038370928837204756	-1236.9214795693395	-1196.5623607145012	-1937.9327221853746	-51.97855224991008
567000	0.6220233409648994	-4656.103282408481	-291.4768004923006	-4364.626481916181	10.617313682104525	30.78633572178429	3.3129927043621468	3.5785023369638944	2.0662084031376993	0.6125329377041335	3.0	5.0	2.0	5.0	5.0	6.599778747968067	0.6526973882417778	0.5719423601209513	1.7753602516372706	0.0038685617828190045	-1233.7313959951857	-1191.8222014177293	-1939.072884503265	-47.21699989906891
568000	0.8445519111532667	-4660.085623688324	-290.02810454925265	-4370.057519139071	9.3484997227625	30.08991507267901	2.5388656015129225	4.727062397462589	1.0248290640855426	2.2333199676801176	3.0	6.0	4.0	6.0	1.0	9.017981272647143	0.6207061859984379	0.5094219454761563	1.8698718685254054	0.004336941365767993	-1233.3727122992054	-1193.3909697841282	-1943.2938370557376	-43.910179186751115
569000	0.7229837568325159	-4657.9307857590275	-294.82589838311856	-4363.104887375909	9.338768389091848	82.52480007065984	2.812898129725389	2.657141445344896	0.5016926001236887	1.3301706055130829	4.0	5.0	7.0	3.0	1.0	10.098263346773928	0.5409333579089737	0.6070012616772256	1.8520653804138005	0.004471553161391456	-1234.7199384530693	-1193.1905303643712	-1935.1944185584691	-48.28824126976648
570000	1.5713292547149171	-4663.856672063839	-290.774702243893	-4373.081969819946	9.438171387367682	26.73948095783274	4.0765251689154764	4.999103367427466	0.864915132271777	1.313657331008419	2.0	10.0	2.0	3.0	3.0	8.368095929184335	0.6771640974925316	0.5319378333051903	1.790898069202278	0.003799637695702166	-1239.0039208109208	-1193.383939599577	-1940.694109409448	-45.879494287686555
571000	1.1305359641640642	-4657.545155213063	-291.07000129312553	-4366.475153919937	9.690442446176068	25.720797561358914	3.08213218660367	4.750162245138174	3.638466550799213	0.9292213580604106	3.0	4.0	3.0	3.0	7.0	8.09766756726998	0.6678331387991544	0.6110805055999673	1.7210863556008782	0.0037019984840076943	-1235.6650345484954	-1192.1718578018745	-1938.6382615695668	-45.56757451852869
572000	1.1347148352079248	-4664.457102444139	-291.9965012120393	-4372.4606012321	9.46374193838663	52.802887920726484	9.978188848497517	4.877769082428347	1.7674058797147936	1.149752236383758	1.0	4.0	5.0	2.0	8.0	7.643527247924762	0.4724741712245911	0.44449581882426686	2.083030009951142	0.004757833459499464	-1232.6425639704194	-1190.8587539134494	-1948.9592833482313	-45.625714960221536
573000	1.0047212804047994	-4654.185951451749	-290.84945724360017	-4363.336494208149	9.145586915783626	13.267157044351524	11.746094468404227	4.07734986236455	3.712355304655451	0.9138302806454097	3.0	2.0	7.0	1.0	7.0	8.868951412955353	0.6555431059691923	0.5701551643028981	1.7743017297279096	0.0043660456560890735	-1235.171770101915	-1192.9561967122781	-1935.2085273939554	-45.66805691189464
574000	1.0609337635932126	-4671.295511233714	-303.0062643162754	-4368.2892469174385	10.230804887266101	126.11404023618599	5.640714874378403	4.995447716807202	3.987711109040076	2.4962361104780193	4.0	5.0	2.0	1.0	8.0	10.368023657267964	0.757204704878879	0.47207502881089947	1.7707202663102217	0.004290990753404179	-1234.589458709133	-1192.6513004999374	-1941.048487708368	-53.65831645778286
575000	2.3058125041129056	-4659.02523805294	-292.463540861518	-4366.561697191422	9.493555360189891	25.357763539796974	7.164412297251842	0.6891451383196302	2.505216699194739	1.5411101322412581	2.0	6.0	2.0	3.0	7.0	7.559475573502889	0.7670751758145012	0.47834574457086726	1.7545790796146319	0.003773135333247878	-1234.3201866514187	-1192.8094524963583	-1939.4320580436447	-46.571725571567676
576000	1.491495355517225	-4668.94569533978	-299.5504292337549	-4369.395266106026	10.285116643283581	73.33646320913991	10.311925345319942	8.616689060681386	2.5491290710514853	1.0160413918985027	3.0	7.0	1.0	3.0	6.0	7.333666780135626	0.5371944747630301	0.6607009679248805	1.8021045573120897	0.0035794307428394815	-1233.869008884492	-1195.0889390718148	-1940.4373181497192	-51.61593927878039
577000	0.4520585285583065	-4670.962287532412	-303.5508731536073	-4367.411414378805	11.269034093104272	124.37655924154318	34.84226833877309	6.364730255663925	1.5273130704213302	0.8815992885930121	2.0	2.0	8.0	2.0	6.0	7.4257493634196114	0.6075398412189441	0.5135118721241415	1.8789482866569147	0.003286028105833827	-1231.3867197386635	-1192.181477227063	-1943.843217413078	-54.5356741755608
578000	0.7555347540355042	-4672.89731913421	-306.9079028642585	-4365.989416269952	11.873584826757378	134.95668021905257	117.35868671733984	5.924649163115208	4.055694427460745	5.047053377463934	1.0	2.0	10.0	6.0	1.0	7.4257493634196114	0.5940510127884232	0.5815648885766478	1.8243840986349293	0.003006686258195321	-1233.2917530952568	-1196.7836947296748	-1935.9139684450201	-54.040985805191085
579000	0.13687111818939357	-4669.429368649883	-301.6482095556646	-4367.781159094218	10.854567420762752	83.01012650878032	89.11285426573097	8.376589205980084	3.416571889433708	1.9834804044165957	1.0	1.0	5.0	8.0	5.0	9.99453374148832	0.5573954632318783	0.4820198600816542	1.9605846766864679	0.003578214374852049	-1236.4866405854725	-1196.3845637740883	-1934.909954734658	-50.249818544098964
580000	1.4561466186426322	-4664.251390785448	-297.74190937276603	-4366.509481412682	9.489277043981714	153.76717919884933	36.43088174058362	8.113297284481067	3.036723158792022	1.0012435489805447	1.0	2.0	7.0	3.0	7.0	8.939429605984053	0.572728122718275	0.6856237655221714	1.7416481117595537	0.004288879268696932	-1235.0706257709637	-1193.9514568639358	-1937.487398777783	-47.25872115550088
581000	0.8074154171511259	-4661.56377097022	-292.2249901704359	-4369.338780799783	10.158349911031928	21.465713625260104	20.083076995310428	2.0619808150129093	1.1696756818255047	2.2382909924810503	4.0	1.0	8.0	5.0	2.0	10.742134291824348	0.5385719718475099	0.7233599470152314	1.7380680811372586	0.004085715830563499	-1233.9067018548728	-1198.48039397315	-1936.9516849717602	-46.06000297055613
582000	0.6845276068571664	-4660.675303006231	-297.9583579935898	-4362.716945012641	11.75712399406874	32.704814907387814	16.614731770662107	5.4749557369303625	0.9476290248383626	0.6017018212430408	2.0	2.0	9.0	6.0	1.0	8.903347333786842	0.5864970522450492	0.5774078698523178	1.8360950779026333	0.0032440347637525497	-1236.6879417860541	-1195.3702261126136	-1930.6587771139734	-52.43611048410311
583000	0.15374487004431536	-4671.696160257018	-306.18244266802293	-4365.513717588995	10.462820235703294	80.91687105032743	24.814653322418128	4.995135732968259	1.871808607486857	3.6718301152796107	1.0	1.0	14.0	3.0	1.0	11.003796237519667	0.5306655003780233	0.4514454998892556	2.0178889997327216	0.0035647784589025555	-1232.1576202332758	-1194.2889324124828	-1939.0671649432359	-56.447703454352535
584000	0.5388839525404432	-4663.753450060122	-300.9242271210122	-4362.82922293911	11.011975152058989	99.57727862457246	18.942070171609387	6.807488049064266	2.4710563880905267	1.53696463872091	2.0	2.0	7.0	6.0	3.0	9.16886982097072	0.6164686308518302	0.49474721704775937	1.888784152100411	0.0031766453790298696	-1232.6727182961756	-1194.5972066111513	-1935.5592980317838	-51.94939423708783
585000	0.10228157700034668	-4665.173180332756	-298.255443528802	-4366.917736803954	11.584662812274498	64.84697093497189	34.80701670732225	2.233457068418947	2.937777282461003	1.0921820385498884	2.0	3.0	6.0	2.0	7.0	8.771467461666758	0.687810457474527	0.589600475186386	1.7225890673390873	0.003686269742397983	-1237.9606638552032	-1195.6705369428955	-1933.286536005855	-49.762302346713156
586000	1.153316358681086	-4669.32950859944	-302.74431810164265	-4366.585190497797	10.714000858352703	294.62732895490564	26.409223348560953	5.607045535809977	3.873571152947517	0.6949046680058133	1.0	2.0	9.0	1.0	7.0	8.723440428107008	0.6509714445548033	0.6163526116952714	1.7326759437499255	0.0034018723055057503	-1234.397112269143	-1196.818606842278	-1935.369471386376	-51.424272155147364
587000	0.24691499676604112	-4668.041074887249	-299.98069399867245	-4368.060380888577	10.249650802397166	409.7113461555056	39.18160131287827	5.9442895632277155	3.4683990391797934	0.9854105071360563	1.0	2.0	7.0	3.0	7.0	8.622392654100805	0.5424251111936237	0.5490677181529737	1.908507170653403	0.0034233482614600013	-1237.0389322865126	-1192.865182175176	-1938.1562664268888	-47.72764619809048
588000	0.4692041031800027	-4668.436876354649	-301.84676808899496	-4366.590108265654	10.235582615087884	1638.5007202923564	2.5886771788017096	4.810608598117345	1.7292192142492024	0.8656339210870364	1.0	1.0	8.0	4.0	6.0	9.280019120167783	0.6125715317296866	0.6254480426234547	1.7619804256468592	0.0034827940565366573	-1233.630018890207	-1193.4826117358689	-1939.477477639578	-48.76772199703819
589000	0.05552181541485801	-4667.2972259266435	-298.74491213310796	-4368.552313793535	9.632078519045024	46.97117896379282	13.701735390386302	3.80388484796677	4.5345117799132355	1.595184173458673	2.0	4.0	9.0	3.0	2.0	8.973887047813381	0.7160566211858148	0.5545788530254646	1.7293645257887211	0.0037458439028027466	-1236.4030253802332	-1192.7762927955116	-1939.3729956177901	-51.01456560122059
590000	0.7107402787332209	-4667.005706903279	-296.3042853592066	-4370.701421544072	9.663312346809384	117.36650396260673	10.98371534443821	2.880785107227168	1.2346192481225602	0.9954794421693485	1.0	5.0	10.0	1.0	3.0	9.796383095139701	0.5068771465291866	0.5093750515234862	1.9837478019473276	0.0037797513812283345	-1239.3098215315392	-1193.7121284551754	-1937.679471557358	-48.97718266215662
591000	0.43144133036201815	-4666.112343291905	-294.0901912145984	-4372.022152077307	9.467977191992937	91.34220503290271	1.273384789275221	4.752113861969584	1.7767628585816335	2.094482288555085	2.0	7.0	4.0	5.0	2.0	7.827638577208865	0.6099421278788898	0.5822163202584424	1.807841551862668	0.003759172954592913	-1232.6611490474615	-1192.4480500356642	-1946.9129529941806	-45.071209147752405
592000	1.2428056130784533	-4661.5275983104275	-295.31028430390137	-4366.217314006526	9.6695387417117	69.20755058095607	5.020399814047762	2.167591824180665	2.198839213697683	1.304961697820413	3.0	5.0	2.0	5.0	5.0	9.081317375173679	0.6357540618307538	0.549553456523378	1.8146924816458687	0.003769755363230523	-1235.8260302994286	-1192.6670579034424	-1937.7242258036545	-49.084088550610865
593000	0.7946610403417562	-4661.435172158739	-298.5743393676936	-4362.860832791045	9.526420326791492	34.40025146523875	23.718313431352307	4.04262908866534	2.149751666238451	1.485266778530327	1.0	5.0	1.0	6.0	7.0	8.22158339377955	0.5427260381263371	0.6127428605972779	1.8445311012763854	0.003723298683140444	-1232.3802702653368	-1193.4398444302674	-1937.0407180954405	-51.72184802873477
594000	0.6336715698184934	-4674.856389113122	-301.54501255300335	-4373.311376560118	10.466534206978663	25.78078113801011	14.697188097984563	8.020968353358732	5.361617188483446	1.934326464641373	5.0	2.0	1.0	4.0	8.0	9.255879558484251	0.6746550646796957	0.3822404037915776	1.9431045315287272	0.0033912544399382566	-1232.4632633095705	-1200.6110071922524	-1940.2371060582952	-53.967950009477406
595000	1.3224495518409016	-4666.025291031542	-301.19722034692387	-4364.828070684618	10.98821815105545	64.41353889776914	16.53233170205567	7.221076769486983	6.082433972571649	1.8302124544935057	1.0	3.0	2.0	6.0	8.0	9.804841045225219	0.6018904067361468	0.5808315668330333	1.8172780264308204	0.0036187890166327363	-1233.7388980172489	-1196.4027931684743	-1934.6863794988947	-51.900797645628295
596000	0.6689600329815999	-4662.51207612784	-296.3127926525312	-4366.199283475309	9.99122441636995	30.360351008865294	8.468381053583842	8.359493526197834	2.4756689601407955	1.3792826624145522	3.0	5.0	3.0	5.0	4.0	7.7784819233533495	0.7558657071694773	0.6699046534461659	1.5742296393843578	0.0041941042070010115	-1235.8431927715667	-1194.5559068395578	-1935.8001838641849	-49.89104253161122
597000	0.7861242347092006	-4652.29988299107	-288.6257250907704	-4363.6741579003	8.87774069537404	11.704452950419716	7.033520885436457	3.877299630700305	1.7368306749652584	0.5333753779919892	3.0	7.0	3.0	1.0	6.0	8.499576790533082	0.6269077214472496	0.5610826011959387	1.8120096773568126	0.004960924347885396	-1234.609593854422	-1194.4956352976071	-1934.5689287482712	-45.542139814904466
598000	0.8193047158289306	-4661.804438510513	-287.7835734260518	-4374.020865084462	8.932690135680824	55.48048502326423	8.440247553431773	2.871811421745994	1.1389837748780498	0.2387970876794657	2.0	9.0	1.0	4.0	4.0	8.67116066009144	0.47905775611716694	0.6664535099372854	1.8544887339455485	0.005191644530545031	-1236.2914328006832	-1199.0009741743843	-1938.7284581093943	-42.916259510462275
599000	1.634259054582449	-4661.217830274568	-291.62905019598264	-4369.588780078585	9.174863985301192	141.16619120188312	6.954366396174418	2.5507243532687216	1.7235151918943783	0.6180868061860914	1.0	9.0	6.0	1.0	3.0	9.978061566633947	0.8242846539601394	0.4902940191082538	1.6854213269316076	0.004979660705338603	-1239.8539120244202	-1193.8694206839268	-1935.8654473702384	-44.29980312409818
600000	0.7279207363848741	-4667.6043355867305	-298.68292049936986	-4368.92141508736	9.13138240106217	100.04136795028751	3.3659609350800395	3.678119045404483	2.158000238847256	0.9230271477940908	3.0	8.0	2.0	1.0	6.0	11.25179002392009	0.6190621058673469	0.53337914120793	1.8475587529247244	0.004216079964407734	-1235.2837607659812	-1194.3439479427236	-1939.2937063786558	-51.36659771832376
601000	0.8119936290985432	-4668.991884878294	-298.2543297637438	-4370.73755511455	9.329846914245108	29.494077929632525	20.812100991004115	7.714834480149922	12.220693013225661	0.8772649066343433	4.0	1.0	4.0	4.0	7.0	8.693089377267427	0.6769919290799976	0.5657168131322471	1.7572912577877566	0.0041890562203292766	-1236.2435051589298	-1194.0734379088528	-1940.420612046767	-48.75093992257013
602000	1.3137913595720185	-4663.984975685938	-299.53924314554274	-4364.445732540395	10.316647269203703	31.860442771724788	12.988774208021256	4.71329894896526	8.836233179008598	1.8319688851171985	5.0	1.0	6.0	1.0	7.0	9.565180927984972	0.6038507779468558	0.663866665595986	1.7322825564571596	0.003819902210874057	-1234.3245200658646	-1194.20622636059	-1935.9149861139394	-50.95391821682062
603000	0.5859090375097615	-4664.198940085588	-295.1949994606664	-4369.003940624922	9.679008964419644	55.596981802972095	11.777724984522552	2.1691050463445656	3.0862620182194673	0.8922352685695378	3.0	2.0	7.0	2.0	6.0	9.565180927984972	0.6619749958579676	0.7267791479163201	1.6112458562257137	0.0037126167645302652	-1232.7633521471896	-1192.8893480946365	-1943.3512403830953	-48.1666798853916
604000	0.31134671961894966	-4654.565555182959	-294.60522270400804	-4359.9603324789505	10.534995954735942	52.87410194612152	13.196211492359604	4.194090738363618	1.9065879311030356	0.7419258758450596	1.0	6.0	6.0	1.0	6.0	9.654630903315917	0.5443963717873499	0.5717947308169586	1.883808897395693	0.0036342984379861354	-1233.2702469567446	-1192.6902668248192	-1933.9998186973864	-48.07339636811008
605000	1.1530645127555095	-4663.436007292475	-294.36898837166484	-4369.0670189208095	9.182962457250499	49.85947666516392	17.550506456990828	3.7967981484936915	1.0578240586641525	0.8435516033118822	3.0	7.0	3.0	3.0	4.0	9.07749623451333	0.6030861589948571	0.5241529085350124	1.8727609324701322	0.0043383733335937615	-1237.2011709279245	-1194.27522622956	-1937.5906217633244	-48.186423733877
606000	0.30614805442157467	-4667.075877189701	-300.8978363076397	-4366.178040882061	10.071807744554148	50.90746116022228	9.591395898868768	6.953374750125287	3.1546097653499365	2.4630489586444475	2.0	8.0	4.0	2.0	4.0	9.094645082474962	0.6268814917312421	0.5003575757986274	1.8727609324701322	0.0037050307344584266	-1234.7372106972616	-1194.0758462506237	-1937.3649839341765	-53.07483770788001
607000	1.3121345589551443	-4662.801797664084	-294.7322471864277	-4368.069550477656	9.45469835031839	55.85090944172803	11.848543119329571	3.2156304833091047	1.0454850745334938	0.8283601584879549	1.0	6.0	5.0	5.0	3.0	9.021761970620672	0.6202921682394863	0.45953899629890277	1.9201688354616122	0.0036237793358549534	-1233.0768971222667	-1193.181066242353	-1941.8115871130365	-48.943029407935114
608000	1.2510274889711273	-4663.592927291728	-296.55059569717434	-4367.042331594554	9.932268063553108	109.2661445987185	5.163662640392419	2.8359416132836714	2.132373610275867	2.1498826334096965	3.0	8.0	2.0	6.0	1.0	10.564267216601294	0.688944215559901	0.5714696246701789	1.7395861597699211	0.003814787486558157	-1234.9655324760051	-1192.3877031546394	-1939.6890959639093	-48.74918978983038
609000	0.6206726403126979	-4665.958113513074	-296.8229543098641	-4369.13515920321	9.902020806710476	29.153353104068685	6.074604959650155	8.631205206020448	2.8899799579901813	0.4881373088664258	4.0	7.0	1.0	7.0	1.0	10.564267216601294	0.5990800857661273	0.5011657935043341	1.8997541207295396	0.0038791326495066026	-1233.1582070359796	-1195.5783210456786	-1940.398631121551	-50.30810691428219
610000	2.05139573219321	-4656.364554934668	-294.15785710326253	-4362.206697831406	10.163674601622388	25.472155404728735	2.229457924870333	4.722120595803331	1.654166587741777	1.250679878980803	5.0	3.0	3.0	5.0	4.0	10.794868244426095	0.5835985545729445	0.572959015192086	1.8434424302349701	0.0036178139523713087	-1231.2006117071994	-1195.1221852286508	-1935.8839008955558	-48.875828144549516
611000	0.8077478255212585	-4662.650009411595	-301.34376445197125	-4361.306244959625	11.800958456315703	118.94124676224412	13.47183518011054	7.10879587033978	5.510212477855954	1.4095515578414501	2.0	1.0	6.0	4.0	7.0	9.862611223170152	0.5765970317303414	0.5808807326020772	1.842522235667582	0.0031174601007153894	-1233.7151682849733	-1190.5906633569753	-1937.000413317676	-51.298831526265026
612000	0.9884791826851247	-4669.2625337676645	-302.19061990913684	-4367.071913858527	11.450879549528548	59.899253047264715	47.589282882833885	10.718113058374351	2.888496792348335	2.544064711142362	2.0	1.0	3.0	1.0	13.0	9.20944706616106	0.5207851953297776	0.556628819641445	1.9225859850287779	0.0033503172742133844	-1235.3817137895744	-1191.2253946453586	-1940.464805423594	-52.06130980089602
613000	0.422983187808601	-4672.513232929852	-304.46887568451365	-4368.044357245339	10.296541671353086	203.04047705087316	8.980029701178776	10.43210590549327	6.4619863729838345	2.6346224876664315	1.0	2.0	1.0	1.0	15.0	9.364915631162638	0.5959348507194446	0.5891639258966601	1.8149012233838957	0.0035021167728944715	-1234.6043795651726	-1190.7543310823044	-1942.6856465978617	-52.70768534196412
614000	2.1686639067473	-4675.540764129338	-304.5592842393123	-4370.981479890025	11.735349992241066	235.07387779384797	21.6907696170285	8.288067141340406	5.956699857352355	1.6702329564668061	1.0	3.0	7.0	2.0	7.0	7.261559801875343	0.4987566855498649	0.5554140864281221	1.9458292280220133	0.0032889573125092922	-1234.5446881780906	-1197.1076399800754	-1939.3291517318592	-52.948683501936216
615000	0.7912895155077742	-4664.11885997968	-300.9833788967769	-4363.1354810829025	10.212725523439413	50.26202584662891	15.402847299702763	8.529109664184503	6.769184085469033	1.7321544214381062	1.0	1.0	10.0	3.0	5.0	8.003355801171423	0.6046150648897795	0.5257077464772799	1.8696771886329409	0.003328068971650731	-1233.9870549387758	-1189.1321217464433	-1940.0163043976838	-52.11035937282276
616000	1.048783384735934	-4665.47450979179	-300.8788449419911	-4364.5956648497995	10.930359194998056	67.05964427269485	39.40201917030692	4.466538220102308	1.9263888647336453	0.8787438365469915	1.0	3.0	5.0	4.0	7.0	9.821972859520185	0.5832540373922891	0.6702863758886626	1.7464595867190484	0.0034859735406329753	-1235.675325898806	-1194.1147188239058	-1934.8056201270874	-52.51009128037233
617000	1.0868946089811935	-4666.52832328007	-299.9236516530935	-4366.604671626977	10.255641735786186	62.18749342724047	26.772589768623817	8.400845470137456	1.6812141911389493	1.0661322160063973	1.0	3.0	9.0	5.0	2.0	10.840366917842848	0.5908976447673291	0.6120489637979281	1.797053391434743	0.0036439577464718494	-1233.3875386116904	-1190.3515971530485	-1942.8655358622375	-51.507762518099
618000	1.2621396334734822	-4663.408144967531	-299.37072661325203	-4364.037418354279	10.15043702453389	30.736887588137435	3.329680865729533	5.022898680321076	2.134554307351639	0.6773511956677595	4.0	1.0	9.0	5.0	1.0	11.261988259994052	0.6573511422531938	0.5754320073328218	1.7672168504139845	0.003950343008773157	-1235.8622082761542	-1190.4952953065138	-1937.6799147716106	-53.905573192911476
619000	0.556726178444368	-4664.334738751687	-300.92583554197915	-4363.408903209708	10.679112883713719	61.47177611702218	12.541354663721748	5.172987877774404	3.2662344054911636	2.110800271974023	3.0	2.0	8.0	1.0	6.0	9.086428954087044	0.5684751532050958	0.514089503898976	1.917435342895928	0.003213594590733293	-1233.990214075267	-1190.3235385020712	-1939.0951506323697	-52.97312493363385
620000	0.38425336432591095	-4671.84011023393	-303.0011303815925	-4368.838979852338	11.161382637756304	286.1687117704239	4.997999495556758	4.36654077718259	0.26087820467311923	1.2020322261647056	1.0	1.0	15.0	2.0	1.0	6.490115489863296	0.634810637341194	0.6120311789796647	1.7531581836791412	0.0032210783424083695	-1236.2988004657768	-1189.434032986218	-1943.1061464003428	-52.26136511227985
621000	0.43504539949628596	-4670.630271000484	-305.0218773726232	-4365.608393627861	11.484932543127675	51.29463180871241	18.346535864488583	5.5053589450305624	2.4211183379761674	0.6103380298787957	1.0	2.0	14.0	2.0	1.0	9.837278818884952	0.6043418672815088	0.6210308642178756	1.7746272685006155	0.00311932167517803	-1232.6326721469943	-1193.619772114821	-1939.3559493660464	-57.75301437783478
622000	0.9359542478262705	-4673.2026039485045	-299.20119349241105	-4374.001410456093	10.883227346041913	64.91771430458148	41.45047780907437	8.583834849233323	0.9876611295901077	1.106484632519283	1.0	1.0	11.0	3.0	4.0	7.317107461242138	0.6704914229251957	0.6060071839460793	1.7235013931287246	0.0036327077353483514	-1235.1314821148235	-1193.5377854030469	-1945.332142938223	-50.663300442630174
623000	1.1287238972748241	-4671.103663281454	-303.78518835467355	-4367.31847492678	10.525067128755126	39.41274713842197	11.450350920008725	7.799705870663793	0.9674177102900704	1.287734310809444	1.0	3.0	11.0	2.0	3.0	7.0599829063418635	0.5304901193177302	0.6056016210129793	1.8639082596692902	0.003714325702066802	-1233.0783401314418	-1189.934969062045	-1944.305165733293	-57.33823881142388
624000	1.0548347161357867	-4659.076561879391	-294.05403615406044	-4365.0225257253305	10.013040482478662	39.83080079504996	15.190030539542995	4.369040651259804	0.617322146797441	0.9970012926583723	2.0	4.0	7.0	6.0	1.0	10.872869268792183	0.6876131990090805	0.5298820095735243	1.782504791417395	0.0039909132436729815	-1235.2870869150565	-1191.0830626178147	-1938.652376192459	-47.90183042720285
625000	1.261568241669591	-4671.36485924851	-298.46557447257555	-4372.899284775934	10.011516459430673	57.46555822654168	8.427527934366244	6.200730211309238	0.5129494056784375	1.7276494791731376	2.0	2.0	9.0	3.0	4.0	8.553237423830682	0.7087032375775972	0.65791502659855	1.6333817358238525	0.0045716410642089545	-1239.0794246353182	-1197.3466984384347	-1936.473161702181	-50.33657279668085
626000	1.6732182868107421	-4678.165013019347	-299.0450599656783	-4379.119953053669	10.427083591705763	117.78525908639497	47.64247288593073	7.071134227404041	0.6801783046771789	0.37597662823535133	1.0	1.0	10.0	7.0	1.0	11.974207351450447	0.5516934262852504	0.47256915234653707	1.9757374213682124	0.004072428953855877	-1242.2858641063744	-1194.3044396738435	-1942.5296492734503	-50.12986484181124
627000	1.0529390019480749	-4668.511792842002	-295.42413402549244	-4373.08765881651	10.582303220069685	38.84453544740562	26.730636568513304	4.070366532853735	1.679064312817403	0.5292704157869396	2.0	1.0	8.0	7.0	2.0	7.056405782331492	0.7187170936014705	0.5955311102700737	1.6857517961284554	0.0036251978863727943	-1236.989003997233	-1191.3568616176553	-1944.741793201621	-49.116629634934874
628000	0.7883898197910391	-4670.599404490251	-301.25696941954993	-4369.342435070701	10.917769870034286	14.981439197610266	19.026134161888397	3.116879905776961	0.7716855051786381	4.061803628782137	1.0	3.0	13.0	2.0	1.0	6.324336199372539	0.5394834931535523	0.6639316612027532	1.7965848456436944	0.0037923046091251377	-1233.7352179429927	-1194.992407703359	-1940.6148094243486	-52.972031166565095
629000	0.9285067638262516	-4662.098202298417	-292.3390049271909	-4369.759197371226	8.662185097526626	19.64196752641843	6.865428255576796	4.879830741584969	8.870256748819667	1.2001260507544098	3.0	2.0	8.0	1.0	6.0	12.211406088628143	0.6475554684165553	0.6958522605610088	1.656592271022436	0.004931015718238529	-1236.9883575876954	-1193.7208537022118	-1939.0499860813193	-44.915127451515595
630000	0.5171159276159525	-4666.147885381351	-296.49864233782637	-4369.649243043525	8.957485821103731	34.46509808735923	6.7586413902260825	6.016605741705683	3.9996125710420967	1.0574343234069112	3.0	5.0	6.0	4.0	2.0	12.391083973703777	0.6505346903603191	0.5490823013358833	1.8003830083037977	0.004152660265222129	-1238.594896602804	-1193.9039648664993	-1937.1503815742217	-49.53626201911244
631000	1.1370411127452775	-4661.248843209387	-296.0268912405004	-4365.221951968886	9.419883983480606	31.72460525049453	11.099296447513822	11.003194649026971	1.7952161537918137	0.9603306176725608	3.0	3.0	8.0	1.0	5.0	9.690489343470736	0.6671285873546648	0.5537064177898019	1.7791649948555335	0.004279499903621301	-1234.0697202267481	-1193.7607458798325	-1937.3914858623057	-49.153560662035254
632000	0.5817740486936205	-4653.729990027542	-292.2407716345671	-4361.489218392975	10.901522970733351	28.933061674317237	12.065328392864	4.069671765884604	0.6273859945488233	0.9568459011524975	1.0	2.0	10.0	4.0	3.0	9.690489343470736	0.6574827209419898	0.5087397857520457	1.8337774933059645	0.003938782384883038	-1234.8984281132937	-1193.213747250063	-1933.3770430296186	-47.11983874489597
633000	1.947868701593559	-4664.453836509994	-299.243021099182	-4365.210815410813	11.371331985133493	44.593414654234685	4.098001226552295	3.6166942042881383	0.9401370215734549	1.030204711654525	2.0	10.0	1.0	3.0	4.0	6.836618606063574	0.6156065224264701	0.5199107006627747	1.864482776910755	0.0034123823673354575	-1235.051365102872	-1193.6153395162712	-1936.5441107916693	-54.50252179083376
634000	1.2856122809106925	-4663.353877308311	-299.18205832993533	-4364.171818978376	11.509208620306325	27.270067931511694	9.288023924269321	2.985442137609637	2.759077287719815	1.2540690690238072	4.0	7.0	5.0	1.0	3.0	8.251535296426415	0.5854976355260207	0.5823638479687792	1.8321385165052002	0.003431100506644432	-1231.7285056818473	-1190.7324018008496	-1941.710911495679	-53.82347518271942
635000	2.59626886436259	-4666.56558237398	-300.4849080286707	-4366.0806743453095	10.175406868412495	124.2846974542707	9.104141409041622	6.022717037475489	1.3829717911775066	2.1937404656494577	1.0	10.0	2.0	4.0	3.0	10.233426546636839	0.6511908496724117	0.5433050959978795	1.805504054329709	0.0038001842111847514	-1233.3849689745691	-1192.8367017960643	-1939.8590035746759	-51.376421697937
636000	0.31557817495017026	-4672.380605881913	-296.7551747603926	-4375.62543112152	9.472868906849932	29.034556595581932	7.673258383446051	2.5237003825470854	1.3207906975318073	1.8176303432295577	2.0	9.0	2.0	1.0	6.0	8.536018489841265	0.46143539522775767	0.5667160048639389	1.9718485999083035	0.0034594834108116665	-1239.9358054786921	-1192.0243588625185	-1943.6652667803096	-51.88100031325984
