# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:42 BST 2015 [seed=1430153560927]
state	age(DUCK_VIETNAM_376_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1806000	0.43572927242254095	-4661.444478915111	-285.7907356159125	-4375.653743299199	8.415298047328273	26.4511770048772	13.84467401674145	2.9790458825830024	0.8755032889439832	0.1392104989359452	1.0	4.0	13.0	1.0	1.0	7.587714324344848	0.5924704031226637	0.45351637168846626	1.9540132251888807	0.00583578205050567	-1236.4476786635478	-1190.0715082670636	-1949.134556368588	-42.177072735546915
1807000	0.22653824991934046	-4657.4465436435585	-287.5427700925361	-4369.903773551022	8.382887830096575	126.76659745954922	34.01474269217182	1.8312098121945157	2.164152002480785	0.10877523136751865	1.0	2.0	12.0	3.0	2.0	8.272573077062686	0.6344943909637445	0.47033855353866766	1.8951670554975983	0.0049685075043179655	-1234.575185519944	-1192.4547433465843	-1942.8738446844936	-39.028581316462976
1808000	0.8818873372522678	-4658.290577143573	-283.01141099194746	-4375.279166151625	8.319296354886095	43.41931721591502	3.084457955489664	3.4373764661565778	1.8609371471408227	0.2097739910360647	2.0	1.0	9.0	6.0	2.0	8.56149986829021	0.7289619350634161	0.4556030878330688	1.8154349771035256	0.005778939069606535	-1239.685828185475	-1195.2483961989783	-1940.3449417671716	-38.24208767936113
1809000	0.26944933500666757	-4663.674343860776	-287.6555476003929	-4376.018796260383	8.17616814827778	32.05506287368808	67.38169742030583	3.718982173951983	1.2901770339706438	0.5370713190689781	2.0	1.0	10.0	1.0	6.0	9.103099779852975	0.7219239639622944	0.5390885427297571	1.7389874933079592	0.004850772554283054	-1239.2392206990671	-1191.252347342411	-1945.5272282189057	-39.554462444514435
1810000	0.12091996058475749	-4662.080674028131	-292.0034952926769	-4370.077178735454	8.669489548464322	241.57107052495874	13.312526606565404	5.469539662274759	0.2839712306111411	0.4306043340432297	2.0	2.0	9.0	2.0	5.0	9.103099779852975	0.5022893396897303	0.4885161120147601	2.00919454829552	0.0051275947755019535	-1237.4918065578288	-1193.7727693631643	-1938.8126028144611	-43.49877655750886
1811000	0.10891275471879158	-4654.117681638492	-281.90365198588404	-4372.214029652609	8.415429671562686	16.81734940655117	3.096675802603364	2.9254500507773367	1.138211042464131	0.2334358128097599	4.0	2.0	10.0	2.0	2.0	8.438374054897636	0.5705621281969673	0.4860710521660247	1.9433668196370184	0.005309194159525085	-1237.948753516845	-1191.8608899270725	-1942.404386208691	-39.81129102539038
1812000	0.5582225876816789	-4650.836465500799	-286.51345201959657	-4364.323013481202	8.192628235968062	27.869382446156965	5.126358935214377	1.2716597127699547	0.43180264678118335	0.026520310692997463	11.0	1.0	4.0	3.0	1.0	8.573510391879672	0.578888764723404	0.5638556326564692	1.857255602620137	0.00566334909267321	-1234.0792811351814	-1192.5304975101483	-1937.7132348358728	-45.583294901576025
1813000	0.05416235193303831	-4641.392052185608	-276.2170218703058	-4365.175030315302	8.183442062140012	6.803224499574554	3.3071044204574496	1.344518933911318	0.14366314073304004	0.026477383419924935	10.0	2.0	4.0	3.0	1.0	7.653203461396969	0.6113792986152687	0.594511148217329	1.7941095531674125	0.0053911281266045665	-1235.6208737759182	-1192.7333201639021	-1936.8208363754823	-39.3529536870469
1814000	0.6870692956037313	-4641.772427969583	-272.1902354810119	-4369.582192488571	8.156706936446803	26.654391432477702	1.5113829105680885	0.2616108720754485	0.1523199524855805	0.014336920345004344	5.0	9.0	3.0	2.0	1.0	8.210067595165084	0.6933428495242686	0.4812708795665029	1.8253862709092388	0.005047384695018227	-1232.9426140016226	-1192.0277711243634	-1944.6118073625858	-35.16394223635122
1815000	0.02641040779123438	-4649.094835402334	-279.0315982507516	-4370.063237151582	8.264357917124658	17.657435964576784	4.210789894048168	1.9924291760679924	0.4138222115880027	0.195877283735222	4.0	8.0	2.0	4.0	2.0	9.360918784957496	0.6216931005843866	0.6800210130390336	1.6982858863765897	0.005016949079477105	-1236.498584530466	-1196.8909684500545	-1936.6736841710613	-38.15686787479724
1816000	0.10771368128089964	-4664.343639768634	-279.7182929127395	-4384.625346855894	8.302416733329894	17.347387223342135	3.6564244410167186	1.9700909195948118	0.34409950264419636	0.05082685263396588	5.0	2.0	9.0	3.0	1.0	9.16416570181238	0.5781007903079153	0.48046912000806236	1.9414300896840322	0.005264883622630822	-1242.2954069658106	-1198.6682900888143	-1943.6616498012695	-39.55790720249059
1817000	0.03725038550052845	-4656.21881102314	-286.3491993456024	-4369.869611677537	8.280608938814852	13.874476286378249	2.747366017733798	3.309586283681595	2.5740101547925263	0.8198400054606875	6.0	1.0	4.0	4.0	5.0	7.342943579153894	0.5467856948515485	0.7106156911298823	1.742598614018579	0.005320856179855338	-1235.2730170025293	-1194.1014482132118	-1940.4951464617964	-43.18501127501722
1818000	0.38982775241504664	-4660.477581761629	-288.43525127866934	-4372.04233048296	9.10145620429311	24.06847080040697	3.0702222964516723	5.030437661256698	2.0850176686404267	1.3304492609016862	2.0	5.0	2.0	4.0	7.0	8.944667506875863	0.6097869086526236	0.630524045161368	1.7596890461860182	0.005994484881023737	-1235.7697787204265	-1198.3031842034034	-1937.9693675591307	-43.333242179948385
1819000	0.38982775241504664	-4656.388212405363	-287.11746953944265	-4369.2707428659205	9.232355197797483	18.65167912190842	4.763782354641729	3.313098007897929	0.659915101023477	1.178892737758949	2.0	7.0	4.0	1.0	6.0	7.92385134048126	0.6067213281476942	0.5932701515085229	1.8000085203437926	0.0049538417631722126	-1233.0746400622577	-1190.5531323862565	-1945.6429704174059	-43.65743027498171
1820000	0.777183121284079	-4653.842634124494	-287.75356693236574	-4366.089067192128	9.234407618617361	20.40014429690432	2.5183923513080466	2.323302291772816	0.5242251663097826	0.5996157526193973	7.0	5.0	4.0	1.0	3.0	10.304386370968444	0.5814220739347284	0.5549127948790215	1.8636651311862598	0.004441576693753123	-1234.8218489877283	-1194.1927480742454	-1937.0744701301537	-45.59519274250154
1821000	0.5392027478306018	-4656.013429317203	-285.7738953005485	-4370.239534016655	9.01282853537405	46.08015417237826	8.60898507359563	2.0845235194618486	0.6087421553389923	0.2579603901041977	3.0	3.0	8.0	4.0	2.0	10.813078532946982	0.4307270192366629	0.5817829727635765	1.9874900079997702	0.0049437426069438425	-1238.4328423609018	-1192.7517296422293	-1939.0549620135241	-41.938129771357076
1822000	0.15831984619640593	-4662.833170013531	-293.96689618555297	-4368.866273827978	9.065126017062704	20.082950674299095	6.462559376205279	4.379873646684674	4.866381671128982	0.570803921540617	3.0	4.0	6.0	1.0	6.0	10.656199280014912	0.5374162940067564	0.6475356263380382	1.8150480796552153	0.004573805941390695	-1233.7913343895868	-1192.865060962035	-1942.2098784763566	-48.189209360498836
1823000	0.09125189942896261	-4660.133345137738	-293.8104461932617	-4366.322898944476	8.850254918872176	30.97014576069732	15.12846436382266	6.297113883884866	1.701156786237774	0.9753965221529911	1.0	4.0	7.0	4.0	4.0	7.243657382388266	0.6845995438252522	0.5057001700209712	1.8097002861537868	0.0046239148077426104	-1233.9432003779389	-1188.9310086933313	-1943.448689873206	-47.86953600162451
1824000	0.41633157038979907	-4668.418701339815	-294.93888288835507	-4373.47981845146	8.362964879134033	50.10193661354221	8.260374342183585	4.10351838572666	2.9290924221689685	0.5313627213244734	2.0	4.0	7.0	5.0	2.0	8.860121816178559	0.6645682562781347	0.5608126614266298	1.7746190822952457	0.005237777898342361	-1226.4625570465132	-1189.5183119250814	-1957.4989494798654	-48.51583473634416
1825000	0.4924216049940398	-4664.815644468263	-296.8984380224879	-4367.917206445775	8.663782624825487	20.384797358126768	14.562943912578746	3.494457034333941	3.4686215633919417	4.05106924681136	2.0	2.0	3.0	11.0	2.0	7.132196963285803	0.5192537815003286	0.617640150923765	1.8631060675759166	0.004184864383691102	-1235.4693688164473	-1190.1841622225681	-1942.2636754067598	-50.357431738539454
1826000	0.6362776111489272	-4661.672336702405	-294.3713278436723	-4367.3010088587325	9.966211056970879	37.66709123858422	6.38619535542398	7.820045568946691	1.5760645639135962	0.7060560368138996	1.0	6.0	3.0	7.0	3.0	8.685783758255667	0.6895956672397967	0.536616657724888	1.7737876750353254	0.004169931073337539	-1234.4136733288517	-1192.3621050343793	-1940.5252304955018	-48.284202436686854
1827000	0.21274943776750543	-4657.278840074665	-293.84972714766974	-4363.429112926995	9.237574628053315	50.006550530748235	17.751059481459556	2.1403496447662347	2.324497246595124	1.366997781197951	1.0	7.0	2.0	5.0	5.0	8.12583643798488	0.658372775656033	0.5325410123976082	1.8090862119463689	0.004414928802248593	-1233.4196538995077	-1192.06498353865	-1937.9444754888373	-47.041272991519996
1828000	0.14318683162769963	-4664.919726425823	-299.01430353477457	-4365.905422891048	11.333455086517498	57.95821047783842	26.184572661305378	3.4394917931157574	1.8554229386108683	4.478186804197268	2.0	1.0	7.0	6.0	4.0	8.584096043309643	0.6667582216371493	0.5490829154806045	1.7841588628822564	0.0037877254841987866	-1236.583929608271	-1194.4223281711454	-1934.8991651116316	-49.83167902008362
1829000	0.30906633259547983	-4666.715322556364	-294.96559579300134	-4371.749726763363	8.669969268127936	17.569651951270014	8.587571954269771	12.334502592433521	2.266893220805588	0.836895245002884	4.0	3.0	6.0	4.0	3.0	7.638416900689749	0.5262069764375393	0.6408647174069814	1.8329283061554893	0.00424469168809392	-1237.0060503566708	-1191.976422929553	-1942.7672534771386	-48.98236371776952
1830000	0.022372050840576085	-4663.45261272747	-288.247475738963	-4375.205136988508	8.293517964744442	18.440207937495487	17.926185500092462	9.115405242954598	1.379255135338627	0.5810470503385888	4.0	2.0	5.0	4.0	5.0	9.814272997256154	0.7050600451820142	0.6052541761001564	1.6896857787178396	0.004662235026837477	-1237.2340501505255	-1191.9863061804904	-1945.984780657492	-42.40508183199701
1831000	1.2458732038345133E-4	-4658.427910980649	-288.76412089504544	-4369.663790085604	8.440627143359002	33.52392229035454	5.748826839955393	10.079902812194822	1.6933798601105845	0.5894679417846983	3.0	3.0	4.0	4.0	6.0	9.845558407624416	0.6845790964640328	0.4790181481624506	1.836402755373527	0.005128820563055193	-1233.1035482764098	-1190.7696687202738	-1945.790573088921	-42.166841016647595
1832000	0.16877554919041815	-4667.144692972129	-290.11973303823527	-4377.024959933893	8.301952842972845	55.03589644303189	9.500868202585433	6.225568019605719	0.41027558213675286	0.6276352891546502	3.0	5.0	6.0	1.0	5.0	10.36753677292476	0.6211762911720365	0.6044591600772533	1.7743645487507205	0.004594935075403575	-1238.147022018689	-1195.4496820413913	-1943.4282558738132	-43.89386663931625
1833000	0.476376591548636	-4645.497070027731	-277.9918212153807	-4367.50524881235	8.244188813371737	20.320542729773656	3.500289649376358	1.6212780910718156	0.8822998541685401	0.22390087922740512	5.0	6.0	2.0	3.0	4.0	7.411499175642691	0.6199023048834676	0.5985547280588757	1.781542967057667	0.0049612163429513245	-1234.0358138761483	-1191.939144055867	-1941.530290880335	-36.66276979933678
1834000	0.773082048142354	-4648.938632807552	-279.012235671578	-4369.926397135973	8.280639230309127	11.855477900453122	1.8785611497615136	1.4251507951205828	0.28437146632998855	0.16521217185056888	6.0	9.0	1.0	2.0	2.0	8.600665336854545	0.540700964442072	0.6921822870757015	1.7671167484822368	0.004840102374851228	-1235.2845922695008	-1193.3795843433547	-1941.2622205231175	-40.23139131378665
1835000	0.31228247788852403	-4650.759299829884	-278.25395542513576	-4372.505344404748	8.11601121209757	52.89054240151119	3.621027442146745	0.9997795122562868	0.20336095487420047	0.20460156950297942	3.0	11.0	3.0	2.0	1.0	8.415136628236665	0.6718702222130792	0.5565425444703914	1.7715872333165397	0.004496229223715176	-1235.970290571063	-1193.0536307392874	-1943.481423094397	-36.68112761700156
1836000	0.4618095187086382	-4654.175656746865	-282.59407622170073	-4371.581580525164	8.378896673833733	98.60923046807842	2.463159821600563	1.1080947417954972	0.4119368534667578	0.19232967781750882	3.0	11.0	2.0	2.0	2.0	8.415136628236665	0.6457254374257021	0.5565425444703914	1.7977320181039167	0.0045968458516240625	-1236.0414649314573	-1191.6369942771196	-1943.903121316587	-39.59251351312446
1837000	0.7210910845350145	-4659.570961887241	-283.36014334745437	-4376.2108185397865	8.17823774239672	139.84118410937987	5.497510822682796	0.9342398786471002	0.5027336950195671	0.3336098201260095	2.0	8.0	2.0	7.0	1.0	7.506408067106264	0.6487172115451565	0.5565382981755229	1.794744490279331	0.005062425793675148	-1238.6388919660221	-1195.274178302121	-1942.2977482716437	-38.84532020647574
1838000	0.032475049561528024	-4658.261572189438	-288.6872338526896	-4369.574338336749	9.021047908160538	43.89491415883614	6.6022424274349865	3.9035461984555613	0.2866889680229491	0.986344501880681	2.0	8.0	3.0	4.0	3.0	7.743501102228047	0.6342061705643562	0.5197189111468989	1.8460749182887553	0.004141587245035092	-1235.0141378749922	-1191.1200944769344	-1943.4401059848226	-42.56276841975586
1839000	0.3412922683388824	-4654.729168050805	-284.1974241285322	-4370.531743922273	9.018145167325311	25.498247729631018	2.955316367750545	0.6638352697810361	0.30433243638054264	0.8743956790926525	5.0	11.0	1.0	2.0	1.0	8.79936073378165	0.49716936646970866	0.5267749352373262	1.9760556982929758	0.004169517142585542	-1237.0557212885624	-1195.5046134594027	-1937.9714091743078	-42.13063426603749
1840000	0.8981470722876872	-4663.495206533217	-287.9826982479948	-4375.512508285223	9.052537120076222	14.578592914907397	3.0747263666076328	0.9232529442074604	3.1383975838793376	0.5938273053602061	4.0	9.0	3.0	1.0	3.0	8.79936073378165	0.49970526199953047	0.7030710593099756	1.7972236786905047	0.004260259765695247	-1238.9298198078905	-1192.769495948152	-1943.8131925291805	-43.90365066416131
1841000	0.11365532160323152	-4668.3791542019535	-293.03612322989284	-4375.343030972061	9.2734027153934	83.7899284002327	3.8462349935122355	3.5446499774286524	0.3904560937324907	0.44225534827101975	3.0	8.0	5.0	3.0	1.0	8.225100065742124	0.5837250964239958	0.5202749731742153	1.8959999304017994	0.004345157779393321	-1235.3837403406778	-1196.924255658941	-1943.0350349724413	-47.93139347389499
1842000	0.5594432400261393	-4664.237345177824	-299.1639530276683	-4365.073392150156	10.490245885048322	30.308254438875803	6.648809721410507	2.5519468687534133	1.4021641830734795	3.1685610215731645	5.0	5.0	5.0	1.0	4.0	8.195152872921675	0.6718219356482926	0.5574434136834108	1.770734650668307	0.0038853071521201938	-1232.975751812611	-1193.8038444316137	-1938.293795905931	-53.39734292844132
1843000	0.2295671261679953	-4664.4301128676625	-292.3357980611387	-4372.0943148065235	9.28417038911188	37.22863053248249	7.5452606690425545	3.1495426385853036	0.5705578064826909	0.8638847937523114	3.0	7.0	3.0	1.0	6.0	9.146042527761415	0.7093103595452984	0.5733899936632858	1.7172996467914265	0.0040889586008050595	-1239.49225196637	-1192.2825033110269	-1940.3195595291259	-47.707420180377575
