# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:13 BST 2015 [seed=1430153532166]
state	age(HUMAN_VIETNAM_CL105_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
725000	0.668529548170214	-4657.687737842224	-296.6445485059417	-4361.043189336282	9.943906979892095	17.85993887736569	25.071444056727884	3.5796650123323364	3.6413330950497325	0.2990213678376198	3.0	1.0	9.0	4.0	3.0	8.23686120211177	0.6327083646362537	0.5953188899087876	1.7719727454549523	0.0038413792368519545	-1230.5241460529137	-1193.3838106681385	-1937.1352326152298	-50.077045339378515
726000	0.22942083516375256	-4661.88643143454	-296.30903733214006	-4365.5773941024	9.18265689805485	81.19138499081892	27.07529619329981	1.4623291947992074	0.669238447824491	0.30809836066531193	3.0	2.0	8.0	5.0	2.0	7.946919634010155	0.537341334916752	0.6558151006209535	1.8068435644622882	0.004027200672137215	-1233.5670676482252	-1193.428375861204	-1938.5819505929712	-50.60157930177701
727000	0.9233880611266496	-4664.647739646427	-302.2609902914947	-4362.386749354932	10.404912492479054	82.89870718786274	19.054439350816846	3.2689087837702937	1.2290448031193124	4.810378131765287	2.0	2.0	11.0	3.0	2.0	11.454628531393434	0.6893090921513507	0.497799915661458	1.812890992187185	0.0036473545374049103	-1233.1340402571238	-1193.7471666563208	-1935.5055424414875	-51.69955004304837
728000	0.678078709552465	-4656.780468947133	-291.0363423159229	-4365.74412663121	9.560844614333261	22.83711838342381	5.350240412389632	3.134343296742888	0.4958686247774937	0.8913983001188469	3.0	6.0	4.0	3.0	4.0	8.41997088741826	0.6436324229224504	0.6806159801918348	1.6757515968857086	0.004503693679631892	-1235.100663212157	-1195.4455509674303	-1935.1979124516222	-47.49636972360347
729000	0.11841036339234678	-4657.288002034249	-292.90436992316177	-4364.3836321110875	9.193508412177435	32.9680792140943	5.2490055231856845	3.6732651628559867	2.7667608729211124	0.42850346924307847	4.0	4.0	2.0	6.0	4.0	9.752784426562577	0.6671135194042801	0.5484954329029395	1.7843910476927745	0.004378502799382257	-1233.5153854097837	-1191.6578175999389	-1939.210429101365	-47.633323274632936
730000	0.30085334531464203	-4655.668017107672	-289.79818498531966	-4365.869832122353	8.733941285867164	14.776548723124453	6.610669668494905	8.87410896609707	2.047847306862687	0.8904928724187485	5.0	5.0	1.0	3.0	6.0	9.752784426562577	0.49030497948340274	0.49090693740119357	2.0187880831153975	0.004816533771123804	-1235.409437801937	-1194.4894384145182	-1935.9709559058979	-44.63205055402147
731000	0.38948280473087826	-4660.162550229938	-293.25349941586387	-4366.909050814073	9.633994330529017	18.82274607169028	5.049075059088914	3.7825087810162934	0.7792312860737932	0.7461799148171893	7.0	4.0	2.0	6.0	1.0	9.408464192781427	0.6317127084329932	0.4781103959955451	1.8901768955714555	0.004707508779356048	-1234.1939091595395	-1195.2170001329396	-1937.4981415215946	-50.00211724512136
732000	0.43067201177076475	-4659.304771021261	-293.30494478819617	-4365.9998262330655	10.103432632560448	22.73798289248655	11.789098403605625	1.1870802120702533	1.4117339781546052	0.9382447044673231	3.0	8.0	4.0	4.0	1.0	7.260237969256823	0.5639010376848265	0.5459220667437119	1.8901768955714555	0.003984100902156422	-1233.6629219618621	-1192.4272167380561	-1939.9096875331468	-49.35943614211498
733000	0.14201416174121917	-4656.581856016397	-288.74833088257134	-4367.833525133826	8.46080870257002	33.74452084380433	4.961440008461298	0.7464175620433336	0.44469412475068215	0.6183592388402955	4.0	7.0	5.0	3.0	1.0	9.329955512335484	0.5707811991504614	0.5789163332477569	1.8503024676017754	0.004067094007892252	-1232.3665320948153	-1192.3299777855887	-1943.1370152534216	-46.436326289286015
734000	0.7754754789688478	-4657.670324957608	-289.8642589528007	-4367.806066004807	8.762450737447075	32.26047998886903	4.6194173392828715	1.6900620433357834	0.5480074941731775	2.6345488063811855	3.0	2.0	8.0	6.0	1.0	13.159214789787958	0.6561307912119266	0.5789163332477569	1.7649528755403103	0.0043259804534044365	-1237.2067807711007	-1194.0250948509024	-1936.5741903828036	-42.98656438250171
735000	0.1676012798925146	-4657.33593327389	-293.5465167473031	-4363.789416526587	9.05529404347008	32.43726586203856	14.635029662024365	4.570401520634096	1.9932798586445082	2.4781128663436296	2.0	2.0	10.0	5.0	1.0	10.785874708437133	0.5610725547137345	0.5552237994564602	1.883703645829799	0.004611008951003594	-1233.3135875273765	-1192.0637674151762	-1938.4120615840345	-46.61552055317957
736000	0.7019141301123	-4664.821537528601	-293.8720433296336	-4370.949494198967	9.455403429810561	10.950557343872235	19.246841704216536	7.931211449160702	1.6080405004582916	0.6882701591877176	1.0	4.0	7.0	6.0	2.0	10.336340592596201	0.6489220803722642	0.6977009644190338	1.6533769552086959	0.004458328609410511	-1234.3630373049914	-1194.5527212726886	-1942.0337356212865	-48.18746038939069
737000	0.5755531078873357	-4657.848609292453	-291.54768107610096	-4366.300928216352	8.933986428250202	19.81301967978104	24.70106566025954	6.931488809920142	2.076329121092943	0.6277611550823096	2.0	1.0	8.0	3.0	6.0	10.336340592596201	0.6951172019605809	0.5399108752036317	1.764971922835781	0.0045659318012186605	-1234.7640928395508	-1193.7893092511888	-1937.7475261256125	-44.97808898849514
738000	0.10724593722438058	-4667.277521658332	-296.1577328773278	-4371.119788781004	9.921924207708221	56.857889176454805	11.534393346055133	4.852340776734347	3.6495213155760835	2.0856123533143416	2.0	4.0	4.0	4.0	6.0	9.254007087142359	0.6122673081404393	0.5336768151064439	1.8540558767531108	0.004757183519506034	-1233.3080959780807	-1199.0490016061478	-1938.7626911967754	-48.32652713097463
739000	0.7468582828626023	-4661.6498779818785	-297.3352214379969	-4364.314656543882	9.84653318411574	114.99360632398006	9.194208234407375	3.7015978190374694	8.077281883018099	0.999197518368479	1.0	2.0	2.0	8.0	7.0	10.339131866348886	0.5721610012597969	0.4834563310340362	1.9443826677061609	0.003977859731010334	-1232.9605271086605	-1191.9326528403506	-1939.4214765948714	-46.84626281371841
740000	0.31991785962038977	-4663.375796623156	-298.3167937919995	-4365.059002831156	9.91414337067778	495.9407618105758	7.272946259117132	7.4698078554124185	2.7038057032986993	0.8837516219283935	1.0	2.0	9.0	1.0	7.0	8.09039367004243	0.6799032950492707	0.5961212366141321	1.7239754683365913	0.0043608723725828335	-1235.8243393891555	-1193.0930020006306	-1936.1416614413704	-46.83445120685756
741000	0.44263984098482845	-4659.771901830015	-294.98421484945044	-4364.787686980564	9.714426812685726	46.39099820821753	14.119225514882295	3.673477014902529	1.352051812195741	0.7897016078401646	3.0	3.0	9.0	3.0	2.0	8.61183580387207	0.4875071694641521	0.6059386272523024	1.9065542032835394	0.004310681378626337	-1234.3425148025224	-1192.4550631406807	-1937.9901090373612	-49.13139540013633
742000	0.25592314709529074	-4662.496480133088	-298.3841267786482	-4364.11235335444	11.165289367497149	157.10050427348034	6.881679763856538	8.033183497626482	1.5489866288753458	1.9068884447802463	1.0	2.0	8.0	3.0	6.0	8.825189347304164	0.59913438591895	0.5868782328246458	1.8139873812563985	0.0034771813768406674	-1230.8834311950434	-1194.0901541506382	-1939.1387680087578	-48.74917915133821
743000	0.33823871377849635	-4671.024873123692	-300.8961316037022	-4370.1287415199895	9.792419893242172	89.46772123111562	15.538569272399585	5.102510271974546	9.913753650452033	1.2835776706714224	1.0	3.0	11.0	1.0	4.0	8.625558005953138	0.4702475928919794	0.6114149184603116	1.918337488647703	0.003737651400799849	-1234.8111366045255	-1189.060046311086	-1946.2575586043783	-50.25370947468652
744000	1.0627081130804648	-4671.453444439979	-302.006302833705	-4369.447141606273	10.690769404011235	24.134439172802647	12.788747441487022	7.5149549365263155	0.5752188060027044	1.4817187716603697	1.0	2.0	11.0	2.0	4.0	9.266583525686125	0.5116316622749546	0.4770676905655662	2.011300647159473	0.0034395372757905713	-1234.8398403679107	-1194.3516078976943	-1940.2556933406686	-55.37165934966978
745000	1.3379762705616929	-4667.264366498698	-295.459755463127	-4371.804611035571	9.701628136971308	73.8264016802735	3.2687101251949806	4.507014810648461	4.670465598748207	0.7871187814093368	2.0	1.0	13.0	2.0	2.0	8.423906868398635	0.6043443248898294	0.4966596313459952	1.8989960437641695	0.004338778128382235	-1234.2685455062297	-1195.8041226979788	-1941.731942831362	-47.60754188089251
746000	0.15926717400587975	-4656.32799472868	-292.48314849795315	-4363.844846230727	9.861473445638516	45.17809339152155	10.491613206811985	3.8624270173318624	1.6447359160162638	1.8985894978571782	2.0	1.0	13.0	2.0	2.0	9.345062307026595	0.6063223877745062	0.6081283548309327	1.785549257394555	0.00415491156878567	-1236.5466985680605	-1194.3783529302725	-1932.919794732394	-45.98856985436767
747000	0.26015841304972653	-4655.94392388701	-287.27372689727144	-4368.6701969897385	9.130637237607223	41.52856935382098	15.837426011817755	1.646670375640462	1.0397477006015412	1.3913834638746998	2.0	1.0	12.0	2.0	3.0	11.191570863547113	0.5592774648870861	0.6551732777183529	1.785549257394555	0.004211633437677651	-1237.905711816668	-1194.7995741403413	-1935.9649110327296	-41.392231023109794
748000	0.9111905945935437	-4657.887770547276	-289.95481660473325	-4367.932953942543	8.785100267637118	39.71028613583461	52.483637045311866	3.23672896799903	0.6637738587445362	0.6629419943023943	2.0	1.0	10.0	1.0	6.0	9.432270293634437	0.6007725858911229	0.5951939512855056	1.8040334628233654	0.00412948986459841	-1236.3704224007063	-1191.0892394565058	-1940.4732920853305	-42.776542043871856
749000	0.32869635823039545	-4658.530567051973	-293.85787864612576	-4364.672688405847	9.483215231507618	47.166202344990914	46.20447116991265	4.889175754465369	0.576191894157632	0.4097630309185908	1.0	4.0	8.0	1.0	6.0	11.242083221713242	0.6293116265749877	0.5951939512855056	1.7754944221395006	0.00375785872825287	-1232.579768931663	-1194.2103285238622	-1937.8825909503223	-46.68913067127035
750000	0.44667308975762515	-4657.925320576711	-290.0276788366082	-4367.897641740103	10.155997855361127	95.70799930269469	1.2383284925162699	3.5316039663484307	1.1633467415080065	0.7059553108629227	2.0	2.0	8.0	7.0	1.0	10.997498680470756	0.6214520049391038	0.5815069859962126	1.7970410090646776	0.0035399350435475732	-1235.3675723618057	-1194.257745819403	-1938.272323558894	-42.820989954700295
751000	0.2861981951281627	-4667.171195575938	-300.31128535803236	-4366.859910217906	10.409469655693995	47.5839001331977	37.34027274938498	5.573034223270515	1.099990051227485	2.1906915002526963	3.0	2.0	9.0	5.0	1.0	7.392812465553292	0.543335402583949	0.6421945815893391	1.814470015826706	0.0032771355476312507	-1235.0066140514812	-1192.5845149892011	-1939.2687811772237	-51.7710577884334
752000	0.8941124046222408	-4663.598471906119	-297.53188468491163	-4366.066587221208	9.01903650316738	351.944302980902	27.395706005309137	1.2088022637471554	2.0214925762957257	1.0272460034976032	1.0	5.0	3.0	5.0	6.0	9.000364450281188	0.5295338409315378	0.5703614562213577	1.9001047028470985	0.003935962544384212	-1233.4742508446673	-1193.688464255147	-1938.903872121393	-46.842874679841046
753000	0.17566384536061008	-4663.128622198018	-296.6025152577888	-4366.5261069402295	8.816016123930567	129.46591658929896	94.0719301591439	3.9547500583925634	4.186215722422144	0.4431212927732849	3.0	1.0	3.0	7.0	6.0	8.080807593661463	0.6635687485450736	0.5648486229621098	1.7715826284928105	0.004222568967263128	-1234.6752868945166	-1192.73312565425	-1939.1176943914631	-45.243868524940005
754000	0.6310286474173736	-4671.893259789002	-300.2323194369715	-4371.66094035203	10.127432393640875	30.178716113049504	18.77360192097485	6.709007651940977	1.9547787769168392	0.3820857731172209	3.0	2.0	7.0	5.0	3.0	8.096290982218019	0.6093311482331982	0.497532783290835	1.893136068475961	0.003338899727951036	-1235.1848788792745	-1195.0703091397954	-1941.4057523329598	-54.09567696449014
755000	0.9585993205456607	-4662.457488126152	-296.59968283275634	-4365.857805293396	10.302178116758858	42.209290607367876	11.057289111485485	3.931470817225277	2.203975067384421	0.7873641869516992	3.0	2.0	8.0	2.0	5.0	8.698699283191521	0.6093311482331982	0.5911398277240488	1.7995290240427473	0.003996388619319104	-1232.3237716066728	-1194.5366218069387	-1938.9974118797843	-50.59498978389406
756000	1.2402617645650302	-4664.246087300158	-299.9566948547762	-4364.289392445382	10.912385954789178	66.44497037229749	11.839344093198587	3.1118130117964373	3.516493979858215	1.3576147557745097	2.0	8.0	3.0	1.0	6.0	8.405066267734155	0.6123172381818808	0.6033175139411235	1.78436524787699	0.003553488986650737	-1231.9927454635508	-1194.3011108930252	-1937.9955360888057	-52.35536797056212
757000	0.7627480758017899	-4671.106698695685	-306.89793773114855	-4364.208760964536	11.859416399232412	25.911695253993575	16.427714378615107	8.443832723064856	6.928902417362681	3.0742344814308273	4.0	1.0	2.0	9.0	4.0	8.402983491568513	0.5852036983244274	0.5216624420309443	1.8931338596446228	0.0031247610318133213	-1231.7821980987092	-1192.844494804558	-1939.582068061269	-58.72108746127441
758000	0.5222818540710645	-4672.756262372897	-310.2491320373393	-4362.507130335558	12.627401557517485	314.148810578466	15.748175473716088	5.534250647289489	6.289435491268923	4.22678451492353	1.0	2.0	3.0	4.0	10.0	11.243064894131518	0.4669677706450219	0.6526902330681595	1.880341996286813	0.0027742296533073414	-1235.7041634476577	-1193.7703209768556	-1933.0326459110445	-57.55453258856806
759000	0.5894294088264251	-4670.082687312691	-302.79329259801796	-4367.289394714673	11.190497397694676	164.55084631121616	22.931534297448557	6.789502405407719	6.472287972671575	1.9148670101028609	1.0	3.0	2.0	7.0	7.0	10.240737097414952	0.6069780379653519	0.6258454396171282	1.7671765224175142	0.002954217354771282	-1233.0512880544247	-1192.343919641552	-1941.8941870186968	-51.40197969976323
760000	0.003428095253294572	-4665.295035498006	-302.02816769992006	-4363.2668677980855	10.79117456036774	54.11613330443339	17.672159499628673	17.28212583884951	5.657538350584352	1.622989070856558	1.0	1.0	3.0	9.0	6.0	11.542146262430492	0.5771439401720382	0.5811321989425763	1.8417238608853799	0.0034192082709772658	-1235.0835689475746	-1192.881168770385	-1935.3021300801252	-51.968011404916055
761000	0.044630555832718244	-4663.211504486225	-299.9585478375162	-4363.252956648708	10.008362002506468	37.21140802720191	11.836642911831404	17.38874909255561	2.878011965044377	1.2564791344823405	2.0	3.0	1.0	7.0	7.0	7.731527705933547	0.6878654712354573	0.5123208272190255	1.7998137015455116	0.0035258314711013013	-1234.457035875469	-1189.6458725297655	-1939.1500482434737	-51.648136578123115
762000	0.38393330506974177	-4664.601330876445	-301.54241469793794	-4363.058916178507	10.734644052366571	38.97599627858133	20.09727519308391	4.858927089142005	4.447683310158982	2.387849128362077	2.0	2.0	5.0	3.0	8.0	8.071973182899331	0.5448114842713492	0.5599399537278497	1.8952485620007953	0.003259301489839749	-1235.292350589794	-1191.3690911354845	-1936.3974744532286	-53.586189621133606
763000	0.42118767514704203	-4670.824823511516	-299.7334496278728	-4371.091373883643	11.725106576075216	37.70047082813201	23.537625570233345	5.267375178461249	0.7025053787757076	1.7464804291194207	3.0	1.0	10.0	2.0	4.0	10.498867308116774	0.5556035058299965	0.5685913928241952	1.8758051013458024	0.0035833289181577605	-1236.9115764679436	-1196.99817650954	-1937.1816209061599	-51.92973662235974
764000	0.5578962315879017	-4663.378464020156	-294.8364234590797	-4368.542040561076	10.274956415467368	26.18831644078732	12.950304858806067	2.8283490696853484	2.5931094406256827	0.8677607130243311	1.0	2.0	10.0	2.0	5.0	9.388322126653057	0.6179142743964811	0.5695865110500794	1.8124992145534335	0.004112359710117223	-1238.7577754052704	-1195.0796645197236	-1934.7046006360813	-49.28977452346948
765000	0.14188643821692182	-4664.199471675436	-299.5203290701145	-4364.679142605321	12.620664652230769	48.27687863117062	6.214194884018434	5.637451241145565	1.2813047901082757	1.9497547989351063	1.0	2.0	10.0	5.0	2.0	7.973655926097892	0.6179142743964811	0.4883998182146944	1.8936859073888186	0.003004278183568988	-1233.4875066979005	-1194.240394954989	-1936.9512409524323	-52.842735630143714
766000	0.26326729681571415	-4663.699944238197	-299.3137582279528	-4364.386186010243	12.277017144639874	51.00274320095717	4.64051909769624	10.167283008548175	0.8894534840981196	3.255712473805151	3.0	6.0	5.0	5.0	1.0	8.87469568387934	0.5333896400237806	0.5729244525873949	1.8936859073888186	0.0029728049971818058	-1233.5631671714348	-1192.4084279816423	-1938.414590857166	-49.24163399860781
767000	1.0614776218747637	-4658.509219765754	-293.31925930065	-4365.189960465104	9.662304150017672	28.07805405149274	26.91557855543778	2.7085835977447625	0.8328101783983515	0.7568373176619108	2.0	3.0	8.0	3.0	4.0	8.87469568387934	0.6773911922030831	0.5059691925912869	1.8166396152056241	0.0037219947702651973	-1233.414710922456	-1198.0976965782847	-1933.677552964364	-47.825910834102515
768000	0.01941720610548181	-4660.425332816557	-296.5453204778286	-4363.880012338728	10.60012829322886	70.13298534074079	9.553288867970933	3.094392637297994	1.7216697745677372	1.5343840617814342	4.0	2.0	7.0	1.0	6.0	8.78786115455636	0.5312094201515196	0.5558761018060611	1.9129144780424134	0.00405191927917554	-1233.795970811531	-1194.3416380360954	-1935.7424034911023	-49.77515391216877
769000	0.7509463852229019	-4672.017342252608	-299.1830822859481	-4372.834259966659	11.293064336242333	35.60773814168065	2.5485115810180825	5.398175214996338	2.1543995810562	2.3183795350026335	5.0	3.0	6.0	2.0	4.0	7.696878321695428	0.5029469480982727	0.5887168723799365	1.9083361795217852	0.003642601146323992	-1236.987442738318	-1194.288823576458	-1941.557993651883	-52.6845982533174
770000	0.004153315253676126	-4662.668101450896	-293.88693836572764	-4368.781163085168	9.864290833559947	68.10719960307728	7.655460676898659	1.6962908052609842	0.822237285122843	1.94997953835477	3.0	7.0	2.0	7.0	1.0	9.06872465748905	0.5696050077300797	0.45650279407369637	1.9738921981962183	0.0039231363750226594	-1231.9730165735223	-1194.5104128467842	-1942.297733664862	-47.42303243414241
771000	0.5520825752459153	-4666.471808153702	-297.81127072530956	-4368.660537428393	10.30263823143131	18.030632646686072	9.57473243218932	7.348808724263227	1.2826163858253745	0.6205050682411352	4.0	3.0	4.0	7.0	2.0	8.236562088083959	0.6394403433350129	0.4825343185984825	1.878025338066499	0.003477856573585322	-1236.8727904664331	-1193.705323500927	-1938.0824234610327	-53.20060472905399
772000	0.24611167534534606	-4667.9176869536	-302.76289987432347	-4365.154787079277	10.875287910506366	213.0616667792508	6.5304835072149645	4.265288045204931	7.304018466535765	2.754787015999385	2.0	5.0	3.0	3.0	7.0	9.243412649742536	0.5331685683691079	0.6466738709266916	1.820157560704195	0.003422049688792081	-1233.547333647761	-1194.782522815521	-1936.8249306159955	-51.46852188586002
773000	0.39898373577108215	-4669.693335783517	-300.7149035795867	-4368.97843220393	11.351610115064299	165.52720471979316	14.986190777831103	4.637930510600572	1.9552419785354545	1.7384550971827468	1.0	7.0	3.0	3.0	6.0	10.549541494891544	0.7139733311158626	0.5834898409531039	1.7025368279310282	0.0028346901415425736	-1234.1466739530706	-1195.4078198680938	-1939.4239383827667	-51.259411305502056
774000	0.567936866980177	-4664.639548225041	-294.7475697882226	-4369.891978436818	10.885634090102473	67.63776144936205	5.238911914309144	1.7580058646123071	2.222987842377657	1.7384550971827468	2.0	9.0	3.0	1.0	5.0	10.982558661256222	0.6339929664598124	0.6354693179682054	1.730537715571977	0.0036299862038424034	-1236.0260991150278	-1197.4851560777863	-1936.3807232440038	-48.18572130731023
775000	0.38797591687942834	-4663.924283617689	-297.00129485444285	-4366.922988763246	10.651344690273016	71.30339170407234	5.302853430700589	6.460656737954387	0.79366859045653	1.3654465494967685	4.0	7.0	2.0	2.0	5.0	12.332876224090887	0.5077225543793402	0.6042678087418776	1.8880096368787769	0.003312012781358434	-1236.4801365314881	-1194.6241465321843	-1935.8187056995744	-49.25776577798876
776000	0.15354278357179219	-4672.361241550633	-302.9499760877776	-4369.411265462855	10.30742103132559	14.113809689350953	5.325923096627876	9.936409990078138	3.0635093550535397	0.5065590114184021	4.0	4.0	3.0	2.0	7.0	12.578844667859606	0.6257878450311669	0.6160839969081182	1.7581281580607093	0.0035731270550053615	-1232.797425971658	-1197.0702474908658	-1939.5435920003315	-57.060101439184606
777000	0.12123705844318167	-4672.032086747187	-307.28629835205334	-4364.745788395134	10.888084889326315	94.34147383870197	16.918928706436116	17.36927859843833	3.956490792177113	1.9882926647968993	3.0	6.0	2.0	2.0	7.0	6.8383951461219565	0.6121276991289911	0.5861035425439928	1.8017687583270106	0.0030780713475273007	-1233.2591573305585	-1190.6571686020363	-1940.8294624625391	-57.0166192400634
778000	0.34228414534289087	-4677.125639990782	-306.0507718512023	-4371.074868139579	11.0054261226423	1021.2985473811231	8.486086976359614	8.846576836571124	6.688278425656973	1.0470346908228088	1.0	2.0	9.0	1.0	7.0	11.281662315998956	0.5037496471070646	0.3986670999928477	2.097583252900082	0.003060344188296209	-1237.264253555297	-1195.0396172411158	-1938.7709973431658	-51.329241457498505
779000	0.3298133676958601	-4663.736469851038	-298.46934866998686	-4365.267121181051	11.60787863574173	51.29334783972126	15.92827134871612	7.506087780003863	2.23476832361186	1.4165896025847924	1.0	3.0	5.0	4.0	7.0	9.889109909903038	0.5449754400884111	0.6703434894248138	1.7846810704867695	0.003242193667532536	-1232.724252980013	-1192.1524751347927	-1940.3903930662452	-50.742945545149574
780000	1.1670388684299589	-4674.791228058325	-303.2514894548721	-4371.539738603453	10.52976849279838	47.66044274410711	14.189681951259708	7.862925314606677	2.719949350803367	1.146340709387758	5.0	1.0	7.0	6.0	1.0	7.657058208959977	0.716954566814322	0.5935948929554088	1.6894505402302638	0.0033471118329009724	-1228.4125416596996	-1193.1283429656014	-1949.9988539781516	-55.89462999959274
781000	1.0506356324828943	-4664.85304329014	-297.873222853171	-4366.979820436969	10.545424837151064	59.62370627434461	13.848762539615807	4.051709979877695	0.8915684267098652	1.5055859995482133	4.0	1.0	8.0	5.0	2.0	7.594989842363725	0.5979995724800281	0.5345221490618794	1.8674782784580866	0.003252594020267532	-1235.8430305400527	-1196.9515083438985	-1934.1852815530176	-51.064977513649374
782000	0.16005920817716568	-4665.73020004147	-298.4501725710296	-4367.2800274704405	10.02350578705212	22.83807448369444	7.11984747268224	3.075931670307835	1.016889746460545	3.795865460798485	3.0	1.0	9.0	6.0	1.0	11.532728842241806	0.5890727486550882	0.6197785509939076	1.7911487003509985	0.003275299139901561	-1233.615653498031	-1194.5005077571266	-1939.163866215283	-51.57918298263639
783000	0.6699896569514792	-4668.159961805924	-304.2241290219454	-4363.935832783978	10.154175954168482	24.082096247412412	31.00113113909381	0.8962158671619189	2.797586915953119	3.696890475529549	4.0	2.0	2.0	7.0	5.0	9.497938867847527	0.5822347738699173	0.6196346227216663	1.7981306034084108	0.0036443049176028163	-1233.6048199773563	-1194.3964544733317	-1935.9345583332904	-55.239169508967464
784000	0.010134868027963595	-4667.203727258391	-298.8621774397193	-4368.341549818671	10.21544752304827	29.805242414862168	24.07399633171389	4.368169651251804	2.48771174371456	3.122212745164521	1.0	3.0	5.0	10.0	1.0	9.497938867847527	0.605202097746488	0.5758293529719555	1.8189685492815508	0.0030344979013764398	-1236.5370855994522	-1195.764643538218	-1936.0398206810012	-51.182664283734276
785000	0.5765471091458725	-4669.80516068552	-302.0593937722689	-4367.745766913251	10.857953728677167	146.25547707985166	27.12592161907681	2.2876719387619326	4.143480217035968	1.1051052393783491	2.0	2.0	5.0	10.0	1.0	9.497938867847527	0.5888542547828336	0.5758293529719555	1.8353163922452052	0.0034442034999383475	-1236.8850720867035	-1193.894237907554	-1936.9664569189938	-51.681803780895144
786000	1.5416593437164074	-4664.357608447546	-292.70581355702654	-4371.651794890519	9.59347413400239	37.72105845654642	10.035523927468848	3.8657562869384026	1.8684342577769137	1.1070558252067684	1.0	3.0	11.0	3.0	2.0	7.911313309951461	0.5813438274559586	0.5359018874971112	1.8827542850469245	0.003617327399699268	-1235.170347332097	-1196.4877910064024	-1939.9936565520202	-47.10809710795906
787000	0.7811029556060127	-4668.983406183186	-297.55064876029996	-4371.432757422886	9.670555094210583	67.90370806044903	38.357967162712306	5.55885792414819	1.4268678360408134	1.2298276592829127	2.0	2.0	6.0	4.0	6.0	8.990788698133827	0.6296453010609971	0.5669723499343401	1.803382349004657	0.0034069394183889766	-1233.9924166157834	-1197.8072214851486	-1939.6331193219542	-49.113521896470466
788000	0.40344440239612656	-4667.211288240567	-302.71288574834773	-4364.49840249222	10.55506495873092	45.273781688418026	27.798436436848313	7.817326518476452	8.04023101814144	1.897542111779681	3.0	2.0	5.0	3.0	7.0	7.7755192682690355	0.5935786216098774	0.4681501606278458	1.938271217762271	0.0033439430626383392	-1231.9099871864462	-1193.940678997546	-1938.6477363082279	-53.15241772753984
789000	1.2688628346028703	-4668.903552372561	-300.69658496946215	-4368.206967403098	11.235887982713034	53.14221468599354	19.25601537524255	3.0666212292382617	6.725670255543446	1.521929058193016	3.0	3.0	3.0	3.0	8.0	9.014627436069658	0.49618351720626463	0.5763458062730898	1.92747067652064	0.003600266418947543	-1234.3017290896048	-1195.9353249406395	-1937.9699133728536	-51.36787601538185
790000	0.9157506706533471	-4665.254068590925	-298.15682374013056	-4367.097244850795	10.704022595687913	40.7047418161833	13.761603929233843	2.4427579850212733	4.137618702599619	2.4069350229675854	3.0	2.0	2.0	9.0	4.0	8.48014057198481	0.6608125827404168	0.4951537676519047	1.8440336496076732	0.003427547678404476	-1234.081782538149	-1194.5706309228544	-1938.4448313897913	-50.62162813537771
791000	0.36580953664985927	-4670.255580444592	-302.0541180273293	-4368.2014624172625	11.171360274212109	36.68102295468183	9.439036900534981	4.14333707308514	2.0411203528195636	1.2874291693556486	2.0	1.0	2.0	9.0	6.0	8.474812311439313	0.6494647949747656	0.7070004398894141	1.643534765135815	0.003439126201585338	-1232.7328413247567	-1194.9426914773135	-1940.5259296151926	-56.25447820974978
792000	1.0065393765226607	-4673.976456929176	-302.83310436039875	-4371.143352568777	11.84986189754292	104.16115904482805	7.2675958904324744	2.757786714536449	4.603985262376386	1.33629261271926	1.0	2.0	2.0	8.0	7.0	12.973246210055358	0.7011415641081028	0.5333650997815982	1.7654933361102934	0.0025702515322802008	-1232.5163210690987	-1196.4541492460833	-1942.1728822535952	-53.786118602277895
793000	0.1930976305743961	-4669.549697081045	-302.8593823813967	-4366.690314699648	13.229072973743595	74.92896460998571	12.9400827891212	7.863764714112375	6.82441991463816	2.843943477167736	1.0	5.0	4.0	4.0	6.0	7.871717242793908	0.6238286885694571	0.5375309421636053	1.8386403692669318	0.0028410243401398353	-1236.3105830224524	-1196.4243315745307	-1933.9554001026654	-53.296447809164526
794000	1.4094704904349045	-4670.33935560919	-301.1426387322862	-4369.196716876903	10.964818586729201	68.12350331425316	10.242146383467507	3.4830465567890148	8.082982637135446	1.447158654782907	3.0	2.0	6.0	3.0	6.0	10.516899044539597	0.5437621481258725	0.5021068189637258	1.9541310329103958	0.003332065281294912	-1234.4454070989962	-1197.7597412499351	-1936.9915685279723	-51.43420299938685
795000	0.8360471214355981	-4663.449151525156	-294.5535122249433	-4368.895639300213	11.208644306714646	130.01250584272393	3.0408272047637763	2.262734990858718	4.549236017084502	0.934948403073273	2.0	4.0	3.0	5.0	6.0	7.645123636452804	0.5318865304030187	0.6266101072343565	1.8415033623626191	0.003070154484054992	-1234.8338415775397	-1194.8047989543425	-1939.2569987683303	-46.098482597209944
