# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:12 BST 2015 [seed=1430153530994]
state	age(SWINE_ANHUI_2004)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1418000	0.3194210663024527	-4659.559550989431	-291.7927726432733	-4367.7667783461575	10.57551460791418	32.81899693934162	17.049701965171344	2.931127507156238	1.025049652118444	1.4685384868507856	2.0	1.0	9.0	1.0	7.0	6.623929956808503	0.6180523611796696	0.5615430107508753	1.8204046280694515	0.0039083936419325735	-1231.7721993033829	-1193.4370588098966	-1942.5575202328785	-46.25151197344984
1419000	0.22762377617613172	-4659.912758312643	-297.68788760447455	-4362.224870708168	9.806521030080667	148.4914665506606	42.38579813479571	2.285280471880984	2.308444918861114	1.226023298534168	2.0	2.0	10.0	1.0	5.0	8.665743902952334	0.5331212932305411	0.5879252613761954	1.8789534453932597	0.004280258157716073	-1237.15411429867	-1190.880710785674	-1934.190045623824	-47.97847057007206
1420000	0.4012216559776238	-4656.946678981601	-289.4168758680513	-4367.529803113549	8.834129047322586	41.49850467483325	12.500726572636939	3.3986154780020716	0.7929829815715251	0.9418565769470321	1.0	3.0	9.0	6.0	1.0	9.284182346543798	0.4792563371549587	0.5641979525523048	1.9565457102927326	0.004263006120373027	-1237.781722151553	-1193.2817803520106	-1936.4663006099852	-43.96736764408445
1421000	0.9558009602304001	-4657.017390560697	-292.8762900611721	-4364.141100499525	9.01494086506052	30.56816756429685	12.325963220424686	2.517258646529534	0.7563731922984289	0.3653088436328064	3.0	5.0	6.0	4.0	2.0	11.927807909782661	0.6236216819103325	0.5795400872613098	1.7968382308283537	0.004566636804095472	-1232.2839567582241	-1192.7476149908944	-1939.1095287504065	-48.752429832146866
1422000	0.8763462722102204	-4665.653648734801	-295.5990384195878	-4370.054610315214	9.1245421535827	40.74246405119041	9.386362054488446	7.8244861366059775	4.228797266344112	1.0588818923707222	1.0	7.0	4.0	4.0	4.0	9.317784851628794	0.5003716906885293	0.6286478787897607	1.8709804305217057	0.0045431043481116125	-1234.2227460810589	-1192.7997111729703	-1943.032153061184	-48.10078984042276
1423000	0.13255920390228404	-4659.612906874585	-292.50205365931856	-4367.110853215267	9.009864925246644	76.52075076653188	30.016079455698115	7.080950347292772	3.532853045310289	1.1175398925914144	1.0	1.0	3.0	7.0	8.0	10.907280122489194	0.6476552863270634	0.6326032886352589	1.7197414250376735	0.004214792842466509	-1234.0657858115824	-1192.348278412457	-1940.696788991227	-43.11432552539001
1424000	0.459397317362809	-4662.069402942716	-292.07870567386084	-4369.990697268855	9.104404127462832	51.81078089006741	19.978302661964896	6.0869032542023485	3.108668652093105	0.7005113150307616	2.0	5.0	2.0	4.0	7.0	7.917267288916231	0.4215699818747892	0.47423443991869096	2.1041955782065154	0.004735208726663117	-1241.1391814236706	-1194.445427776569	-1934.406088068616	-44.49464039886751
1425000	0.769818829022368	-4662.273929439073	-294.05781950930316	-4368.21610992977	10.44701751793662	18.988787376986892	10.310212504386241	8.47787208331958	3.036083289305146	1.5084331109615503	2.0	1.0	5.0	7.0	5.0	8.756116434884222	0.4986421791891767	0.5800200364627448	1.921337784348074	0.004341584725055533	-1234.7899440105725	-1193.9464580668339	-1939.4797078523632	-47.94050166768752
1426000	0.8363201768292026	-4665.880226771454	-296.6342657196913	-4369.245961051763	10.708157776619121	36.48443527228527	8.564983700334281	5.971224530075194	1.9483061989727737	1.3496893723840002	4.0	4.0	3.0	2.0	7.0	9.930052990683423	0.6271769714350626	0.4595464930417173	1.9132765355232155	0.003593411676745698	-1230.6736911828846	-1195.372142164203	-1943.2001277046745	-50.33386758997477
1427000	1.0622936905601557	-4667.137220628233	-299.0846065992506	-4368.052614028982	10.686663785307015	71.24442577497291	3.77078264088395	6.76079033670396	1.860324841445318	1.837249223002655	3.0	2.0	9.0	2.0	4.0	9.67533141511338	0.5752010038044301	0.7336043189993754	1.6911946771961899	0.003752373796419323	-1233.160091220736	-1196.2977080279886	-1938.5948147802578	-51.05648313650429
1428000	0.591267825608428	-4663.081239649438	-294.0219419224995	-4369.059297726939	9.58159850529597	17.715876504266234	3.1919281374728157	4.7060988985469905	1.9588566862501515	1.1087945214047552	4.0	2.0	7.0	5.0	2.0	9.448188720465554	0.5332875977334569	0.6591849952265838	1.807527407039955	0.0039012950132285514	-1237.9316815912782	-1194.0431120559301	-1937.0845040797308	-49.75001385523454
1429000	0.5767877298560381	-4650.793472241559	-289.7968171131375	-4360.9966551284215	10.051057222499702	22.226180954536446	2.1107743162735675	5.401799200814115	1.3561467415154174	0.8861116937647192	4.0	5.0	4.0	4.0	3.0	7.94782336582231	0.5815331182344972	0.4921615783359688	1.9263053034295294	0.0046147465081597255	-1231.8019083257986	-1190.8286996599809	-1938.3660471426424	-44.96585172356773
1430000	0.46633715565833	-4648.807296662345	-284.3827066692856	-4364.424589993059	8.730475811353541	13.903002136139149	6.46896085126538	1.675992050729726	1.0769183735937524	0.3402852014447901	5.0	5.0	4.0	2.0	4.0	7.955256659939778	0.4754507136459933	0.6756249979095463	1.8489242884444557	0.004690185491122347	-1232.1769583434998	-1191.6870496769532	-1940.5605819726056	-42.645719741335135
1431000	0.8137837529676338	-4653.977491697242	-285.9439933294043	-4368.033498367838	8.44900982513564	39.31568004979164	3.384997256151307	0.5498694960675987	0.32043523388014444	0.40725324535205776	6.0	8.0	1.0	2.0	3.0	9.883066095018709	0.6447893067696503	0.6021002372293056	1.7531104560010393	0.004562916644763449	-1237.1723134514102	-1193.7302067545284	-1937.130978161899	-44.46598412121375
1432000	0.2707407665947974	-4658.350108738217	-282.396278710434	-4375.953830027784	8.247839590196048	17.720917049378013	3.935806144958799	0.2936108838708155	0.3660185938362982	0.18316738574978672	5.0	9.0	2.0	2.0	2.0	7.831262025871161	0.5171058600558762	0.5850890340013981	1.8978051059427212	0.004496897277167547	-1236.5448690013598	-1191.2209375957527	-1948.1880234306711	-43.1468672382188
1433000	0.4860499262769755	-4654.17501725527	-284.76107601741455	-4369.413941237855	8.19491284862052	14.864464559764448	4.1405645138375675	3.939966469746986	0.3851783658457242	0.0751962606187306	6.0	4.0	3.0	5.0	2.0	8.550162683664414	0.6493393383349907	0.5273333327625132	1.8233273289024916	0.004991368596652397	-1236.5307258143876	-1187.7421305631358	-1945.1410848603316	-43.59762005628735
1434000	0.4860499262769755	-4653.216835009989	-278.37935146965253	-4374.8374835403365	8.175064855900052	17.964801295428302	2.333110141683676	0.6804244975112567	0.3833920708660993	0.2525028010947043	7.0	5.0	2.0	4.0	2.0	8.431039464015269	0.6918662356397345	0.6231566560656845	1.6849771082945768	0.0055817815591572215	-1238.4640281469915	-1194.691397541698	-1941.682057851647	-39.06505497090713
1435000	0.472978651911393	-4652.463995208834	-285.54179529925744	-4366.922199909576	8.922663225498797	12.447902009355138	3.959036712241252	1.4904993791504686	0.5844915681704467	0.4208839071790514	6.0	4.0	4.0	3.0	3.0	7.878806594916129	0.6688477152663219	0.6004234005154944	1.7307288842181792	0.004890828665327902	-1233.8391075271668	-1187.4433070618275	-1945.6397853205817	-45.131147206006816
1436000	0.4768446105322486	-4647.274241776333	-280.77942700489086	-4366.494814771442	8.25244018655865	33.153850535345995	2.840330451156969	2.9205880469768446	1.6386770389007295	0.3313472845981269	3.0	5.0	3.0	6.0	3.0	7.878806594916129	0.5743924277778578	0.5321623735606701	1.8934451986614675	0.00484920706865587	-1237.8123963640976	-1189.7005947935636	-1938.9818236137808	-36.96761936139935
1437000	0.18428195638987788	-4650.379494363634	-281.7769741854028	-4368.602520178231	8.247079544360547	12.86248228922308	1.702582953414145	5.908614963744003	3.001544042018591	0.5327968501081801	2.0	2.0	1.0	8.0	7.0	10.254117276463077	0.6272554009863023	0.5791708253229374	1.7935737736907555	0.005493769634106797	-1237.9128358534283	-1192.4455741937613	-1938.2441101310412	-36.386218082060026
1438000	0.2748705321883851	-4654.496479451744	-287.4501841559563	-4367.046295295788	8.262329138844592	14.169190817274751	37.99703838561497	6.0402180769985625	2.132306961807798	0.15129101614022844	1.0	1.0	12.0	3.0	3.0	9.192617768776426	0.497236922324745	0.6685133277369195	1.8342497499383308	0.004902367792570469	-1237.0649266708676	-1191.1895277980443	-1938.7918408268765	-40.213379823572964
1439000	0.5241904004437674	-4662.124697186963	-298.62943692377763	-4363.495260263186	8.860183509347964	464.90565907519783	33.13636750084269	8.847935264116725	1.7230095929938611	0.932415991047908	1.0	1.0	7.0	6.0	5.0	10.920930334299499	0.66481486159993	0.6035493090301627	1.7316358293699026	0.005129862101442077	-1234.3930445510066	-1193.1463401090714	-1935.9558756031076	-46.39750688856302
1440000	0.5177098921874896	-4659.625103292303	-289.67590863144187	-4369.949194660861	8.367024811934801	53.63930163142832	16.430986719219	4.3945023028758285	3.3274054252244993	0.43100242897496893	1.0	2.0	1.0	10.0	6.0	10.165636593660233	0.6329871822815974	0.6512583451774667	1.715754472540931	0.004532738816828459	-1231.0019463678582	-1192.84362758	-1946.1036207130032	-42.19162462904474
1441000	0.5177098921874896	-4660.602068493028	-294.83398257937324	-4365.768085913654	9.255297564907517	85.35426169356568	3.991297260736372	4.457351166675941	5.773230063456774	0.9774144473600429	1.0	1.0	3.0	7.0	8.0	8.351369525227149	0.6299881759102709	0.49815999266901795	1.8718518314207062	0.004712549335927737	-1237.8738863336905	-1191.965784931532	-1935.928414648432	-46.29947860851275
1442000	0.18169888266023937	-4662.65605562878	-296.3799131793884	-4366.276142449392	8.935398167442138	28.619851371882557	33.754138884344314	17.897619181424776	7.317629082037286	0.932941032816139	1.0	1.0	4.0	7.0	7.0	7.61003119501178	0.5892079281992583	0.4663852506818288	1.944406821118908	0.00485397358845963	-1235.2071156402808	-1192.846250805867	-1938.2227760032445	-46.743694770582486
1443000	0.5404494216336516	-4656.172179954209	-293.4425763417868	-4362.729603612423	9.139634604913045	27.470547973686166	19.028009459687006	6.643412775032759	4.264692295660129	1.3735587109625411	1.0	2.0	1.0	11.0	5.0	11.00825973387138	0.5789869604241543	0.5101709175566257	1.910842122019215	0.005035870510357107	-1234.3503850509521	-1192.3116496376297	-1936.067568923841	-45.86345643835472
1444000	0.18150771029918467	-4664.348387527866	-298.82874201961215	-4365.519645508254	8.326723883968182	132.1444238701603	5.791988313518333	1.9975470863471172	3.3746943144997696	0.9282207086654125	5.0	4.0	3.0	2.0	6.0	10.2042341742036	0.6655425141801723	0.46223905379776614	1.872218432022057	0.004455132927069304	-1233.9805256198167	-1191.391296270277	-1940.1478236181604	-50.46175449259688
1445000	0.8007726040250753	-4654.419609593287	-292.2944667742137	-4362.125142819073	9.271769968219862	36.82042232546041	29.19781126210364	7.674520249123511	3.202265230776882	1.02808457198322	1.0	2.0	2.0	8.0	7.0	9.53486626579337	0.5660264881819523	0.6043435428023717	1.8296299690156712	0.00445735552249436	-1233.503564598674	-1191.085225857387	-1937.5363523630112	-44.19890603789493
1446000	0.5584165569606613	-4664.844555598935	-295.2343038013155	-4369.610251797619	8.397359432950722	68.45882707226701	15.900644115962441	13.866866673153506	4.37176762700947	1.3104792211613034	3.0	1.0	3.0	7.0	6.0	6.795899819779431	0.6920700236341458	0.5646525078435369	1.7432774685223122	0.005379895904217895	-1237.1857259746212	-1190.7568072646147	-1941.6677185583828	-46.01659351607989
1447000	0.029603868796030497	-4650.30168490398	-287.8331772201659	-4362.468507683813	9.469540982460034	29.395219685620756	5.409292130103528	4.166659705216651	0.7655190363194131	0.4453883512209089	2.0	3.0	8.0	1.0	6.0	9.523267631184318	0.6881626644619888	0.4737395113431407	1.8380978241948656	0.004413299184720257	-1235.0483316627729	-1192.9484355052982	-1934.4717405157419	-43.99139927943201
1448000	0.003848203627727642	-4657.712168352303	-289.6852260838613	-4368.026942268441	9.895821315438274	19.248447457385897	3.929618194138368	1.9215260696442151	1.2065416623536578	1.2615226849386592	5.0	1.0	9.0	2.0	3.0	9.523267631184318	0.5785611919907288	0.5555426569386185	1.8658961510706478	0.004322213326695457	-1239.4931743605184	-1195.8637814030317	-1932.6699865048918	-46.6820827859898
1449000	0.20229003291849024	-4664.11572277875	-292.72656490670147	-4371.389157872049	9.029975626044825	439.8610499961699	17.947026960481146	3.703731221309653	1.277401942648483	1.2448003272378323	1.0	2.0	14.0	1.0	2.0	8.363167412619601	0.6177145423320853	0.5258128151578119	1.8564726425100977	0.004914780385151392	-1236.1153646213859	-1191.6236756357373	-1943.6501176149256	-42.16316119460079
1450000	0.027476822754567864	-4651.678128569387	-285.66000005164824	-4366.018128517739	8.45840180560339	30.580981218211942	8.949320289441635	2.5988760660502925	1.0723388278825987	0.23033736039325095	1.0	4.0	10.0	2.0	3.0	9.921764750938841	0.6202363669582255	0.6117009819773169	1.7680626510644526	0.0053553114375862925	-1233.3486832055537	-1192.420744806297	-1940.2487005058879	-41.83904660918495
1451000	0.3092992561943051	-4659.207733420337	-291.06676566136264	-4368.1409677589745	9.168386221257323	40.70044453542233	18.216438040512106	1.5441709162534756	1.3986836391995356	0.7489051833895038	2.0	7.0	5.0	3.0	3.0	7.978992868154345	0.7485699406519586	0.6047051230675857	1.6467249362804508	0.00460826682977091	-1233.5669712619158	-1188.0107818273307	-1946.5632146697276	-45.67306300561171
1452000	0.6547148019718327	-4652.063062531409	-288.1961899655125	-4363.866872565896	8.82646318563425	17.242322551621992	7.822518266182333	5.889231726638782	0.4306443546679874	0.35819971824804053	2.0	9.0	3.0	5.0	1.0	10.83661855098865	0.613846350886777	0.578980682786621	1.8071729663265972	0.004831574635383204	-1235.1213314907775	-1190.957032220854	-1937.7885088542648	-44.760918621121625
1453000	0.2621809013193559	-4654.424545762759	-286.3440832008159	-4368.080462561944	8.649069043272371	63.23078242559335	3.551373555466165	5.692744136258469	0.20189758567109492	0.6794566073026264	1.0	10.0	1.0	1.0	7.0	10.147907011483387	0.7053876160645921	0.5292042412184461	1.7654081427169572	0.004828952115647112	-1236.336444384837	-1192.5410090103671	-1939.2030091667398	-39.00823826067039
1454000	0.17777270321261707	-4657.552418409226	-286.8162831471953	-4370.736135262031	9.242181908662019	31.639470142238	4.4227928728236865	2.7490699209972362	0.6705834364213754	0.9876769255409975	2.0	6.0	5.0	2.0	5.0	11.50927037248577	0.682511839966135	0.5902382974404213	1.7272498625934394	0.004927607445786273	-1238.5075359886303	-1191.3979080607758	-1940.830691212625	-42.62923427308026
1455000	0.6102524859400114	-4651.43720204356	-282.1554212212869	-4369.2817808222735	8.246014387539695	47.13524936526048	3.6008949490990267	3.267889346134999	2.051500592104151	0.6932517837390267	1.0	7.0	2.0	6.0	4.0	11.577278898092796	0.6646704240641759	0.5360372254928509	1.7992923504429688	0.004935475948893333	-1237.200628484685	-1191.6506062107933	-1940.430546126795	-36.60831093987971
1456000	0.18950094614017576	-4655.60552705474	-289.12233777069866	-4366.483189284042	8.385272899705086	147.74468961729346	3.4232071065427596	0.5556638430459389	2.1459183731702143	0.491493478327355	1.0	6.0	1.0	5.0	7.0	9.224382740058337	0.638819651050915	0.584307693791208	1.7768726551578728	0.0052357150551115995	-1235.205204656688	-1194.3955589754185	-1936.8824256519356	-40.96802398034422
1457000	0.2716871091477717	-4656.572618473531	-285.49182227000733	-4371.080796203524	8.341417568536674	18.073581148966397	3.727226050428217	1.5341144145525336	2.0875438516779834	1.31271657377357	3.0	4.0	2.0	3.0	8.0	10.480170722933167	0.5180070278976291	0.4707333217058204	2.0112596503965467	0.0051100962061036296	-1229.5105045920698	-1191.1010640261666	-1950.4692275852874	-42.007916272331364
1458000	0.6786648090579774	-4660.000659467607	-288.32393157958546	-4371.676727888022	8.497756234370849	24.078009632548817	12.14009509533455	7.015875115644478	2.319027933118944	1.0022290222807009	5.0	2.0	1.0	4.0	8.0	6.482277997924285	0.6017974486202867	0.5249917683348313	1.8732107830448783	0.005313778609671994	-1238.4923221170677	-1194.1181754624947	-1939.066230308459	-42.703090909107516
1459000	0.22931863904239513	-4666.177217037944	-287.9921783210674	-4378.185038716876	8.476727736026197	25.97125333276213	9.021900551845741	5.780279523003578	1.212860754404666	0.5307069096407285	4.0	5.0	2.0	2.0	7.0	8.640370474754556	0.5009089526167176	0.735496573917193	1.7635944734660856	0.005578074574453949	-1237.940601782536	-1199.397430210084	-1940.8470067242556	-43.28068604686507
1460000	0.5516780075360117	-4656.435540687912	-291.6539025127539	-4364.781638175158	9.024143648973427	16.216240260609478	5.271211581976265	6.101054985601825	5.775581188316051	0.6032516363959296	8.0	2.0	2.0	1.0	7.0	8.714484176738639	0.6221959861371055	0.48480509310762243	1.8929989207552682	0.00495678859365983	-1232.441577787983	-1193.4428374889676	-1938.897222898208	-45.90043101483422
1461000	0.06407527116816869	-4666.391564479193	-297.4132398977296	-4368.978324581463	8.521751360721128	44.635582168351775	6.2246561660355475	2.0596639076135466	2.649077410464073	1.191766401919544	5.0	2.0	1.0	7.0	5.0	8.714484176738639	0.6048747280953224	0.6440169352840379	1.751108336620636	0.0045730008672574705	-1234.353471637907	-1190.8997992833483	-1943.7250536602073	-51.66101640998458
1462000	0.013253217711330034	-4658.279828568651	-291.71114853684753	-4366.5686800318035	9.283946186782456	13.898028667970094	2.617278062190381	2.3351931853587753	0.48846153136172193	1.604896817514108	9.0	3.0	2.0	3.0	3.0	11.43143652143165	0.5759407018693404	0.5434017666032164	1.8806575315274394	0.004389051075704934	-1232.0748738922528	-1192.4916317432048	-1942.002174396346	-48.08371149228157
1463000	0.4915427704342954	-4656.785324969453	-287.76632791992137	-4369.018997049531	8.369295107688492	11.486276340294694	6.7318419765658835	2.4905404171649463	0.4355119643222186	0.9012322492959397	8.0	2.0	4.0	4.0	2.0	10.448880984606571	0.6368945417576476	0.633478270091189	1.7296271881511598	0.004368446289046103	-1231.4952673046066	-1189.2484569499843	-1948.2752727949403	-45.090631915116354
1464000	0.6412520035194955	-4657.10882854912	-289.40107239291507	-4367.707756156205	8.320996261816148	18.939343039877322	3.612352351052805	3.416617663388894	3.0166811160426117	0.5801175337401564	5.0	4.0	1.0	3.0	7.0	9.304965134400339	0.6601317533850375	0.6175850311857244	1.722283215429234	0.0054256761259569635	-1233.0135053933122	-1190.818334696298	-1943.8759160665943	-45.20056978942527
1465000	0.20059715474592466	-4655.983635327231	-288.27987034127267	-4367.7037649859585	8.34621028797369	38.16598111006176	6.599539539854322	6.7541563284186745	1.7591209607014995	0.7854579220478843	2.0	7.0	1.0	1.0	9.0	8.805810729132665	0.5527445511028363	0.6236919950690242	1.8235634538281356	0.005541507838101643	-1234.0006145994253	-1190.1631519161936	-1943.5399984703402	-42.29678662064564
1466000	0.6337536368080645	-4659.0252446258355	-289.1144610221936	-4369.910783603642	8.327456396842257	32.68643965833762	8.145741437367624	5.795585277720712	3.789490475789902	1.3337587359127536	1.0	9.0	1.0	2.0	7.0	7.3210561491521675	0.5320008190330554	0.7782229224297614	1.6897762585371792	0.005589211418614231	-1233.115739912163	-1196.925241449233	-1939.8698022422461	-42.73793742901501
1467000	0.5506180437312249	-4660.081525276815	-289.4635862542824	-4370.6179390225325	8.432879246217585	39.73905978424291	7.176948499078246	1.5973910035655003	2.3789172529188467	0.3305634986557356	2.0	5.0	6.0	4.0	3.0	11.10104236013815	0.639387181639584	0.4533842500258942	1.9072285683345178	0.005406150141452653	-1235.632612884274	-1195.7539701629976	-1939.2313559752608	-44.096095921108045
1468000	0.6477405681647344	-4662.110753176885	-292.46763675845625	-4369.643116418429	8.489462304552365	13.223444318751538	10.535816584251666	9.626361150472773	5.585780689994692	0.35849693309891506	4.0	8.0	1.0	3.0	4.0	10.024318030703322	0.5341031809829339	0.6108913473830637	1.8550054716339985	0.005418922087891112	-1232.598912327657	-1193.8358607740076	-1943.208343316764	-46.04574925447405
1469000	0.2215360617017934	-4656.358685272891	-287.27331903227173	-4369.08536624062	8.162887798551314	72.40245820268534	6.053418801555702	2.1269745194232055	1.8363605709477802	0.5298513437551763	2.0	10.0	1.0	1.0	6.0	9.19905649319641	0.5368381170427518	0.6234472555465016	1.8397146274107428	0.0048642764821552	-1236.136699182018	-1190.4791739854202	-1942.4694930731816	-41.48124263965515
1470000	0.9247569043236172	-4651.777659236922	-282.5169459176997	-4369.260713319222	8.162887798551314	92.923104112069	10.337588000071156	2.7550619499700053	1.0574127506033482	0.09378224523822365	1.0	5.0	7.0	5.0	2.0	9.19905649319641	0.5763619890814269	0.6107855692949485	1.8128524416236207	0.005589841831457293	-1234.2749753588748	-1193.9085188847373	-1941.07721907561	-36.720483890424056
1471000	0.10167267269011937	-4657.856068409946	-286.97907935499177	-4370.876989054954	8.489658664295048	52.98386366895837	10.91577764898393	3.7494575840170192	3.0723770860436876	0.664728470948028	2.0	3.0	5.0	3.0	7.0	8.061525139724687	0.5806869102500634	0.5303739478056172	1.8889391419443158	0.005431750448831543	-1233.8591859487342	-1191.687725761061	-1945.3300773451579	-40.273934483112434
1472000	0.8482808702461968	-4652.527955875477	-285.53251457258926	-4366.995441302888	8.487737340879763	42.57463448832948	4.784443919112547	1.9259258599330353	3.4478404966196754	0.7347908544891412	2.0	3.0	6.0	2.0	7.0	9.006392960679245	0.6853501908997368	0.6852999443289888	1.629349864771271	0.004688350625999096	-1236.0355355364868	-1195.015733669338	-1935.9441720970633	-39.59677050462895
1473000	0.3274970348153241	-4658.835197726725	-296.523690355076	-4362.311507371649	8.886126892967667	15.05080471759573	34.82828417929151	7.038614576744608	4.545475705713279	1.7898880320516513	2.0	2.0	8.0	1.0	7.0	10.471798608248353	0.5968272704516903	0.5961452555454216	1.8070274740028844	0.004755645725722754	-1234.4368268019398	-1194.448331399212	-1933.4263491704971	-47.92195123071566
1474000	0.10857383882794513	-4653.724130216494	-289.99388182640723	-4363.730248390087	9.450722607480929	27.804272759680803	10.198692920212647	3.336194846249546	1.5445307250502234	1.0490646713679102	1.0	6.0	6.0	2.0	5.0	10.804709782893841	0.555650557356375	0.5655038025213566	1.8788456401222648	0.004538936746984785	-1234.0849285859526	-1191.1040210370334	-1938.5412987671007	-44.907103128381756
1475000	0.32473118547165036	-4661.834525431252	-292.5368626478544	-4369.297662783397	8.914809056718692	61.46976454119138	8.910582908771163	7.862999577887128	4.605294430827725	0.8744111689787405	1.0	7.0	3.0	3.0	6.0	10.378193833111377	0.5441527124429095	0.5722663705960541	1.8835809169610327	0.0049053153002520545	-1233.2350804631856	-1194.942597434847	-1941.1199848853641	-44.12198596871498
1476000	0.5175588662037403	-4663.93248380187	-291.47247255657834	-4372.460011245292	9.374074329102468	26.625859972380535	4.595467776056554	7.642153771499952	3.815704887607361	1.3670045001108422	2.0	6.0	2.0	5.0	5.0	8.924229737162223	0.6279682699288981	0.5500541585363443	1.821977571534754	0.00428654099032956	-1238.894860229092	-1193.1580812857994	-1940.4070697304005	-44.87042709544913
1477000	0.13864151507422307	-4650.783743524623	-289.2487452655963	-4361.534998259027	9.354334124551901	33.455146211876084	13.42008548580349	3.9009954664672954	2.3163340140116726	0.7636861755567331	4.0	1.0	6.0	2.0	7.0	9.42397373534799	0.6320753821935328	0.5906907116304613	1.7772339061760023	0.004211040358843495	-1235.5459569232987	-1192.2363565809678	-1933.7526847547604	-43.31330154319298
1478000	0.6233352709878588	-4656.953524882501	-295.1792930613008	-4361.7742318212	9.630055045884934	22.56746372226391	6.25024918455672	10.916219914549972	5.468346571432702	0.9141282143248504	4.0	4.0	4.0	1.0	7.0	9.42397373534799	0.5475400992187945	0.5228678085031209	1.9295920922780812	0.0043017153745621775	-1235.0347080600015	-1192.8325414328422	-1933.9069823283564	-47.831072194883134
1479000	0.7864844331633112	-4663.762518460693	-292.0311564517708	-4371.731362008923	9.669382002004324	39.038088326209476	16.672601948160594	12.574273558639755	1.7181630044052025	0.5506350471420134	2.0	2.0	6.0	6.0	4.0	9.532404605755747	0.5475400992187945	0.6081582779896936	1.8443016227915083	0.0041383665857909575	-1234.2467739941221	-1189.6819170077101	-1947.8026710070908	-44.663805730451756
1480000	0.630771257843171	-4661.6024853305435	-292.80792466828376	-4368.79456066226	8.954148148067386	36.14598962930402	4.813003604875052	6.532016218961781	1.0027188241006098	2.794969693487312	4.0	4.0	5.0	6.0	1.0	9.954910510431343	0.5887374273187318	0.6404618177865165	1.7708007548947484	0.004272683777241022	-1234.3512868045739	-1192.7344890715094	-1941.7087847861765	-45.19425107407374
1481000	0.05038869785626621	-4655.779978844125	-292.5645504582475	-4363.215428385878	11.230002343684504	23.085021120285806	2.1062131496169885	2.5888696829693183	1.5754260814865184	2.2594555502103932	5.0	2.0	7.0	4.0	2.0	9.954910510431343	0.5382911679687125	0.5293449397958832	1.932363892235401	0.00399677416040501	-1234.7617247137912	-1192.8742246294928	-1935.5794790425941	-48.21584769622949
1482000	0.5066531067847598	-4656.114625871148	-292.1527271417369	-4363.961898729411	9.431516048104005	22.471896410704364	18.192418686378065	3.475902031301374	1.9716488415459394	1.3416748761449917	2.0	1.0	10.0	1.0	6.0	9.684258777856519	0.7420366725093147	0.5729063972978606	1.685056930192821	0.003923238715641185	-1235.819570727217	-1191.797384744832	-1936.3449432573618	-46.325112228059695
1483000	0.067640420305775	-4657.96101516805	-294.93049954410276	-4363.030515623947	8.609081136723631	110.42847877498933	18.140834396805676	7.699434854080861	2.4269464624521206	1.3198201708837187	2.0	3.0	8.0	1.0	6.0	8.441549557457634	0.5630822137243178	0.5729063972978606	1.864011388977818	0.004496261233084716	-1233.7493368205808	-1188.8281792803814	-1940.452999522985	-45.85640937904902
1484000	0.0420177766862706	-4669.473917453402	-299.0284292559448	-4370.445488197457	9.806982526154389	62.28281521671066	30.300467872545735	4.386627414027625	3.6175620737230454	1.937252070135735	2.0	3.0	5.0	3.0	7.0	9.943904646610362	0.6585831091211088	0.4552895450566855	1.886127345822202	0.0038827486017525047	-1234.027024570167	-1192.699114010234	-1943.719349617056	-50.042603183864344
1485000	0.7348280420337794	-4668.634456262089	-295.1912803362762	-4373.443175925812	10.512149229705255	20.991916339163414	8.433469759875916	7.438660358309268	1.2029429163354954	1.9014926953753704	2.0	5.0	6.0	5.0	2.0	12.19537419816168	0.5043489246341742	0.6283207729881392	1.867330302377683	0.0033432298918827713	-1235.8705041924366	-1195.8248016802884	-1941.7478700530871	-48.99356497750085
1486000	0.4089187460391874	-4659.305865371163	-294.350057514946	-4364.955807856218	9.57043964342232	24.685744842770408	24.499928436999888	5.100743207583408	1.1564764794231195	1.6247454384520628	2.0	3.0	6.0	8.0	1.0	8.033684752178525	0.5571830181334122	0.6500048144413246	1.7928121674252593	0.004210650534249339	-1230.7294194507363	-1190.8843916485343	-1943.3419967569473	-47.7897146666834
1487000	0.5298183356763522	-4663.97555680678	-302.7323053983313	-4361.243251408449	10.067505828045633	83.16590708322616	19.954889771709155	8.90057171734842	2.649422683732616	1.594667751226866	2.0	2.0	11.0	3.0	2.0	9.409791963785473	0.5883149736010069	0.591562196267848	1.820122830131141	0.004302790069004191	-1232.6861041910072	-1192.3604639403027	-1936.1966832771393	-53.6509020496418
1488000	0.7291515085882496	-4661.706525429783	-296.42563983364016	-4365.280885596143	9.426165485709532	77.9724649238319	13.000575311803606	5.219616873842496	3.9385414714143483	1.419421328337454	1.0	5.0	8.0	2.0	4.0	7.220855909368772	0.7192417642646819	0.43893756405375434	1.8418206716815595	0.004341180910006075	-1233.0404382338686	-1192.1556873839208	-1940.0847599783533	-48.206035457202326
